id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
44,Garret Sparks,VGK,1,2,3,3,0,1.000,0.00,0.40,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,2,2,0,1.000,0.00,0.14,0,0,26.67,-
45,Jordan Binnington,STL,40,183.81666666667,166,147,19,0.886,6.20,2.94,19.59,48,42,6,0.875,1.96,4.65,48,41,7,0.854,2.28,-0.31,68,62,6,0.912,1.96,-1.27,0,18,32.16,28.53
46,John Gibson,ANA,41,178.43333333333,139,118,21,0.849,7.06,-2.63,17.12,44,35,9,0.795,3.03,0.77,39,32,7,0.821,2.35,-1.56,56,51,5,0.911,1.68,-1.11,0,13,29.73,25.38
47,Oscar Dansk,VGK,1,7.6166666666667,8,6,2,0.750,15.75,-0.94,0.63,0,0,0,-,0.00,0.00,4,2,2,0.500,15.75,-1.44,4,4,0,1.000,0.00,0.28,0,0,36.13,26.50
48,Malcolm Subban,VGK,18,68.716666666667,71,60,11,0.845,9.60,-1.62,9.09,26,21,5,0.808,4.37,0.77,14,13,1,0.929,0.87,0.95,31,26,5,0.839,4.37,-2.84,0,13,30.35,21.36
49,Andrei Vasilevskiy,T.B,42,203.53333333333,171,151,20,0.883,5.90,2.60,19.51,52,43,9,0.827,2.65,2.54,54,47,7,0.870,2.06,0.53,63,59,4,0.937,1.18,0.38,1,25,31.69,24.35
50,Matt Murray,PIT,30,121.45,103,92,11,0.893,5.43,2.61,12.76,30,25,5,0.833,2.47,1.66,33,28,5,0.848,2.47,-0.40,39,38,1,0.974,0.49,1.71,1,16,30.26,24.55
51,Chris Driedger,FLA,9,30.15,23,21,2,0.913,3.98,1.04,2.51,4,3,1,0.750,1.99,-0.11,10,9,1,0.900,1.99,0.39,9,9,0,1.000,0.00,0.63,0,1,31.61,12.50
52,Joonas Korpisalo,CBJ,32,146.05,118,105,13,0.890,5.34,2.60,12.32,26,23,3,0.885,1.23,2.77,39,36,3,0.923,1.23,2.44,52,45,7,0.865,2.88,-3.38,0,4,32.40,29.00
53,Connor Hellebuyck,WPG,47,173.46666666667,171,147,24,0.860,8.30,-1.40,21.68,52,35,17,0.673,5.88,-5.46,39,36,3,0.923,1.04,2.44,79,75,4,0.949,1.38,1.49,0,33,32.95,19.54
54,Linus Ullmark,BUF,33,156.91666666667,148,123,25,0.831,9.56,-5.44,18.86,54,42,12,0.778,4.59,-0.01,39,33,6,0.846,2.29,-0.56,54,47,7,0.870,2.68,-3.25,0,16,29.01,22.28
55,Aaron Dell,S.J,27,118.18333333333,98,87,11,0.888,5.58,1.95,11.98,32,24,8,0.750,4.06,-0.90,25,23,2,0.920,1.02,1.49,41,40,1,0.976,0.51,1.85,0,11,29.83,16.18
56,Antti Raanta,ARI,27,122.58333333333,95,84,11,0.884,5.38,1.56,10.54,24,16,8,0.667,3.92,-2.67,35,32,3,0.914,1.47,1.88,36,36,0,1.000,0.00,2.50,1,9,30.68,15.09
57,Antoine Bibeau,COL,2,11.35,8,5,3,0.625,15.86,-1.94,0.82,2,1,1,0.500,5.29,-0.56,4,2,2,0.500,10.57,-1.44,2,2,0,1.000,0.00,0.14,0,0,32.13,24.67
58,Cal Petersen,L.A,2,11.666666666667,10,9,1,0.900,5.14,0.32,1.98,6,5,1,0.833,5.14,0.33,1,1,0,1.000,0.00,0.14,3,3,0,1.000,0.00,0.21,1,4,27.70,30.00
59,Marcus Hogberg,OTT,17,69.133333333333,58,50,8,0.862,6.94,-0.33,7.2,15,11,4,0.733,3.47,-0.67,9,8,1,0.889,0.87,0.25,34,31,3,0.912,2.60,-0.64,2,9,34.91,28.88
60,Juuse Saros,NSH,28,126.88333333333,111,98,13,0.883,6.15,1.67,14.23,25,20,5,0.800,2.36,0.55,34,28,6,0.824,2.84,-1.26,51,49,2,0.961,0.95,1.55,0,16,31.92,23.77
61,Tristan Jarry,PIT,27,124.13333333333,96,84,12,0.875,5.80,0.69,11.04,21,14,7,0.667,3.38,-2.34,26,22,4,0.846,1.93,-0.37,48,47,1,0.979,0.48,2.34,0,10,35.50,19.92
62,Eric Comrie,DET,3,10.483333333333,7,6,1,0.857,5.72,-0.07,0.59,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,6,5,1,0.833,5.72,-0.58,0,0,46.57,53.00
63,Thatcher Demko,VAN,18,88.9,78,69,9,0.885,6.07,1.31,11.98,34,32,2,0.941,1.35,5.55,26,22,4,0.846,2.70,-0.37,18,15,3,0.833,2.02,-1.75,0,15,23.94,29.67
64,Jonas Johansson,BUF,3,7.8333333333333,9,8,1,0.889,7.66,0.19,1.23,5,4,1,0.800,7.66,0.11,2,2,0,1.000,0.00,0.28,2,2,0,1.000,0.00,0.14,0,1,21.89,11.00
65,Elvis Merzlikins,CBJ,25,99.916666666667,72,65,7,0.903,4.20,2.52,8.45,15,14,1,0.933,0.60,2.33,25,21,4,0.840,2.40,-0.51,32,30,2,0.938,1.20,0.22,1,9,34.10,38.00
66,Kaapo Kahkonen,MIN,5,17.916666666667,17,12,5,0.706,16.74,-2.75,2.15,5,3,2,0.600,6.70,-0.89,3,2,1,0.667,3.35,-0.58,9,7,2,0.778,6.70,-1.37,0,1,34.06,28.80
67,Igor Shesterkin,NYR,7,24.783333333333,25,24,1,0.960,2.42,2.30,3.26,8,8,0,1.000,0.00,1.78,9,8,1,0.889,2.42,0.25,8,8,0,1.000,0.00,0.56,1,5,33.36,18.00
68,Mackenzie Blackwood,N.J,39,173.73333333333,134,113,21,0.843,7.25,-3.29,14.92,29,18,11,0.621,3.80,-4.56,43,38,5,0.884,1.73,1.00,61,56,5,0.918,1.73,-0.76,2,13,32.99,21.71
69,Sam Montembeault,FLA,10,37.766666666667,37,31,6,0.838,9.53,-1.11,3.9,7,5,2,0.714,3.18,-0.45,7,6,1,0.857,1.59,-0.02,21,19,2,0.905,3.18,-0.54,0,4,40.65,50.50
70,Ilya Samsonov,WSH,23,113.41666666667,73,65,8,0.890,4.23,1.65,8.95,25,19,6,0.760,3.17,-0.45,23,21,2,0.913,1.06,1.21,25,25,0,1.000,0.00,1.74,0,7,28.84,17.75
71,Adin Hill,ARI,12,37.883333333333,36,31,5,0.861,7.92,-0.24,4.55,12,8,4,0.667,6.34,-1.34,9,8,1,0.889,1.58,0.25,15,15,0,1.000,0.00,1.04,0,4,29.75,14.60
72,Kasimir Kaskisuo,TOR,1,1.8666666666667,7,6,1,0.857,32.14,-0.07,0.8,1,0,1,0.000,32.14,-0.78,3,3,0,1.000,0.00,0.42,3,3,0,1.000,0.00,0.21,0,2,39.29,11.00
73,Charlie Lindgren,MTL,4,20.2,21,18,3,0.857,8.91,-0.22,3.48,10,8,2,0.800,5.94,0.22,3,2,1,0.667,2.97,-0.58,7,7,0,1.000,0.00,0.49,0,10,31.05,20.33
74,Alex Lyon,PHI,3,8.8666666666667,9,7,2,0.778,13.53,-0.81,1.3,3,2,1,0.667,6.77,-0.33,4,3,1,0.750,6.77,-0.44,1,1,0,1.000,0.00,0.07,0,2,35.11,13.50
75,Carter Hart,PHI,33,131.48333333333,79,66,13,0.835,5.93,-2.56,12.02,24,17,7,0.708,3.19,-1.67,23,18,5,0.783,2.28,-1.79,32,31,1,0.969,0.46,1.22,1,15,29.96,18.85
76,David Rittich,CGY,42,203.8,174,156,18,0.897,5.30,5.00,21.31,44,39,5,0.886,1.47,4.77,54,48,6,0.889,1.77,1.53,76,69,7,0.908,2.06,-1.72,1,27,32.58,30.17
77,Adam Werner,COL,2,7.5333333333333,15,12,3,0.800,23.89,-1.02,1.13,1,1,0,1.000,0.00,0.22,7,5,2,0.714,15.93,-1.02,7,6,1,0.857,7.96,-0.51,0,0,35.27,38.67
78,Michael Dipietro,VAN,1,0.96666666666667,1,0,1,0.000,62.07,-0.87,0.07,0,0,0,-,0.00,0.00,1,0,1,0.000,62.07,-0.86,0,0,0,-,0.00,0.00,0,0,25.00,25.00
79,Cayden Primeau,MTL,2,14.366666666667,14,13,1,0.929,4.18,0.85,1.19,3,2,1,0.667,4.18,-0.33,0,0,0,-,0.00,0.00,11,11,0,1.000,0.00,0.76,0,1,45.43,12.00
80,Gilles Senn,N.J,2,8.65,6,6,0,1.000,0.00,0.79,0.75,2,2,0,1.000,0.00,0.44,1,1,0,1.000,0.00,0.14,2,2,0,1.000,0.00,0.14,0,1,43.50,-
81,Alexandar Georgiev,NYR,25,146.63333333333,141,127,14,0.901,5.73,4.64,17.23,42,35,7,0.833,2.86,2.32,39,34,5,0.872,2.05,0.44,60,58,2,0.967,0.82,2.17,1,16,31.99,24.00
82,Pavel Francouz,COL,21,79.616666666667,69,60,9,0.870,6.78,0.12,9.08,25,20,5,0.800,3.77,0.55,15,13,2,0.867,1.51,0.09,28,26,2,0.929,1.51,-0.05,1,11,31.22,25.11
