id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
71,Adin Hill,ARI,12,47,13,13,0,1.000,0.00,1.13,0.8,3,3,0,1.000,0.00,0.67,2,2,0,1.000,0.00,0.19,2,2,0,1.000,0.00,0.08,3,2,92.08,-
72,Kasimir Kaskisuo,TOR,1,4,1,0,1,0.000,15.00,-0.91,0.19,1,0,1,0.000,15.00,-0.78,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,10.00,10.00
73,Charlie Lindgren,MTL,4,22.183333333333,5,4,1,0.800,2.70,-0.56,0.5,2,1,1,0.500,2.70,-0.55,1,1,0,1.000,0.00,0.09,2,2,0,1.000,0.00,0.08,0,0,26.80,16.00
74,Alex Lyon,PHI,3,17.35,1,1,0,1.000,0.00,0.09,0.02,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.04,0,0,63.00,-
75,Carter Hart,PHI,36,166.23333333333,40,38,2,0.950,0.72,1.49,3.07,13,12,1,0.923,0.36,1.92,8,8,0,1.000,0.00,0.74,10,9,1,0.900,0.36,-0.62,3,2,53.03,13.50
76,David Rittich,CGY,43,198.08333333333,41,36,5,0.878,1.51,-1.43,2.87,8,5,3,0.625,0.91,-1.20,11,9,2,0.818,0.61,-0.98,8,8,0,1.000,0.00,0.30,8,1,65.27,18.60
77,Adam Werner,COL,2,8.3333333333333,4,4,0,1.000,0.00,0.35,0.08,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,2,0,129.50,-
78,Michael Dipietro,VAN,1,1.65,2,2,0,1.000,0.00,0.17,0.2,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.04,0,0,33.00,-
79,Cayden Primeau,MTL,2,9.1,3,2,1,0.667,6.59,-0.74,0.18,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.19,1,0,1,0.000,6.59,-0.96,1,0,39.33,57.00
80,Matiss Kivlenieks,CBJ,4,11.366666666667,1,1,0,1.000,0.00,0.09,0.08,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,8.00,-
81,Gilles Senn,N.J,2,4.5,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
82,Alexandar Georgiev,NYR,28,123.83333333333,24,22,2,0.917,0.97,0.09,1.97,9,8,1,0.889,0.48,1.02,4,3,1,0.750,0.48,-0.63,5,5,0,1.000,0.00,0.19,6,1,60.46,18.50
83,Pavel Francouz,COL,23,108.66666666667,20,20,0,1.000,0.00,1.74,1.44,1,1,0,1.000,0.00,0.22,7,7,0,1.000,0.00,0.65,4,4,0,1.000,0.00,0.15,4,1,76.05,-
