id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
39,Anders Nilsson,"OTT, VAN",56,2524.3333333333,1371,1258,113,0.918,2.69,-2.15,96.51,342,281,61,0.822,1.45,-1.39,348,310,38,0.891,0.90,-7.13,618,604,14,0.977,0.33,3.47,57,135,36.87,21.81
40,Robin Lehner,"CHI, NYI",78,3601.1333333333,1925,1793,132,0.931,2.20,23.64,144.8,521,436,85,0.837,1.42,5.80,507,476,31,0.939,0.52,13.98,810,794,16,0.980,0.27,6.90,81,199,34.97,19.07
41,Edward Pasquale,T.B,3,153.55,85,74,11,0.871,4.30,-4.13,7.42,20,16,4,0.800,1.56,-0.51,25,18,7,0.720,2.74,-4.78,34,34,0,1.000,0.00,0.96,5,12,39.05,19.55
42,Darcy Kuemper,ARI,80,3837.3833333333,1951,1811,140,0.928,2.19,17.74,141.21,481,403,78,0.838,1.22,5.83,464,422,42,0.909,0.66,-0.84,904,884,20,0.978,0.31,5.56,88,232,37.61,21.28
43,Carter Hutton,BUF,76,3528.8666666667,1848,1688,160,0.913,2.72,-10.59,133.42,475,385,90,0.811,1.53,-7.21,481,424,57,0.881,0.97,-14.33,795,782,13,0.984,0.22,9.48,76,161,37.19,20.09
44,Cam Talbot,"CGY, EDM, PHI",57,2516.15,1368,1255,113,0.917,2.69,-2.39,102.61,320,261,59,0.816,1.41,-3.23,372,341,31,0.917,0.74,2.00,598,575,23,0.962,0.55,-6.09,73,167,37.19,23.46
45,Sergei Bobrovsky,"CBJ, FLA",107,4920.2666666667,2495,2277,218,0.913,2.66,-16.27,195.29,700,591,109,0.844,1.33,13.00,672,602,70,0.896,0.85,-10.39,1000,962,38,0.962,0.46,-9.72,116,329,35.75,22.81
46,Calvin Pickard,"ARI, DET, PHI",20,745.25,364,320,44,0.879,3.54,-14.57,30.39,114,83,31,0.728,2.50,-11.13,72,64,8,0.889,0.64,-1.61,164,159,5,0.970,0.40,-0.36,21,48,34.60,17.64
47,Jack Campbell,"L.A, TOR",55,2488.3833333333,1258,1166,92,0.927,2.22,9.71,91.8,297,241,56,0.811,1.35,-4.24,328,304,24,0.927,0.58,5.10,566,554,12,0.979,0.29,4.00,77,140,37.51,19.13
48,Philipp Grubauer,COL,73,3183.9166666667,1634,1522,112,0.931,2.11,20.11,117.45,435,369,66,0.848,1.24,9.82,392,365,27,0.931,0.51,7.78,710,692,18,0.975,0.34,2.08,96,211,37.58,20.97
49,Louis Domingue,"N.J, T.B",42,1811.7833333333,924,832,92,0.900,3.05,-17.29,66.93,226,172,54,0.761,1.79,-14.61,287,259,28,0.902,0.93,-2.54,367,357,10,0.973,0.33,0.38,50,90,36.78,22.48
50,Petr Mrazek,CAR,77,3647.4,1670,1541,129,0.923,2.12,6.02,131.81,455,385,70,0.846,1.15,9.30,417,380,37,0.911,0.61,-0.01,663,641,22,0.967,0.36,-3.25,91,185,37.25,21.22
51,Frederik Andersen,TOR,105,5010.1666666667,2692,2486,206,0.923,2.47,11.65,203.66,659,536,123,0.813,1.47,-8.14,711,650,61,0.914,0.73,2.07,1185,1163,22,0.981,0.26,11.51,157,249,37.09,20.27
52,Keith Kinkaid,"MTL, N.J",47,2089.2833333333,1099,992,107,0.903,3.07,-18.14,82.14,252,199,53,0.790,1.52,-9.08,317,288,29,0.909,0.83,-0.88,473,449,24,0.949,0.69,-10.63,52,108,37.54,25.17
53,Laurent Brossoit,WPG,38,1654.75,864,800,64,0.926,2.32,5.86,71.18,245,204,41,0.833,1.49,1.70,217,201,16,0.926,0.58,3.25,360,353,7,0.981,0.25,3.18,38,110,35.52,19.64
54,Garret Sparks,"TOR, VGK",21,963.98333333333,524,478,46,0.912,2.86,-3.63,38.2,128,108,20,0.844,1.24,2.31,143,126,17,0.881,1.06,-4.31,225,216,9,0.960,0.56,-2.64,21,43,37.00,26.57
55,Jordan Binnington,STL,75,3571,1608,1493,115,0.928,1.93,15.01,124.78,443,382,61,0.862,1.02,16.21,467,432,35,0.925,0.59,6.43,621,602,19,0.969,0.32,-1.44,92,190,35.28,20.42
56,John Gibson,ANA,101,4633.2166666667,2465,2274,191,0.923,2.47,8.30,203.27,711,600,111,0.844,1.44,12.92,665,603,62,0.907,0.80,-3.01,980,963,17,0.983,0.22,10.71,144,302,34.19,20.82
57,Christopher Gibson,NYI,2,30.766666666667,13,12,1,0.923,1.95,0.05,0.66,3,3,0,1.000,0.00,0.52,1,1,0,1.000,0.00,0.09,7,6,1,0.857,1.95,-0.80,1,0,48.38,21.00
58,Maxime Lagace,VGK,1,50.366666666667,26,22,4,0.846,4.77,-1.90,2.15,3,2,1,0.667,1.19,-0.48,8,6,2,0.750,2.38,-1.29,15,14,1,0.933,1.19,-0.58,0,4,31.04,20.25
59,Oscar Dansk,VGK,1,43.966666666667,27,23,4,0.852,5.46,-1.82,1.77,6,4,2,0.667,2.73,-0.95,6,5,1,0.833,1.36,-0.47,10,9,1,0.900,1.36,-0.72,0,2,39.67,22.50
60,Malcolm Subban,VGK,40,1889.6333333333,912,829,83,0.909,2.64,-9.26,67.3,244,202,42,0.828,1.33,0.53,240,217,23,0.904,0.73,-1.71,383,367,16,0.958,0.51,-5.17,49,99,35.21,26.14
61,Andrei Vasilevskiy,T.B,97,4611.1833333333,2333,2167,166,0.929,2.16,22.63,162.18,576,476,100,0.826,1.30,0.39,702,655,47,0.933,0.61,15.28,956,937,19,0.980,0.25,8.03,145,258,37.14,22.71
62,Matt Murray,PIT,81,3794.6333333333,1965,1818,147,0.925,2.32,11.87,143.46,508,430,78,0.846,1.23,10.54,496,450,46,0.907,0.73,-2.00,842,823,19,0.977,0.30,4.81,126,211,37.31,27.74
63,Chris Driedger,FLA,9,383.16666666667,217,204,13,0.940,2.04,4.54,16.59,66,57,9,0.864,1.41,2.50,53,49,4,0.925,0.63,0.70,83,83,0,1.000,0.00,2.35,11,18,34.82,18.46
64,Joonas Korpisalo,CBJ,59,2631.6,1243,1145,98,0.921,2.23,2.50,89.87,306,247,59,0.807,1.35,-5.67,303,274,29,0.904,0.66,-2.12,559,550,9,0.984,0.21,6.81,70,144,38.37,19.02
65,Anthony Stolarz,"EDM, PHI",18,697.46666666667,408,375,33,0.919,2.84,-0.01,29.36,107,96,11,0.897,0.95,7.65,119,102,17,0.857,1.46,-6.44,164,160,4,0.976,0.34,0.64,25,47,35.24,28.21
