id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
71,Mackenzie Blackwood,N.J,47,2093.3333333333,1151,1066,85,0.926,2.44,8.41,84.74,269,234,35,0.870,1.00,12.44,330,298,32,0.903,0.92,-3.22,498,480,18,0.964,0.52,-3.68,57,117,36.82,24.79
72,Sam Montembeault,FLA,14,556.21666666667,273,243,30,0.890,3.24,-7.84,19.93,69,59,10,0.855,1.08,2.17,76,61,15,0.803,1.62,-8.37,114,109,5,0.956,0.54,-1.72,8,31,35.71,24.37
73,Ilya Samsonov,WSH,26,1086.1,534,495,39,0.927,2.15,4.34,40.73,139,116,23,0.835,1.27,1.51,136,125,11,0.919,0.61,0.86,224,219,5,0.978,0.28,1.44,27,58,35.76,20.15
74,Adin Hill,ARI,13,524.31666666667,271,254,17,0.937,1.95,4.99,20.52,64,54,10,0.844,1.14,1.29,75,71,4,0.947,0.46,2.54,119,117,2,0.983,0.23,1.42,14,28,36.49,27.12
75,David Ayres,CAR,1,19.333333333333,8,6,2,0.750,6.21,-1.35,1.18,4,3,1,0.750,3.10,-0.29,4,3,1,0.750,3.10,-0.65,0,0,0,-,0.00,0.00,1,3,20.63,23.00
76,Kasimir Kaskisuo,TOR,1,54.05,30,26,4,0.867,4.44,-1.57,2.12,9,7,2,0.778,2.22,-0.41,8,7,1,0.875,1.11,-0.30,11,10,1,0.909,1.11,-0.68,3,1,34.83,30.00
77,Charlie Lindgren,MTL,6,282,131,118,13,0.901,2.77,-2.37,11.3,38,29,9,0.763,1.91,-2.30,33,32,1,0.970,0.21,1.88,53,50,3,0.943,0.64,-1.48,11,17,36.09,24.62
78,Alex Lyon,PHI,3,103.83333333333,58,53,5,0.914,2.89,-0.29,4.19,16,13,3,0.813,1.73,-0.18,24,23,1,0.958,0.58,1.09,17,16,1,0.941,0.58,-0.51,3,6,33.52,21.80
79,Carter Hart,PHI,43,1880.9,889,818,71,0.920,2.26,1.15,69.14,230,192,38,0.835,1.21,2.56,214,194,20,0.907,0.64,-1.34,381,368,13,0.966,0.41,-2.04,39,129,38.61,21.41
80,David Rittich,CGY,48,2215.5833333333,1149,1052,97,0.916,2.63,-3.75,85.59,280,234,46,0.836,1.25,3.37,336,299,37,0.890,1.00,-7.70,483,469,14,0.971,0.38,-0.11,67,134,35.57,20.60
81,Adam Werner,COL,2,69.2,39,37,2,0.949,1.73,1.17,2.55,7,6,1,0.857,0.87,0.23,12,11,1,0.917,0.87,0.05,18,18,0,1.000,0.00,0.52,1,3,37.44,22.00
82,Michael Dipietro,VAN,1,5.6333333333333,4,4,0,1.000,0.00,0.32,0.16,1,1,0,1.000,0.00,0.18,1,1,0,1.000,0.00,0.09,2,2,0,1.000,0.00,0.06,0,0,39.00,-
83,Cayden Primeau,MTL,2,92.2,55,52,3,0.945,1.95,1.46,3.26,12,10,2,0.833,1.30,0.12,7,6,1,0.857,0.65,-0.39,31,31,0,1.000,0.00,0.89,5,5,42.22,12.67
84,Matiss Kivlenieks,CBJ,6,256.41666666667,121,112,9,0.926,2.11,0.82,8.67,30,26,4,0.867,0.94,1.29,21,16,5,0.762,1.17,-3.17,60,60,0,1.000,0.00,1.73,5,18,39.73,18.67
85,Gilles Senn,N.J,2,49.616666666667,34,30,4,0.882,4.84,-1.24,2.37,7,7,0,1.000,0.00,1.23,14,10,4,0.714,4.84,-2.78,12,12,0,1.000,0.00,0.35,1,4,34.79,30.50
86,Alexandar Georgiev,NYR,34,1478.2166666667,791,726,65,0.918,2.64,-0.80,62.54,203,168,35,0.828,1.42,0.80,218,198,20,0.908,0.81,-0.99,328,318,10,0.970,0.41,-0.57,44,86,35.86,21.48
87,Pavel Francouz,COL,34,1491.5666666667,789,730,59,0.925,2.37,5.03,53.35,175,141,34,0.806,1.37,-3.14,197,186,11,0.944,0.44,6.18,369,355,14,0.962,0.56,-3.39,35,85,38.58,21.66
