id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
282,Logan Shaw,WPG,R,11,1.7833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7833333333333,0,2,0,100.00
283,Nick Shore,TOR,C,21,15.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,15.05,1,15,21,41.67
284,Josh Leivo,VAN,L,26,2.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0833333333333,0,0,0,-
285,Jean-Gabriel Pageau,OTT,C,25,64.566666666667,2,0,0,0,2,66.67,8,25.00,0.41,12,9,5,2,0,0,2,1,1,0,0,2,0,5,2,64.566666666667,4,39,45,46.43
286,Mike Reilly,MTL,D,11,0.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,-
287,Rocco Grimaldi,NSH,C,21,0.31666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31666666666667,0,0,0,-
288,Scott Mayfield,NYI,D,23,64.6,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,1,7,0,1,64.6,10,0,0,-
289,Boone Jenner,CBJ,C,24,42.316666666667,0,0,0,0,0,-,3,0.00,0.19,4,3,2,1,1,0,0,0,0,0,0,2,0,0,0,42.316666666667,7,26,30,46.43
290,Victor Rask,MIN,C,16,1.7333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7333333333333,0,0,0,-
291,Brandon Saad,CHI,L,24,46.266666666667,1,0,0,0,1,100.00,4,25.00,0.67,6,6,5,3,0,1,2,1,1,0,0,0,3,4,3,46.266666666667,1,0,1,0.00
292,Markus Granlund,EDM,C,22,27.966666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.966666666667,4,0,2,0.00
293,Joel Edmundson,CAR,D,25,60.1,0,0,0,0,0,0.00,2,0.00,0.01,2,2,0,0,1,0,0,0,0,0,0,1,2,0,0,60.1,8,0,0,-
294,Matt Nieto,COL,L,24,55.416666666667,1,0,0,0,1,100.00,2,50.00,0.33,2,2,2,2,0,0,0,0,0,0,0,0,2,4,1,55.416666666667,2,1,1,50.00
295,Miikka Salomaki,NSH,R,5,1.0666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0666666666667,0,0,0,-
296,William Karlsson,VGK,C,27,55.016666666667,0,3,3,0,3,100.00,2,0.00,0.62,5,5,5,3,2,0,0,0,0,0,0,1,1,2,1,55.016666666667,5,28,16,63.64
297,Scott Harrington,CBJ,D,7,2.7333333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7333333333333,0,0,0,-
