id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
41,Scott Hannan,S.J,D,56,843.7,3,7,3,4,10,25.00,50,6.00,2.76,100,75,32,10,5,3,32,12,11,0,1,1,21,10,26,73,59,0,0,-
42,Brenden Morrow,STL,L,71,761.43333333333,9,9,6,3,18,62.07,48,18.75,4.57,76,62,55,27,5,1,55,26,25,1,0,14,12,11,107,64,18,8,19,29.63
43,Henrik Tallinder,BUF,D,64,1024.5166666667,2,6,2,4,8,34.78,37,5.41,1.51,90,51,22,5,5,5,30,15,15,0,0,2,27,25,37,92,60,1,0,100.00
44,Joe Corvo,OTT,D,25,366.1,3,5,2,3,8,61.54,37,8.11,1.29,74,53,13,2,1,2,8,4,4,0,0,2,12,4,13,29,22,0,0,-
45,Jason Chimera,WSH,L,82,1023,14,22,16,6,36,73.47,139,10.07,12.31,216,178,115,63,7,13,24,12,12,0,0,13,25,23,133,96,18,13,13,50.00
46,Brian Campbell,FLA,D,82,1628.1666666667,5,15,6,9,20,34.48,74,6.76,3.55,168,110,45,10,3,9,16,8,8,0,0,6,33,31,38,119,88,0,1,0.00
47,Mike Mottau,FLA,D,8,88.466666666667,0,0,0,0,0,0.00,1,0.00,0.05,5,2,1,0,0,0,4,2,2,0,0,0,0,1,3,10,3,0,0,-
48,Andrew Ference,EDM,D,71,1203.2833333333,2,11,3,8,13,33.33,67,2.99,2.11,129,87,30,4,2,8,28,14,14,0,0,9,44,9,116,126,83,2,1,66.67
49,Martin St. Louis,"NYR, T.B",R,81,1243.15,17,23,14,9,40,68.97,147,11.56,13.57,258,203,157,76,7,14,6,3,3,0,0,15,41,57,17,61,27,57,70,44.88
50,Pascal Dupuis,PIT,R,39,577.16666666667,7,13,11,2,20,68.97,89,7.87,7.37,147,120,82,36,4,9,6,3,3,0,0,6,11,11,65,32,21,1,1,50.00
51,Dan Boyle,S.J,D,75,1229.65,5,8,4,4,13,33.33,90,5.56,4.7,177,116,63,12,2,5,28,13,13,0,0,10,47,22,39,92,80,0,0,-
52,Vincent Lecavalier,PHI,C,69,824.15,10,11,8,3,21,75.00,83,12.05,7.94,149,122,75,40,4,6,10,5,5,0,0,7,19,12,68,44,18,134,185,42.01
53,David Legwand,"DET, NSH",C,83,1102.9833333333,7,21,11,10,28,68.29,110,6.36,9,171,146,89,42,4,12,34,17,17,0,0,5,32,32,44,51,36,480,471,50.47
54,Brad Stuart,S.J,D,61,989.41666666667,2,8,4,4,10,27.03,56,3.57,1.83,149,81,28,5,3,4,26,13,13,0,0,11,25,9,105,95,91,0,0,-
55,Bryan Allen,ANA,D,68,1005.7166666667,0,9,0,9,9,18.75,53,0.00,1.47,129,86,24,1,2,7,48,21,19,2,0,4,23,8,106,129,80,0,0,-
56,Manny Malhotra,CAR,C,69,661.33333333333,5,3,2,1,8,42.11,46,10.87,3.91,78,60,45,18,5,5,12,5,5,0,0,5,18,17,76,46,40,416,275,60.20
57,Mike Rupp,MIN,L,13,80.183333333333,0,1,1,0,1,100.00,6,0.00,0.32,11,7,6,0,1,2,11,4,3,1,0,0,2,0,13,6,0,0,3,0.00
58,Alex Tanguay,COL,L,16,208.58333333333,3,5,1,4,8,61.54,18,16.67,1.49,25,20,16,9,0,1,2,1,1,0,0,1,6,7,6,18,5,1,2,33.33
59,Robyn Regehr,L.A,D,79,1211.9,1,10,5,5,11,33.33,63,1.59,1.94,145,94,22,2,1,9,37,17,16,1,0,4,32,1,181,156,60,0,0,-
60,Scott Gomez,FLA,C,46,528.53333333333,2,8,4,4,10,66.67,49,4.08,2.8,79,63,38,7,2,5,18,9,9,0,0,6,15,20,16,30,14,201,247,44.87
61,John Erskine,WSH,D,37,491.71666666667,1,3,2,1,4,19.05,37,2.70,1.17,76,49,7,1,0,4,25,11,10,1,0,6,12,4,62,44,49,0,0,-
62,Mike Fisher,NSH,C,75,1096.3666666667,15,21,11,10,36,73.47,125,12.00,9.14,194,158,89,42,7,16,33,14,13,1,0,7,25,26,134,70,61,463,434,51.62
63,Mike Ribeiro,PHX,C,80,1092.2333333333,11,17,9,8,28,71.79,73,15.07,6.01,126,95,66,34,2,9,30,15,15,0,0,9,26,21,59,76,17,342,446,43.40
64,Brad Richards,NYR,C,82,1155.9833333333,15,15,12,3,30,71.43,169,8.88,13.29,315,239,163,57,10,12,10,4,4,0,0,6,31,29,22,40,36,445,448,49.83
65,Erik Cole,DAL,L,75,907.36666666667,13,7,3,4,20,68.97,105,12.38,10.58,199,152,120,61,10,9,14,7,7,0,0,15,26,28,74,92,20,5,10,33.33
66,Francois Beauchemin,ANA,D,70,1182.4833333333,3,9,5,4,12,16.90,68,4.41,3.22,160,105,39,10,0,6,20,10,10,0,0,8,40,13,96,63,117,0,0,-
67,Brian Gionta,MTL,R,81,1121.9,11,14,11,3,25,78.13,149,7.38,12.96,278,215,139,57,9,10,14,7,7,0,0,14,16,30,41,104,37,15,21,41.67
68,Shawn Horcoff,DAL,C,77,791.56666666667,1,12,10,2,13,61.90,53,1.89,5.38,93,68,64,33,4,4,36,18,18,0,0,5,16,30,59,36,23,175,163,51.78
69,Krys Barch,FLA,R,55,326.7,0,4,2,2,4,80.00,19,0.00,1.15,31,25,11,3,1,0,38,10,4,6,0,8,2,4,64,29,6,1,0,100.00
70,Rob Scuderi,PIT,D,53,826.41666666667,0,4,4,0,4,14.29,24,0.00,0.58,45,29,6,0,1,2,2,1,1,0,0,4,16,5,15,45,72,0,0,-
71,Mikael Samuelsson,DET,R,26,204.71666666667,1,0,0,0,1,50.00,24,4.17,1.2,33,29,15,6,4,1,2,1,1,0,0,3,7,4,13,11,2,0,2,0.00
72,Chris Neil,OTT,R,76,838.63333333333,8,4,2,2,12,52.17,87,9.20,7.78,157,118,75,36,3,11,117,35,24,9,2,10,12,15,251,80,18,1,1,50.00
73,Andrei Markov,MTL,D,81,1377.3166666667,3,14,12,2,17,30.91,79,3.80,2.92,165,111,38,7,1,12,24,8,7,0,1,7,67,21,40,71,119,0,0,-
74,Pavel Datsyuk,DET,C,45,678.36666666667,9,13,7,6,22,64.71,81,11.11,7.04,151,111,100,25,3,8,6,3,3,0,0,14,19,45,27,68,16,298,280,51.56
75,Michael Ryder,N.J,R,82,1051.4,12,11,4,7,23,76.67,125,9.60,10.64,218,168,136,49,5,6,16,8,8,0,0,8,15,22,48,101,10,3,4,42.86
76,Jeff Halpern,PHX,C,69,560,5,7,3,4,12,70.59,42,11.90,3.81,68,54,47,20,2,6,22,11,11,0,0,10,3,8,64,64,21,234,183,56.12
77,Daniel Sedin,VAN,L,73,1078.8833333333,11,18,14,4,29,67.44,157,7.01,12.48,249,205,147,63,3,15,20,9,9,0,0,17,18,24,33,70,17,7,7,50.00
78,Henrik Sedin,VAN,C,70,1037.2,7,25,12,13,32,74.42,70,10.00,7.07,123,97,82,34,1,6,30,15,15,0,0,14,23,17,38,49,12,430,394,52.18
79,Taylor Pyatt,"NYR, PIT",L,56,583.81666666667,3,1,1,0,4,50.00,46,6.52,4.5,84,67,48,20,4,7,16,8,8,0,0,4,4,11,68,55,26,6,4,60.00
80,Barret Jackman,STL,D,79,1172.75,2,12,5,7,14,29.17,72,2.78,2.1,147,104,26,3,2,7,50,22,20,2,0,8,25,17,79,99,92,0,0,-
81,Martin Havlat,S.J,R,48,583.56666666667,10,8,7,1,18,64.29,54,18.52,5.89,105,83,57,30,3,7,6,3,3,0,0,8,29,13,9,33,14,0,1,0.00
82,Nolan Yonkman,ANA,D,2,29.683333333333,0,1,0,1,1,33.33,3,0.00,0.17,6,5,2,0,0,0,0,0,0,0,0,0,0,1,7,3,2,0,0,-
83,Jordan Leopold,STL,D,27,370.26666666667,1,3,2,1,4,36.36,34,2.94,1.22,60,42,15,4,2,0,4,2,2,0,0,3,6,2,7,35,21,0,0,-
84,Adam Hall,PHI,R,80,535.6,2,4,2,2,6,50.00,48,4.17,3.62,83,64,42,16,2,4,21,9,8,1,0,3,5,11,72,58,24,193,117,62.26
85,Matt Carkner,NYI,D,53,610.3,0,3,3,0,3,18.75,48,0.00,1.47,87,63,15,1,2,7,103,29,19,7,3,9,15,8,54,57,58,0,0,-
86,Chris Kelly,BOS,C,57,690.36666666667,6,9,6,3,15,53.57,55,10.91,4.62,103,75,59,20,6,6,22,11,11,0,0,9,10,24,69,49,21,221,224,49.66
87,Brian McGrattan,CGY,R,76,501.98333333333,4,4,3,1,8,57.14,78,5.13,3.9,125,102,40,16,3,9,38,9,4,4,1,14,10,13,82,33,22,2,1,66.67
88,Ryan Malone,T.B,L,57,587.2,4,7,4,3,11,61.11,75,5.33,4.28,116,96,55,27,4,6,26,9,7,2,0,12,18,10,71,50,25,2,4,33.33
89,Derek MacKenzie,CBJ,C,71,650.45,7,8,5,3,15,75.00,64,10.94,5.47,124,94,63,25,6,8,26,10,8,2,0,7,14,15,232,63,18,202,168,54.59
90,Martin Erat,"PHX, WSH",R,70,837.03333333333,2,19,12,7,21,67.74,43,4.65,5.06,93,75,65,27,1,5,24,12,12,0,0,10,12,15,72,97,19,77,93,45.29
91,Henrik Zetterberg,DET,L,45,683.8,11,17,11,6,28,66.67,101,10.89,6.65,171,137,76,25,9,4,18,9,9,0,0,9,17,23,18,43,10,189,175,51.92
92,Radim Vrbata,PHX,R,80,1100.4333333333,9,19,10,9,28,63.64,176,5.11,13.53,335,264,168,59,13,17,12,5,5,0,0,9,12,35,60,46,23,13,17,43.33
93,George Parros,MTL,R,22,98.4,0,1,0,1,1,33.33,4,0.00,0.3,5,5,4,2,0,0,18,6,4,2,0,7,2,0,14,12,5,0,0,-
94,Radek Martinek,NYI,D,13,194.16666666667,0,3,1,2,3,23.08,11,0.00,0.52,39,22,11,0,2,2,4,2,2,0,0,0,8,5,8,13,9,0,0,-
95,Douglas Murray,MTL,D,53,600.55,0,2,0,2,2,16.67,26,0.00,0.96,70,41,11,1,1,4,15,6,5,1,0,5,14,2,134,93,89,0,0,-
96,Jerred Smithson,TOR,C,18,122.88333333333,0,0,0,0,0,-,2,0.00,0.5,11,8,5,3,1,0,9,3,2,1,0,2,2,2,33,8,6,100,70,58.82
97,Joel Ward,WSH,R,82,989.45,15,20,6,14,35,72.92,102,14.71,11.06,175,137,121,67,5,16,20,10,10,0,0,12,20,33,50,95,44,38,30,55.88
98,Mark Streit,PHI,D,82,1335.5666666667,4,17,10,7,21,39.62,64,6.25,3.28,147,95,31,7,0,10,30,15,15,0,0,11,34,12,37,102,93,0,0,-
99,Mike Weaver,"FLA, MTL",D,72,1069.4,1,10,2,8,11,28.21,49,2.04,1.76,105,80,21,3,3,9,20,10,10,0,0,13,20,10,113,138,81,0,0,-
100,Dany Heatley,MIN,L,76,911.6,8,10,7,3,18,69.23,74,10.81,6.65,137,102,73,30,1,9,14,7,7,0,0,8,11,16,32,59,29,5,6,45.45
101,Marian Gaborik,"CBJ, L.A",R,41,543.81666666667,9,13,7,6,22,73.33,78,11.54,6.52,128,105,79,30,5,6,8,4,4,0,0,7,11,10,14,37,8,0,0,-
102,Rostislav Klesla,PHX,D,25,321.48333333333,1,3,1,2,4,36.36,17,5.88,0.5,40,24,7,0,0,1,20,7,5,2,0,3,2,0,38,34,18,0,0,-
103,Raffi Torres,S.J,L,5,45.65,3,2,1,1,5,100.00,8,37.50,0.78,12,10,9,5,1,0,2,1,1,0,0,1,1,1,9,2,2,1,2,33.33
104,Scott Hartnell,PHI,L,78,1012.7666666667,10,20,12,8,30,66.67,144,6.94,11.9,251,204,120,62,6,13,50,21,19,2,0,24,30,14,144,95,35,2,10,16.67
105,Ron Hainsey,CAR,D,82,1461.2666666667,4,6,2,4,10,24.39,63,6.35,3.24,153,95,48,11,5,8,14,7,7,0,0,8,35,29,84,83,106,0,0,-
106,Brooks Orpik,PIT,D,72,1239.3833333333,2,10,2,8,12,24.00,45,4.44,1.36,121,70,21,2,1,4,18,9,9,0,0,6,27,8,196,113,102,0,0,-
107,Anton Volchenkov,N.J,D,56,712.76666666667,0,6,5,1,6,27.27,41,0.00,1.67,111,73,21,1,0,4,18,9,9,0,0,10,6,7,103,88,40,0,0,-
108,Brad Boyes,FLA,R,78,1067.4333333333,18,14,4,10,32,65.31,148,12.16,13.72,257,213,150,57,9,14,20,9,9,0,0,4,25,31,42,70,28,24,20,54.55
109,Steve Ott,"BUF, STL",C,82,1107.1,3,12,11,1,15,71.43,96,3.13,7.06,151,121,77,30,5,7,31,14,13,1,0,13,20,11,219,68,19,310,245,55.86
110,Justin Williams,L.A,R,82,1089.5666666667,12,19,7,12,31,72.09,188,6.38,15.22,307,256,167,78,5,14,28,14,14,0,0,17,62,23,41,127,19,1,5,16.67
111,Niklas Kronwall,DET,D,79,1309.75,3,16,4,12,19,32.76,52,5.77,2.43,124,86,24,3,0,9,36,18,18,0,0,4,37,14,69,85,96,0,0,-
112,Nick Schultz,"CBJ, EDM",D,69,952.96666666667,0,3,2,1,3,13.04,34,0.00,1.19,70,50,16,1,1,2,26,13,13,0,0,6,34,1,67,115,103,0,0,-
113,Tomas Kopecky,FLA,R,49,605.01666666667,3,7,5,2,10,66.67,80,3.75,5.3,131,107,58,21,3,9,12,6,6,0,0,12,9,14,28,61,14,2,3,40.00
114,Jarret Stoll,L.A,C,78,908.98333333333,6,14,11,3,20,64.52,82,7.32,7.37,162,124,82,37,6,11,28,14,14,0,0,7,14,8,174,82,37,492,373,56.88
115,Antoine Vermette,PHX,C,82,1106.4,12,14,10,4,26,65.00,105,11.43,9.43,171,138,100,46,4,9,32,16,16,0,0,12,13,33,83,89,46,653,510,56.15
116,Paul Martin,PIT,D,39,687.15,1,3,1,2,4,16.67,40,2.50,2.21,81,60,23,5,3,3,6,3,3,0,0,2,12,9,26,69,50,0,0,-
117,Dominic Moore,NYR,C,73,710.71666666667,5,8,5,3,13,72.22,86,5.81,6.9,131,110,69,36,4,11,12,6,6,0,0,14,10,16,59,66,13,314,237,56.99
118,Lubomir Visnovsky,NYI,D,24,366.06666666667,0,2,0,2,2,13.33,14,0.00,0.92,40,22,8,1,1,0,6,3,3,0,0,1,14,9,12,16,23,0,0,-
119,Matt Hendricks,"EDM, NSH",L,77,754.6,4,2,1,1,6,66.67,82,4.88,5.53,138,111,62,26,5,4,87,30,21,9,0,10,7,15,169,86,31,26,20,56.52
120,Travis Moen,MTL,L,65,565.25,2,9,4,5,11,68.75,44,4.55,5.42,82,68,53,32,1,5,13,5,4,1,0,8,8,10,85,65,29,5,0,100.00
121,John-Michael Liles,"CAR, TOR",D,41,665.7,1,4,3,1,5,19.23,41,2.44,1.9,81,54,23,3,3,5,4,2,2,0,0,2,16,12,46,74,72,1,0,100.00
122,Deryk Engelland,PIT,D,56,655.98333333333,6,4,0,4,10,45.45,56,10.71,2.81,84,66,19,10,0,5,36,11,8,2,1,8,12,7,109,109,46,0,0,-
123,Paul Gaustad,NSH,C,75,810.33333333333,6,10,7,3,16,76.19,62,9.68,5.79,96,76,57,31,2,5,33,15,14,1,0,6,16,14,118,63,34,533,363,59.49
124,Jean-Philippe Cote,T.B,D,19,172.83333333333,0,4,1,3,4,200.00,12,0.00,0.55,33,23,5,2,0,1,18,6,4,2,0,2,2,0,38,20,17,0,0,-
125,Colton Orr,TOR,R,54,287.45,0,0,0,0,0,0.00,12,0.00,1.09,27,22,15,4,1,1,69,14,7,3,4,4,6,3,112,30,9,1,1,50.00
126,Jason Spezza,OTT,C,75,1004.2333333333,13,24,18,6,37,77.08,149,8.72,11.68,267,207,121,46,8,16,34,17,17,0,0,4,53,36,17,47,19,558,478,53.86
127,Stephen Weiss,DET,C,26,313.7,1,1,1,0,2,40.00,20,5.00,1.22,29,24,16,6,0,1,10,5,5,0,0,2,9,10,4,24,9,157,140,52.86
128,Mikko Koivu,MIN,C,65,962.28333333333,8,19,13,6,27,77.14,111,7.21,8.41,206,162,114,43,8,11,16,8,8,0,0,11,15,39,28,43,26,484,409,54.20
129,Mike Komisarek,CAR,D,32,344.2,0,4,1,3,4,36.36,20,0.00,0.49,48,26,6,1,1,3,12,6,6,0,0,3,15,3,65,31,24,0,0,-
130,Tuomo Ruutu,"CAR, N.J",L,76,947.48333333333,5,16,6,10,21,70.00,80,6.25,8.98,171,128,91,46,6,10,32,15,15,0,0,17,30,32,210,142,31,10,17,37.04
131,Dan Hamhuis,VAN,D,79,1403.1166666667,5,14,10,4,19,30.65,116,4.31,4.12,243,157,67,11,3,13,14,7,7,0,0,17,47,36,69,107,95,0,0,-
132,Ales Hemsky,"EDM, OTT",R,75,959.15,11,16,9,7,27,69.23,121,9.09,9.91,199,150,116,52,7,11,20,10,10,0,0,10,27,39,35,95,29,1,2,33.33
133,Chuck Kobasew,PIT,R,33,328.18333333333,2,0,0,0,2,33.33,33,6.06,3.36,60,46,34,15,1,2,13,5,4,1,0,4,8,7,45,44,16,1,1,50.00
134,R.J. Umberger,CBJ,C,74,916.75,8,10,7,3,18,54.55,101,7.92,8.38,162,128,85,47,7,10,16,8,8,0,0,12,18,28,104,90,34,13,6,68.42
135,Carlo Colaiacovo,STL,D,25,336.53333333333,1,2,2,0,3,37.50,15,6.67,0.72,42,24,8,2,0,2,14,7,7,0,0,2,5,0,24,25,25,0,0,-
136,Marcel Goc,"FLA, PIT",C,74,937.15,9,11,2,9,20,64.52,93,9.68,6.17,186,137,75,18,1,6,6,3,3,0,0,9,17,15,106,64,22,466,380,55.08
137,Tim Gleason,"CAR, TOR",D,56,814.28333333333,1,4,1,3,5,29.41,40,2.50,1.49,77,48,13,4,0,1,31,14,13,1,0,5,25,6,140,43,66,0,0,-
138,David Steckel,ANA,C,6,57.966666666667,0,0,0,0,0,-,8,0.00,0.58,11,9,6,4,1,0,0,0,0,0,0,0,3,1,15,6,2,37,19,66.07
139,Derek Roy,STL,C,75,805.73333333333,5,15,8,7,20,68.97,84,5.95,8.19,153,121,87,46,4,6,8,4,4,0,0,8,13,20,13,32,29,147,192,43.36
140,Tim Jackman,"ANA, CGY",R,36,251.65,4,1,0,1,5,62.50,45,8.89,3.14,63,52,28,17,1,3,46,12,7,4,1,8,4,4,68,41,4,2,1,66.67
141,Fedor Tyutin,CBJ,D,69,1109.1,3,11,4,7,14,31.82,54,5.56,2.73,109,81,20,7,2,6,28,14,14,0,0,6,19,9,68,136,61,0,0,-
142,Mike Cammalleri,CGY,L,63,970.48333333333,20,10,7,3,30,81.08,133,15.04,10.14,236,174,120,42,12,11,18,9,9,0,0,10,34,23,26,31,27,50,61,45.05
143,Chris Thorburn,WPG,R,55,482.5,2,9,4,5,11,61.11,26,7.69,3.18,50,41,27,14,2,0,31,10,8,1,1,7,8,4,107,54,34,19,11,63.33
144,Jason Pominville,MIN,R,82,1149.6666666667,21,18,13,5,39,82.98,146,14.38,11.42,254,203,115,48,10,16,6,3,3,0,0,21,12,36,22,73,25,54,50,51.92
145,Jay McClement,TOR,C,81,877.3,3,5,4,1,8,47.06,57,5.26,5.65,120,81,70,35,4,5,24,12,12,0,0,3,17,26,122,129,36,495,390,55.93
146,Tomas Plekanec,MTL,C,81,1115.5166666667,12,13,7,6,25,71.43,141,8.51,10.95,272,213,120,40,15,16,18,9,9,0,0,10,30,27,37,64,29,541,606,47.17
147,Jay Harrison,CAR,D,68,974.05,2,6,3,3,8,22.22,73,2.74,2.36,163,107,23,6,1,10,24,12,12,0,0,6,19,6,137,65,74,0,0,-
148,Stephane Veilleux,MIN,L,34,245.03333333333,3,0,0,0,3,60.00,26,11.54,1.54,43,32,15,4,3,2,19,8,7,1,0,6,2,8,39,26,17,0,1,0.00
149,Patrick Sharp,CHI,L,82,1224.5833333333,21,26,16,10,47,70.15,220,9.55,15.51,381,286,174,72,11,16,22,11,11,0,0,14,18,37,49,106,22,63,48,56.76
150,Jordin Tootoo,DET,R,11,76.733333333333,0,1,0,1,1,50.00,11,0.00,0.63,20,17,10,3,1,0,5,1,0,1,0,2,0,0,27,17,1,0,0,-
151,Christian Ehrhoff,BUF,D,79,1322.1666666667,2,13,7,6,15,36.59,104,1.92,3.6,225,155,43,6,2,5,24,12,12,0,0,12,45,22,38,76,92,0,0,-
