id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
18,Matt Cooke,MIN,L,29,297.66666666667,4,5,2,3,9,90.00,23,17.39,2.11,44,29,24,13,0,2,2,1,1,0,0,8,5,11,36,34,13,3,2,60.00
19,Shawn Thornton,FLA,L,46,434.78333333333,1,4,1,3,5,71.43,53,1.89,3.52,85,68,37,19,4,1,24,9,7,2,0,5,5,10,92,31,5,3,9,25.00
20,Joe Thornton,S.J,C,78,1084.6,6,25,15,10,31,75.61,90,6.67,6.86,172,129,77,29,4,14,20,10,10,0,0,14,75,53,36,63,21,408,287,58.71
21,Patrick Marleau,S.J,"C, L",82,1144.2166666667,8,19,11,8,27,65.85,138,5.80,11.86,242,179,131,60,7,15,8,4,4,0,0,9,54,31,76,65,17,130,144,47.45
22,Olli Jokinen,"NSH, STL, TOR",C,62,698.88333333333,4,5,5,0,9,56.25,101,3.96,6.86,166,134,70,26,4,7,24,12,12,0,0,9,8,11,63,35,14,110,158,41.04
23,Eric Brewer,"ANA, T.B, TOR",D,44,691.65,2,6,3,3,8,25.00,28,7.14,1.39,79,47,18,1,0,2,26,13,13,0,0,2,15,8,76,54,56,0,0,-
24,Marian Hossa,CHI,R,82,1125.05,11,26,15,11,37,68.52,185,5.95,13.78,328,236,192,62,5,15,22,11,11,0,0,12,20,53,53,58,21,1,0,100.00
25,Daniel Cleary,DET,R,17,146.75,1,1,0,1,2,100.00,15,6.67,0.77,26,20,11,3,0,1,4,2,2,0,0,1,1,2,20,26,6,2,2,50.00
26,Scott Hannan,S.J,D,58,821.1,2,5,3,2,7,24.14,49,4.08,1.7,92,65,19,4,0,3,18,9,9,0,0,1,14,7,30,57,50,0,0,-
27,Brenden Morrow,T.B,L,70,638.9,3,5,4,1,8,42.11,28,10.71,3.97,57,44,39,23,1,4,26,13,13,0,0,11,20,11,110,68,15,0,0,-
28,Jason Chimera,WSH,L,77,842.8,7,12,9,3,19,73.08,90,7.78,6.8,164,122,80,37,6,7,43,17,14,3,0,9,15,18,126,86,13,17,5,77.27
29,Brian Campbell,FLA,D,82,1464.6666666667,2,11,4,7,13,24.07,70,2.86,2.88,137,96,27,4,1,3,18,9,9,0,0,5,26,14,32,168,71,0,0,-
30,Andrew Ference,EDM,D,70,1151.7833333333,3,10,0,10,13,36.11,55,5.45,2.28,155,100,24,2,3,7,24,12,12,0,0,5,30,8,131,109,76,0,2,0.00
31,Martin St. Louis,NYR,R,74,1028.3833333333,15,21,13,8,36,72.00,101,14.85,10.48,161,134,108,62,3,8,14,7,7,0,0,11,31,37,13,58,36,37,43,46.25
32,Pascal Dupuis,PIT,R,16,197.53333333333,4,3,1,2,7,70.00,34,11.76,2.65,51,41,23,11,3,2,4,2,2,0,0,0,3,4,17,14,5,1,0,100.00
33,Dan Boyle,NYR,D,65,1052,6,6,1,5,12,31.58,71,8.45,3.86,154,103,53,16,7,6,8,4,4,0,0,6,22,15,45,111,68,0,0,-
34,Vincent Lecavalier,PHI,C,57,587.06666666667,6,9,6,3,15,68.18,77,7.79,5.87,130,98,59,28,3,7,6,3,3,0,0,4,12,10,38,33,15,74,78,48.68
35,David Legwand,OTT,C,80,762.73333333333,3,7,3,4,10,45.45,57,5.26,4.1,106,74,54,26,5,7,22,11,11,0,0,6,11,20,40,60,17,323,346,48.28
36,Brad Stuart,COL,D,65,1070.5666666667,3,7,3,4,10,27.78,53,5.66,1.97,109,80,18,3,2,5,8,4,4,0,0,4,18,8,145,94,102,1,0,100.00
37,Bryan Allen,"ANA, MTL",D,11,152.31666666667,0,2,1,1,2,40.00,5,0.00,0.24,28,13,11,0,1,2,6,3,3,0,0,0,8,0,18,26,12,0,0,-
38,Manny Malhotra,MTL,C,58,477.91666666667,1,3,1,2,4,57.14,42,2.38,2.42,74,58,27,10,4,3,8,4,4,0,0,5,19,10,33,63,45,390,268,59.27
39,Alex Tanguay,COL,L,80,1073.6333333333,17,19,10,9,36,76.60,66,25.76,6.77,107,81,73,44,4,6,22,11,11,0,0,6,27,30,36,57,26,7,8,46.67
40,Robyn Regehr,L.A,D,67,1122.0666666667,3,9,3,6,12,28.57,61,4.92,2,125,90,14,1,1,2,35,16,15,1,0,3,28,12,182,114,48,0,0,-
41,Simon Gagne,BOS,L,23,248.53333333333,3,1,0,1,4,50.00,26,11.54,1.75,45,30,20,8,1,3,4,2,2,0,0,3,7,3,19,27,7,1,5,16.67
42,Scott Gomez,N.J,C,58,790.98333333333,6,12,7,5,18,69.23,56,10.71,4.75,88,75,55,24,6,3,9,3,2,1,0,10,31,22,22,40,14,305,350,46.56
43,Mike Fisher,NSH,C,59,765.9,11,15,11,4,26,66.67,79,13.92,7.13,147,114,77,33,1,5,28,11,9,2,0,4,8,18,118,47,42,413,384,51.82
44,Mike Ribeiro,NSH,C,82,1212.8333333333,14,30,17,13,44,67.69,78,17.95,7.35,135,112,82,42,3,6,14,7,7,0,0,9,27,26,41,57,18,456,615,42.58
45,Brad Richards,CHI,C,76,956.43333333333,10,19,9,10,29,61.70,162,6.17,9.75,250,206,107,37,8,8,8,4,4,0,0,7,27,20,31,41,27,376,391,49.02
46,Erik Cole,"DAL, DET",L,68,804.8,16,12,9,3,28,73.68,104,15.38,9.44,174,136,114,57,3,14,8,4,4,0,0,15,27,21,122,78,19,2,4,33.33
47,Francois Beauchemin,ANA,D,64,1150.55,9,7,2,5,16,34.04,78,11.54,3.72,148,109,35,8,4,8,25,11,10,1,0,2,33,13,86,70,88,1,0,100.00
48,Brian Gionta,BUF,R,69,952.5,7,13,8,5,20,68.97,112,6.25,8.22,194,151,90,46,13,10,12,6,6,0,0,11,17,28,55,59,27,19,30,38.78
49,Shawn Horcoff,DAL,C,76,779.48333333333,6,16,9,7,22,70.97,66,9.09,5.99,120,89,75,31,3,7,20,10,10,0,0,3,20,16,73,31,19,185,178,50.96
50,Rob Scuderi,PIT,D,82,1259.6833333333,1,7,3,4,8,19.05,48,2.08,1.16,113,66,21,1,2,4,13,5,4,1,0,0,35,7,31,76,78,0,0,-
51,Chris Neil,OTT,R,38,360.58333333333,1,3,2,1,4,40.00,20,5.00,2.1,43,32,24,11,0,3,49,13,7,5,1,10,2,4,136,27,11,3,2,60.00
52,Andrei Markov,MTL,D,81,1430.2,4,15,8,7,19,30.65,95,4.21,4.41,233,149,57,14,6,10,18,9,9,0,0,5,60,31,40,53,130,0,0,-
53,Pavel Datsyuk,DET,C,63,924.8,13,18,13,5,31,77.50,110,11.82,9.82,192,149,120,47,2,2,4,2,2,0,0,14,21,52,51,68,24,426,384,52.59
54,Michael Ryder,N.J,R,47,586.46666666667,5,11,8,3,16,76.19,76,6.58,7.88,131,109,85,38,4,9,22,10,10,0,0,9,10,9,49,44,14,1,3,25.00
55,Daniel Sedin,VAN,L,82,1112.1166666667,11,25,16,9,36,92.31,159,6.92,11.44,271,213,144,55,9,17,14,7,7,0,0,12,26,14,17,78,15,2,2,50.00
56,Henrik Sedin,VAN,C,82,1120.8166666667,7,26,12,14,33,75.00,75,9.33,7.09,119,95,72,37,5,5,12,6,6,0,0,11,24,27,22,54,18,518,630,45.12
57,Barret Jackman,STL,D,80,1131.0333333333,2,11,5,6,13,35.14,78,2.56,2.49,148,103,29,3,3,8,36,12,8,4,0,10,26,14,94,114,94,0,0,-
58,Martin Havlat,N.J,R,40,504.65,2,6,3,3,8,61.54,39,5.13,3.72,68,57,46,20,3,2,6,3,3,0,0,4,11,17,10,34,11,0,0,-
59,Jordan Leopold,"CBJ, MIN, STL",D,43,594.78333333333,0,3,2,1,3,23.08,34,0.00,1.09,66,40,20,2,1,0,6,3,3,0,0,3,8,9,32,52,46,0,0,-
60,Chris Kelly,BOS,C,80,1023.4833333333,5,18,9,9,23,71.88,95,5.26,8.5,166,133,98,47,5,12,27,12,11,1,0,15,14,25,119,74,38,202,209,49.15
61,Brian McGrattan,CGY,R,8,52.8,0,0,0,0,0,-,10,0.00,0.49,15,14,6,2,0,0,2,1,1,0,0,1,0,3,11,6,1,0,0,-
62,Ryan Malone,NYR,L,6,46.666666666667,0,0,0,0,0,-,5,0.00,0.72,6,6,5,4,0,1,2,1,1,0,0,2,1,0,10,6,2,0,0,-
63,Derek MacKenzie,FLA,C,82,781.66666666667,3,4,2,2,7,63.64,57,5.26,4.8,103,82,43,21,7,4,27,12,11,1,0,11,7,19,264,80,29,389,327,54.33
64,Martin Erat,ARI,R,79,1040.1,6,17,12,5,23,62.16,75,8.00,6.58,144,103,87,35,2,7,20,10,10,0,0,5,22,22,88,118,22,0,2,0.00
65,Henrik Zetterberg,DET,L,77,1114.8666666667,8,19,12,7,27,64.29,149,5.37,11.01,265,202,144,50,5,11,14,7,7,0,0,12,19,32,51,79,20,408,397,50.68
66,Radim Vrbata,VAN,R,79,1016,15,18,13,5,33,84.62,178,8.43,10.44,304,236,130,46,15,12,12,6,6,0,0,5,19,29,39,39,23,4,3,57.14
67,Joel Ward,WSH,R,82,1050.8333333333,10,8,5,3,18,54.55,105,9.52,10.8,175,147,103,63,7,17,18,9,9,0,0,14,15,29,49,101,27,26,28,48.15
68,Mark Streit,PHI,D,81,1381.8166666667,5,15,7,8,20,39.22,76,6.58,3.85,170,108,42,10,3,6,30,15,15,0,0,6,32,14,53,99,86,0,0,-
69,Mike Weaver,MTL,D,31,337.7,0,4,0,4,4,28.57,7,0.00,0.29,32,17,7,1,1,3,4,2,2,0,0,2,13,4,29,66,34,0,0,-
70,Dany Heatley,ANA,L,6,67.05,0,0,0,0,0,0.00,7,0.00,0.78,12,10,6,4,0,1,0,0,0,0,0,0,0,1,5,7,3,0,0,-
71,Marian Gaborik,L.A,R,69,920.43333333333,13,13,8,5,26,57.78,125,10.40,11.58,212,168,127,57,10,13,12,6,6,0,0,6,35,16,37,66,5,0,0,-
72,Scott Hartnell,CBJ,L,77,1078.9166666667,17,21,17,4,38,70.37,156,10.90,12.98,241,197,136,65,4,18,52,22,21,0,1,16,34,32,145,91,35,7,6,53.85
73,Ron Hainsey,CAR,D,81,1435.0333333333,2,5,3,2,7,17.07,73,2.74,2.93,159,106,39,10,1,12,12,6,6,0,0,3,43,14,98,93,101,1,0,100.00
74,Brooks Orpik,WSH,D,78,1381.0833333333,0,16,5,11,16,27.59,57,0.00,1.27,155,81,35,1,3,8,50,25,25,0,0,11,28,8,270,118,142,0,0,-
75,Anton Volchenkov,NSH,D,46,551.26666666667,0,7,1,6,7,29.17,34,0.00,1.24,77,50,22,2,2,3,14,7,7,0,0,2,12,2,87,100,43,0,0,-
76,Brad Boyes,FLA,R,78,1012.2166666667,9,19,15,4,28,66.67,116,7.76,10.51,202,167,118,46,11,9,14,7,7,0,0,5,25,36,56,73,37,58,56,50.88
77,Steve Ott,STL,C,78,769.81666666667,3,8,4,4,11,73.33,46,6.52,3.88,101,69,46,17,5,4,61,26,23,3,0,11,6,18,178,75,10,134,92,59.29
78,Justin Williams,L.A,R,81,1094.4666666667,14,14,6,8,28,58.33,140,10.00,11.58,249,191,122,58,5,8,18,9,9,0,0,15,48,23,29,117,17,3,3,50.00
79,Niklas Kronwall,DET,D,80,1295.25,4,11,3,8,15,38.46,53,7.55,2.42,114,73,27,6,1,5,28,14,14,0,0,4,36,6,69,72,68,1,0,100.00
80,Nick Schultz,PHI,D,80,1227.1333333333,2,12,3,9,14,41.18,60,3.33,3.07,145,98,35,6,2,3,36,18,18,0,0,6,19,4,96,166,118,0,0,-
81,Tomas Kopecky,FLA,R,64,649.06666666667,2,5,4,1,7,70.00,92,2.17,6.44,163,126,66,34,9,8,18,9,9,0,0,13,10,9,82,96,13,0,0,-
82,Jarret Stoll,L.A,C,73,908.5,3,8,3,5,11,37.93,68,4.41,6.06,112,93,62,32,3,5,38,19,19,0,0,9,15,9,148,85,42,476,446,51.63
83,Antoine Vermette,"ARI, CHI",C,82,1100.3166666667,6,16,9,7,22,61.11,74,8.11,7.1,137,106,85,36,6,5,32,15,15,0,0,4,25,24,74,93,42,594,495,54.55
84,Paul Martin,PIT,D,74,1276.15,3,15,9,6,18,33.96,44,6.82,2.39,126,81,29,7,2,12,10,5,5,0,0,4,31,20,50,99,96,0,0,-
85,Dominic Moore,NYR,C,82,921.18333333333,7,12,6,6,19,65.52,101,6.93,9.03,182,139,93,43,5,7,22,11,11,0,0,9,17,25,50,90,29,434,355,55.01
86,Lubomir Visnovsky,NYI,D,53,847.31666666667,3,12,6,6,15,36.59,65,4.62,2.8,132,90,33,5,0,7,4,2,2,0,0,7,37,35,36,27,56,0,0,-
87,Matt Hendricks,EDM,L,71,752.45,5,5,4,1,10,66.67,90,5.56,6.81,156,125,67,31,6,8,53,19,14,5,0,9,15,23,212,110,51,76,83,47.80
88,Travis Moen,"DAL, MTL",L,44,378.2,2,6,4,2,8,57.14,33,6.06,2.98,54,45,40,17,3,2,6,3,3,0,0,2,7,6,62,54,20,0,3,0.00
89,John-Michael Liles,CAR,D,57,914.46666666667,2,13,1,12,15,53.57,70,2.86,3.11,150,107,41,6,4,8,10,5,5,0,0,7,31,14,59,127,65,0,0,-
90,Deryk Engelland,CGY,D,76,1007.45,2,6,2,4,8,32.00,49,4.08,1.51,115,74,18,0,1,2,34,11,7,4,0,5,36,16,129,111,121,0,0,-
91,Paul Gaustad,NSH,C,73,710.75,4,9,4,5,13,65.00,52,7.69,3.81,99,71,43,23,4,5,41,13,8,5,0,10,9,15,133,55,35,462,338,57.75
92,Colton Orr,TOR,R,1,6.1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
93,Jason Spezza,DAL,C,82,1036.8833333333,12,18,10,8,30,60.00,142,8.45,13.12,289,220,133,55,9,22,18,9,9,0,0,13,55,45,16,59,21,506,453,52.76
94,Stephen Weiss,DET,C,52,472.8,6,10,5,5,16,84.21,39,15.38,4.43,68,54,44,25,1,5,10,5,5,0,0,3,12,8,16,33,12,7,9,43.75
95,Mikko Koivu,MIN,C,80,1085.4333333333,8,20,11,9,28,63.64,103,7.77,8.65,192,146,93,40,2,8,30,15,15,0,0,4,13,51,35,50,33,660,539,55.05
96,Tuomo Ruutu,N.J,L,77,792.93333333333,7,6,2,4,13,86.67,74,9.46,6.37,121,101,78,31,7,3,18,9,9,0,0,14,22,12,174,119,22,4,5,44.44
97,Dan Hamhuis,VAN,D,59,972.78333333333,0,13,6,7,13,34.21,67,0.00,2.4,142,93,29,8,1,5,33,15,14,1,0,8,36,12,60,84,56,0,0,-
98,Ales Hemsky,DAL,R,76,849.5,8,14,4,10,22,59.46,120,6.67,7.89,214,151,107,30,5,10,8,4,4,0,0,11,31,24,20,85,31,0,0,-
99,R.J. Umberger,PHI,C,67,762.98333333333,7,6,5,1,13,65.00,86,8.14,7.51,160,121,91,41,7,11,6,3,3,0,0,8,10,6,109,92,35,7,8,46.67
100,Carlo Colaiacovo,PHI,D,33,501.35,2,4,3,1,6,42.86,37,5.41,2.19,98,65,27,3,2,3,10,5,5,0,0,0,18,8,45,40,33,0,0,-
101,Marcel Goc,"PIT, STL",C,74,667.46666666667,3,5,1,4,8,61.54,67,4.48,4.75,115,93,61,22,1,4,6,3,3,0,0,3,11,16,79,51,17,276,230,54.55
102,Tim Gleason,"CAR, WSH",D,72,1032.5,1,8,4,4,9,28.13,50,2.00,1.6,105,75,17,3,2,4,28,10,8,2,0,16,21,10,158,67,89,0,0,-
103,Derek Roy,"EDM, NSH",C,72,938.58333333333,8,16,12,4,24,66.67,91,8.79,9.98,151,126,98,57,9,9,18,8,8,0,0,7,26,39,30,42,36,342,416,45.12
104,Tim Jackman,ANA,R,55,456.1,5,2,0,2,7,70.00,55,9.09,4.99,101,84,48,26,8,5,45,11,5,5,1,15,6,6,109,81,19,10,4,71.43
105,Fedor Tyutin,CBJ,D,67,1062.5833333333,3,8,3,5,11,29.73,47,6.38,1.71,114,80,20,4,3,1,28,14,14,0,0,4,19,4,81,132,74,0,0,-
106,Mike Cammalleri,N.J,"C, L",68,952.45,12,10,4,6,22,68.75,108,11.11,9.35,172,139,109,43,6,7,20,10,10,0,0,9,24,24,28,38,10,94,137,40.69
107,Chris Thorburn,WPG,R,81,642.66666666667,7,7,2,5,14,70.00,67,10.45,5.89,126,91,65,29,9,7,28,11,9,2,0,13,12,9,126,75,29,36,19,65.45
108,Jason Pominville,MIN,R,82,1146.45,15,22,14,8,37,69.81,173,8.67,11.01,292,228,128,49,13,18,8,4,4,0,0,12,17,31,40,86,28,33,36,47.83
109,Jay McClement,CAR,C,82,888.03333333333,7,14,8,6,21,63.64,68,10.29,7.14,117,92,78,47,3,11,13,5,4,1,0,3,13,29,74,80,35,402,299,57.35
110,Tomas Plekanec,MTL,C,82,1145.7666666667,14,19,13,6,33,76.74,178,7.87,12.25,277,228,138,43,12,16,36,14,13,0,1,11,35,23,39,61,46,588,560,51.22
111,Jay Harrison,"CAR, WPG",D,55,738.66666666667,2,5,4,1,7,30.43,41,4.88,1.76,114,64,25,3,1,5,52,19,16,2,1,4,28,12,72,51,60,0,0,-
112,Stephane Veilleux,MIN,L,12,76.7,1,1,0,1,2,100.00,8,12.50,0.44,11,9,5,2,0,0,4,2,2,0,0,2,0,2,9,7,6,0,1,0.00
113,Patrick Sharp,CHI,L,68,898.66666666667,7,20,10,10,27,69.23,164,4.27,11.72,279,215,132,52,12,10,27,12,11,1,0,9,21,34,70,105,14,42,36,53.85
114,Jordin Tootoo,N.J,R,68,647.9,9,5,4,1,14,66.67,71,12.68,5.65,109,90,55,26,4,6,29,13,12,1,0,10,28,16,126,65,8,0,0,-
115,Christian Ehrhoff,PIT,D,49,825.25,3,8,5,3,11,28.95,82,3.66,2.89,161,117,40,5,1,8,24,12,12,0,0,6,17,11,59,72,38,0,0,-
116,Cody McCormick,BUF,C,33,308.31666666667,0,3,3,0,3,60.00,27,0.00,2,47,35,20,9,1,4,15,6,5,1,0,5,10,3,76,16,22,102,91,52.85
117,Kevin Bieksa,VAN,D,60,995.75,4,7,4,3,11,27.50,85,4.71,4.24,170,116,48,14,11,14,46,19,17,2,0,6,54,14,93,66,79,0,0,-
118,Dennis Seidenberg,BOS,D,82,1527.3,3,10,3,7,13,26.00,92,3.26,3.19,190,122,31,6,2,7,28,14,14,0,0,7,22,8,183,281,104,0,0,-
119,Ryane Clowe,N.J,L,13,165.25,1,3,2,1,4,66.67,13,7.69,0.91,22,15,10,5,1,2,4,2,2,0,0,0,2,3,21,13,1,0,1,0.00
120,Marek Zidlicky,"DET, N.J",D,84,1427.4166666667,1,12,5,7,13,28.89,83,1.20,3.59,185,117,46,7,2,7,34,16,16,0,0,11,33,18,89,104,78,0,1,0.00
121,Jussi Jokinen,FLA,L,81,967.13333333333,6,26,14,12,32,82.05,90,6.67,5.83,149,116,75,22,6,7,14,7,7,0,0,11,19,20,43,58,28,71,80,47.02
122,Brooks Laich,WSH,C,66,761.43333333333,5,11,5,6,16,61.54,88,5.68,8.1,146,111,87,41,2,10,20,10,10,0,0,7,19,21,100,102,34,57,57,50.00
123,David Moss,ARI,R,60,652.6,3,4,2,2,7,63.64,81,3.70,8.7,144,112,89,45,5,11,16,7,7,0,0,5,8,12,109,52,22,4,3,57.14
124,Johnny Oduya,CHI,D,76,1351.6666666667,2,8,5,3,10,22.73,74,2.70,2.65,190,105,44,3,3,6,20,10,10,0,0,10,41,17,61,136,107,0,0,-
125,PA Parenteau,MTL,R,56,696.78333333333,5,13,8,5,18,66.67,85,5.88,6.49,147,111,82,29,3,8,16,8,8,0,0,10,13,16,32,51,18,6,12,33.33
126,Vernon Fiddler,DAL,C,80,817.4,9,15,11,4,24,75.00,107,8.41,8.33,189,151,100,40,8,10,23,10,9,1,0,17,18,27,42,74,42,414,384,51.88
127,Zbynek Michalek,"ARI, STL",D,68,1148.6333333333,3,6,2,4,9,23.08,75,4.00,2.07,172,106,32,2,7,9,12,6,6,0,0,4,21,12,70,170,104,0,0,-
128,Dennis Wideman,CGY,D,80,1504.85,7,22,7,15,29,43.94,94,7.45,4.31,238,143,64,8,8,7,16,8,8,0,0,13,76,44,82,152,162,0,0,-
129,Matt Ellis,BUF,L,39,275.55,1,1,1,0,2,40.00,28,3.57,1.44,37,33,16,7,1,2,2,1,1,0,0,1,2,9,9,33,12,84,84,50.00
130,Tomas Fleischmann,"ANA, FLA",L,66,798.53333333333,8,18,15,3,26,65.00,110,7.27,8.14,195,148,102,43,8,6,10,5,5,0,0,12,10,23,55,71,11,3,8,27.27
131,Rick Nash,NYR,R,79,1004.3166666667,29,19,14,5,48,81.36,226,12.83,15.63,369,285,181,81,18,18,22,11,11,0,0,7,26,53,39,54,28,2,2,50.00
132,Valtteri Filppula,T.B,C,82,1099.8666666667,7,19,11,8,26,66.67,64,10.94,5.65,110,82,72,30,4,6,20,10,10,0,0,16,16,37,20,66,22,428,408,51.20
133,Keith Ballard,MIN,D,14,154.18333333333,0,1,0,1,1,14.29,4,0.00,0.1,9,6,4,0,0,0,14,7,7,0,0,3,5,2,11,20,18,0,0,-
134,Adam Burish,S.J,R,20,189.93333333333,1,2,2,0,3,100.00,20,5.00,1.14,34,27,14,6,0,1,10,5,5,0,0,6,2,4,11,25,12,43,39,52.44
135,Ryan Craig,CBJ,C,2,14.55,0,0,0,0,0,0.00,2,0.00,0.19,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-
136,Tom Gilbert,MTL,D,72,1138.9833333333,4,7,2,5,11,27.50,59,6.78,2.17,132,87,32,4,0,3,22,9,9,0,0,4,43,6,52,142,123,0,0,-
137,Scottie Upshall,FLA,R,63,672.48333333333,7,6,3,3,13,81.25,83,8.43,6.36,145,112,71,28,10,8,26,13,13,0,0,14,6,17,121,83,16,14,18,43.75
138,Trevor Daley,DAL,D,68,1091.8333333333,7,15,9,6,22,45.83,69,10.14,4.42,152,110,52,12,5,10,22,11,11,0,0,9,25,20,24,46,81,0,0,-
139,Alexander Semin,CAR,R,57,782.93333333333,6,9,6,3,15,51.72,78,7.69,6.67,176,117,82,30,7,8,24,12,12,0,0,14,30,45,27,61,16,2,6,25.00
140,Matt Greene,L.A,D,82,1098.3333333333,3,6,2,4,9,23.08,68,4.41,1.94,172,114,31,3,4,11,40,17,15,2,0,3,32,7,174,141,96,0,0,-
141,Frans Nielsen,NYI,C,78,872.05,8,13,7,6,21,60.00,107,7.48,9.48,224,159,122,50,11,9,10,5,5,0,0,11,24,38,47,111,64,405,407,49.88
142,Jay Bouwmeester,STL,D,72,1252.5166666667,2,5,2,3,7,13.21,75,2.67,2.79,154,113,29,3,2,4,20,10,10,0,0,0,15,12,33,119,75,0,0,-
143,Joakim Lindstrom,"STL, TOR",C,53,523.26666666667,2,3,2,1,5,62.50,47,4.26,3.79,96,65,51,13,1,3,12,6,6,0,0,6,13,19,14,60,5,7,15,31.82
144,Boyd Gordon,EDM,C,68,692.58333333333,4,6,2,4,10,71.43,55,7.27,4.05,98,78,48,25,0,6,17,7,6,1,0,8,18,18,29,75,57,483,350,57.98
145,Matt Stajan,CGY,C,59,614.31666666667,7,9,5,4,16,72.73,45,15.56,5.41,86,61,49,22,7,8,14,7,7,0,0,8,29,26,72,50,18,254,246,50.80
146,Gregory Campbell,BOS,C,70,722.83333333333,4,5,2,3,9,56.25,60,6.67,5.33,98,77,57,27,4,6,26,9,7,2,0,9,12,12,115,85,30,284,234,54.83
147,Max Talbot,"BOS, COL",C,81,902.95,5,12,8,4,17,53.13,92,5.43,6.37,136,110,74,38,5,7,18,8,8,0,0,13,14,28,123,106,33,55,61,47.41
148,Sean Bergenheim,"FLA, MIN",L,56,691,9,8,5,3,17,65.38,103,8.74,9.18,179,151,102,46,10,7,18,9,9,0,0,10,9,31,68,65,13,1,3,25.00
149,Eric Nystrom,NSH,L,60,629.55,5,4,1,3,9,56.25,56,8.93,4.59,87,74,39,17,2,3,6,3,3,0,0,9,10,6,102,55,24,3,5,37.50
150,Johnny Boychuk,NYI,D,72,1149.45,3,15,7,8,18,33.96,124,2.42,4.34,257,177,54,6,9,17,4,2,2,0,0,7,35,18,136,165,119,1,0,100.00
