id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
50,Cam Talbot,EDM,67,256.55,47,45,2,0.957,0.47,2.07,2.98,8,7,1,0.875,0.23,0.85,7,7,0,1.000,0.00,0.71,8,7,1,0.875,0.23,-0.79,6,2,87.72,30.00
51,Eddie Lack,"CGY, N.J",8,38.233333333333,10,7,3,0.700,4.71,-2.13,1.22,1,0,1,0.000,1.57,-0.77,5,3,2,0.600,3.14,-1.49,0,0,0,-,0.00,0.00,3,1,62.50,14.33
52,Sergei Bobrovsky,CBJ,65,284.81666666667,43,38,5,0.884,1.05,-1.28,2.89,10,8,2,0.800,0.42,0.31,9,7,2,0.778,0.42,-1.09,8,7,1,0.875,0.21,-0.79,8,1,71.44,21.00
53,Calvin Pickard,TOR,1,4,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
54,Jack Campbell,L.A,5,20.45,11,11,0,1.000,0.00,0.95,0.35,1,1,0,1.000,0.00,0.23,2,2,0,1.000,0.00,0.20,2,2,0,1.000,0.00,0.05,1,0,90.36,-
55,Scott Wedgewood,ARI,20,77.616666666667,16,13,3,0.813,2.32,-1.61,1.57,2,0,2,0.000,1.55,-1.54,8,7,1,0.875,0.77,-0.19,4,4,0,1.000,0.00,0.10,4,1,45.81,23.33
56,Philipp Grubauer,WSH,35,137.28333333333,22,21,1,0.955,0.44,0.91,1.56,5,4,1,0.800,0.44,0.16,4,4,0,1.000,0.00,0.41,5,5,0,1.000,0.00,0.13,3,1,74.32,7.00
57,Louis Domingue,"ARI, T.B",19,80.433333333333,11,10,1,0.909,0.75,-0.05,0.91,4,3,1,0.750,0.75,-0.07,2,2,0,1.000,0.00,0.20,3,3,0,1.000,0.00,0.08,1,0,52.36,21.00
58,Petr Mrazek,"DET, PHI",39,150.83333333333,26,23,3,0.885,1.19,-0.75,2.16,9,6,3,0.667,1.19,-0.92,7,7,0,1.000,0.00,0.71,4,4,0,1.000,0.00,0.10,2,3,52.31,12.33
59,Frederik Andersen,TOR,66,272.73333333333,53,50,3,0.943,0.66,1.59,3.38,9,8,1,0.889,0.22,1.08,18,16,2,0.889,0.44,-0.17,7,7,0,1.000,0.00,0.18,9,0,69.19,16.67
60,Keith Kinkaid,N.J,41,163.56666666667,30,29,1,0.967,0.37,1.60,2.49,6,5,1,0.833,0.37,0.39,6,6,0,1.000,0.00,0.61,6,6,0,1.000,0.00,0.16,2,5,79.03,22.00
61,Laurent Brossoit,EDM,14,59.966666666667,14,12,2,0.857,2.00,-0.79,0.95,5,3,2,0.600,2.00,-0.84,0,0,0,-,0.00,0.00,6,6,0,1.000,0.00,0.16,2,0,57.50,22.50
62,Adam Wilcox,BUF,1,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
63,Anton Forsberg,CHI,35,173,34,34,0,1.000,0.00,2.95,2.18,6,6,0,1.000,0.00,1.39,8,8,0,1.000,0.00,0.81,6,6,0,1.000,0.00,0.16,5,1,77.18,-
64,John Gibson,ANA,60,248.06666666667,47,44,3,0.936,0.73,1.07,3.67,14,11,3,0.786,0.73,0.24,3,3,0,1.000,0.00,0.30,8,8,0,1.000,0.00,0.21,7,3,81.96,11.00
65,Christopher Gibson,NYI,8,31.333333333333,3,2,1,0.667,1.91,-0.74,0.51,2,1,1,0.500,1.91,-0.54,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,30.00,16.00
66,Maxime Lagace,VGK,16,78.283333333333,9,8,1,0.889,0.77,-0.22,0.47,1,0,1,0.000,0.77,-0.77,2,2,0,1.000,0.00,0.20,2,2,0,1.000,0.00,0.05,2,0,92.78,11.00
67,Oscar Dansk,VGK,4,20.15,2,1,1,0.500,2.98,-0.83,0.12,1,0,1,0.000,2.98,-0.77,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,77.00,7.00
68,Malcolm Subban,VGK,22,91.516666666667,17,16,1,0.941,0.66,0.47,1.45,4,3,1,0.750,0.66,-0.07,7,7,0,1.000,0.00,0.71,4,4,0,1.000,0.00,0.10,1,1,41.76,8.00
69,Andrei Vasilevskiy,T.B,65,319.93333333333,40,38,2,0.950,0.38,1.46,2.17,8,8,0,1.000,0.00,1.85,11,9,2,0.818,0.38,-0.88,4,4,0,1.000,0.00,0.10,9,1,68.20,33.00
70,Matt Murray,PIT,49,228.53333333333,39,38,1,0.974,0.26,2.38,3.72,16,15,1,0.938,0.26,2.70,9,9,0,1.000,0.00,0.91,3,3,0,1.000,0.00,0.08,5,2,52.92,14.00
71,Jon Gillies,CGY,11,58.933333333333,14,14,0,1.000,0.00,1.21,0.91,4,4,0,1.000,0.00,0.93,2,2,0,1.000,0.00,0.20,2,2,0,1.000,0.00,0.05,3,1,77.07,-
72,Joonas Korpisalo,CBJ,18,85.083333333333,19,17,2,0.895,1.41,-0.35,1.45,6,5,1,0.833,0.71,0.39,3,2,1,0.667,0.71,-0.70,4,4,0,1.000,0.00,0.10,4,0,62.58,16.50
73,Connor Hellebuyck,WPG,67,336.76666666667,64,60,4,0.938,0.71,1.54,4.09,12,9,3,0.750,0.53,-0.22,11,10,1,0.909,0.18,0.12,22,22,0,1.000,0.00,0.57,6,3,63.88,14.50
74,Marek Langhamer,ARI,1,0.58333333333333,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
75,Linus Ullmark,BUF,5,17.05,1,1,0,1.000,0.00,0.09,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,156.00,-
76,Aaron Dell,S.J,29,114.03333333333,26,25,1,0.962,0.53,1.25,1.47,7,6,1,0.857,0.53,0.62,3,3,0,1.000,0.00,0.30,6,6,0,1.000,0.00,0.16,2,0,76.04,16.00
77,Andrew Hammond,COL,1,6,1,1,0,1.000,0.00,0.09,0.08,1,1,0,1.000,0.00,0.23,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,11.00,-
78,Jared Coreau,DET,7,21.55,2,1,1,0.500,2.78,-0.83,0.06,0,0,0,-,0.00,0.00,1,0,1,0.000,2.78,-0.90,0,0,0,-,0.00,0.00,0,0,81.00,35.00
79,Mike Condon,OTT,31,129.76666666667,23,21,2,0.913,0.92,-0.01,1.6,7,6,1,0.857,0.46,0.62,4,3,1,0.750,0.46,-0.59,4,4,0,1.000,0.00,0.10,4,0,69.61,24.00
80,Antti Raanta,ARI,47,196.23333333333,33,30,3,0.909,0.92,-0.14,2,9,6,3,0.667,0.92,-0.92,9,9,0,1.000,0.00,0.91,6,6,0,1.000,0.00,0.16,3,3,61.85,11.33
81,Juuse Saros,NSH,26,111.58333333333,9,8,1,0.889,0.54,-0.22,0.33,1,0,1,0.000,0.54,-0.77,2,2,0,1.000,0.00,0.20,2,2,0,1.000,0.00,0.05,1,1,86.11,11.00
82,Tristan Jarry,PIT,26,99.416666666667,22,21,1,0.955,0.60,0.91,2.23,6,5,1,0.833,0.60,0.39,5,5,0,1.000,0.00,0.51,6,6,0,1.000,0.00,0.16,5,1,54.45,9.00
83,Eric Comrie,WPG,3,16.65,2,2,0,1.000,0.00,0.17,0.15,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.10,0,0,0,-,0.00,0.00,0,0,89.00,-
84,Thatcher Demko,VAN,1,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
85,Brandon Halverson,NYR,1,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
86,Adin Hill,ARI,4,16.583333333333,2,2,0,1.000,0.00,0.17,0.3,1,1,0,1.000,0.00,0.23,1,1,0,1.000,0.00,0.10,0,0,0,-,0.00,0.00,2,0,26.50,-
87,Ken Appleby,N.J,3,13.2,3,2,1,0.667,4.55,-0.74,0.13,0,0,0,-,0.00,0.00,1,0,1,0.000,4.55,-0.90,1,1,0,1.000,0.00,0.03,0,0,59.67,40.00
88,Scott Foster,CHI,1,1.0166666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
89,Casey DeSmith,PIT,14,59.7,24,23,1,0.958,1.01,1.08,1.37,4,3,1,0.750,1.01,-0.07,8,8,0,1.000,0.00,0.81,3,3,0,1.000,0.00,0.08,1,3,71.75,11.00
90,Charlie Lindgren,MTL,14,57.6,9,7,2,0.778,2.08,-1.22,0.62,3,1,2,0.333,2.08,-1.31,1,1,0,1.000,0.00,0.10,2,2,0,1.000,0.00,0.05,0,0,56.44,13.50
91,Alex Lyon,PHI,11,36.083333333333,5,5,0,1.000,0.00,0.43,0.18,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.10,1,1,0,1.000,0.00,0.03,0,0,78.00,-
92,David Rittich,CGY,21,80.483333333333,13,12,1,0.923,0.75,0.13,0.98,5,4,1,0.800,0.75,0.16,1,1,0,1.000,0.00,0.10,1,1,0,1.000,0.00,0.03,3,0,73.85,15.00
93,Dylan Ferguson,VGK,1,2.6666666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
94,Alexandar Georgiev,NYR,10,34.383333333333,4,4,0,1.000,0.00,0.35,0.29,1,1,0,1.000,0.00,0.23,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,116.25,-
95,Collin Delia,CHI,2,2,1,1,0,1.000,0.00,0.09,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,181.00,-
