id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
403,Antoine Roussel,DAL,L,80,105.81666666667,0,1,1,0,1,50.00,5,0.00,0.3,7,6,5,0,1,0,6,3,3,0,0,14,2,5,8,3,12,2,2,50.00
404,Tyler Johnson,T.B,C,69,41.833333333333,0,0,0,0,0,-,2,0.00,0.12,2,2,1,1,0,0,2,1,1,0,0,2,2,1,0,0,4,12,31,27.91
405,Mike Hoffman,OTT,L,78,2.5666666666667,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
406,Matt Taormina,T.B,D,3,0.36666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
407,Tyler Bozak,TOR,C,57,10.466666666667,0,0,0,0,0,-,3,0.00,0.23,3,3,2,2,0,1,0,0,0,0,0,0,0,1,0,0,2,10,20,33.33
408,Zach Sill,WSH,C,10,7.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50.00
409,Marcus Johansson,WSH,L,74,3.7166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.00
410,Jordan Caron,STL,R,4,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
411,Kyle Palmieri,N.J,R,82,50.116666666667,0,0,0,0,0,-,6,0.00,0.41,7,6,5,1,0,0,0,0,0,0,0,2,2,0,2,2,3,2,1,66.67
412,Dylan Olsen,FLA,D,8,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
