id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
70,Matt Murray,PIT,49,2178.1166666667,1097,999,98,0.911,2.70,-12.98,83.8,322,276,46,0.857,1.27,8.78,286,249,37,0.871,1.02,-13.67,446,431,15,0.966,0.41,-2.25,48,116,35.05,23.12
71,Jon Gillies,CGY,11,476.48333333333,219,195,24,0.890,3.02,-7.03,16.81,60,47,13,0.783,1.64,-2.79,46,41,5,0.891,0.63,-1.25,101,96,5,0.950,0.63,-2.11,11,21,35.91,24.42
72,Joonas Korpisalo,CBJ,18,846.15,450,405,45,0.900,3.19,-10.12,33.47,128,108,20,0.844,1.42,1.77,129,114,15,0.884,1.06,-4.48,171,162,9,0.947,0.64,-4.11,18,38,34.22,26.09
73,Connor Hellebuyck,WPG,67,3121.9333333333,1500,1396,104,0.931,2.00,12.25,102.82,321,267,54,0.832,1.04,0.61,363,333,30,0.917,0.58,-0.39,720,700,20,0.972,0.38,0.58,63,126,39.33,24.63
74,Marek Langhamer,ARI,1,21.466666666667,7,7,0,1.000,0.00,0.54,0.39,2,2,0,1.000,0.00,0.34,1,1,0,1.000,0.00,0.08,4,4,0,1.000,0.00,0.11,0,1,36.29,-
75,Linus Ullmark,BUF,5,208.01666666667,112,106,6,0.946,1.73,2.68,7.8,27,22,5,0.815,1.44,-0.41,16,16,0,1.000,0.00,1.30,65,64,1,0.985,0.29,0.86,4,6,38.79,18.33
76,Aaron Dell,S.J,29,1235.8333333333,605,556,49,0.919,2.38,-2.11,45.83,177,144,33,0.814,1.60,-2.89,121,112,9,0.926,0.44,0.87,266,259,7,0.974,0.34,0.60,22,55,37.07,18.80
77,Andrew Hammond,COL,1,48,26,24,2,0.923,2.50,0.02,2.38,7,7,0,1.000,0.00,1.19,11,11,0,1.000,0.00,0.90,7,5,2,0.714,2.50,-1.80,2,5,36.38,47.50
78,Jared Coreau,DET,7,324.01666666667,168,149,19,0.887,3.52,-5.98,11.54,47,35,12,0.745,2.22,-4.00,42,38,4,0.905,0.74,-0.57,68,65,3,0.956,0.56,-1.06,9,12,38.46,27.74
79,Mike Condon,OTT,31,1331.1166666667,732,675,57,0.922,2.57,-0.27,54.99,178,148,30,0.831,1.35,0.28,181,163,18,0.901,0.81,-3.24,331,322,9,0.973,0.41,0.46,36,72,37.76,20.79
80,Antti Raanta,ARI,47,2078.45,1079,1011,68,0.937,1.96,15.63,82.73,255,214,41,0.839,1.18,2.38,260,249,11,0.958,0.32,10.21,519,505,14,0.973,0.40,0.84,45,125,37.70,27.53
81,Juuse Saros,NSH,26,1160.2166666667,617,575,42,0.932,2.17,5.82,49.53,165,144,21,0.873,1.09,7.07,172,160,12,0.930,0.62,2.03,247,239,8,0.968,0.41,-0.94,22,69,35.67,24.79
82,Tristan Jarry,PIT,26,1095.4666666667,531,482,49,0.908,2.68,-7.85,41.13,147,116,31,0.789,1.70,-5.99,132,115,17,0.871,0.93,-6.23,231,230,1,0.996,0.05,5.60,36,48,35.43,20.33
83,Eric Comrie,WPG,3,145.91666666667,84,73,11,0.869,4.52,-4.49,6.22,25,17,8,0.680,3.29,-3.75,20,19,1,0.950,0.41,0.63,34,32,2,0.941,0.82,-1.03,2,15,38.02,16.55
84,Thatcher Demko,VAN,1,54.1,25,25,0,1.000,0.00,1.94,1.73,6,6,0,1.000,0.00,1.02,9,9,0,1.000,0.00,0.73,10,10,0,1.000,0.00,0.29,0,1,34.48,-
85,Brandon Halverson,NYR,1,10.55,6,5,1,0.833,5.69,-0.53,0.62,3,2,1,0.667,5.69,-0.49,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.03,0,1,46.33,6.00
86,Adin Hill,ARI,4,205.05,113,101,12,0.894,3.51,-3.24,9.69,40,34,6,0.850,1.76,0.80,18,15,3,0.833,0.88,-1.53,48,45,3,0.938,0.88,-1.63,6,15,35.55,23.42
87,Ken Appleby,N.J,3,98.833333333333,44,42,2,0.955,1.21,1.41,4.08,17,16,1,0.941,0.61,1.89,8,8,0,1.000,0.00,0.65,17,16,1,0.941,0.61,-0.51,2,7,37.09,37.50
88,Scott Foster,CHI,1,11,5,5,0,1.000,0.00,0.39,0.31,0,0,0,-,0.00,0.00,3,3,0,1.000,0.00,0.24,2,2,0,1.000,0.00,0.06,0,0,28.20,-
89,Casey Desmith,PIT,14,559.25,266,248,18,0.932,1.93,2.62,21.35,91,78,13,0.857,1.39,2.48,53,49,4,0.925,0.43,0.32,111,110,1,0.991,0.11,2.17,15,29,33.98,17.94
90,Charlie Lindgren,MTL,14,674.51666666667,354,328,26,0.927,2.31,1.44,28.46,101,80,21,0.792,1.87,-3.82,77,75,2,0.974,0.18,4.28,161,158,3,0.981,0.27,1.60,8,44,35.99,18.88
91,Alex Lyon,PHI,11,401.85,198,180,18,0.909,2.69,-2.65,16.8,49,35,14,0.714,2.09,-5.66,61,58,3,0.951,0.45,1.98,78,77,1,0.987,0.15,1.23,9,26,33.44,14.72
92,David Rittich,CGY,21,794.51666666667,390,356,34,0.913,2.57,-3.77,29.04,90,71,19,0.789,1.43,-3.69,83,77,6,0.928,0.45,0.77,194,185,9,0.954,0.68,-3.45,19,34,38.10,22.47
93,Dylan Ferguson,VGK,1,5,1,1,0,1.000,0.00,0.08,0.16,1,1,0,1.000,0.00,0.17,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,10.00,-
94,Alexandar Georgiev,NYR,10,430.55,272,253,19,0.930,2.65,2.08,21,78,66,12,0.846,1.67,1.27,67,62,5,0.925,0.70,0.46,113,111,2,0.982,0.28,1.23,9,31,35.03,18.00
95,Collin Delia,CHI,2,99.066666666667,56,52,4,0.929,2.42,0.34,3.02,12,10,2,0.833,1.21,0.04,13,12,1,0.923,0.61,0.06,30,29,1,0.967,0.61,-0.14,0,3,37.91,21.25
