id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
11,Corey Crawford,CHI,39,1817.05,939,860,79,0.916,2.61,-3.33,73.7,278,239,39,0.860,1.29,8.94,227,200,27,0.881,0.89,-6.77,393,380,13,0.967,0.43,-2.00,52,92,34.06,22.87
12,Jimmy Howard,DET,55,2468.1833333333,1366,1263,103,0.925,2.50,7.09,108.17,372,312,60,0.839,1.46,4.15,371,347,24,0.935,0.58,9.06,550,531,19,0.965,0.46,-3.60,64,152,35.65,21.72
13,Jaroslav Halak,BOS,40,1836.9166666667,888,831,57,0.936,1.86,14.56,67.4,235,209,26,0.889,0.85,14.52,249,231,18,0.928,0.59,4.19,355,342,13,0.963,0.42,-3.06,61,109,36.97,23.70
14,Brian Elliott,PHI,26,1103.0833333333,592,544,48,0.919,2.61,-0.29,45.38,148,125,23,0.845,1.25,2.52,146,131,15,0.897,0.82,-1.99,259,250,9,0.965,0.49,-1.75,26,85,38.11,26.44
15,Devan Dubnyk,MIN,67,3126.1666666667,1462,1342,120,0.918,2.30,-2.18,99.74,334,267,67,0.799,1.29,-9.40,334,305,29,0.913,0.56,0.76,714,690,24,0.966,0.46,-4.01,57,151,39.24,22.68
16,Cory Schneider,N.J,26,1081.7833333333,579,527,52,0.910,2.88,-5.34,41.69,136,108,28,0.794,1.55,-4.55,148,134,14,0.905,0.78,-0.81,274,265,9,0.967,0.50,-1.33,34,50,35.88,23.85
17,Thomas Greiss,NYI,43,1831.95,927,870,57,0.939,1.87,17.71,68.62,258,224,34,0.868,1.11,10.49,235,225,10,0.957,0.33,10.94,390,377,13,0.967,0.43,-2.08,51,97,37.00,24.00
18,Anton Khudobin,DAL,41,1816.1333333333,960,895,65,0.932,2.15,12.37,67.37,231,196,35,0.848,1.16,4.83,239,220,19,0.921,0.63,2.30,428,418,10,0.977,0.33,1.98,45,95,37.72,23.29
19,Pekka Rinne,NSH,56,2571.9333333333,1260,1172,88,0.930,2.05,13.54,93.36,359,314,45,0.875,1.05,16.91,325,297,28,0.914,0.65,0.96,506,491,15,0.970,0.35,-0.84,75,116,35.77,21.80
20,Carey Price,MTL,66,3132.9333333333,1554,1438,116,0.925,2.22,9.24,109.51,391,325,66,0.831,1.26,1.42,398,357,41,0.897,0.79,-5.54,687,678,9,0.987,0.17,10.23,97,152,37.74,20.84
21,Tuukka Rask,BOS,46,2156.7,956,886,70,0.927,1.95,7.04,68.28,251,209,42,0.833,1.17,1.28,244,228,16,0.934,0.45,5.74,411,399,12,0.971,0.33,-0.50,46,90,37.64,23.54
22,Jonathan Quick,L.A,46,2190.3666666667,1073,965,108,0.899,2.96,-21.53,85,288,228,60,0.792,1.64,-10.34,269,237,32,0.881,0.88,-8.03,456,441,15,0.967,0.41,-2.24,38,149,36.93,24.48
23,Ben Bishop,DAL,46,2161.3166666667,1078,1011,67,0.938,1.86,19.88,78.63,286,251,35,0.878,0.97,14.32,255,237,18,0.929,0.50,4.72,468,455,13,0.972,0.36,0.10,66,107,37.18,23.91
24,Alex Stalock,MIN,21,839.85,396,361,35,0.912,2.50,-3.09,30.5,98,76,22,0.776,1.57,-5.10,90,81,9,0.900,0.64,-0.98,187,183,4,0.979,0.29,1.23,21,42,38.66,21.00
25,Chad Johnson,"ANA, STL",19,654.55,319,281,38,0.881,3.48,-12.29,25.72,94,70,24,0.745,2.20,-7.79,90,78,12,0.867,1.10,-3.98,123,121,2,0.984,0.18,1.44,14,35,34.99,21.87
26,James Reimer,FLA,36,1422.5166666667,728,663,65,0.911,2.74,-6.33,55.3,189,149,40,0.788,1.69,-7.41,176,158,18,0.898,0.76,-2.32,320,313,7,0.978,0.30,1.96,39,85,37.49,20.43
27,Jonathan Bernier,DET,35,1535.6166666667,826,753,73,0.912,2.85,-6.43,62.64,225,189,36,0.840,1.41,2.80,211,194,17,0.919,0.66,1.80,348,328,20,0.943,0.78,-10.26,38,84,36.54,25.53
28,Semyon Varlamov,COL,49,2228.65,1130,1038,92,0.919,2.48,-0.93,84.96,295,242,53,0.820,1.43,-2.13,288,260,28,0.903,0.75,-2.34,481,470,11,0.977,0.30,2.46,65,163,38.20,21.79
29,Michal Neuvirth,PHI,7,303.36666666667,141,123,18,0.872,3.56,-6.64,9.42,31,24,7,0.774,1.38,-1.65,39,29,10,0.744,1.98,-6.52,61,60,1,0.984,0.20,0.71,8,15,39.14,24.56
30,Richard Bachman,VAN,1,46.7,25,21,4,0.840,5.14,-1.99,1.26,2,1,1,0.500,1.28,-0.66,8,7,1,0.875,1.28,-0.29,15,13,2,0.867,2.57,-1.58,1,2,38.56,28.00
31,Scott Darling,CAR,8,392.83333333333,192,168,24,0.875,3.67,-8.53,17.12,61,47,14,0.770,2.14,-3.48,49,41,8,0.837,1.22,-3.63,75,73,2,0.973,0.31,0.10,18,26,34.85,20.21
32,Antti Niemi,MTL,17,800.48333333333,422,380,42,0.900,3.15,-7.99,28.72,102,78,24,0.765,1.80,-6.41,95,83,12,0.874,0.90,-3.54,200,194,6,0.970,0.45,-0.40,26,34,39.33,22.98
33,Jacob Markstrom,VAN,60,2857.5833333333,1527,1406,121,0.921,2.54,2.06,114.41,418,350,68,0.837,1.43,4.08,397,362,35,0.912,0.73,0.37,652,634,18,0.972,0.38,0.25,57,174,36.25,21.88
34,Jake Allen,STL,46,2022.8,1001,915,86,0.914,2.55,-5.33,72.8,253,202,51,0.798,1.51,-7.37,305,282,23,0.925,0.68,4.18,396,384,12,0.970,0.36,-0.92,56,100,35.40,21.81
35,Michael Hutchinson,"FLA, TOR",9,398.26666666667,193,174,19,0.902,2.86,-3.45,13.33,40,32,8,0.800,1.21,-1.10,54,45,9,0.833,1.36,-4.19,92,90,2,0.978,0.30,0.58,9,20,37.12,25.00
36,Braden Holtby,WSH,59,2715.8666666667,1433,1323,110,0.923,2.43,5.49,118.57,430,356,74,0.828,1.63,0.15,335,310,25,0.925,0.55,4.85,583,572,11,0.981,0.24,5.32,91,195,36.43,20.09
37,Martin Jones,S.J,62,2922.2666666667,1319,1180,139,0.895,2.85,-32.70,106.74,392,309,83,0.788,1.70,-15.40,333,302,31,0.907,0.64,-1.33,520,495,25,0.952,0.51,-10.44,73,157,35.91,23.87
38,Mikko Koskinen,EDM,55,2462.1166666667,1247,1142,105,0.916,2.56,-4.50,94.41,337,271,66,0.804,1.61,-7.89,303,279,24,0.921,0.58,3.00,536,521,15,0.972,0.37,0.00,76,143,37.34,22.83
39,Anders Nilsson,"OTT, VAN",36,1669.5333333333,899,826,73,0.919,2.62,-0.55,66.04,239,200,39,0.837,1.40,2.21,219,194,25,0.886,0.90,-5.49,404,395,9,0.978,0.32,2.31,37,92,36.07,22.05
40,Robin Lehner,NYI,46,2164,1062,993,69,0.935,1.91,16.59,80.89,292,247,45,0.846,1.25,5.35,276,262,14,0.949,0.39,10.59,453,443,10,0.978,0.28,2.68,39,105,35.25,20.61
41,Edward Pasquale,T.B,3,153.55,85,74,11,0.871,4.30,-4.15,7.42,20,16,4,0.800,1.56,-0.55,25,18,7,0.720,2.74,-4.77,34,34,0,1.000,0.00,0.95,5,12,39.05,19.55
42,Darcy Kuemper,ARI,55,2609.1666666667,1330,1232,98,0.926,2.25,9.19,96.3,339,283,56,0.835,1.29,2.46,301,275,26,0.914,0.60,0.82,616,600,16,0.974,0.37,1.24,62,166,37.92,22.23
43,Carter Hutton,BUF,50,2292.7,1236,1129,107,0.913,2.80,-7.39,86.52,311,251,60,0.807,1.57,-6.37,321,281,40,0.875,1.05,-11.40,534,527,7,0.987,0.18,7.95,53,85,38.25,21.23
44,Cam Talbot,"EDM, PHI",35,1556.1166666667,815,743,72,0.912,2.78,-6.32,64.57,214,174,40,0.813,1.54,-3.10,194,178,16,0.918,0.62,1.29,356,340,16,0.955,0.62,-6.03,44,110,37.42,24.03
45,Sergei Bobrovsky,CBJ,62,2929.6166666667,1465,1345,120,0.918,2.46,-1.94,112.83,395,337,58,0.853,1.19,10.11,411,368,43,0.895,0.88,-6.38,595,576,19,0.968,0.39,-2.34,72,170,35.61,22.56
46,Calvin Pickard,"ARI, PHI",17,608.1,305,274,31,0.898,3.06,-6.42,24.55,92,71,21,0.772,2.07,-5.14,58,52,6,0.897,0.59,-0.83,144,140,4,0.972,0.39,0.03,17,38,34.76,19.55
47,Jack Campbell,L.A,31,1291.5666666667,693,647,46,0.934,2.14,9.85,49.88,154,127,27,0.825,1.25,-0.44,185,172,13,0.930,0.60,3.48,315,309,6,0.981,0.28,2.82,42,70,38.23,19.09
48,Philipp Grubauer,COL,37,1572.4833333333,819,760,59,0.928,2.25,7.00,58.33,212,178,34,0.840,1.30,2.56,186,174,12,0.935,0.46,4.57,372,360,12,0.968,0.46,-1.59,45,96,37.94,21.49
49,Louis Domingue,T.B,26,1236.6333333333,603,550,53,0.912,2.57,-4.40,43.31,147,116,31,0.789,1.50,-5.65,186,168,18,0.903,0.87,-1.43,243,239,4,0.984,0.19,2.80,38,65,37.37,23.43
50,Petr Mrazek,CAR,40,1918.95,869,809,60,0.931,1.88,10.03,67.33,226,195,31,0.863,0.97,7.97,223,206,17,0.924,0.53,2.87,353,341,12,0.966,0.38,-2.12,48,92,38.18,23.53
51,Frederik Andersen,TOR,60,2889.7333333333,1599,1486,113,0.929,2.35,15.86,122.35,378,309,69,0.817,1.43,-3.82,437,404,33,0.924,0.69,5.94,703,692,11,0.984,0.23,8.68,87,152,37.56,20.73
52,Keith Kinkaid,N.J,41,1809.5333333333,946,854,92,0.903,3.05,-15.76,71.85,215,170,45,0.791,1.49,-7.93,281,257,24,0.915,0.80,1.04,402,380,22,0.945,0.73,-10.75,45,88,37.42,26.07
53,Laurent Brossoit,WPG,21,934.05,499,469,30,0.940,1.93,10.21,39.82,122,108,14,0.885,0.90,7.04,139,127,12,0.914,0.77,0.39,209,205,4,0.981,0.26,1.85,19,63,37.18,23.03
54,Garret Sparks,TOR,20,942.58333333333,514,469,45,0.912,2.86,-3.58,37.82,128,108,20,0.844,1.27,2.07,140,124,16,0.886,1.02,-3.53,218,209,9,0.959,0.57,-2.90,21,42,36.82,26.49
55,Jordan Binnington,STL,32,1552.9166666667,659,620,39,0.941,1.51,14.11,49.36,172,149,23,0.866,0.89,6.66,193,183,10,0.948,0.39,7.20,264,258,6,0.977,0.23,1.39,34,73,35.77,19.85
56,John Gibson,ANA,58,2594.7833333333,1387,1288,99,0.929,2.29,12.78,116.79,420,358,62,0.852,1.43,10.43,366,336,30,0.918,0.69,2.61,537,531,6,0.989,0.14,9.03,83,175,33.85,21.68
57,Christopher Gibson,NYI,2,30.766666666667,13,12,1,0.923,1.95,0.05,0.66,3,3,0,1.000,0.00,0.52,1,1,0,1.000,0.00,0.09,7,6,1,0.857,1.95,-0.80,1,0,48.38,21.00
58,Maxime Lagace,VGK,1,50.366666666667,26,22,4,0.846,4.77,-1.90,2.15,3,2,1,0.667,1.19,-0.48,8,6,2,0.750,2.38,-1.29,15,14,1,0.933,1.19,-0.58,0,4,31.04,20.25
59,Malcolm Subban,VGK,21,1023.6666666667,512,468,44,0.914,2.58,-2.74,34.84,121,101,20,0.835,1.17,0.87,150,134,16,0.893,0.94,-2.63,209,203,6,0.971,0.35,-0.15,36,51,37.07,30.98
60,Andrei Vasilevskiy,T.B,53,2517.2166666667,1315,1222,93,0.929,2.22,12.98,92.26,329,268,61,0.815,1.45,-4.27,412,390,22,0.947,0.52,14.71,522,512,10,0.981,0.24,4.61,80,153,36.98,22.74
61,Matt Murray,PIT,50,2325.0833333333,1266,1182,84,0.934,2.17,18.03,93.3,315,266,49,0.844,1.26,5.32,319,295,24,0.925,0.62,4.42,554,545,9,0.984,0.23,6.51,88,135,38.08,29.00
62,Joonas Korpisalo,CBJ,27,1151.7666666667,557,507,50,0.910,2.60,-5.11,42.55,150,117,33,0.780,1.72,-7.13,131,119,12,0.908,0.63,-0.33,241,237,4,0.983,0.21,2.75,33,72,37.63,18.74
63,Anthony Stolarz,"EDM, PHI",18,697.46666666667,408,375,33,0.919,2.84,-0.12,29.36,107,96,11,0.897,0.95,7.45,119,102,17,0.857,1.46,-6.40,164,160,4,0.976,0.34,0.59,25,47,35.24,28.21
64,Connor Hellebuyck,WPG,63,2964,1597,1469,128,0.920,2.59,0.70,115.41,383,309,74,0.807,1.50,-7.96,416,383,33,0.921,0.67,4.07,712,691,21,0.971,0.43,-1.07,91,167,37.99,21.84
65,Linus Ullmark,BUF,37,1736.6666666667,948,870,78,0.918,2.69,-1.60,66.78,239,202,37,0.845,1.28,4.21,232,207,25,0.892,0.86,-4.33,430,414,16,0.963,0.55,-3.96,34,79,36.80,22.40
66,Aaron Dell,S.J,25,1056.7833333333,474,428,46,0.903,2.61,-7.80,37.88,135,107,28,0.793,1.59,-4.72,134,121,13,0.903,0.74,-1.06,182,177,5,0.973,0.28,0.09,28,49,34.79,19.00
67,Mike Condon,OTT,2,63.783333333333,34,28,6,0.824,5.64,-3.26,2.32,12,7,5,0.583,4.70,-2.93,11,10,1,0.909,0.94,-0.02,11,11,0,1.000,0.00,0.31,1,3,31.24,16.00
68,Antti Raanta,ARI,12,537.76666666667,273,254,19,0.930,2.12,3.00,23.03,94,81,13,0.862,1.45,3.21,53,48,5,0.906,0.56,-0.28,112,111,1,0.991,0.11,2.14,16,41,34.63,19.32
69,Cal Petersen,L.A,11,512.9,271,258,13,0.952,1.52,8.84,18,63,56,7,0.889,0.82,3.86,58,54,4,0.931,0.47,1.17,128,126,2,0.984,0.23,1.58,11,26,40.93,24.23
70,Marcus Hogberg,OTT,4,172.36666666667,99,90,9,0.909,3.13,-1.02,7.86,28,25,3,0.893,1.04,1.83,17,13,4,0.765,1.39,-2.49,49,47,2,0.959,0.70,-0.63,7,12,37.44,25.11
71,Juuse Saros,NSH,31,1336.3666666667,691,638,53,0.923,2.38,2.69,53.56,183,156,27,0.852,1.21,4.56,194,178,16,0.918,0.72,1.29,273,263,10,0.963,0.45,-2.36,53,86,36.53,23.75
72,Tristan Jarry,PIT,2,108.63333333333,59,53,6,0.898,3.31,-1.25,2.46,6,5,1,0.833,0.55,0.03,18,15,3,0.833,1.66,-1.40,31,29,2,0.935,1.10,-1.13,2,3,42.64,39.00
73,Eric Comrie,WPG,1,51.85,27,22,5,0.815,5.79,-2.82,1.75,5,4,1,0.800,1.16,-0.14,7,5,2,0.714,2.31,-1.38,13,11,2,0.846,2.31,-1.64,2,5,37.93,28.00
74,Pheonix Copley,WSH,27,1218.65,600,549,51,0.915,2.51,-2.65,46.76,168,140,28,0.833,1.38,0.97,138,121,17,0.877,0.84,-4.70,257,251,6,0.977,0.30,1.19,40,68,35.60,20.92
75,Thatcher Demko,VAN,9,439.1,239,218,21,0.912,2.87,-1.74,16.7,66,54,12,0.818,1.64,-0.62,74,68,6,0.919,0.82,0.59,87,84,3,0.966,0.41,-0.56,14,16,35.67,21.24
76,Alex Nedeljkovic,CAR,1,45.983333333333,23,21,2,0.913,2.61,-0.15,1.12,2,0,2,0.000,2.61,-1.66,7,7,0,1.000,0.00,0.62,13,13,0,1.000,0.00,0.36,0,2,43.87,14.00
77,Mackenzie Blackwood,N.J,23,1011.7166666667,547,507,40,0.927,2.37,4.08,39.36,131,105,26,0.802,1.54,-3.41,131,121,10,0.924,0.59,1.67,256,252,4,0.984,0.24,3.17,28,52,37.84,18.88
78,Sam Montembeault,FLA,11,490.06666666667,232,208,24,0.897,2.94,-5.30,20.1,76,60,16,0.789,1.96,-2.89,41,35,6,0.854,0.73,-2.35,107,105,2,0.981,0.24,1.00,13,39,37.87,22.17
79,Adin Hill,ARI,13,544.06666666667,261,235,26,0.900,2.87,-4.97,21.07,70,54,16,0.771,1.76,-3.93,66,60,6,0.909,0.66,-0.12,110,107,3,0.973,0.33,0.08,7,42,37.05,26.31
80,Joey Daccord,OTT,1,47.716666666667,33,30,3,0.909,3.77,-0.34,1.91,7,5,2,0.714,2.51,-0.79,7,7,0,1.000,0.00,0.62,17,16,1,0.941,1.26,-0.52,2,2,39.76,24.33
81,Landon Bow,DAL,2,49.383333333333,18,17,1,0.944,1.21,0.45,1.07,3,3,0,1.000,0.00,0.52,6,5,1,0.833,1.21,-0.47,9,9,0,1.000,0.00,0.25,0,2,34.89,25.00
82,Casey DeSmith,PIT,36,1595.45,845,785,60,0.929,2.26,8.10,63.16,212,179,33,0.844,1.24,3.56,212,194,18,0.915,0.68,0.89,376,367,9,0.976,0.34,1.52,47,113,36.94,24.35
83,Charlie Lindgren,MTL,1,57.683333333333,40,35,5,0.875,5.20,-1.78,3.5,13,11,2,0.846,2.08,0.24,10,8,2,0.800,2.08,-1.11,17,16,1,0.941,1.04,-0.52,5,6,29.98,22.60
84,Kevin Boyle,ANA,5,228.26666666667,113,107,6,0.947,1.58,3.11,7.7,25,22,3,0.880,0.79,1.31,31,29,2,0.935,0.53,0.76,50,49,1,0.980,0.26,0.40,6,17,40.54,25.83
85,Alex Lyon,PHI,2,58.316666666667,22,17,5,0.773,5.14,-3.23,1.82,2,0,2,0.000,2.06,-1.66,6,5,1,0.833,1.03,-0.47,13,11,2,0.846,2.06,-1.64,2,3,38.91,24.00
86,Carter Hart,PHI,31,1390.1833333333,796,730,66,0.917,2.85,-1.85,55.27,172,142,30,0.826,1.29,-0.34,214,190,24,0.888,1.04,-4.93,357,345,12,0.966,0.52,-2.01,32,107,38.18,23.26
87,David Rittich,CGY,45,1985.1,960,892,68,0.929,2.06,9.37,73.06,239,203,36,0.849,1.09,5.21,260,247,13,0.950,0.39,10.17,416,398,18,0.957,0.54,-6.36,46,102,37.20,27.35
88,Michael Dipietro,VAN,1,51,20,13,7,0.650,8.24,-5.39,2.03,9,4,5,0.444,5.88,-3.45,3,3,0,1.000,0.00,0.27,8,6,2,0.750,2.35,-1.78,2,1,31.80,24.57
89,Hunter Miska,ARI,1,15.566666666667,9,8,1,0.889,3.85,-0.27,0.32,1,1,0,1.000,0.00,0.17,1,1,0,1.000,0.00,0.09,5,4,1,0.800,3.85,-0.86,0,1,55.00,53.00
90,Kaden Fulcher,DET,1,24.316666666667,10,9,1,0.900,2.47,-0.19,0.74,2,2,0,1.000,0.00,0.34,2,1,1,0.500,2.47,-0.82,6,6,0,1.000,0.00,0.17,0,0,31.70,19.00
91,Alexandar Georgiev,NYR,33,1486.7166666667,823,753,70,0.915,2.83,-3.67,65.56,246,205,41,0.833,1.65,1.42,210,190,20,0.905,0.81,-1.29,335,326,9,0.973,0.36,0.38,32,77,35.14,21.50
92,Collin Delia,CHI,16,670.03333333333,440,407,33,0.925,2.96,2.46,33.3,134,116,18,0.866,1.61,5.11,100,90,10,0.900,0.90,-1.09,179,174,5,0.972,0.45,0.01,22,45,33.17,20.91
93,Pavel Francouz,COL,2,47.733333333333,29,27,2,0.931,2.51,0.34,2.39,9,8,1,0.889,1.26,0.55,7,7,0,1.000,0.00,0.62,10,9,1,0.900,1.26,-0.72,1,7,43.72,28.50
