id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
48,Matt Murray,OTT,27,117.8,20,16,4,0.800,2.04,-2.50,1.56,4,2,2,0.500,1.02,-1.24,3,2,1,0.667,0.51,-0.72,4,3,1,0.750,0.51,-0.86,3,1,79.00,23.25
49,Chris Driedger,FLA,23,118.6,17,16,1,0.941,0.51,0.28,1.02,3,3,0,1.000,0.00,0.57,3,2,1,0.667,0.51,-0.72,3,3,0,1.000,0.00,0.11,2,0,78.47,24.00
50,Joonas Korpisalo,CBJ,33,116.95,24,23,1,0.958,0.51,0.80,2.28,8,7,1,0.875,0.51,0.52,5,5,0,1.000,0.00,0.47,7,7,0,1.000,0.00,0.25,3,1,45.71,15.00
51,Anthony Stolarz,ANA,8,28.883333333333,3,3,0,1.000,0.00,0.23,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,162.33,-
52,Connor Hellebuyck,WPG,45,213.7,44,43,1,0.977,0.28,2.31,3.65,14,13,1,0.929,0.28,1.66,7,7,0,1.000,0.00,0.66,6,6,0,1.000,0.00,0.21,9,3,74.23,15.00
53,Linus Ullmark,BUF,20,88.383333333333,8,7,1,0.875,0.68,-0.40,0.51,2,1,1,0.500,0.68,-0.62,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.04,1,0,110.00,7.00
54,Aaron Dell,N.J,7,38.383333333333,3,3,0,1.000,0.00,0.23,0.1,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.09,1,1,0,1.000,0.00,0.04,0,0,87.33,-
55,Troy Grosenick,L.A,2,8.4166666666667,1,1,0,1.000,0.00,0.08,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,167.00,-
56,Antti Raanta,ARI,12,47.366666666667,6,6,0,1.000,0.00,0.45,0.47,0,0,0,-,0.00,0.00,4,4,0,1.000,0.00,0.38,2,2,0,1.000,0.00,0.07,1,0,37.83,-
57,Cal Petersen,L.A,35,157.96666666667,37,34,3,0.919,1.14,-0.22,1.84,7,4,3,0.571,1.14,-1.67,6,6,0,1.000,0.00,0.57,6,6,0,1.000,0.00,0.21,4,2,90.84,8.00
58,Marcus Hogberg,OTT,14,59.983333333333,10,10,0,1.000,0.00,0.75,0.52,1,1,0,1.000,0.00,0.19,3,3,0,1.000,0.00,0.28,2,2,0,1.000,0.00,0.07,1,0,80.50,-
59,Juuse Saros,NSH,36,154.68333333333,23,22,1,0.957,0.39,0.73,1.7,6,5,1,0.833,0.39,0.14,4,4,0,1.000,0.00,0.38,7,7,0,1.000,0.00,0.25,5,1,59.83,17.00
60,Tristan Jarry,PIT,39,152.28333333333,36,34,2,0.944,0.79,0.70,2.65,10,9,1,0.900,0.39,0.90,8,7,1,0.875,0.39,-0.24,7,7,0,1.000,0.00,0.25,4,0,61.33,20.00
61,Eric Comrie,N.J,1,5.15,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
62,Thatcher Demko,VAN,35,162.01666666667,29,27,2,0.931,0.74,0.18,2.21,8,7,1,0.875,0.37,0.52,10,9,1,0.900,0.37,-0.05,5,5,0,1.000,0.00,0.18,3,0,53.28,18.00
63,Alex Nedeljkovic,CAR,23,93.633333333333,19,18,1,0.947,0.64,0.43,2.45,8,7,1,0.875,0.64,0.52,4,4,0,1.000,0.00,0.38,6,6,0,1.000,0.00,0.21,1,2,28.89,5.00
64,Vitek Vanecek,WSH,37,148.98333333333,25,22,3,0.880,1.21,-1.12,1.22,4,3,1,0.750,0.40,-0.24,5,4,1,0.800,0.40,-0.53,5,4,1,0.800,0.40,-0.82,3,0,84.04,23.00
65,Jonas Johansson,"BUF, COL",15,57.9,3,3,0,1.000,0.00,0.23,0.01,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,160.67,-
66,Elvis Merzlikins,CBJ,28,67.216666666667,13,13,0,1.000,0.00,0.98,0.63,3,3,0,1.000,0.00,0.57,0,0,0,-,0.00,0.00,3,3,0,1.000,0.00,0.11,0,0,97.77,-
67,Ilya Sorokin,NYI,22,112.5,16,16,0,1.000,0.00,1.20,1.6,3,3,0,1.000,0.00,0.57,5,5,0,1.000,0.00,0.47,2,2,0,1.000,0.00,0.07,4,1,74.75,-
68,Ville Husso,STL,17,64.683333333333,10,9,1,0.900,0.93,-0.25,1.16,4,4,0,1.000,0.00,0.76,1,0,1,0.000,0.93,-0.91,1,1,0,1.000,0.00,0.04,2,2,76.30,23.00
69,Kaapo Kahkonen,MIN,24,116.45,22,21,1,0.955,0.52,0.65,1.98,6,5,1,0.833,0.52,0.14,1,1,0,1.000,0.00,0.09,7,7,0,1.000,0.00,0.25,4,1,78.09,34.00
70,Igor Shesterkin,NYR,35,153.81666666667,24,24,0,1.000,0.00,1.80,0.77,1,1,0,1.000,0.00,0.19,6,6,0,1.000,0.00,0.57,1,1,0,1.000,0.00,0.04,3,0,113.63,-
71,Mackenzie Blackwood,N.J,35,149.3,27,24,3,0.889,1.21,-0.97,2.86,13,10,3,0.769,1.21,-0.53,8,8,0,1.000,0.00,0.76,3,3,0,1.000,0.00,0.11,6,0,39.59,20.33
72,Dan Vladar,BOS,5,29.266666666667,4,4,0,1.000,0.00,0.30,0.27,1,1,0,1.000,0.00,0.19,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,130.50,-
73,Ilya Samsonov,WSH,19,84.183333333333,9,7,2,0.778,1.43,-1.32,0.85,1,0,1,0.000,0.71,-0.81,3,3,0,1.000,0.00,0.28,3,2,1,0.667,0.71,-0.89,1,1,65.89,39.50
74,Adin Hill,ARI,19,88.75,12,10,2,0.833,1.35,-1.10,0.71,2,0,2,0.000,1.35,-1.62,2,2,0,1.000,0.00,0.19,4,4,0,1.000,0.00,0.14,2,0,71.17,17.50
75,Joey Daccord,OTT,8,40.65,8,8,0,1.000,0.00,0.60,0.48,3,3,0,1.000,0.00,0.57,1,1,0,1.000,0.00,0.09,2,2,0,1.000,0.00,0.07,2,0,51.00,-
76,Casey DeSmith,PIT,20,79.533333333333,15,13,2,0.867,1.51,-0.87,1.53,6,5,1,0.833,0.75,0.14,5,4,1,0.800,0.75,-0.53,2,2,0,1.000,0.00,0.07,1,1,40.00,20.00
77,Alex Lyon,PHI,6,23.566666666667,7,6,1,0.857,2.55,-0.47,0.68,3,2,1,0.667,2.55,-0.43,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.07,1,1,60.14,13.00
78,Carter Hart,PHI,27,119.58333333333,24,22,2,0.917,1.00,-0.20,1.19,4,2,2,0.500,1.00,-1.24,1,1,0,1.000,0.00,0.09,9,9,0,1.000,0.00,0.32,5,0,82.42,6.50
79,Filip Gustavsson,OTT,9,33.966666666667,12,11,1,0.917,1.77,-0.10,0.86,3,2,1,0.667,1.77,-0.43,2,2,0,1.000,0.00,0.19,3,3,0,1.000,0.00,0.11,1,0,63.92,10.00
80,David Rittich,"CGY, TOR",19,71.183333333333,24,22,2,0.917,1.69,-0.20,1.81,7,5,2,0.714,1.69,-0.67,10,10,0,1.000,0.00,0.95,0,0,0,-,0.00,0.00,2,2,54.33,18.50
81,Stuart Skinner,EDM,1,6.0666666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
82,Jake Oettinger,DAL,29,112.83333333333,19,19,0,1.000,0.00,1.43,1.22,2,2,0,1.000,0.00,0.38,5,5,0,1.000,0.00,0.47,4,4,0,1.000,0.00,0.14,2,0,81.32,-
83,Ukko-Pekka Luukkonen,BUF,4,10.266666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
84,Cayden Primeau,MTL,4,14.5,1,1,0,1.000,0.00,0.08,0.08,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,121.00,-
85,Hunter Miska,COL,5,24.216666666667,5,5,0,1.000,0.00,0.38,0.32,2,2,0,1.000,0.00,0.38,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,3,0,65.00,-
86,Matiss Kivlenieks,CBJ,2,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
87,Jeremy Swayman,BOS,10,41.833333333333,9,8,1,0.889,1.43,-0.32,0.56,2,2,0,1.000,0.00,0.38,3,2,1,0.667,1.43,-0.72,1,1,0,1.000,0.00,0.04,0,0,65.67,26.00
88,Logan Thompson,VGK,1,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,-,-
89,Josef Korenar,S.J,10,44.433333333333,6,6,0,1.000,0.00,0.45,0.86,4,4,0,1.000,0.00,0.76,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,4,1,42.50,-
90,Alexandar Georgiev,NYR,19,81.583333333333,9,7,2,0.778,1.47,-1.32,0.79,3,1,2,0.333,1.47,-1.43,0,0,0,-,0.00,0.00,3,3,0,1.000,0.00,0.11,1,0,50.67,10.00
91,Collin Delia,CHI,6,27.9,7,6,1,0.857,2.15,-0.47,0.6,3,2,1,0.667,2.15,-0.43,0,0,0,-,0.00,0.00,3,3,0,1.000,0.00,0.11,1,0,40.29,6.00
92,Kevin Lankinen,CHI,37,189.71666666667,39,35,4,0.897,1.27,-1.07,3.28,11,9,2,0.818,0.63,0.09,9,7,2,0.778,0.63,-1.15,9,9,0,1.000,0.00,0.32,5,2,55.74,18.75
93,Veini Vehvilainen,CBJ,1,3.7833333333333,2,1,1,0.500,15.86,-0.85,0.07,0,0,0,-,0.00,0.00,1,0,1,0.000,15.86,-0.91,0,0,0,-,0.00,0.00,0,0,54.00,18.00
94,Ivan Prosvetov,ARI,3,12.766666666667,3,3,0,1.000,0.00,0.23,0.19,2,2,0,1.000,0.00,0.38,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,1,58.00,-
95,Spencer Knight,FLA,4,21.083333333333,3,3,0,1.000,0.00,0.23,0.22,1,1,0,1.000,0.00,0.19,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,0,0,58.00,-
96,Alexei Melnichuk,S.J,3,6,1,1,0,1.000,0.00,0.08,0.05,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.09,0,0,0,-,0.00,0.00,0,0,26.00,-
