id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
15,Brad Richardson,"CGY, VAN",R,44,411.8,4,4,2,2,8,72.73,29,13.79,2.94,65,45,31,13,1,4,31,10,8,1,1,9,9,7,57,52,20,132,88,60.00
16,Nate Thompson,PHI,C,33,314.86666666667,1,2,2,0,3,37.50,20,5.00,1.96,35,29,21,7,1,3,31,6,3,1,2,4,5,4,47,20,14,131,104,55.74
17,Joe Pavelski,DAL,C,82,1162.6,14,34,20,14,48,72.73,154,9.09,16.08,256,207,167,95,8,21,12,6,6,0,0,18,37,29,99,50,62,295,266,52.58
18,Mark Giordano,"SEA, TOR",D,75,1177.1666666667,3,15,8,7,18,35.29,98,3.06,3.5,239,153,55,2,5,14,49,19,17,1,1,10,41,13,69,145,105,0,0,-
19,Alex Ovechkin,WSH,L,77,1128.55,24,24,14,10,48,73.85,177,13.56,16.27,355,264,205,57,11,11,14,7,7,0,0,11,34,22,149,46,23,4,8,33.33
20,Evgeni Malkin,PIT,C,41,555.08333333333,10,8,3,5,18,78.26,71,14.08,6.86,106,86,70,32,2,8,20,9,9,0,0,10,39,34,18,42,17,155,201,43.54
21,Andrew Ladd,ARI,L,51,587.38333333333,4,4,1,3,8,50.00,43,9.30,4.74,87,61,49,27,3,6,47,18,16,1,1,2,20,16,64,57,30,6,3,66.67
22,Blake Wheeler,WPG,R,65,973.16666666667,12,20,14,6,32,74.42,132,9.09,13.36,203,164,153,66,6,13,30,15,15,0,0,11,32,30,59,49,32,0,11,0.00
23,Alexander Radulov,DAL,R,71,818.86666666667,3,11,8,3,14,56.00,68,4.41,9.81,145,114,104,56,3,11,28,14,14,0,0,13,22,30,41,66,47,10,11,47.62
24,Blake Comeau,DAL,L,6,61.966666666667,1,0,0,0,1,50.00,2,50.00,0.13,5,2,2,1,0,0,2,1,1,0,0,0,4,1,13,5,3,0,0,-
25,Alex Goligoski,MIN,D,72,1113.9,2,18,7,11,20,24.69,68,2.94,2.51,151,93,46,3,2,9,28,14,14,0,0,6,28,4,51,68,76,0,0,-
26,Andrej Sekera,DAL,D,32,406.83333333333,1,3,1,2,4,33.33,25,4.00,0.8,51,34,7,1,1,5,16,8,8,0,0,2,13,3,12,33,23,0,0,-
27,Alexander Edler,L.A,D,41,642.68333333333,3,12,7,5,15,48.39,49,6.12,2.04,111,75,37,9,12,11,32,16,16,0,0,5,13,7,53,71,54,0,0,-
28,Paul Stastny,WPG,C,71,987.8,14,18,11,7,32,60.38,115,12.17,13.64,156,141,126,88,8,11,10,5,5,0,0,6,20,30,25,36,24,210,136,60.69
29,Sidney Crosby,PIT,C,69,1049.9833333333,15,24,16,8,39,70.91,135,11.11,13.6,218,181,141,75,7,13,26,13,13,0,0,15,37,33,47,64,28,565,542,51.04
30,Jack Johnson,COL,D,74,1050.6833333333,1,6,2,4,7,18.92,52,1.92,1.73,118,76,29,3,3,8,42,14,11,2,1,9,20,7,82,68,47,0,0,-
31,Anze Kopitar,L.A,C,81,1179.5,12,22,14,8,34,73.91,137,8.76,12.79,216,183,130,60,15,11,12,6,6,0,0,14,18,37,67,74,57,583,434,57.33
32,Marc Staal,DET,D,71,1045.9,2,11,6,5,13,23.21,66,3.03,3.27,130,93,44,8,3,7,24,12,12,0,0,10,26,9,82,61,57,0,0,-
33,T.J. Oshie,WSH,R,44,561.65,6,7,3,4,13,65.00,49,12.24,4.78,90,68,49,23,1,4,4,2,2,0,0,19,16,15,74,40,27,10,11,47.62
34,Andrew Cogliano,"COL, S.J",C,74,779.81666666667,2,9,4,5,11,50.00,65,3.08,5.32,117,93,65,32,10,10,18,9,9,0,0,3,19,24,102,47,25,5,10,33.33
35,James Neal,STL,L,19,192.33333333333,1,1,0,1,2,50.00,20,5.00,1.63,30,23,18,5,1,2,0,0,0,0,0,2,3,2,17,13,3,0,2,0.00
36,Marc-Edouard Vlasic,S.J,D,75,1056.4,3,11,5,6,14,51.85,61,4.92,2.68,143,97,48,10,15,8,18,9,9,0,0,6,29,14,54,86,79,0,0,-
37,Kris Letang,PIT,D,78,1504.8166666667,6,29,18,11,35,49.30,166,3.61,6.24,302,207,79,10,6,14,39,18,17,1,0,9,53,41,142,135,98,0,0,-
38,Kris Russell,EDM,D,31,408.4,1,7,3,4,8,40.00,31,3.23,1.12,63,42,11,2,1,1,4,2,2,0,0,1,12,3,28,30,51,0,0,-
39,Keith Yandle,PHI,D,77,875.81666666667,0,8,3,5,8,33.33,63,0.00,2.36,143,91,25,4,0,7,12,6,6,0,0,3,32,8,29,17,35,0,0,-
40,Darren Helm,COL,C,68,576.4,6,5,2,3,11,68.75,78,7.69,6.69,126,98,72,39,4,4,14,7,7,0,0,3,6,17,110,56,14,63,70,47.37
41,Ryan Reaves,NYR,R,69,723.66666666667,4,8,3,5,12,75.00,42,9.52,4.73,71,57,49,27,1,6,43,17,14,3,0,8,21,11,276,50,16,5,4,55.56
42,Anton Stralman,ARI,D,74,1301.75,7,15,7,8,22,36.67,87,8.05,3.14,167,109,51,9,4,16,8,4,4,0,0,2,23,26,85,71,73,0,0,-
43,Patric Hornqvist,FLA,R,65,667.3,8,11,4,7,19,63.33,136,5.88,12.57,196,168,115,60,8,20,17,7,6,1,0,12,13,21,106,102,23,7,13,35.00
44,Andy Greene,NYI,D,69,1044.6666666667,2,8,5,3,10,27.03,48,4.17,2,119,79,23,3,0,4,10,5,5,0,0,2,39,10,36,81,109,0,0,-
45,Alex Biega,TOR,D,2,25.583333333333,0,0,0,0,0,-,2,0.00,0.03,4,3,0,0,0,0,0,0,0,0,0,1,1,0,5,2,1,0,0,-
46,Brad Marchand,BOS,L,70,908.08333333333,18,24,14,10,42,80.77,165,10.91,14.96,258,204,155,66,11,25,55,26,25,1,0,31,49,29,64,76,12,9,18,33.33
47,Nick Foligno,BOS,L,64,680.35,2,10,6,4,12,85.71,90,2.22,6.67,136,116,67,33,12,11,61,23,18,5,0,12,11,20,161,35,26,18,13,58.06
48,Erik Johnson,COL,D,77,1059.65,6,13,6,7,19,33.33,121,4.96,4.6,235,156,64,10,3,11,22,11,11,0,0,5,24,27,128,74,87,0,0,-
49,Kyle Okposo,BUF,R,74,956.11666666667,11,17,7,10,28,84.85,128,8.59,10.32,229,178,126,53,5,13,35,15,14,1,0,13,26,22,54,66,14,41,46,47.13
50,Trevor Lewis,CGY,C,80,863.45,2,9,3,6,11,40.74,99,2.02,8.13,168,141,91,36,3,7,12,6,6,0,0,11,9,7,163,105,34,54,72,42.86
51,Leo Komarov,NYI,R,1,10.833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,0,1,0,100.00
52,Milan Lucic,CGY,L,82,898.18333333333,8,9,5,4,17,65.38,85,9.41,8.52,151,120,90,31,3,8,77,20,11,7,2,12,41,18,203,79,21,16,12,57.14
53,Cal Clutterbuck,NYI,R,59,683.58333333333,3,8,0,8,11,78.57,65,4.62,5.53,97,81,63,24,0,5,8,4,4,0,0,12,12,18,218,80,15,10,3,76.92
54,Jeff Petry,MTL,D,68,1154.9666666667,6,14,6,8,20,38.46,96,6.25,3.71,200,122,49,7,7,17,28,14,14,0,0,7,93,11,123,96,91,0,0,-
55,Claude Giroux,"FLA, PHI","C, R",75,1034.2833333333,13,21,9,12,34,72.34,134,9.70,9.81,214,177,106,40,7,11,24,12,12,0,0,22,25,21,60,55,13,453,326,58.15
56,Jordan Staal,CAR,C,78,987.61666666667,13,15,7,8,28,60.87,118,11.02,15.49,195,171,147,87,2,20,14,7,7,0,0,10,38,23,197,92,26,587,400,59.47
57,Derick Brassard,"EDM, PHI",C,46,497,7,9,5,4,16,69.57,45,15.56,5.25,71,52,44,24,3,3,16,8,8,0,0,4,10,9,80,35,6,138,136,50.36
58,Phil Kessel,ARI,R,82,1077.75,5,28,15,13,33,66.00,129,3.88,11.08,227,170,118,45,5,18,36,14,13,0,1,4,44,35,5,18,19,3,5,37.50
59,Nicklas Backstrom,WSH,C,47,598.45,4,10,7,3,14,56.00,41,9.76,4.02,81,64,46,19,1,4,10,5,5,0,0,2,10,18,11,34,13,242,278,46.54
60,Jonathan Toews,CHI,C,71,883.21666666667,7,20,13,7,27,65.85,88,7.95,8.38,136,115,90,44,4,6,33,15,14,1,0,12,25,39,18,67,15,497,365,57.66
61,Mathieu Perreault,MTL,C,25,242.78333333333,3,4,2,2,7,50.00,23,13.04,2.58,38,29,25,14,1,3,4,2,2,0,0,5,7,10,34,10,11,33,31,51.56
62,Alex Killorn,T.B,L,82,1046.3166666667,14,22,12,10,36,75.00,106,13.21,11.04,189,150,140,60,12,8,46,23,23,0,0,20,23,23,73,97,18,1,2,33.33
63,Jamie Benn,DAL,L,82,1043.4,9,15,7,8,24,64.86,141,6.38,14.3,247,192,154,72,8,16,80,29,24,4,1,18,37,32,137,56,52,368,305,54.68
64,Nick Bonino,S.J,C,80,1004.5166666667,11,6,4,2,17,58.62,101,10.89,10.39,157,134,101,55,7,13,18,9,9,0,0,6,12,38,34,55,84,392,364,51.85
65,Ian Cole,CAR,D,75,1071.7833333333,2,16,6,10,18,40.00,75,2.67,2.68,178,119,19,1,1,10,81,32,28,3,1,6,39,24,101,105,77,0,0,-
66,Justin Braun,"NYR, PHI",D,69,1162.45,6,11,4,7,17,42.50,70,8.57,2.21,152,100,31,3,4,11,32,16,16,0,0,8,26,13,83,91,97,0,0,-
67,Kevin Shattenkirk,ANA,D,82,1356.4666666667,6,13,9,4,19,36.54,115,5.22,5.38,219,155,67,15,4,8,34,17,17,0,0,3,44,29,70,93,102,0,0,-
68,Pat Maroon,T.B,L,81,890.73333333333,8,12,6,6,20,54.05,89,8.99,9.79,137,120,96,58,10,10,132,35,21,10,4,23,12,16,154,115,11,12,12,50.00
69,James van Riemsdyk,PHI,L,82,1049.4833333333,15,13,7,6,28,68.29,137,10.95,13.54,210,174,123,61,9,22,19,8,7,1,0,7,26,29,34,68,24,10,12,45.45
70,Paul Byron,MTL,L,27,283.11666666667,3,2,0,2,5,71.43,27,11.11,2.65,35,30,23,14,1,5,2,1,1,0,0,3,12,8,62,20,6,28,24,53.85
71,Sam Gagner,DET,C,81,829.03333333333,8,13,10,3,21,63.64,101,7.92,8.76,144,121,72,34,3,9,22,11,11,0,0,7,9,19,16,55,14,81,76,51.59
72,Logan Couture,S.J,C,77,1024.7,11,14,10,4,25,65.79,125,8.80,12.2,199,159,120,65,20,19,12,6,6,0,0,11,22,43,85,66,41,451,484,48.24
73,P.K. Subban,N.J,D,77,1253.6833333333,5,15,7,8,20,34.48,106,4.72,4.42,238,154,69,6,11,10,64,21,17,2,2,10,44,21,63,69,77,0,0,-
74,Riley Nash,"ARI, T.B, WPG",C,49,451.9,0,4,3,1,4,44.44,31,0.00,2.69,53,46,34,19,6,3,10,5,5,0,0,7,11,18,44,54,13,154,130,54.23
75,Thomas Hickey,NYI,D,2,32.483333333333,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,6,2,0,0,-
76,Kyle Turris,EDM,C,23,185.3,1,3,0,3,4,100.00,21,4.76,1.33,42,28,17,4,1,1,2,1,1,0,0,2,5,8,13,24,6,23,18,56.10
77,Brad Malone,EDM,C,8,55,1,1,1,0,2,100.00,7,14.29,0.6,11,9,6,0,0,2,2,1,1,0,0,1,2,0,22,5,1,12,10,54.55
78,Brendan Smith,CAR,D,45,571.86666666667,3,4,2,2,7,30.43,59,5.08,1.91,123,82,24,1,0,7,34,14,12,2,0,11,12,11,68,70,35,0,0,-
79,Colton Sceviour,EDM,C,35,272.65,2,2,1,1,4,44.44,32,6.25,3.03,52,46,30,14,4,2,26,6,3,2,1,4,10,9,40,28,16,22,28,44.00
80,David Perron,STL,L,67,909.31666666667,12,15,6,9,27,79.41,110,10.91,9.73,208,146,113,34,3,14,46,19,18,0,1,15,16,37,76,48,9,1,3,25.00
81,Patrick Kane,CHI,R,78,1298,15,34,23,11,49,75.38,171,8.77,11.88,311,225,137,42,3,8,10,5,5,0,0,14,40,35,8,51,20,4,3,57.14
82,Robert Bortuzzo,STL,D,73,834.78333333333,1,3,0,3,4,17.39,46,2.17,2.41,86,67,32,5,1,3,32,13,11,2,0,6,14,7,125,83,72,0,0,-
83,Evgenii Dadonov,VGK,R,78,1006.05,12,19,15,4,31,62.00,143,8.39,12.47,248,187,145,66,9,22,18,9,9,0,0,11,26,16,58,123,22,1,4,20.00
84,Mikael Backlund,CGY,C,82,1063.1833333333,10,19,14,5,29,60.42,157,6.37,13.02,266,215,150,53,13,17,26,13,13,0,0,11,38,45,56,50,21,482,459,51.22
85,Ryan McDonagh,T.B,D,71,1267.4,4,18,7,11,22,41.51,75,5.33,4.73,164,121,51,13,8,6,12,6,6,0,0,5,24,19,83,85,97,0,0,-
86,Max Pacioretty,VGK,L,39,534.66666666667,14,7,2,5,21,72.41,99,14.14,8.22,168,136,101,33,9,6,31,10,8,1,1,7,18,15,29,51,18,2,6,25.00
87,Jakub Voracek,CBJ,R,79,1050.0666666667,2,27,24,3,29,63.04,97,2.06,7.71,165,127,91,35,6,7,32,12,11,0,1,25,35,41,21,51,25,4,22,15.38
88,Jake Muzzin,TOR,D,47,802.78333333333,3,9,3,6,12,34.29,65,4.62,2.44,153,92,44,2,3,4,16,8,8,0,0,5,34,9,99,114,49,0,0,-
89,Alec Martinez,VGK,D,26,450.81666666667,3,5,1,4,8,38.10,29,10.34,1.32,66,42,16,2,1,1,2,1,1,0,0,2,17,6,24,40,60,0,0,-
90,Carl Hagelin,WSH,L,53,638.5,2,10,4,6,12,57.14,65,3.08,6.23,108,89,55,28,2,6,18,8,8,0,0,5,14,9,30,43,9,2,7,22.22
91,Lars Eller,WSH,C,72,896.13333333333,11,13,11,2,24,60.00,93,11.83,8.4,178,140,102,40,6,7,40,20,20,0,0,12,34,26,87,77,28,381,362,51.28
92,Wayne Simmonds,TOR,R,72,647.95,5,10,4,6,15,65.22,77,6.49,8.83,129,101,95,54,5,3,94,22,12,6,4,22,18,15,148,70,11,2,3,40.00
93,Nick Holden,OTT,D,76,1222.7333333333,5,9,6,3,14,32.56,68,7.35,3.22,156,107,46,7,2,9,12,6,6,0,0,3,39,13,103,135,78,0,0,-
94,Jay Beagle,ARI,C,33,370.61666666667,1,1,1,0,2,40.00,21,4.76,2.3,37,26,22,13,1,4,27,8,6,1,1,1,5,7,49,25,13,194,146,57.06
95,Drew Doughty,L.A,D,39,750.81666666667,2,14,7,7,16,45.71,62,3.23,2.44,122,84,44,3,10,6,26,13,13,0,0,6,20,5,55,73,35,0,0,-
96,Steven Stamkos,T.B,C,81,1075.2666666667,22,33,24,9,55,82.09,119,18.49,11.7,211,166,137,59,20,12,28,14,14,0,0,9,19,27,83,67,25,367,386,48.74
97,Alex Pietrangelo,VGK,D,80,1483.8,7,12,6,6,19,28.79,157,4.46,6.79,323,218,84,10,3,16,34,12,11,0,1,7,41,64,60,181,119,0,0,-
98,Zach Bogosian,T.B,D,48,705.06666666667,3,5,2,3,8,36.36,58,5.17,2.47,103,73,36,5,8,7,53,18,14,3,1,5,15,6,113,60,32,0,0,-
99,Luke Schenn,VAN,D,66,991.3,2,12,7,5,14,33.33,72,2.78,1.79,155,93,24,1,0,6,61,20,13,7,0,9,39,5,256,103,70,0,0,-
100,Josh Bailey,NYI,R,74,988.15,12,18,11,7,30,71.43,70,17.14,7.39,121,92,87,38,2,7,6,3,3,0,0,2,39,25,19,35,24,31,47,39.74
101,Tyler Myers,VAN,D,82,1501.3333333333,1,14,8,6,15,23.81,117,0.85,5.65,237,160,85,14,3,9,64,24,21,2,1,13,47,24,126,125,117,0,0,-
102,Erik Karlsson,S.J,D,50,890.38333333333,7,13,6,7,20,50.00,88,7.95,4.88,188,128,79,13,32,6,14,7,7,0,0,11,52,45,15,63,42,0,0,-
103,Michael Del Zotto,OTT,D,26,411.61666666667,2,8,3,5,10,43.48,30,6.67,0.89,69,44,12,1,0,2,4,2,2,0,0,0,15,5,40,32,28,0,0,-
104,Jordan Eberle,SEA,R,79,1114.2666666667,16,16,9,7,32,68.09,131,12.21,12.85,228,176,146,64,10,6,10,5,5,0,0,7,28,46,43,76,35,5,13,27.78
105,Tyler Ennis,OTT,R,57,608.65,7,13,10,3,20,86.96,75,9.33,6.06,131,102,80,33,3,9,12,6,6,0,0,11,15,16,65,58,24,17,8,68.00
106,John Carlson,WSH,D,78,1296.1833333333,5,21,14,7,26,44.07,134,3.73,6.06,256,188,70,14,4,19,14,6,6,0,0,10,40,28,64,92,80,0,0,-
107,Roman Josi,NSH,D,80,1570.65,10,38,23,15,48,58.54,187,5.35,8.15,375,258,103,19,3,28,40,20,20,0,0,17,58,40,62,132,102,0,0,-
108,Justin Schultz,WSH,D,74,1102.4833333333,2,15,9,6,17,39.53,76,2.63,4.32,175,113,67,11,2,10,6,3,3,0,0,2,22,10,38,94,83,0,0,-
109,Zac Dalpe,FLA,C,1,6.1333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,25.00
110,Travis Hamonic,"OTT, VAN",D,43,710.25,4,6,2,4,10,34.48,77,5.19,3.35,162,103,40,4,0,7,14,7,7,0,0,4,27,5,70,62,77,0,0,-
111,Derek Stepan,CAR,C,58,561.28333333333,9,10,6,4,19,76.00,90,10.00,9.52,136,116,85,40,5,16,14,7,7,0,0,3,11,17,28,50,25,203,170,54.42
112,Marco Scandella,STL,D,70,1071.7,2,7,3,4,9,17.65,67,2.99,3.59,129,95,40,12,1,5,18,9,9,0,0,1,34,15,96,77,45,0,0,-
113,Michael Stone,CGY,D,11,167.68333333333,1,3,0,3,4,57.14,17,5.88,0.49,49,26,9,0,0,1,2,1,1,0,0,0,4,1,24,15,17,0,0,-
114,Adam Henrique,ANA,C,58,824.01666666667,11,17,10,7,28,63.64,109,10.09,12.44,183,153,130,69,9,18,10,5,5,0,0,6,17,17,18,41,46,176,151,53.82
115,TJ Brodie,TOR,D,82,1475.05,4,19,10,9,23,32.86,65,6.15,2.96,151,91,40,10,1,6,28,14,14,0,0,8,56,26,46,140,92,0,0,-
116,Gustav Nyquist,CBJ,C,82,1097.0666666667,9,21,14,7,30,50.85,89,10.11,8.18,151,118,93,42,4,13,22,11,11,0,0,13,22,35,35,77,41,6,8,42.86
117,Derek Grant,ANA,C,71,793.48333333333,11,13,8,5,24,82.76,96,11.46,9.56,162,128,86,51,3,8,27,8,6,1,1,3,15,12,67,34,39,104,110,48.60
118,Greg Pateryn,ANA,D,10,112.63333333333,1,1,1,0,2,33.33,14,7.14,0.48,21,19,4,0,1,1,10,5,5,0,0,0,3,0,16,20,5,0,0,-
119,Mark Borowiecki,NSH,D,57,632.53333333333,0,3,1,2,3,15.79,43,0.00,1.65,89,65,22,6,2,2,144,35,17,14,4,27,13,5,180,71,61,0,0,-
120,Matt Martin,NYI,L,71,795.15,2,4,3,1,6,27.27,64,3.13,6.62,104,84,61,35,3,5,70,22,15,6,1,17,17,11,235,61,25,8,11,42.11
121,Cam Atkinson,PHI,R,73,924.03333333333,16,21,17,4,37,74.00,142,11.27,13.69,222,178,128,64,10,20,8,4,4,0,0,6,17,28,19,30,38,4,5,44.44
122,Jared Spurgeon,MIN,D,65,956.98333333333,7,14,7,7,21,37.50,84,8.33,3.75,167,112,50,8,6,7,8,4,4,0,0,2,9,7,37,76,54,0,0,-
123,Luke Witkowski,DET,D,1,9.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-
124,Jordie Benn,MIN,D,39,540.65,0,7,4,3,7,24.14,33,0.00,1.15,72,50,14,1,3,3,10,5,5,0,0,0,14,6,47,46,37,0,0,-
125,Antoine Roussel,ARI,L,53,538.1,4,4,4,0,8,66.67,56,7.14,6.45,95,79,59,32,3,9,57,15,11,1,3,12,13,8,68,70,24,12,14,46.15
126,Tyler Johnson,CHI,C,26,271.38333333333,3,2,1,1,5,55.56,24,12.50,2.15,40,32,27,8,0,3,12,6,6,0,0,4,3,5,36,17,7,25,16,60.98
127,Mike Hoffman,MTL,C,67,894.63333333333,10,8,5,3,18,58.06,93,10.75,7.32,167,129,73,27,4,13,30,15,15,0,0,9,38,28,26,39,27,8,5,61.54
128,Tyler Bozak,STL,C,50,512.83333333333,2,7,3,4,9,75.00,41,4.88,3.47,66,50,41,18,2,4,12,6,6,0,0,4,8,14,20,28,14,156,179,46.57
129,Marcus Johansson,"SEA, WSH",L,69,881.86666666667,6,12,8,4,18,54.55,79,7.59,7.92,131,102,84,41,6,12,4,2,2,0,0,8,17,24,29,63,25,20,29,40.82
130,Kyle Palmieri,NYI,R,69,901.7,13,13,7,6,26,59.09,130,10.00,13.87,221,178,143,65,3,13,53,21,19,1,1,17,16,14,69,63,16,9,19,32.14
131,Ryan O'Reilly,STL,C,78,1053.0833333333,9,23,14,9,32,69.57,109,8.26,11.46,165,140,122,56,4,7,10,5,5,0,0,20,19,39,18,56,29,579,441,56.76
132,Kyle Clifford,"STL, TOR",L,25,213.15,1,3,1,2,4,50.00,26,3.85,1.85,40,33,22,9,2,1,31,7,3,3,1,8,5,5,50,54,5,2,4,33.33
133,Alex Chiasson,VAN,R,67,639.23333333333,7,5,4,1,12,44.44,71,9.86,6.76,107,87,69,31,5,9,10,5,5,0,0,8,10,7,66,76,18,9,11,45.00
134,Jakob Silfverberg,ANA,R,53,651.63333333333,4,11,6,5,15,65.22,87,4.60,6.59,137,115,65,31,8,11,22,11,11,0,0,7,10,25,14,51,30,1,8,11.11
135,John Tavares,TOR,C,79,1112.1833333333,15,24,11,13,39,68.42,152,9.87,19.59,289,224,208,98,10,23,24,12,12,0,0,16,55,33,83,76,39,612,395,60.77
136,Victor Hedman,T.B,D,82,1473.5,11,26,11,15,37,48.05,148,7.43,7.2,311,222,115,19,15,23,30,15,15,0,0,8,40,33,81,84,98,0,0,-
137,Matt Duchene,NSH,C,78,1123.7333333333,21,26,15,11,47,69.12,142,14.79,14.17,238,193,168,66,6,12,34,14,14,0,0,18,50,28,29,70,25,68,82,45.33
138,Evander Kane,EDM,L,43,681.16666666667,12,13,5,8,25,64.10,116,10.34,11,204,159,119,61,6,17,56,24,23,0,1,13,23,15,129,69,11,8,9,47.06
139,Brayden Schenn,STL,C,62,865.45,13,18,13,5,31,64.58,70,18.57,7.56,134,99,96,38,5,5,27,9,6,3,0,10,20,35,112,36,17,249,268,48.16
140,Oliver Ekman-Larsson,VAN,D,79,1387.7166666667,2,16,9,7,18,32.73,129,1.55,5.01,277,183,66,8,3,20,38,19,19,0,0,20,39,20,96,111,59,0,0,-
141,Nazem Kadri,COL,C,71,963.71666666667,16,32,22,10,48,80.00,155,10.32,11.82,275,207,134,51,6,15,59,21,17,3,1,29,26,30,45,111,16,403,401,50.12
142,Ryan Ellis,PHI,D,4,68.25,1,1,1,0,2,100.00,5,20.00,0.2,11,7,3,0,0,0,0,0,0,0,0,0,5,2,1,4,6,0,0,-
143,Calvin de Haan,CHI,D,69,1150.6833333333,3,3,2,1,6,17.14,100,3.00,4.02,213,143,52,5,5,7,33,15,14,1,0,10,48,15,130,79,142,0,0,-
144,Zack Kassian,EDM,R,58,656.58333333333,3,11,8,3,14,46.67,53,5.66,5.83,95,77,61,36,5,5,51,17,13,3,1,10,22,13,154,47,6,3,4,42.86
145,Dmitry Kulikov,MIN,D,80,1239.7666666667,5,15,9,6,20,31.25,62,8.06,3.86,151,99,43,8,4,12,37,17,16,1,0,14,29,16,97,122,83,0,0,-
146,Nick Leddy,"DET, STL",D,75,1373.9666666667,3,11,3,8,14,28.00,58,5.17,2.21,113,85,26,3,1,5,20,10,10,0,0,5,30,27,30,50,62,0,0,-
147,Chris Kreider,NYR,L,81,1075.3666666667,20,12,7,5,32,65.31,162,12.35,16.36,270,217,178,94,17,21,16,8,8,0,0,5,34,18,123,37,29,58,57,50.43
148,John Moore,BOS,D,7,97.333333333333,0,0,0,0,0,0.00,6,0.00,0.23,14,9,4,0,0,0,4,2,2,0,0,1,2,2,8,9,7,0,0,-
149,Brayden McNabb,VGK,D,69,1139.1166666667,1,13,4,9,14,28.57,81,1.23,3.5,189,129,44,8,4,13,38,16,14,2,0,10,27,35,138,147,124,0,0,-
150,Reilly Smith,VGK,R,56,739.9,11,16,9,7,27,77.14,103,10.68,10.42,179,141,116,47,6,15,4,2,2,0,0,7,34,22,45,56,15,1,1,50.00
151,Tomas Tatar,N.J,L,76,944.13333333333,12,11,5,6,23,65.71,113,10.62,12.62,204,163,132,64,16,12,20,10,10,0,0,15,17,24,70,71,26,13,26,33.33
