id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
50,Niklas Hjalmarsson,ARI,D,41,131.56666666667,0,0,0,0,0,0.00,1,0.00,0,2,1,0,0,0,0,2,1,1,0,0,2,6,1,2,4,20,0,0,-
51,Darren Helm,DET,L,47,83.483333333333,0,0,0,0,0,-,6,0.00,0.45,9,8,6,1,1,0,0,0,0,0,0,2,0,4,2,1,4,2,2,50.00
52,Nathan Gerbe,CBJ,C,9,12.5,0,1,1,0,1,100.00,1,0.00,0.07,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,58.33
53,Ryan Reaves,VGK,R,37,0.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.00
54,Anton Stralman,FLA,D,38,59.05,0,0,0,0,0,-,2,0.00,0.11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,-
55,Patric Hornqvist,FLA,R,44,1.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
56,Andy Greene,NYI,D,55,91.316666666667,0,0,0,0,0,0.00,2,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,1,0,2,6,1,11,0,0,-
57,Alex Biega,DET,D,13,14.116666666667,0,0,0,0,0,-,0,-,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,4,0,0,-
58,Brad Marchand,BOS,"C, L",53,80.216666666667,3,3,3,0,6,100.00,6,50.00,0.58,7,7,7,2,1,0,6,3,3,0,0,4,2,3,10,2,2,1,2,33.33
59,Nick Foligno,"CBJ, TOR",L,49,79.133333333333,0,3,2,1,3,100.00,2,0.00,0.2,2,2,1,1,1,0,2,1,1,0,0,5,3,1,2,0,6,17,27,38.64
60,Erik Johnson,COL,D,4,8.8833333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,3,0,2,0,0,-
61,Kyle Okposo,BUF,R,35,38.383333333333,1,1,1,0,2,100.00,4,25.00,0.25,5,4,2,1,0,0,0,0,0,0,0,0,1,2,2,0,3,2,0,100.00
62,Trevor Lewis,WPG,C,56,97.633333333333,2,0,0,0,2,100.00,4,50.00,0.44,4,4,4,2,2,0,0,0,0,0,0,1,3,2,2,1,6,1,0,100.00
63,Leo Komarov,NYI,R,33,38.25,0,1,1,0,1,50.00,3,0.00,0.26,3,3,2,2,1,0,2,1,1,0,0,0,0,1,5,1,1,0,2,0.00
64,Milan Lucic,CGY,L,56,1.3833333333333,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,2,1,1,0,0,2,0,0,1,0,0,0,0,-
65,Cal Clutterbuck,NYI,R,50,85.2,1,0,0,0,1,50.00,4,25.00,0.44,7,7,6,2,0,0,2,1,1,0,0,0,1,5,9,2,5,0,1,0.00
66,Jeff Petry,MTL,D,55,102.96666666667,0,1,1,0,1,16.67,4,0.00,0.03,5,4,0,0,0,0,0,0,0,0,0,3,8,1,10,2,7,0,0,-
67,Claude Giroux,PHI,C,54,36.783333333333,0,0,0,0,0,-,2,0.00,0.18,3,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,59,30,66.29
68,Jordan Staal,CAR,C,53,103.66666666667,0,1,1,0,1,100.00,8,0.00,0.75,10,10,6,4,0,1,2,1,1,0,0,0,1,2,3,1,9,53,59,47.32
69,Derick Brassard,ARI,C,53,3.8,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00
70,Phil Kessel,ARI,R,56,0.46666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
71,Nicklas Backstrom,WSH,C,55,15.233333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,12,52.00
72,Michael Frolik,MTL,R,8,1.65,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00
73,Alex Killorn,T.B,L,56,97.733333333333,0,1,0,1,1,100.00,7,0.00,0.75,10,9,6,3,1,0,2,1,1,0,0,2,1,2,5,1,3,1,1,50.00
74,Jamie Benn,DAL,L,52,25.066666666667,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,12,9,57.14
75,Steven Kampfer,BOS,D,20,19.783333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-
76,Nick Bonino,MIN,C,55,99.983333333333,0,0,0,0,0,-,4,0.00,0.08,4,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,8,70,88,44.30
77,Ian Cole,"COL, MIN",D,54,69.216666666667,0,0,0,0,0,-,2,0.00,0,2,2,0,0,1,0,0,0,0,0,0,1,2,1,0,0,7,0,0,-
78,Justin Braun,PHI,D,53,122.13333333333,0,0,0,0,0,0.00,4,0.00,0.04,4,4,0,0,0,0,0,0,0,0,0,1,4,0,6,2,14,0,0,-
79,Kevin Shattenkirk,ANA,D,55,37.066666666667,0,0,0,0,0,-,1,0.00,0.15,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,-
80,Pat Maroon,T.B,L,55,0.8,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,1,0,0,1,4,0,0,0,0,0,0,0,-
81,James van Riemsdyk,PHI,L,56,1.4333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
82,Paul Byron,MTL,L,46,74.2,1,0,0,0,1,50.00,4,25.00,0.53,5,5,4,3,1,0,2,1,1,0,0,0,1,1,5,2,1,2,6,25.00
83,Sam Gagner,DET,C,42,51.183333333333,0,0,0,0,0,-,5,0.00,0.12,6,5,2,0,0,0,2,1,1,0,0,1,0,0,1,0,3,7,11,38.89
84,Logan Couture,S.J,C,53,97.583333333333,1,0,0,0,1,50.00,9,11.11,0.78,13,10,8,2,1,0,2,1,1,0,0,1,0,7,2,1,7,33,60,35.48
85,P.K. Subban,N.J,D,44,65,0,0,0,0,0,-,3,0.00,0.05,4,4,0,0,1,0,0,0,0,0,0,1,0,2,3,0,4,0,0,-
86,Riley Nash,CBJ,C,37,39.35,0,0,0,0,0,-,3,0.00,0.15,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,24,38.46
87,Thomas Hickey,NYI,D,5,0.31666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
88,Kyle Turris,EDM,C,27,23.333333333333,0,0,0,0,0,-,3,0.00,0.34,3,3,1,1,0,1,0,0,0,0,0,0,0,3,1,2,2,9,15,37.50
89,Brendan Smith,NYR,D,48,57.9,0,0,0,0,0,0.00,4,0.00,0,4,4,0,0,1,0,2,1,1,0,0,6,3,0,5,1,3,0,0,-
90,Brandon Sutter,VAN,C,43,108.86666666667,1,0,0,0,1,50.00,10,10.00,0.59,11,11,6,3,2,0,0,0,0,0,0,0,0,4,2,0,5,45,39,53.57
91,Colton Sceviour,PIT,"C, R",46,56.583333333333,0,0,0,0,0,0.00,3,0.00,0.09,3,3,1,0,1,0,0,0,0,0,0,1,0,3,0,2,4,1,3,25.00
92,David Perron,STL,L,56,1.2666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
93,Carl Gunnarsson,STL,D,12,30.233333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,-
94,Yannick Weber,PIT,D,2,3.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
95,Patrick Kane,CHI,R,56,4.1333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
96,Robert Bortuzzo,STL,D,40,61.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,2,3,0,8,0,3,0,0,-
97,Evgenii Dadonov,OTT,R,55,0.78333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
98,Mikael Backlund,CGY,C,54,92.95,1,1,1,0,2,100.00,9,11.11,0.83,14,12,9,2,1,0,2,1,1,0,0,1,2,7,1,2,2,24,38,38.71
99,Ryan McDonagh,T.B,D,50,135.56666666667,0,0,0,0,0,-,1,0.00,0.23,1,1,1,1,1,0,0,0,0,0,0,0,4,2,9,0,24,0,0,-
100,Max Pacioretty,VGK,L,48,2,0,0,0,0,0,-,1,0.00,0.13,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-
101,Jakub Voracek,PHI,R,53,1.2666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
102,Jake Muzzin,TOR,D,53,129.45,1,0,0,0,1,100.00,7,14.29,0.08,7,7,1,0,0,0,0,0,0,0,0,1,9,5,6,4,18,0,0,-
103,Alec Martinez,VGK,D,53,118.55,0,0,0,0,0,0.00,3,0.00,0.01,4,3,0,0,1,0,0,0,0,0,0,0,3,0,5,1,34,0,0,-
104,Carl Hagelin,WSH,L,56,144.61666666667,1,0,0,0,1,100.00,5,20.00,0.39,5,5,3,1,1,0,5,1,0,1,0,2,1,5,2,2,9,0,1,0.00
105,Lars Eller,WSH,C,44,83.55,0,0,0,0,0,-,4,0.00,0.65,7,6,5,4,0,1,0,0,0,0,0,0,1,3,1,0,0,46,42,52.27
106,Nick Holden,VGK,D,17,10.633333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
107,Jason Demers,ARI,D,41,62.616666666667,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,2,1,1,0,0,0,0,2,8,1,1,0,0,-
108,Jay Beagle,VAN,C,30,91.333333333333,0,0,0,0,0,-,1,0.00,0.17,5,3,3,0,0,0,2,1,1,0,0,2,1,5,1,1,1,44,42,51.16
109,Drew Doughty,L.A,D,56,114.35,0,1,0,1,1,100.00,2,0.00,0,2,2,0,0,1,0,2,1,1,0,0,2,1,1,7,4,14,0,0,-
110,Steven Stamkos,T.B,C,38,26.433333333333,0,1,1,0,1,100.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,33,30,52.38
111,Alex Pietrangelo,VGK,D,41,84.9,0,1,1,0,1,100.00,3,0.00,0.1,5,4,2,0,0,0,6,3,3,0,0,1,1,2,3,2,13,0,0,-
112,Zach Bogosian,TOR,D,45,62.783333333333,0,0,0,0,0,0.00,4,0.00,0.01,4,4,0,0,0,0,0,0,0,0,0,1,4,0,4,1,4,0,0,-
113,Luke Schenn,T.B,D,38,11.966666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,3,0,0,-
114,Josh Bailey,NYI,R,54,49.883333333333,0,0,0,0,0,-,5,0.00,0.5,6,6,4,3,0,0,0,0,0,0,0,0,2,3,1,2,0,0,2,0.00
115,Tyler Myers,VAN,D,55,171.45,1,0,0,0,1,33.33,4,25.00,0.09,4,4,1,0,0,0,2,1,1,0,0,3,5,5,9,2,22,0,0,-
116,Erik Karlsson,S.J,D,52,62.35,0,1,1,0,1,50.00,2,0.00,0.16,3,3,1,1,0,1,0,0,0,0,0,0,2,1,2,0,5,0,0,-
117,Luca Sbisa,NSH,D,1,0.76666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
118,Jake Gardiner,CAR,D,26,3.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
119,Michael Del Zotto,CBJ,D,53,59.433333333333,0,0,0,0,0,0.00,4,0.00,0.1,4,4,1,1,0,0,0,0,0,0,0,0,1,1,11,0,5,0,0,-
120,Jordan Eberle,NYI,R,55,0.86666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
121,Tyler Ennis,EDM,C,30,1.1166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
122,John Carlson,WSH,D,52,94.75,0,0,0,0,0,0.00,0,-,0.07,2,2,1,0,0,0,0,0,0,0,0,1,3,4,1,0,8,0,0,-
123,Roman Josi,NSH,D,48,26.933333333333,0,1,1,0,1,100.00,1,0.00,0.09,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,-
124,Justin Schultz,WSH,D,46,4.4833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
125,Zac Dalpe,CBJ,C,12,11.266666666667,0,0,0,0,0,-,2,0.00,0.12,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,25.00
126,Travis Hamonic,VAN,D,38,70.233333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,7,2,1,1,0,1,5,1,1,0,6,0,0,-
127,Derek Stepan,OTT,C,20,23.183333333333,0,0,0,0,0,-,2,0.00,0.17,3,2,2,1,1,0,0,0,0,0,0,0,1,2,2,0,2,7,18,28.00
128,Marco Scandella,STL,D,49,109.16666666667,0,1,0,1,1,25.00,2,0.00,0,2,2,0,0,0,0,4,2,2,0,0,1,4,4,3,4,6,0,0,-
129,Michael Stone,CGY,D,21,31.283333333333,0,0,0,0,0,-,1,0.00,0.14,2,2,1,0,0,0,0,0,0,0,0,0,4,1,1,0,10,0,0,-
130,Adam Henrique,ANA,C,45,40.55,0,1,1,0,1,100.00,2,0.00,0.12,2,2,1,1,0,0,0,0,0,0,0,5,0,2,0,0,3,14,13,51.85
131,TJ Brodie,TOR,D,56,93.533333333333,0,0,0,0,0,0.00,2,0.00,0,2,2,0,0,0,0,0,0,0,0,0,0,5,1,4,4,6,0,0,-
132,Derek Grant,ANA,C,46,121.83333333333,0,0,0,0,0,-,10,0.00,0.68,13,12,8,3,1,0,0,0,0,0,0,1,2,3,0,2,12,56,78,41.79
133,Matt Calvert,COL,L,18,38.866666666667,0,0,0,0,0,-,3,0.00,0.32,4,4,3,2,2,0,0,0,0,0,0,1,0,5,5,0,1,0,0,-
134,Greg Pateryn,"COL, MIN, S.J",D,13,31.2,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,4,3,7,0,0,-
135,Mark Borowiecki,NSH,D,22,44.4,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,6,0,6,0,0,-
136,Matt Martin,NYI,L,54,0.76666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
137,Cam Atkinson,CBJ,R,56,98.1,3,0,0,0,3,100.00,18,16.67,1.06,20,19,12,5,1,1,0,0,0,0,0,2,2,6,2,0,5,0,3,0.00
138,Jared Spurgeon,MIN,D,54,102.18333333333,0,0,0,0,0,-,2,0.00,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,5,2,21,0,0,-
139,Matt Bartkowski,MIN,D,1,1.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
140,Jordie Benn,"VAN, WPG",D,39,51.016666666667,0,0,0,0,0,0.00,4,0.00,0.02,4,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0,-
141,Antoine Roussel,VAN,L,35,68.616666666667,0,1,1,0,1,50.00,5,0.00,0.44,8,7,4,1,1,0,0,0,0,0,0,3,0,2,1,0,7,0,0,-
142,Tyler Johnson,T.B,C,55,2.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
143,Mike Hoffman,STL,C,52,0.93333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
144,Tyler Bozak,STL,C,31,58.7,2,1,1,0,3,75.00,4,50.00,0.4,5,4,2,2,1,0,0,0,0,0,0,0,1,2,0,0,2,38,36,51.35
145,Marcus Johansson,MIN,C,36,45.5,0,0,0,0,0,-,2,0.00,0.26,4,3,1,1,0,0,0,0,0,0,0,0,1,2,0,0,3,1,6,14.29
146,Kyle Palmieri,"N.J, NYI","C, R",51,26.366666666667,1,0,0,0,1,100.00,1,100.00,0.12,2,2,1,1,0,0,0,0,0,0,0,1,2,2,2,1,0,1,2,33.33
147,Ryan O'Reilly,STL,C,56,98.9,2,0,0,0,2,66.67,6,33.33,0.6,9,9,5,2,1,0,0,0,0,0,0,1,1,3,0,1,3,59,45,56.73
148,Kyle Clifford,STL,L,50,23.15,0,1,1,0,1,100.00,1,0.00,0.15,2,2,2,2,0,0,2,1,1,0,0,2,0,1,0,1,1,0,0,-
149,Alex Chiasson,EDM,R,45,0.7,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,0,0,0,0,-
150,Jakob Silfverberg,ANA,R,47,92.6,1,0,0,0,1,100.00,7,14.29,0.27,8,8,3,1,1,0,2,1,1,0,0,1,3,7,1,0,5,0,2,0.00
151,John Tavares,TOR,C,56,1.9833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
152,Victor Hedman,T.B,D,54,124.3,0,0,0,0,0,0.00,0,-,0.09,4,1,3,0,0,0,0,0,0,0,0,0,1,1,0,2,12,0,0,-
153,Matt Duchene,NSH,C,34,0.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
154,Evander Kane,S.J,L,56,98.75,2,2,2,0,4,80.00,12,16.67,1.04,14,13,6,5,2,1,2,1,1,0,0,4,1,6,2,0,1,1,1,50.00
155,Brayden Schenn,STL,C,56,34.183333333333,0,0,0,0,0,-,1,0.00,0.1,2,2,1,1,0,0,0,0,0,0,0,5,0,1,2,0,3,10,6,62.50
156,Oliver Ekman-Larsson,ARI,D,46,76.533333333333,0,0,0,0,0,-,1,0.00,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,6,0,6,0,0,-
157,Nazem Kadri,COL,C,56,3.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,60.00
