id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
313,Martin Frk,L.A,R,6,20.35,1,0,0,0,1,100.00,7,14.29,0.76,11,9,4,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-
314,Colton Sissons,NSH,C,79,33.583333333333,1,3,2,1,4,80.00,6,16.67,1.48,9,8,8,6,0,2,0,0,0,0,0,0,0,0,1,0,0,23,18,56.10
315,Teddy Blueger,PIT,C,65,5.8166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,50.00
316,Jake McCabe,CHI,D,75,6.5333333333333,0,0,0,0,0,-,1,0.00,0.03,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
317,Brock McGinn,PIT,L,64,2.7833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
318,Dominic Toninato,WPG,C,77,3.9333333333333,0,1,0,1,1,100.00,1,0.00,0.31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.00
319,Jaccob Slavin,CAR,D,79,106.8,1,5,1,4,6,46.15,14,7.14,1.38,34,24,12,1,0,0,0,0,0,0,0,0,1,4,1,2,2,0,0,-
320,Andreas Athanasiou,L.A,C,28,43.133333333333,0,1,0,1,1,50.00,10,0.00,1,15,12,6,2,0,0,2,1,1,0,0,1,1,0,0,3,0,6,2,75.00
321,Gemel Smith,DET,C,3,0.18333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
322,Brett Kulak,"EDM, MTL",D,74,5.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
323,Cedric Paquette,MTL,C,24,1.8666666666667,0,0,0,0,0,-,1,0.00,0.13,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
324,Erik Gustafsson,CHI,D,59,112.66666666667,0,4,1,3,4,40.00,20,0.00,1.25,37,25,8,0,0,1,0,0,0,0,0,0,5,1,2,5,2,0,0,-
325,Josh Anderson,MTL,R,69,144.4,2,1,1,0,3,33.33,17,11.76,3.34,31,28,25,11,1,0,6,3,3,0,0,0,4,2,7,4,0,3,3,50.00
326,Paul LaDue,NYI,D,1,0.15,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
327,Matthew Benning,NSH,D,65,4.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
328,Vinnie Hinostroza,BUF,C,62,10.05,1,0,0,0,1,100.00,1,100.00,0.33,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-
329,Riley Barber,DET,R,4,3.8166666666667,0,0,0,0,0,-,1,0.00,0.27,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
330,Connor Brown,OTT,R,64,124.48333333333,0,8,3,5,8,80.00,11,0.00,1.42,31,18,16,3,0,2,2,1,1,0,0,2,9,3,0,2,0,1,1,50.00
331,Ben Hutton,VGK,D,58,1.5166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
332,Alexander Kerfoot,TOR,C,82,9.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
333,Jaycob Megna,S.J,D,44,1.5833333333333,0,0,0,0,0,-,0,-,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
334,Liam O'Brien,ARI,C,39,3.4666666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
335,Kurtis MacDermid,COL,D,58,0.73333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
336,Jayson Megna,COL,C,20,1.5666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
337,Andrej Sustr,"ANA, T.B",D,38,0.56666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
338,Buddy Robinson,ANA,R,32,0.46666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
339,Danny DeKeyser,DET,D,59,4.8,0,0,0,0,0,-,1,0.00,0.06,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
340,Nate Schmidt,WPG,D,77,126.98333333333,1,10,5,5,11,68.75,22,4.55,1.64,36,27,10,3,0,6,0,0,0,0,0,0,2,2,0,1,2,0,0,-
341,Carter Rowney,DET,C,26,0.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
342,Chad Ruhwedel,PIT,D,78,0.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
343,Michael Raffl,DAL,L,76,10.366666666667,0,0,0,0,0,-,1,0.00,0.13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
344,Anton Blidh,BOS,L,32,0.51666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
345,Dominik Kubalik,CHI,L,78,118.31666666667,3,4,2,2,7,70.00,32,9.38,3.47,55,42,26,12,0,3,0,0,0,0,0,1,2,0,4,2,0,0,0,-
346,Kyle Burroughs,VAN,D,42,1.5833333333333,0,0,0,0,0,-,1,0.00,0.09,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
347,Andreas Johnsson,N.J,L,71,73.9,1,0,0,0,1,33.33,7,14.29,1.03,12,9,8,5,1,0,2,1,1,0,0,0,3,0,4,2,0,2,2,50.00
348,MacKenzie Weegar,FLA,D,80,46.9,0,2,1,1,2,50.00,7,0.00,0.42,13,9,6,0,0,1,14,3,2,0,1,0,1,1,1,0,0,0,0,-
349,Tyler Motte,"NYR, VAN",C,58,6.8166666666667,0,0,0,0,0,0.00,0,-,0.11,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-
350,Will Butcher,BUF,D,37,25.2,0,2,1,1,2,50.00,3,0.00,0.24,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
351,Tucker Poolman,VAN,D,40,4.0166666666667,0,0,0,0,0,-,1,0.00,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
352,Connor Clifton,BOS,D,60,2.2666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
353,Carson Soucy,SEA,D,64,45.416666666667,0,2,2,0,2,40.00,10,0.00,0.37,15,10,3,0,0,2,0,0,0,0,0,0,4,0,1,1,0,0,0,-
354,Jonny Brodzinski,NYR,C,22,0.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
355,Josh Brown,"BOS, OTT",D,52,1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
356,John Hayden,BUF,C,55,2.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
357,Pavel Buchnevich,STL,L,73,160.76666666667,8,11,4,7,19,76.00,36,22.22,4.68,54,41,40,17,0,4,4,2,2,0,0,2,6,1,1,4,0,2,5,28.57
358,Jake Guentzel,PIT,L,76,250.53333333333,5,14,5,9,19,52.78,54,9.26,10.51,96,80,76,43,2,14,6,3,3,0,0,4,3,2,2,16,0,3,1,75.00
359,Mattias Janmark,VGK,C,67,35.9,0,0,0,0,0,0.00,4,0.00,0.95,5,5,5,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0.00
360,Anthony Duclair,FLA,L,74,186.96666666667,9,12,5,7,21,55.26,42,21.43,5.28,66,54,35,9,0,9,2,1,1,0,0,0,6,1,2,5,1,0,0,-
361,Carter Verhaeghe,FLA,C,78,85.433333333333,0,3,2,1,3,50.00,9,0.00,1.04,20,12,13,3,0,0,2,1,1,0,0,0,3,0,0,6,0,4,1,80.00
362,Oliver Bjorkstrand,CBJ,R,80,240.98333333333,8,10,3,7,18,60.00,46,17.39,7.66,91,62,66,27,0,10,2,1,1,0,0,3,2,2,5,14,1,1,2,33.33
363,Mason Geertsen,N.J,D,25,0.1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
364,Miles Wood,N.J,L,3,3.8166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
365,Nicholas Paul,"OTT, T.B",L,80,35.033333333333,2,0,0,0,2,100.00,9,22.22,1.46,13,12,9,7,0,2,0,0,0,0,0,1,1,1,0,5,0,8,14,36.36
366,Andrew Copp,"NYR, WPG",C,72,153.48333333333,3,7,5,2,10,55.56,30,10.00,5.67,49,43,44,24,0,9,0,0,0,0,0,0,2,1,1,6,1,59,47,55.66
367,Ryan Graves,N.J,D,75,4.7166666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
368,Andre Burakovsky,COL,L,80,154.68333333333,4,6,4,2,10,52.63,27,14.81,2.44,56,40,28,1,0,1,0,0,0,0,0,1,10,0,2,7,1,0,0,-
369,Michael McCarron,NSH,R,51,2.9166666666667,0,1,1,0,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
370,Shea Theodore,VGK,D,78,182.48333333333,1,10,6,4,11,50.00,19,5.26,1.72,46,31,9,1,0,4,4,2,2,0,0,0,4,5,0,0,1,0,0,-
371,Jason Dickinson,VAN,C,62,7.6166666666667,0,0,0,0,0,-,0,-,0.16,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,33.33
372,Ryan Hartman,MIN,R,82,182.65,1,5,2,3,6,35.29,43,2.33,7.04,85,71,55,20,0,8,4,2,2,0,0,2,4,2,3,3,1,63,60,51.22
373,Adam Erne,DET,L,79,72.85,0,0,0,0,0,0.00,3,0.00,0.49,4,4,4,3,0,1,0,0,0,0,0,0,0,1,0,4,0,2,4,33.33
374,J.T. Compher,COL,L,70,119.65,4,1,0,1,5,50.00,14,28.57,3.35,27,22,25,14,0,1,2,1,1,0,0,0,2,1,1,7,0,35,19,64.81
375,Laurent Dauphin,MTL,C,38,6.8166666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,62.50
376,Remi Elie,T.B,L,1,1.2166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
377,Robert Hagg,"BUF, FLA",D,64,2.6666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378,Nic Petan,VAN,C,18,16.066666666667,0,1,0,1,1,100.00,3,0.00,0.6,7,4,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,2,6,25.00
379,Justin Bailey,VAN,R,14,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
380,Artturi Lehkonen,"COL, MTL",L,74,74.116666666667,2,1,0,1,3,37.50,12,16.67,1.9,24,18,21,6,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0.00
381,William Carrier,VGK,L,63,3.95,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
382,Tyler Bertuzzi,DET,L,68,182.43333333333,4,6,5,1,10,50.00,33,12.12,7.54,55,48,44,27,0,7,0,0,0,0,0,2,8,0,4,8,2,1,6,14.29
383,Zach Sanford,"OTT, WPG",L,80,102.4,1,2,2,0,3,33.33,14,7.14,2.65,22,20,18,14,0,3,5,1,0,1,0,2,4,2,3,4,0,0,4,0.00
384,Brett Pesce,CAR,D,70,31.933333333333,1,2,2,0,3,100.00,6,16.67,0.4,8,6,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,-
385,Nathan MacKinnon,COL,C,65,225.7,7,17,9,8,24,72.73,63,11.11,7.57,115,89,61,17,1,9,4,2,2,0,0,1,10,2,5,18,1,26,27,49.06
386,Aleksander Barkov,FLA,C,67,226.65,11,13,6,7,24,55.81,44,25.00,6.64,86,63,54,12,0,5,0,0,0,0,0,0,10,1,4,5,3,112,69,61.88
387,Jonathan Drouin,MTL,L,34,76.183333333333,0,4,2,2,4,80.00,8,0.00,0.97,16,15,6,2,0,0,4,2,2,0,0,0,3,0,0,1,0,3,4,42.86
388,Seth Jones,CHI,D,78,249.86666666667,0,17,10,7,17,58.62,33,0.00,2,65,40,17,0,1,0,6,3,3,0,0,0,7,4,3,9,5,0,0,-
389,Elias Lindholm,CGY,C,82,228.15,10,8,4,4,18,52.94,42,23.81,7.54,80,61,65,28,1,3,0,0,0,0,0,2,3,2,2,7,2,96,72,57.14
390,Sean Monahan,CGY,C,65,143.11666666667,5,8,6,2,13,68.42,28,17.86,3.81,42,31,34,16,0,2,2,1,1,0,0,2,4,0,4,6,0,74,48,60.66
391,Darnell Nurse,EDM,D,71,80.05,0,5,3,2,5,41.67,15,0.00,1.23,27,17,7,1,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,-
392,Rasmus Ristolainen,PHI,D,66,43.15,0,1,0,1,1,50.00,8,0.00,1.1,14,11,6,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,-
393,Bo Horvat,VAN,C,70,214.16666666667,13,6,1,5,19,46.34,54,24.07,7.56,85,74,70,23,0,2,0,0,0,0,0,0,7,1,1,3,0,164,83,66.40
394,Valeri Nichushkin,COL,R,62,136.4,5,4,0,4,9,37.50,14,35.71,2.61,22,19,21,14,0,1,2,1,1,0,0,0,3,1,4,5,0,0,1,0.00
395,Max Domi,"CAR, CBJ",C,72,86.45,0,4,2,2,4,80.00,20,0.00,2.16,35,25,16,7,0,3,2,1,1,0,0,0,2,0,0,2,0,5,3,62.50
396,Josh Morrissey,WPG,D,79,184.33333333333,6,8,4,4,14,58.33,40,15.00,2.85,75,55,18,3,1,4,2,1,1,0,0,1,2,1,5,5,4,0,0,-
397,Alex Wennberg,SEA,C,80,162.18333333333,2,4,2,2,6,50.00,21,9.52,2.55,37,28,20,12,0,1,4,2,2,0,0,2,3,2,1,8,0,62,57,52.10
398,Ryan Pulock,NYI,D,56,79.066666666667,2,4,1,3,6,50.00,11,18.18,0.81,20,13,6,2,1,0,0,0,0,0,0,0,1,0,4,1,4,0,0,-
399,Nikita Zadorov,CGY,D,74,13.1,0,0,0,0,0,-,1,0.00,0.1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
400,Curtis Lazar,BOS,C,70,0.96666666666667,0,0,0,0,0,-,1,0.00,0.1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00
401,Anthony Mantha,WSH,R,37,69.333333333333,0,2,1,1,2,33.33,8,0.00,0.87,14,11,3,2,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,100.00
402,Ross Johnston,NYI,L,32,1.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
403,Nathan Walker,STL,L,30,0.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
404,Brandon Baddock,MTL,L,1,0.86666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
405,Joel Hanley,DAL,D,44,0.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
406,Conor Sheary,WSH,L,71,119.1,2,4,4,0,6,46.15,14,14.29,3.33,20,18,17,13,1,2,0,0,0,0,0,0,1,0,1,4,0,4,4,50.00
407,Trevor van Riemsdyk,WSH,D,72,11.5,0,0,0,0,0,0.00,1,0.00,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-
408,Ryan Carpenter,"CGY, CHI",C,67,23.7,0,1,1,0,1,50.00,3,0.00,0.3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,33.33
409,Jordan Oesterle,DET,D,45,13.716666666667,0,0,0,0,0,-,0,-,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
410,Patrick Brown,PHI,C,44,2.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.33
411,Garnet Hathaway,WSH,R,76,11.783333333333,0,0,0,0,0,0.00,1,0.00,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,-
412,Frederick Gaudreau,MIN,C,76,127.48333333333,1,2,1,1,3,37.50,20,5.00,2.42,44,30,26,8,0,0,0,0,0,0,0,0,3,1,3,2,1,40,28,58.82
413,Pierre-Edouard Bellemare,T.B,L,80,2.4333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,46.15
414,Tomas Nosek,BOS,L,75,3.4166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,50.00
415,Aaron Ekblad,FLA,D,61,205.51666666667,3,17,5,12,20,57.14,40,7.50,3.06,75,53,19,1,0,5,4,2,2,0,0,0,13,2,5,2,2,0,0,-
416,Sam Reinhart,FLA,C,78,246.83333333333,16,14,10,4,30,62.50,38,42.11,8.2,63,57,60,40,2,5,2,1,1,0,0,0,8,2,3,12,1,20,27,42.55
417,Leon Draisaitl,EDM,C,80,296.18333333333,21,15,6,9,36,73.47,86,24.42,13.22,161,127,91,32,1,10,0,0,0,0,0,1,10,5,3,12,0,171,123,58.16
418,Sam Bennett,FLA,C,71,151.33333333333,5,4,2,2,9,64.29,40,12.50,4.75,69,47,43,19,0,8,12,6,6,0,0,0,3,1,2,10,1,45,27,62.50
419,Michael Dal Colle,NYI,L,1,0.83333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
420,Haydn Fleury,SEA,D,36,6.4833333333333,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
421,William Nylander,TOR,R,81,230.08333333333,12,17,9,8,29,61.70,52,23.08,8.49,99,81,63,25,0,4,6,3,3,0,0,0,10,1,1,6,1,2,1,66.67
422,Nikolaj Ehlers,WPG,L,62,128.46666666667,2,5,2,3,7,53.85,37,5.41,4.17,70,53,32,8,0,5,2,1,1,0,0,2,4,2,1,1,1,0,0,-
423,Nick Ritchie,"ARI, TOR",L,57,82.533333333333,1,3,1,2,4,44.44,14,7.14,3.17,23,23,21,16,0,3,2,1,1,0,0,0,0,1,4,1,0,0,1,0.00
424,Kevin Fiala,MIN,L,82,203.33333333333,3,8,4,4,11,73.33,49,6.12,4.23,86,69,32,8,1,7,4,2,2,0,0,2,14,2,5,11,0,0,0,-
425,Brendan Perlini,EDM,L,23,2.4833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
426,Jakub Vrana,DET,L,26,57.916666666667,5,0,0,0,5,83.33,15,33.33,1.3,21,16,9,1,0,1,0,0,0,0,0,0,1,2,1,1,0,0,1,0.00
427,Dylan Larkin,DET,C,71,187.9,5,7,5,2,12,54.55,32,15.63,3.9,65,45,36,7,0,3,6,3,3,0,0,4,7,1,2,5,2,98,77,56.00
428,Sonny Milano,ANA,L,66,139.23333333333,5,5,4,1,10,43.48,13,38.46,3.31,29,25,24,19,0,0,6,3,3,0,0,0,2,4,1,8,0,0,0,-
429,Travis Sanheim,PHI,D,80,53.2,0,0,0,0,0,0.00,2,0.00,0.16,8,4,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,-
430,Alex Tuch,BUF,R,50,135.86666666667,2,6,2,4,8,47.06,14,14.29,2.46,31,27,25,11,0,1,2,1,1,0,0,1,3,0,0,1,0,0,0,-
431,Tony DeAngelo,CAR,D,64,183.91666666667,2,16,8,8,18,62.07,33,6.06,2,66,44,13,0,0,4,0,0,0,0,0,0,6,6,3,3,2,0,0,-
432,Nick Schmaltz,ARI,C,63,144.16666666667,4,2,1,1,6,54.55,24,16.67,2.91,39,27,28,11,1,6,2,1,1,0,0,0,10,1,1,5,0,49,40,55.06
433,Robby Fabbri,DET,C,56,142.2,6,1,1,0,7,50.00,19,31.58,3.7,36,29,25,15,1,1,2,1,1,0,0,2,2,1,5,7,0,6,6,50.00
434,Kasperi Kapanen,PIT,R,79,121.15,0,5,2,3,5,100.00,12,0.00,2,36,22,23,5,0,2,2,1,1,0,0,0,1,2,2,7,0,1,0,100.00
435,Jared McCann,SEA,L,74,176.33333333333,6,8,4,4,14,82.35,57,10.53,5.6,95,82,39,9,0,8,2,1,1,0,0,2,10,2,3,7,0,19,27,41.30
436,David Pastrnak,BOS,R,72,243.63333333333,12,10,6,4,22,61.11,78,15.38,8.48,162,121,68,13,2,5,0,0,0,0,0,2,13,2,4,8,1,0,1,0.00
437,Adrian Kempe,L.A,C,78,215.91666666667,5,8,4,4,13,61.90,52,9.62,5.54,105,72,51,14,5,8,6,3,3,0,0,1,9,1,5,7,0,7,2,77.78
438,Brendan Lemieux,L.A,L,50,6.8166666666667,0,0,0,0,0,-,2,0.00,0.29,2,2,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,50.00
439,Ivan Barbashev,STL,C,81,119.95,4,5,4,1,9,47.37,12,33.33,2.12,23,17,20,10,0,1,4,2,2,0,0,1,2,3,2,4,0,17,11,60.71
440,Marcus Pettersson,PIT,D,72,21.283333333333,0,0,0,0,0,-,2,0.00,0.1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
441,Nicolas Aube-Kubel,"COL, PHI",R,74,2.4,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
442,Brandon Montour,FLA,D,81,110.68333333333,1,7,3,4,8,61.54,14,7.14,0.94,25,19,4,0,0,2,0,0,0,0,0,0,2,1,0,1,1,0,0,-
443,Ryan Donato,SEA,C,74,130.13333333333,1,0,0,0,1,14.29,33,3.03,6.32,44,40,36,24,0,10,0,0,0,0,0,2,1,0,8,6,0,8,6,57.14
444,Christian Dvorak,MTL,L,56,128.85,1,3,1,2,4,28.57,15,6.67,2.76,24,22,22,12,0,3,2,1,1,0,0,2,4,1,0,6,0,67,44,60.36
445,Juho Lammikko,VAN,L,75,8.85,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,7,56.25
446,Warren Foegele,EDM,L,82,45.783333333333,2,1,1,0,3,60.00,11,18.18,2.21,16,15,14,10,0,1,0,0,0,0,0,0,0,2,1,5,0,0,0,-
447,Brayden Point,T.B,C,66,222.01666666667,9,12,4,8,21,60.00,54,16.67,8.68,77,67,68,42,2,4,2,1,1,0,0,0,5,2,6,11,1,77,49,61.11
448,Jake Walman,"DET, STL",D,51,21.733333333333,0,1,0,1,1,inf,4,0.00,0.33,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
449,Mark Friedman,PIT,D,26,0.9,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
450,Michael Amadio,"TOR, VGK",C,56,3.4,0,0,0,0,0,0.00,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
451,William Lagesson,"EDM, MTL",D,33,0.88333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
452,Devon Toews,COL,D,66,105.08333333333,2,9,1,8,11,68.75,10,20.00,0.83,24,15,7,2,0,0,0,0,0,0,0,0,3,4,3,0,1,0,0,-
453,Austin Poganski,WPG,R,16,0.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
454,Viktor Arvidsson,L.A,L,66,167.03333333333,4,4,1,3,8,50.00,33,12.12,6.16,53,45,32,20,0,5,4,2,2,0,0,2,1,0,1,9,0,0,2,0.00
455,Sam Lafferty,"CHI, PIT","C, R",56,2.4666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.00
456,Danton Heinen,PIT,L,76,88.9,3,1,0,1,4,100.00,10,30.00,1.02,16,13,11,2,0,0,0,0,0,0,0,0,3,1,3,7,0,0,0,-
457,Michael Bunting,TOR,L,79,100.31666666667,2,3,2,1,5,50.00,13,15.38,3.4,26,21,23,13,0,3,12,2,1,0,1,3,2,0,6,3,0,3,1,75.00
458,Max Willman,PHI,C,41,1.0666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
459,Gustav Forsling,FLA,D,71,13.5,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-
460,Clark Bishop,OTT,C,9,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
461,Dakota Joshua,STL,C,30,1.5333333333333,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
462,CJ Suess,WPG,L,3,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
463,Dysin Mayo,ARI,D,67,5.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
464,Oskar Lindblom,PHI,L,79,45.466666666667,0,1,1,0,1,50.00,8,0.00,2.02,13,13,11,10,1,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0.00
465,Anders Bjork,BUF,L,58,2.6666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
466,Kevin Labanc,S.J,R,21,39.033333333333,2,1,0,1,3,60.00,11,18.18,0.75,19,13,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-
467,Sammy Blais,NYR,L,14,16.133333333333,0,0,0,0,0,-,2,0.00,0.15,3,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-
468,Dylan Sikura,COL,C,5,2.0333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
