id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
20,David Backes,ANA,R,15,4.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,25.00
21,Brad Richardson,NSH,R,17,3.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
22,Nate Thompson,WPG,C,44,3.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
23,Joe Pavelski,DAL,C,56,164.28333333333,10,8,5,3,18,62.07,36,27.78,6.76,58,55,48,35,0,5,4,2,2,0,0,0,2,1,1,1,0,46,49,48.42
24,Mark Giordano,CGY,D,56,126.38333333333,4,4,2,2,8,50.00,23,17.39,1.75,53,37,8,0,0,2,0,0,0,0,0,1,1,2,4,2,2,0,0,-
25,Alex Ovechkin,WSH,L,45,182.71666666667,8,7,4,3,15,55.56,59,13.56,5.3,108,83,34,8,0,5,2,1,1,0,0,0,4,2,2,2,1,0,0,-
26,Evgeni Malkin,PIT,C,33,98.216666666667,4,5,2,3,9,56.25,20,20.00,1.82,40,27,17,4,0,5,2,1,1,0,0,1,8,2,2,6,1,7,9,43.75
27,Blake Wheeler,WPG,R,50,146.55,4,8,5,3,12,80.00,15,26.67,2.64,28,21,22,12,0,0,0,0,0,0,0,0,3,1,3,4,1,0,1,0.00
28,Alexander Radulov,DAL,R,11,35.633333333333,1,4,2,2,5,45.45,3,33.33,0.31,4,3,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,50.00
29,Travis Zajac,"N.J, NYI",C,46,38.3,0,1,1,0,1,33.33,2,0.00,0.81,6,6,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,22,24,47.83
30,Blake Comeau,DAL,L,51,5.1,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2,1,66.67
31,Carl Soderberg,"CHI, COL",C,45,72.483333333333,3,1,1,0,4,44.44,8,37.50,1.46,13,12,11,8,0,3,2,1,1,0,0,0,2,0,2,4,0,24,27,47.06
32,Alex Goligoski,ARI,D,56,53.733333333333,0,7,2,5,7,87.50,3,0.00,0.46,6,4,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-
33,David Krejci,BOS,C,51,119.93333333333,3,10,5,5,13,61.90,11,27.27,0.95,24,17,4,2,0,3,0,0,0,0,0,0,3,2,0,5,1,18,13,58.06
34,Andrej Sekera,DAL,D,46,2.75,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
35,Alexander Edler,VAN,D,52,14.05,0,0,0,0,0,0.00,0,-,0.05,8,1,1,0,0,1,7,2,1,1,0,0,0,0,0,0,0,0,0,-
36,Paul Stastny,WPG,C,56,162.58333333333,1,5,3,2,6,35.29,23,4.35,3.61,34,30,31,21,0,3,10,5,5,0,0,1,0,1,1,3,1,85,56,60.28
37,Sidney Crosby,PIT,C,55,159.03333333333,5,16,7,9,21,75.00,35,14.29,4.9,58,44,38,17,0,8,2,1,1,0,0,0,10,4,0,5,0,95,89,51.63
38,Bobby Ryan,DET,R,33,88.133333333333,1,2,1,1,3,75.00,15,6.67,1.78,24,20,10,6,0,1,2,1,1,0,0,0,0,0,0,2,0,1,0,100.00
39,Jack Johnson,NYR,D,13,0.53333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
40,Anze Kopitar,L.A,C,56,170.76666666667,3,17,7,10,20,83.33,22,13.64,2.1,57,32,19,2,1,6,0,0,0,0,0,0,7,0,4,5,0,112,75,59.89
41,Marc Staal,DET,D,56,5.9166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
42,T.J. Oshie,WSH,R,53,154.83333333333,13,2,2,0,15,57.69,31,41.94,4.98,43,36,40,14,0,4,2,1,1,0,0,1,6,3,4,6,0,70,72,49.30
43,Andrew Cogliano,DAL,C,54,6.8166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,12,3,1,2,0,0,0,0,0,0,0,0,1,0.00
44,James Neal,EDM,L,29,50.3,1,2,1,1,3,25.00,8,12.50,1.28,12,10,12,9,0,0,5,1,0,1,0,1,1,1,1,1,0,0,0,-
45,Marc-Edouard Vlasic,S.J,D,51,5.7666666666667,1,0,0,0,1,100.00,1,100.00,0.07,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
46,Kris Letang,PIT,D,55,163.51666666667,1,14,10,4,15,50.00,18,5.56,1.25,36,20,15,1,0,4,10,5,5,0,0,1,6,2,5,7,4,0,0,-
47,Kris Russell,EDM,D,35,6.1333333333333,0,0,0,0,0,-,2,0.00,0.06,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
48,Keith Yandle,FLA,D,56,239.13333333333,1,15,11,4,16,55.17,45,2.22,2.16,81,54,15,3,1,5,4,2,2,0,0,1,9,4,1,1,3,0,0,-
49,Niklas Hjalmarsson,ARI,D,41,2.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
50,Darren Helm,DET,L,47,5.8833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
51,Nathan Gerbe,CBJ,C,9,0.31666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
52,Ryan Reaves,VGK,R,37,1.0333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,-
53,Anton Stralman,FLA,D,38,27.65,0,0,0,0,0,0.00,4,0.00,0.27,7,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,-
54,Patric Hornqvist,FLA,R,44,172.61666666667,8,4,2,2,12,54.55,45,17.78,8.53,60,57,47,36,0,6,11,4,3,1,0,0,6,2,9,15,0,0,2,0.00
55,Andy Greene,NYI,D,55,10.333333333333,0,0,0,0,0,-,3,0.00,0.12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
56,Brad Marchand,BOS,"C, L",53,163.05,4,10,8,2,14,63.64,28,14.29,3.24,59,37,31,9,2,5,0,0,0,0,0,2,5,2,2,5,0,2,2,50.00
57,Nick Foligno,"CBJ, TOR",L,49,89.116666666667,1,1,0,1,2,22.22,7,14.29,0.91,10,9,9,6,0,0,7,2,1,1,0,0,5,0,2,3,1,26,22,54.17
58,Erik Johnson,COL,D,4,1.9666666666667,0,0,0,0,0,-,1,0.00,0.11,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
59,Kyle Okposo,BUF,R,35,20.116666666667,0,0,0,0,0,0.00,1,0.00,0.11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,80.00
60,Trevor Lewis,WPG,C,56,4.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
61,Leo Komarov,NYI,R,33,4.5333333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
62,Milan Lucic,CGY,L,56,80.416666666667,2,0,0,0,2,25.00,15,13.33,2.39,19,17,14,12,1,1,16,5,3,2,0,0,1,0,2,2,0,1,7,12.50
63,Cal Clutterbuck,NYI,R,50,5.9166666666667,0,0,0,0,0,-,2,0.00,0.14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
64,Jeff Petry,MTL,D,55,126.83333333333,4,9,4,5,13,76.47,25,16.00,1.83,45,31,10,2,0,4,2,1,1,0,0,0,2,2,5,5,1,0,0,-
65,Claude Giroux,PHI,C,54,130.03333333333,1,9,2,7,10,58.82,18,5.56,2.14,47,35,17,4,0,3,0,0,0,0,0,0,1,0,1,4,0,60,31,65.93
66,Jordan Staal,CAR,C,53,136.68333333333,7,6,1,5,13,52.00,25,28.00,5.36,42,37,39,33,0,1,4,2,2,0,0,1,1,1,6,2,0,103,47,68.67
67,Derick Brassard,ARI,C,53,124.11666666667,4,2,1,1,6,37.50,19,21.05,1.96,30,22,20,7,0,1,4,2,2,0,0,2,5,0,3,2,1,31,29,51.67
68,Phil Kessel,ARI,R,56,153.8,4,9,3,6,13,76.47,26,15.38,2.16,50,34,21,3,0,3,4,2,2,0,0,0,2,1,1,0,0,0,0,-
69,Nicklas Backstrom,WSH,C,55,160.4,4,16,4,12,20,80.00,24,16.67,2.92,40,34,22,5,0,1,0,0,0,0,0,0,5,1,3,2,0,19,24,44.19
70,Michael Frolik,MTL,R,8,0.23333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
71,Artem Anisimov,OTT,C,19,32.816666666667,1,0,0,0,1,33.33,9,11.11,1.2,15,13,9,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.00
72,Mathieu Perreault,WPG,L,56,90.033333333333,2,2,2,0,4,25.00,16,12.50,2.12,22,18,17,6,0,0,2,1,1,0,0,0,1,0,5,1,0,0,0,-
73,Alex Killorn,T.B,L,56,163.01666666667,5,4,2,2,9,32.14,26,19.23,3.73,37,33,18,16,0,1,12,6,6,0,0,1,1,0,1,4,0,0,0,-
74,Jamie Benn,DAL,L,52,128.66666666667,3,5,2,3,8,53.33,20,15.00,3.1,36,29,30,15,1,1,0,0,0,0,0,0,4,1,5,2,0,35,37,48.61
75,Steven Kampfer,BOS,D,20,15.8,1,0,0,0,1,25.00,3,33.33,0.11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
76,Nick Bonino,MIN,C,55,98.016666666667,2,2,1,1,4,36.36,11,18.18,1.23,12,12,10,5,0,2,0,0,0,0,0,0,1,0,0,1,0,56,38,59.57
77,Ian Cole,"COL, MIN",D,54,4.2666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
78,Justin Braun,PHI,D,53,2.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
79,Kevin Shattenkirk,ANA,D,55,107.15,1,2,1,1,3,75.00,18,5.56,1.5,34,25,11,2,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,-
80,Pat Maroon,T.B,L,55,84.883333333333,2,2,0,2,4,44.44,7,28.57,0.95,7,7,6,5,0,1,4,2,2,0,0,1,1,1,1,4,0,0,0,-
81,James van Riemsdyk,PHI,L,56,142.91666666667,10,1,0,1,11,55.00,35,28.57,6.51,50,46,48,40,1,2,4,2,2,0,0,0,1,1,3,4,0,0,2,0.00
82,Paul Byron,MTL,L,46,4.7,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
83,Sam Gagner,DET,C,42,79.966666666667,1,0,0,0,1,16.67,11,9.09,1.75,19,15,14,5,0,2,2,1,1,0,0,0,0,0,0,3,0,18,17,51.43
84,Logan Couture,S.J,C,53,126.8,2,4,2,2,6,75.00,26,7.69,3.2,41,34,22,8,0,3,5,1,0,1,0,0,2,1,3,2,1,38,34,52.78
85,P.K. Subban,N.J,D,44,86.683333333333,1,3,2,1,4,50.00,19,5.26,1.22,30,25,4,0,0,1,6,2,2,0,0,0,4,0,1,3,1,0,0,-
86,Riley Nash,CBJ,C,37,4.5166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00
87,Kyle Turris,EDM,C,27,15.6,0,0,0,0,0,-,3,0.00,0.22,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,40.00
88,Brendan Smith,NYR,D,48,8.0333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,9,3,2,1,0,0,0,0,0,0,0,0,0,-
89,Brandon Sutter,VAN,C,43,6.0833333333333,0,0,0,0,0,-,1,0.00,0.15,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,70.00
90,Colton Sceviour,PIT,"C, R",46,0.9,0,0,0,0,0,-,1,0.00,0.11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
91,David Perron,STL,L,56,146.26666666667,4,14,8,6,18,81.82,47,8.51,4.73,93,63,35,5,0,6,8,4,4,0,0,0,6,0,0,4,2,0,0,-
92,Carl Gunnarsson,STL,D,12,0.46666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
93,Yannick Weber,PIT,D,2,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
94,Patrick Kane,CHI,R,56,208.73333333333,3,16,8,8,19,79.17,45,6.67,4.04,76,56,40,5,0,4,2,1,1,0,0,1,8,6,1,6,1,0,0,-
95,Robert Bortuzzo,STL,D,40,0.98333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,-
96,Evgenii Dadonov,OTT,R,55,153.83333333333,0,1,1,0,1,10.00,18,0.00,3.26,33,31,30,16,1,3,0,0,0,0,0,0,7,0,2,6,0,0,0,-
97,Mikael Backlund,CGY,C,54,86.25,0,6,2,4,6,66.67,15,0.00,1.73,32,25,15,5,0,2,6,3,3,0,0,0,4,0,1,4,0,36,27,57.14
98,Ryan McDonagh,T.B,D,50,15.15,0,0,0,0,0,-,5,0.00,0.24,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-
99,Max Pacioretty,VGK,L,48,127.03333333333,5,6,3,3,11,64.71,41,12.20,2.38,65,47,20,2,0,2,0,0,0,0,0,1,3,1,0,5,0,5,3,62.50
100,Jakub Voracek,PHI,R,53,129.05,0,8,5,3,8,57.14,22,0.00,2.65,37,26,22,8,0,3,2,1,1,0,0,2,7,1,1,4,1,0,1,0.00
101,Jake Muzzin,TOR,D,53,27.016666666667,1,1,0,1,2,100.00,9,11.11,0.48,14,9,4,0,0,1,2,1,1,0,0,0,1,0,2,1,1,0,0,-
102,Alec Martinez,VGK,D,53,77.216666666667,3,5,1,4,8,100.00,20,15.00,1.91,32,28,11,1,0,2,2,1,1,0,0,0,1,1,0,3,3,0,0,-
103,Carl Hagelin,WSH,L,56,3.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
104,Lars Eller,WSH,C,44,35.566666666667,0,4,0,4,4,80.00,8,0.00,0.7,10,10,4,1,0,1,7,2,1,1,0,1,1,0,0,2,0,19,13,59.38
105,Wayne Simmonds,TOR,R,38,68.533333333333,3,0,0,0,3,37.50,9,33.33,1.79,17,12,14,11,0,3,5,1,0,1,0,0,2,1,3,3,0,2,2,50.00
106,Nick Holden,VGK,D,17,0.2,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
107,Jason Demers,ARI,D,41,5.3833333333333,0,0,0,0,0,-,0,-,0.05,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
108,Micheal Haley,OTT,L,4,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
109,Jay Beagle,VAN,C,30,1.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
110,Drew Doughty,L.A,D,56,176.83333333333,5,9,4,5,14,58.33,40,12.50,2.97,82,56,20,1,0,5,2,1,1,0,0,0,2,1,0,1,0,0,0,-
111,Steven Stamkos,T.B,C,38,123.88333333333,10,4,1,3,14,70.00,35,28.57,3.44,55,46,29,3,1,1,0,0,0,0,0,0,2,0,0,1,0,53,31,63.10
112,Alex Pietrangelo,VGK,D,41,99.6,0,3,0,3,3,50.00,15,0.00,1.23,45,26,11,0,1,2,4,2,2,0,0,1,4,0,0,3,4,0,0,-
113,Zach Bogosian,TOR,D,45,3.1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,-
114,Josh Bailey,NYI,R,54,103.56666666667,0,9,4,5,9,56.25,15,0.00,1.36,24,19,10,2,0,1,0,0,0,0,0,0,8,0,2,3,0,0,1,0.00
115,Tyler Myers,VAN,D,55,48.933333333333,0,3,1,2,3,75.00,10,0.00,0.62,13,10,6,0,0,1,2,1,1,0,0,0,1,1,0,2,1,0,0,-
116,Erik Karlsson,S.J,D,52,143.55,3,4,1,3,7,58.33,21,14.29,1.46,45,29,9,0,0,4,2,1,1,0,0,0,7,6,0,2,1,0,0,-
117,Jake Gardiner,CAR,D,26,44.15,0,3,2,1,3,50.00,5,0.00,0.19,9,5,0,0,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0,-
118,Michael Del Zotto,CBJ,D,53,23.466666666667,0,0,0,0,0,0.00,5,0.00,0.29,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-
119,Jordan Eberle,NYI,R,55,124.76666666667,1,4,1,3,5,50.00,18,5.56,2.92,27,24,18,7,0,1,0,0,0,0,0,0,1,0,1,8,1,0,2,0.00
120,Tyler Ennis,EDM,C,30,8.55,0,0,0,0,0,-,3,0.00,0.46,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
121,John Carlson,WSH,D,52,161.65,3,11,5,6,14,58.33,28,10.71,2.89,61,44,21,2,1,0,0,0,0,0,0,1,2,3,3,4,2,0,0,-
122,Roman Josi,NSH,D,48,141.18333333333,1,12,5,7,13,68.42,26,3.85,1.98,58,39,15,0,0,0,2,1,1,0,0,0,4,1,1,2,2,0,0,-
123,Justin Schultz,WSH,D,46,71.166666666667,0,8,7,1,8,66.67,10,0.00,0.71,15,14,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,-
124,Zac Dalpe,CBJ,C,12,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
125,Travis Hamonic,VAN,D,38,0.63333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,0,0,0,-
126,Derek Stepan,OTT,C,20,42.2,0,2,1,1,2,66.67,5,0.00,0.57,10,6,6,1,0,0,2,1,1,0,0,0,1,1,0,4,0,12,11,52.17
127,Marco Scandella,STL,D,49,2.5166666666667,0,0,0,0,0,-,0,-,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
128,Michael Stone,CGY,D,21,8.65,0,0,0,0,0,-,3,0.00,0.14,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
129,Adam Henrique,ANA,C,45,75.15,0,1,0,1,1,33.33,15,0.00,2.34,23,19,15,9,0,2,0,0,0,0,0,1,4,0,2,2,0,41,25,62.12
130,TJ Brodie,TOR,D,56,38.266666666667,0,3,1,2,3,50.00,6,0.00,0.29,11,8,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,-
131,Derek Grant,ANA,C,46,8.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,5,7,41.67
132,Matt Calvert,COL,L,18,2.3333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
133,Greg Pateryn,"COL, MIN, S.J",D,13,0.43333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
134,Mark Borowiecki,NSH,D,22,2.8833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,0,0,0,-
135,Matt Martin,NYI,L,54,27.35,1,1,1,0,2,100.00,3,33.33,0.65,5,4,4,3,0,0,7,2,1,1,0,0,0,0,1,1,0,0,0,-
136,Cam Atkinson,CBJ,R,56,112.2,1,8,5,3,9,69.23,18,5.56,1.66,31,23,10,2,1,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0.00
137,Jared Spurgeon,MIN,D,54,142.96666666667,2,4,1,3,6,46.15,16,12.50,1.46,37,24,13,2,0,3,0,0,0,0,0,0,2,1,0,1,8,0,0,-
138,Zac Rinaldo,CGY,C,4,0.11666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
139,Matt Bartkowski,MIN,D,1,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
140,Jordie Benn,"VAN, WPG",D,39,0.13333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,-
141,Antoine Roussel,VAN,L,35,0.76666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
142,Tyler Johnson,T.B,C,55,82.15,2,1,1,0,3,37.50,11,18.18,1.39,20,15,11,2,0,1,0,0,0,0,0,0,2,0,1,3,0,13,11,54.17
143,Mike Hoffman,STL,C,52,96.466666666667,5,10,4,6,15,75.00,31,16.13,2.62,53,43,16,2,0,5,2,1,1,0,0,1,2,0,1,1,2,0,0,-
144,Tyler Bozak,STL,C,31,39.266666666667,1,3,2,1,4,80.00,7,14.29,0.97,11,7,7,3,0,2,0,0,0,0,0,0,2,0,0,0,0,20,13,60.61
145,Marcus Johansson,MIN,C,36,64.466666666667,2,4,3,1,6,66.67,5,40.00,1.34,8,8,6,4,0,1,0,0,0,0,0,0,3,0,0,5,0,4,5,44.44
146,Kyle Palmieri,"N.J, NYI","C, R",51,105.96666666667,2,4,2,2,6,60.00,25,8.00,4.17,52,40,34,15,0,2,4,2,2,0,0,0,7,0,4,3,0,0,0,-
147,Ryan O'Reilly,STL,C,56,142.2,4,7,4,3,11,47.83,24,16.67,3.42,36,29,23,10,0,6,0,0,0,0,0,0,4,0,0,6,0,101,68,59.76
148,Kyle Clifford,STL,L,50,2.15,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,0,0,0,-
149,Alex Chiasson,EDM,R,45,130.85,5,2,1,1,7,28.00,26,19.23,5.15,37,34,34,30,0,3,5,1,0,1,0,0,0,0,0,4,1,0,0,-
150,Jakob Silfverberg,ANA,R,47,80.8,2,0,0,0,2,50.00,18,11.11,2.06,28,25,22,6,0,3,2,1,1,0,0,1,1,0,0,4,0,4,5,44.44
151,John Tavares,TOR,C,56,131.85,5,5,3,2,10,58.82,34,14.71,6.72,61,52,54,29,0,3,0,0,0,0,0,0,5,1,4,3,1,67,52,56.30
152,Victor Hedman,T.B,D,54,163.28333333333,1,22,14,8,23,76.67,26,3.85,2.28,71,44,15,2,0,4,4,2,2,0,0,1,6,0,2,3,3,0,0,-
153,Matt Duchene,NSH,C,34,80.433333333333,0,2,1,1,2,33.33,15,0.00,2.34,20,17,15,11,0,2,2,1,1,0,0,0,2,0,0,2,1,21,28,42.86
154,Evander Kane,S.J,L,56,146.95,3,4,4,0,7,53.85,30,10.00,4.24,52,40,33,14,0,3,4,2,2,0,0,0,6,2,2,11,0,4,8,33.33
