id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
52,Jonas Gustavsson,EDM,7,277.2,119,107,12,0.899,2.60,-2.87,8.79,30,24,6,0.800,1.30,-0.97,35,32,3,0.914,0.65,-0.15,51,48,3,0.941,0.65,-1.55,2,10,34.31,26.08
53,Carter Hutton,STL,30,1147.6333333333,507,467,40,0.921,2.09,-1.12,37.67,134,111,23,0.828,1.20,-0.53,148,138,10,0.932,0.52,2.05,210,203,7,0.967,0.37,-1.05,14,43,34.32,23.13
54,Cam Talbot,EDM,73,3465.9,1675,1556,119,0.929,2.06,9.45,132.22,477,401,76,0.841,1.32,3.97,457,429,28,0.939,0.48,9.21,685,672,13,0.981,0.23,6.41,80,162,33.55,21.65
55,Eddie Lack,CAR,20,897.71666666667,415,382,33,0.920,2.21,-1.17,29.88,97,82,15,0.845,1.00,1.26,98,89,9,0.908,0.60,-1.02,203,194,9,0.956,0.60,-3.25,23,40,34.90,21.12
56,Sergei Bobrovsky,CBJ,63,3000.05,1452,1363,89,0.939,1.78,22.35,112.9,407,355,52,0.872,1.04,16.24,318,302,16,0.950,0.32,9.90,680,660,20,0.971,0.40,-0.73,51,141,34.30,22.56
57,Calvin Pickard,COL,50,2250.15,1184,1081,103,0.913,2.75,-12.20,77.95,269,217,52,0.807,1.39,-6.90,261,230,31,0.881,0.83,-9.75,612,592,20,0.967,0.53,-2.66,38,96,38.01,21.57
58,Jack Campbell,L.A,1,16,4,4,0,1.000,0.00,0.31,0.19,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,4,4,0,1.000,0.00,0.11,1,0,44.00,-
59,Philipp Grubauer,WSH,24,986.16666666667,432,406,26,0.940,1.58,7.13,31.09,118,100,18,0.847,1.10,1.78,98,91,7,0.929,0.43,0.98,195,194,1,0.995,0.06,4.53,22,42,35.92,18.92
60,Louis Domingue,ARI,31,1281.3666666667,695,641,54,0.922,2.53,-0.70,50.86,173,151,22,0.873,1.03,7.01,172,152,20,0.884,0.94,-5.99,329,317,12,0.964,0.56,-2.68,17,71,35.66,26.11
61,Petr Mrazek,DET,50,2290.8333333333,1142,1047,95,0.917,2.49,-7.42,84.37,312,261,51,0.837,1.34,1.31,278,253,25,0.910,0.65,-2.36,512,495,17,0.967,0.45,-2.49,34,87,34.14,25.40
62,Zane McIntyre,BOS,8,272.08333333333,118,102,16,0.864,3.53,-6.95,8.42,33,21,12,0.636,2.65,-6.47,19,17,2,0.895,0.44,-0.45,63,61,2,0.968,0.44,-0.21,5,9,33.30,14.94
63,Frederik Andersen,TOR,66,3047.9,1609,1492,117,0.927,2.30,6.39,120.53,394,333,61,0.845,1.20,5.06,420,387,33,0.921,0.65,1.20,745,722,23,0.969,0.45,-1.89,70,126,36.61,22.38
64,Keith Kinkaid,N.J,26,1147.4166666667,586,545,41,0.930,2.14,3.94,41.96,154,124,30,0.805,1.57,-4.18,142,133,9,0.937,0.47,2.56,275,273,2,0.993,0.10,5.79,21,48,36.76,20.49
65,Laurent Brossoit,EDM,8,267,128,119,9,0.930,2.02,0.82,9.11,40,34,6,0.850,1.35,0.71,30,28,2,0.933,0.45,0.44,54,53,1,0.981,0.22,0.53,4,7,34.34,21.11
66,Anton Forsberg,CBJ,1,47.483333333333,25,22,3,0.880,3.79,-1.08,2,5,3,2,0.600,2.53,-1.16,7,6,1,0.857,1.26,-0.43,13,13,0,1.000,0.00,0.37,3,2,39.24,14.00
67,Magnus Hellberg,NYR,2,73.533333333333,27,25,2,0.926,1.63,0.07,2.66,8,6,2,0.750,1.63,-0.66,5,5,0,1.000,0.00,0.41,13,13,0,1.000,0.00,0.37,0,4,33.56,10.00
68,John Gibson,ANA,52,2312.5333333333,1089,1018,71,0.935,1.84,12.51,81.27,281,236,45,0.840,1.17,2.11,279,268,11,0.961,0.29,11.72,483,469,14,0.971,0.36,-0.31,48,95,33.80,22.18
69,Malcolm Subban,BOS,1,26.516666666667,14,12,2,0.857,4.53,-0.93,1.02,3,2,1,0.667,2.26,-0.50,6,5,1,0.833,2.26,-0.51,4,4,0,1.000,0.00,0.11,1,1,40.21,30.00
70,Andrei Vasilevskiy,T.B,50,2249.8,1128,1042,86,0.924,2.29,0.50,76.02,292,247,45,0.846,1.20,3.96,293,277,16,0.945,0.43,7.86,517,492,25,0.952,0.67,-10.35,66,74,36.05,26.09
71,Matt Murray,PIT,49,2212.8666666667,1112,1039,73,0.934,1.98,12.28,82.22,309,268,41,0.867,1.11,10.81,264,242,22,0.917,0.60,-0.50,489,480,9,0.982,0.24,4.86,44,129,34.78,21.00
72,Jon Gillies,CGY,1,50.583333333333,25,24,1,0.960,1.19,0.92,2.77,7,7,0,1.000,0.00,1.17,6,5,1,0.833,1.19,-0.51,12,12,0,1.000,0.00,0.34,0,6,32.12,31.00
73,Chris Driedger,OTT,1,32.216666666667,14,10,4,0.714,7.45,-2.93,1.37,5,4,1,0.800,1.86,-0.16,5,3,2,0.600,3.72,-1.59,4,3,1,0.750,1.86,-0.89,1,2,30.71,34.00
74,Joonas Korpisalo,CBJ,14,653.73333333333,326,296,30,0.908,2.75,-5.00,26.13,83,65,18,0.783,1.65,-4.08,98,94,4,0.959,0.37,3.98,135,128,7,0.948,0.64,-3.17,21,28,35.00,26.37
75,Anthony Stolarz,PHI,7,291.93333333333,141,134,7,0.950,1.44,3.81,10.39,35,29,6,0.829,1.23,-0.13,35,34,1,0.971,0.21,1.85,68,68,0,1.000,0.00,1.93,2,13,34.60,12.86
76,Connor Hellebuyck,WPG,56,2376.9333333333,1205,1105,100,0.917,2.52,-7.59,83.76,271,220,51,0.812,1.29,-5.56,303,274,29,0.904,0.73,-4.33,585,566,19,0.968,0.48,-2.42,44,101,35.75,21.28
77,Marek Langhamer,ARI,1,8.3166666666667,2,2,0,1.000,0.00,0.15,0.13,1,1,0,1.000,0.00,0.17,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.03,0,0,35.50,-
78,Marek Mazanec,NSH,4,154.11666666667,67,58,9,0.866,3.50,-3.86,5.19,19,13,6,0.684,2.34,-2.81,18,15,3,0.833,1.17,-1.53,26,26,0,1.000,0.00,0.74,5,5,38.99,18.56
79,Linus Ullmark,BUF,1,50.733333333333,28,26,2,0.929,2.37,0.15,2.09,8,7,1,0.875,1.18,0.34,8,8,0,1.000,0.00,0.65,12,11,1,0.917,1.18,-0.66,1,4,34.14,19.50
80,Aaron Dell,S.J,20,951.31666666667,449,426,23,0.949,1.45,11.43,34.37,112,97,15,0.866,0.95,3.78,101,97,4,0.960,0.25,4.22,217,213,4,0.982,0.25,2.15,19,43,36.90,21.09
81,Andrew Hammond,OTT,6,147.91666666667,71,61,10,0.859,4.06,-4.56,6.1,27,23,4,0.852,1.62,0.53,12,9,3,0.750,1.22,-2.02,31,28,3,0.903,1.22,-2.12,1,4,33.94,29.50
82,Jared Coreau,DET,14,568.3,278,251,27,0.903,2.85,-5.68,20.51,60,48,12,0.800,1.27,-1.94,80,72,8,0.900,0.84,-1.49,125,119,6,0.952,0.63,-2.46,12,21,36.66,30.63
83,Mike Condon,"OTT, PIT",41,1813.9333333333,848,780,68,0.920,2.25,-2.97,64.74,210,172,38,0.819,1.26,-2.79,221,203,18,0.919,0.60,0.00,388,376,12,0.969,0.40,-1.00,37,87,36.15,23.46
84,Antti Raanta,NYR,30,1286.7833333333,628,586,42,0.933,1.96,6.16,47.64,172,148,24,0.860,1.12,4.84,172,160,12,0.930,0.56,2.01,261,255,6,0.977,0.28,1.40,20,53,34.04,19.69
85,Antoine Bibeau,TOR,2,83.65,39,37,2,0.949,1.43,0.99,2.78,8,7,1,0.875,0.72,0.34,12,11,1,0.917,0.72,-0.02,18,18,0,1.000,0.00,0.51,4,1,39.28,22.00
86,Kristers Gudlevskis,T.B,1,11.45,3,3,0,1.000,0.00,0.23,0.28,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.16,1,1,0,1.000,0.00,0.03,0,0,27.00,-
87,Juuse Saros,NSH,21,963.78333333333,493,457,36,0.927,2.24,1.81,38.17,129,107,22,0.829,1.37,-0.37,112,102,10,0.911,0.62,-0.88,238,234,4,0.983,0.25,2.74,20,42,34.86,20.75
88,Tristan Jarry,PIT,1,58.316666666667,24,22,2,0.917,2.06,-0.16,2.25,9,8,1,0.889,1.03,0.51,5,4,1,0.800,1.03,-0.59,10,10,0,1.000,0.00,0.28,0,0,29.67,28.00
89,Eric Comrie,WPG,1,52.933333333333,37,33,4,0.892,4.53,-1.16,3.69,13,10,3,0.769,3.40,-0.82,10,10,0,1.000,0.00,0.81,13,12,1,0.923,1.13,-0.63,2,4,31.24,14.50
90,Spencer Martin,COL,3,150.1,75,65,10,0.867,4.00,-4.25,5.4,23,17,6,0.739,2.40,-2.14,15,13,2,0.867,0.80,-0.78,36,34,2,0.944,0.80,-0.98,0,6,37.75,34.60
91,Pheonix Copley,STL,1,45.9,20,18,2,0.900,2.61,-0.47,2.19,10,8,2,0.800,2.61,-0.32,5,5,0,1.000,0.00,0.41,3,3,0,1.000,0.00,0.09,0,3,30.75,8.50
92,Alex Nedeljkovic,CAR,1,20.483333333333,16,16,0,1.000,0.00,1.23,0.99,2,2,0,1.000,0.00,0.34,4,4,0,1.000,0.00,0.33,9,9,0,1.000,0.00,0.26,0,0,40.00,-
93,Jorge Alves,CAR,1,0.13333333333333,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
94,Charlie Lindgren,MTL,2,111.41666666667,53,50,3,0.943,1.62,1.06,3.85,14,13,1,0.929,0.54,1.35,14,14,0,1.000,0.00,1.14,22,20,2,0.909,1.08,-1.38,3,2,33.51,18.67
95,David Rittich,CGY,1,18.65,6,6,0,1.000,0.00,0.46,0.33,1,1,0,1.000,0.00,0.17,2,2,0,1.000,0.00,0.16,3,3,0,1.000,0.00,0.09,0,0,40.33,-
