id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
12,Ilya Bryzgalov,"EDM, MIN",32,1422.4333333333,678,629,49,0.928,2.07,3.59,51.82,180,156,24,0.867,1.01,7.01,170,156,14,0.918,0.59,0.07,309,298,11,0.964,0.46,-2.92,26,53,34.63,24.12
13,Dan Ellis,"DAL, FLA",20,804.23333333333,387,340,47,0.879,3.51,-16.98,32.51,123,97,26,0.789,1.94,-4.81,97,84,13,0.866,0.97,-4.97,162,154,8,0.951,0.60,-3.76,20,48,33.10,24.85
14,Henrik Lundqvist,NYR,63,2898.55,1423,1322,101,0.929,2.09,9.37,114.5,421,357,64,0.848,1.32,8.52,351,327,24,0.932,0.50,5.06,599,586,13,0.978,0.27,2.67,39,121,33.70,20.18
15,Peter Budaj,MTL,24,1016.7833333333,472,433,39,0.917,2.30,-2.39,37.03,116,92,24,0.793,1.42,-4.02,138,129,9,0.935,0.53,2.42,206,201,5,0.976,0.30,0.39,23,45,35.17,23.90
16,Ray Emery,PHI,28,1040.7,535,491,44,0.918,2.54,-2.50,39.99,131,110,21,0.840,1.21,1.57,147,134,13,0.912,0.75,-0.83,243,233,10,0.959,0.58,-3.64,26,33,34.35,25.05
17,Drew MacIntyre,TOR,2,78.75,45,42,3,0.933,2.29,0.49,3.26,8,6,2,0.750,1.52,-0.62,18,18,0,1.000,0.00,1.49,19,18,1,0.947,0.76,-0.50,0,3,31.73,19.67
18,Mike Smith,PHX,62,2788.6666666667,1394,1292,102,0.927,2.19,6.12,107.53,399,346,53,0.867,1.14,15.73,337,306,31,0.908,0.67,-3.10,605,588,17,0.972,0.37,-1.17,52,153,34.79,27.09
19,Joey MacDonald,CGY,11,485.6,218,196,22,0.899,2.72,-5.09,17.91,69,52,17,0.754,2.10,-5.11,44,41,3,0.932,0.37,0.64,95,93,2,0.979,0.25,0.49,12,22,34.06,17.50
20,Mike McKenna,CBJ,4,159.53333333333,80,75,5,0.938,1.88,1.20,5.27,16,13,3,0.813,1.13,-0.24,17,15,2,0.882,0.75,-0.59,42,42,0,1.000,0.00,1.10,4,4,37.10,15.60
21,Kari Lehtonen,DAL,65,2966.95,1429,1326,103,0.928,2.08,7.84,114.23,409,358,51,0.875,1.03,19.46,413,379,34,0.918,0.69,0.19,571,554,17,0.970,0.34,-2.06,66,149,34.25,23.72
22,Curtis McElhinney,CBJ,28,1113.1666666667,522,477,45,0.914,2.43,-4.51,33.57,105,84,21,0.800,1.13,-2.91,124,111,13,0.895,0.70,-2.73,274,263,11,0.960,0.59,-3.83,22,43,37.45,26.09
23,Josh Harding,MIN,29,1321.6666666667,530,499,31,0.942,1.41,10.11,34.58,106,88,18,0.830,0.82,0.26,101,93,8,0.921,0.36,0.36,305,300,5,0.984,0.23,2.98,21,43,39.82,21.23
24,Cam Ward,CAR,30,1295.7833333333,648,593,55,0.915,2.55,-4.74,50.03,162,133,29,0.821,1.34,-1.09,161,146,15,0.907,0.69,-1.67,304,294,10,0.967,0.46,-2.05,29,61,34.85,24.25
25,Marc-Andre Fleury,PIT,64,2991.2,1354,1244,110,0.919,2.21,-4.98,99.23,327,269,58,0.823,1.16,-1.67,331,295,36,0.891,0.72,-8.60,638,623,15,0.976,0.30,1.69,60,134,36.24,22.25
26,Corey Crawford,CHI,59,2736.1666666667,1214,1125,89,0.927,1.95,5.16,85.91,315,275,40,0.873,0.88,14.26,294,264,30,0.898,0.66,-5.66,558,539,19,0.966,0.42,-4.40,47,82,34.66,24.18
27,Jimmy Howard,DET,51,2313.2833333333,1123,1039,84,0.925,2.18,3.10,77.4,299,252,47,0.843,1.22,4.51,293,265,28,0.904,0.73,-3.74,486,477,9,0.981,0.23,3.71,42,90,35.74,22.14
28,Jaroslav Halak,"STL, WSH",52,2261.4,1039,959,80,0.923,2.12,0.59,74.76,250,211,39,0.844,1.03,4.07,281,253,28,0.900,0.74,-4.74,467,455,12,0.974,0.32,0.22,48,89,35.46,25.63
29,Brian Elliott,STL,31,1287.05,534,493,41,0.923,1.91,0.42,38.81,121,101,20,0.835,0.93,0.84,144,133,11,0.924,0.51,0.92,248,238,10,0.960,0.47,-3.51,31,39,35.00,25.10
30,Al Montoya,WPG,28,1227.3666666667,583,539,44,0.925,2.15,1.22,42.21,150,127,23,0.847,1.12,2.84,151,139,12,0.921,0.59,0.50,260,251,9,0.965,0.44,-2.20,28,49,36.81,22.95
31,Devan Dubnyk,"EDM, NSH",34,1393.45,723,652,71,0.902,3.06,-14.92,54.49,192,155,37,0.807,1.59,-3.93,189,170,19,0.899,0.82,-3.35,328,313,15,0.954,0.65,-6.42,32,63,34.65,25.08
32,Cory Schneider,N.J,45,2117.95,826,763,63,0.924,1.78,1.07,58.92,210,172,38,0.819,1.08,-1.82,219,206,13,0.941,0.37,5.13,364,353,11,0.970,0.31,-1.48,26,54,35.05,22.63
33,Justin Peters,CAR,21,954.6,494,456,38,0.923,2.39,0.32,39.13,132,105,27,0.795,1.70,-4.26,135,127,8,0.941,0.50,3.18,208,205,3,0.986,0.19,2.44,19,53,34.71,21.74
34,Thomas Greiss,PHX,25,1050.7166666667,498,467,31,0.938,1.77,7.63,36.25,121,106,15,0.876,0.86,5.84,130,123,7,0.946,0.40,3.76,228,219,9,0.961,0.51,-3.04,20,51,36.05,25.97
35,Karri Ramo,CGY,40,1747.0333333333,868,796,72,0.917,2.47,-4.68,66.58,242,198,44,0.818,1.51,-2.31,219,199,20,0.909,0.69,-1.87,381,373,8,0.979,0.27,1.97,48,76,34.00,21.89
36,Anton Khudobin,CAR,36,1682.0333333333,886,829,57,0.936,2.03,11.72,71.5,243,206,37,0.848,1.32,4.86,223,208,15,0.933,0.54,3.46,400,395,5,0.988,0.18,5.46,31,83,34.42,21.75
37,Pekka Rinne,NSH,24,1101.0833333333,523,470,53,0.899,2.89,-12.44,33.99,117,87,30,0.744,1.63,-9.85,125,107,18,0.856,0.98,-7.65,261,256,5,0.981,0.27,1.83,25,25,35.12,18.49
38,Carey Price,MTL,59,2684.2333333333,1408,1315,93,0.934,2.08,16.21,104.22,340,288,52,0.847,1.16,6.57,362,330,32,0.912,0.72,-2.03,649,640,9,0.986,0.20,7.98,59,145,36.14,20.72
39,Tuukka Rask,BOS,58,2750.8666666667,1284,1210,74,0.942,1.61,25.59,82.46,281,245,36,0.872,0.79,12.41,307,283,24,0.922,0.52,1.42,621,608,13,0.979,0.28,3.24,76,95,38.60,25.35
40,Ondrej Pavelec,WPG,57,2509.7666666667,1262,1147,115,0.909,2.75,-17.12,98.46,330,258,72,0.782,1.72,-15.15,307,284,23,0.925,0.55,2.42,570,550,20,0.965,0.48,-5.09,58,110,35.24,21.60
41,Jonathan Quick,L.A,49,2203.4333333333,870,807,63,0.928,1.72,4.48,68.33,238,197,41,0.828,1.12,0.00,205,191,14,0.932,0.38,2.97,397,389,8,0.980,0.22,2.39,34,90,35.11,21.67
42,Ben Bishop,T.B,63,2756.05,1316,1227,89,0.932,1.94,13.07,95.49,334,286,48,0.856,1.04,9.54,387,358,29,0.925,0.63,3.04,551,540,11,0.980,0.24,3.41,62,109,35.68,23.48
43,Alex Stalock,S.J,24,1007.5166666667,465,434,31,0.933,1.85,5.07,32.29,105,89,16,0.848,0.95,2.09,107,97,10,0.907,0.60,-1.14,236,231,5,0.979,0.30,1.17,17,39,36.29,23.16
44,Niklas Backstrom,MIN,21,845.08333333333,402,367,35,0.913,2.48,-3.82,28.85,98,78,20,0.796,1.42,-3.12,98,89,9,0.908,0.64,-0.89,191,186,5,0.974,0.35,0.00,19,38,36.83,26.60
45,Chad Johnson,BOS,27,1184.3833333333,532,497,35,0.934,1.77,6.26,38.89,156,135,21,0.865,1.06,5.87,143,131,12,0.916,0.61,-0.16,208,206,2,0.990,0.10,3.44,28,45,35.48,19.14
46,Steve Mason,PHI,61,2647.2833333333,1374,1272,102,0.926,2.31,4.57,92.34,293,238,55,0.812,1.25,-4.53,344,317,27,0.922,0.61,1.48,667,648,19,0.972,0.43,-1.55,64,133,37.88,25.37
47,Reto Berra,"CGY, COL",31,1415.5666666667,672,608,64,0.905,2.71,-11.88,49.92,177,148,29,0.836,1.23,1.49,178,160,18,0.899,0.76,-3.26,300,283,17,0.943,0.72,-9.15,24,46,32.91,24.27
48,James Reimer,TOR,36,1415.8166666667,860,793,67,0.922,2.84,-0.30,62.74,192,162,30,0.844,1.27,3.07,211,186,25,0.882,1.06,-7.53,433,421,12,0.972,0.51,-0.67,48,69,37.79,28.43
49,Jhonas Enroth,BUF,28,1239.9333333333,659,612,47,0.929,2.27,4.11,49.15,168,144,24,0.857,1.16,4.94,177,164,13,0.927,0.63,1.65,307,297,10,0.967,0.48,-1.97,33,47,35.12,27.89
50,Jonathan Bernier,TOR,55,2418.6833333333,1376,1280,96,0.930,2.38,10.73,99.96,322,266,56,0.826,1.39,-0.53,360,332,28,0.922,0.69,1.80,644,633,11,0.983,0.27,5.85,71,98,36.62,23.82
51,Jeff Zatkoff,PIT,20,913.76666666667,430,393,37,0.914,2.43,-3.65,30.27,101,83,18,0.822,1.18,-0.60,107,95,12,0.888,0.79,-3.14,209,203,6,0.971,0.39,-0.53,21,34,36.21,27.19
52,Semyon Varlamov,COL,63,2877.9833333333,1559,1458,101,0.935,2.11,19.92,115.73,433,366,67,0.845,1.40,7.59,379,359,20,0.947,0.42,11.38,702,689,13,0.981,0.27,5.36,65,146,35.12,20.19
53,Michal Neuvirth,"BUF, WSH",15,652.13333333333,343,316,27,0.921,2.48,-0.40,24.76,89,79,10,0.888,0.92,5.33,96,85,11,0.885,1.01,-3.05,151,145,6,0.960,0.55,-2.05,15,29,34.33,25.19
54,Richard Bachman,EDM,3,107.85,71,64,7,0.901,3.89,-1.49,5.36,20,15,5,0.750,2.78,-1.55,19,17,2,0.895,1.11,-0.43,32,32,0,1.000,0.00,0.84,2,8,35.03,17.71
55,Cedrick Desjardins,T.B,1,17.8,13,11,2,0.846,6.74,-0.99,0.99,4,2,2,0.500,6.74,-1.31,7,7,0,1.000,0.00,0.58,2,2,0,1.000,0.00,0.05,1,1,32.08,17.50
56,Jonas Hiller,ANA,50,2234.8,1017,940,77,0.924,2.07,1.88,84.03,296,247,49,0.834,1.32,1.99,266,246,20,0.925,0.54,2.02,431,423,8,0.981,0.21,3.27,55,100,32.37,20.23
57,John Curry,MIN,2,58.75,36,35,1,0.972,1.02,1.79,2.72,8,7,1,0.875,1.02,0.38,8,8,0,1.000,0.00,0.66,20,20,0,1.000,0.00,0.52,0,6,39.92,10.00
58,Antti Niemi,S.J,64,2929.8,1343,1233,110,0.918,2.25,-5.83,96.99,315,250,65,0.794,1.33,-10.74,361,334,27,0.925,0.55,2.89,617,600,17,0.972,0.35,-0.86,55,116,36.41,25.11
59,Jacob Markstrom,"FLA, VAN",16,651.06666666667,286,252,34,0.881,3.13,-11.82,23.37,78,59,19,0.756,1.75,-5.56,89,79,10,0.888,0.92,-2.63,117,112,5,0.957,0.46,-1.94,17,28,32.95,20.82
60,Michael Hutchinson,WPG,3,143.16666666667,67,64,3,0.955,1.26,2.20,5.38,22,19,3,0.864,1.26,0.79,12,12,0,1.000,0.00,0.99,29,29,0,1.000,0.00,0.76,5,6,36.01,12.00
61,Braden Holtby,WSH,48,2062.7166666667,1107,1029,78,0.930,2.27,7.86,79.46,263,219,44,0.833,1.28,1.31,325,303,22,0.932,0.64,4.91,486,475,11,0.977,0.32,1.71,58,80,36.00,25.35
62,Dustin Tokarski,MTL,3,116.53333333333,63,59,4,0.937,2.06,0.89,5.23,21,18,3,0.857,1.54,0.62,19,18,1,0.947,0.51,0.57,22,22,0,1.000,0.00,0.58,2,5,28.24,14.75
63,Kevin Poulin,NYI,28,1280.8666666667,662,597,65,0.902,3.04,-13.65,50.02,183,143,40,0.781,1.87,-8.48,176,160,16,0.909,0.75,-1.43,287,279,8,0.972,0.37,-0.49,40,48,34.05,23.08
64,Joacim Eriksson,VAN,1,22.033333333333,12,11,1,0.917,2.72,-0.07,0.97,3,2,1,0.667,2.72,-0.48,3,3,0,1.000,0.00,0.25,6,6,0,1.000,0.00,0.16,1,3,29.42,10.00
65,Anders Lindback,T.B,23,1056.6166666667,443,405,38,0.914,2.16,-3.64,34.4,109,87,22,0.798,1.25,-3.22,144,132,12,0.917,0.68,-0.08,178,174,4,0.978,0.23,0.66,29,38,35.57,23.53
66,Nathan Lawson,OTT,1,9.8666666666667,8,6,2,0.750,12.16,-1.38,0.39,2,0,2,0.000,12.16,-1.66,0,0,0,-,0.00,0.00,4,4,0,1.000,0.00,0.10,1,0,42.63,8.50
67,Martin Jones,L.A,19,862.38333333333,375,355,20,0.947,1.39,9.09,28.2,106,95,11,0.896,0.77,7.26,83,79,4,0.952,0.28,2.87,171,166,5,0.971,0.35,-0.53,23,33,34.38,20.80
68,Anders Nilsson,NYI,19,847.68333333333,400,367,33,0.918,2.34,-1.98,35.2,128,104,24,0.813,1.70,-1.95,110,105,5,0.955,0.35,4.11,148,144,4,0.973,0.28,-0.13,25,30,33.00,17.24
69,Robin Lehner,OTT,36,1455.7166666667,839,768,71,0.915,2.93,-5.93,58.79,218,184,34,0.844,1.40,3.55,195,171,24,0.877,0.99,-7.86,394,381,13,0.967,0.54,-2.69,27,68,35.26,18.85
70,Matt Hackett,BUF,8,334.28333333333,175,159,16,0.909,2.87,-2.43,12.14,40,31,9,0.775,1.62,-2.11,46,42,4,0.913,0.72,-0.19,81,78,3,0.963,0.54,-0.88,3,14,37.82,20.31
71,Joni Ortio,CGY,9,404.26666666667,159,140,19,0.881,2.82,-6.67,13.45,57,42,15,0.737,2.23,-5.18,34,32,2,0.941,0.30,0.81,64,62,2,0.969,0.30,-0.33,7,15,31.16,16.68
72,Connor Knapp,BUF,2,56.283333333333,20,18,2,0.900,2.13,-0.45,1.32,3,3,0,1.000,0.00,0.52,6,6,0,1.000,0.00,0.50,10,8,2,0.800,2.13,-1.74,2,1,41.45,36.00
73,Darcy Kuemper,MIN,26,1171.7166666667,558,521,37,0.934,1.89,6.28,36.94,107,90,17,0.841,0.87,1.43,139,126,13,0.906,0.67,-1.49,290,284,6,0.979,0.31,1.59,25,53,38.64,28.86
74,Jonas Gustavsson,DET,27,1182.6666666667,549,501,48,0.913,2.44,-5.42,35.75,128,97,31,0.758,1.57,-8.95,115,105,10,0.913,0.51,-0.48,285,278,7,0.975,0.36,0.46,14,41,37.57,22.38
75,Carter Hutton,NSH,40,1683.5,811,744,67,0.917,2.39,-4.10,55.27,160,122,38,0.763,1.35,-10.44,240,219,21,0.913,0.75,-1.13,381,373,8,0.979,0.29,1.97,29,62,36.35,21.25
76,Cam Talbot,NYR,21,961.55,433,408,25,0.942,1.56,8.58,32.94,103,90,13,0.874,0.81,4.74,112,103,9,0.920,0.56,0.27,201,198,3,0.985,0.19,2.26,21,31,36.17,24.20
77,Eddie Lack,VAN,41,1800.2333333333,825,763,62,0.925,2.07,1.99,61.13,198,164,34,0.828,1.13,0.11,232,215,17,0.927,0.57,2.21,369,359,10,0.973,0.33,-0.35,30,64,35.39,22.82
78,Ben Scrivens,"EDM, L.A",40,1722.6,922,859,63,0.932,2.19,8.51,67.64,219,185,34,0.845,1.18,3.73,251,235,16,0.936,0.56,4.78,418,407,11,0.974,0.38,-0.07,37,83,36.30,27.41
79,Sergei Bobrovsky,CBJ,58,2563.6333333333,1282,1196,86,0.933,2.01,13.43,87.4,321,269,52,0.838,1.22,3.30,301,284,17,0.944,0.40,7.92,614,597,17,0.972,0.40,-0.94,65,100,35.68,20.84
80,Kent Simpson,CHI,1,20,7,5,2,0.714,6.00,-1.46,0.51,1,1,0,1.000,0.00,0.17,2,0,2,0.000,6.00,-1.83,4,4,0,1.000,0.00,0.10,0,0,38.14,30.00
81,Mark Visentin,PHX,1,52.65,26,24,2,0.923,2.28,0.02,1.24,4,3,1,0.750,1.14,-0.31,10,10,0,1.000,0.00,0.83,12,11,1,0.917,1.14,-0.69,2,4,37.96,24.50
82,Jack Campbell,DAL,1,44.25,27,24,3,0.889,4.07,-0.91,2.2,8,6,2,0.750,2.71,-0.62,10,9,1,0.900,1.36,-0.17,9,9,0,1.000,0.00,0.24,1,3,26.37,15.67
83,Sami Aittokallio,COL,1,29.916666666667,12,9,3,0.750,6.02,-2.07,1.16,3,1,2,0.333,4.01,-1.48,4,4,0,1.000,0.00,0.33,5,4,1,0.800,2.01,-0.87,0,3,34.75,28.67
84,Philipp Grubauer,WSH,17,683.8,352,326,26,0.926,2.28,1.30,24.37,79,68,11,0.861,0.97,2.61,92,80,12,0.870,1.05,-4.38,169,166,3,0.982,0.26,1.42,19,32,36.97,21.42
85,Petr Mrazek,DET,9,358.16666666667,148,135,13,0.912,2.18,-1.52,11.2,43,34,9,0.791,1.51,-1.59,39,36,3,0.923,0.50,0.23,64,63,1,0.984,0.17,0.67,6,13,33.73,19.77
86,Frederik Andersen,ANA,28,1237.9333333333,635,589,46,0.928,2.23,3.25,49.63,180,144,36,0.800,1.74,-4.99,169,161,8,0.953,0.39,5.99,261,259,2,0.992,0.10,4.83,34,54,33.57,17.63
87,Nathan Lieuwen,BUF,7,305.03333333333,163,148,15,0.908,2.95,-2.36,14.9,47,41,6,0.872,1.18,2.10,37,33,4,0.892,0.79,-0.94,72,69,3,0.958,0.59,-1.12,6,24,35.41,32.67
88,Magnus Hellberg,NSH,1,9.7333333333333,3,3,0,1.000,0.00,0.23,0.11,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.08,1,1,0,1.000,0.00,0.03,0,0,48.00,-
89,John Gibson,ANA,3,145.48333333333,66,62,4,0.939,1.65,1.12,6.46,18,16,2,0.889,0.82,1.10,14,13,1,0.929,0.41,0.16,31,30,1,0.968,0.41,-0.19,0,6,31.64,22.50
90,Calvin Heeter,PHI,1,49.25,26,22,4,0.846,4.87,-1.98,1.42,3,2,1,0.667,1.22,-0.48,9,7,2,0.778,2.44,-1.25,10,10,0,1.000,0.00,0.26,1,1,50.92,62.50
91,Viktor Fasth,"ANA, EDM",12,537.25,251,227,24,0.904,2.68,-4.53,19.99,75,61,14,0.813,1.56,-1.08,55,49,6,0.891,0.67,-1.45,111,107,4,0.964,0.45,-1.10,10,23,35.40,22.79
92,Niklas Svedberg,BOS,1,53.933333333333,32,30,2,0.938,2.22,0.48,1.78,12,10,2,0.833,2.22,0.07,7,7,0,1.000,0.00,0.58,12,12,0,1.000,0.00,0.31,2,2,31.50,27.50
93,Cristopher Nilstorp,DAL,1,28.616666666667,12,10,2,0.833,4.19,-1.07,1.19,6,4,2,0.667,4.19,-0.97,0,0,0,-,0.00,0.00,6,6,0,1.000,0.00,0.16,1,2,25.00,8.00
94,Marek Mazanec,NSH,25,1097.05,524,477,47,0.910,2.57,-6.36,36.33,112,91,21,0.813,1.15,-1.71,141,126,15,0.894,0.82,-3.33,248,238,10,0.960,0.55,-3.51,24,31,36.38,25.62
95,Andrew Hammond,OTT,1,21.733333333333,9,9,0,1.000,0.00,0.70,0.33,1,1,0,1.000,0.00,0.17,2,2,0,1.000,0.00,0.17,6,6,0,1.000,0.00,0.16,0,1,41.89,-
96,Antti Raanta,CHI,25,1091,458,410,48,0.895,2.64,-12.48,36.05,130,105,25,0.808,1.37,-2.61,115,99,16,0.861,0.88,-6.48,200,193,7,0.965,0.38,-1.77,15,36,33.02,19.04
97,Kristers Gudlevskis,T.B,1,47.766666666667,24,23,1,0.958,1.26,0.86,1.39,5,5,0,1.000,0.00,0.86,10,9,1,0.900,1.26,-0.17,9,9,0,1.000,0.00,0.24,2,0,34.50,28.00
