id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
16,Brian Campbell,FLA,D,82,209.51666666667,0,8,4,4,8,42.11,21,0.00,1.7,45,33,8,0,0,1,0,0,0,0,0,2,9,0,1,3,6,0,0,-
17,Andrew Ference,EDM,D,6,0.21666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
18,Pascal Dupuis,PIT,R,18,3.25,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,-
19,Dan Boyle,NYR,D,74,155.26666666667,3,3,2,1,6,46.15,29,10.34,3.84,56,42,30,9,0,2,2,1,1,0,0,0,3,1,0,4,2,0,0,-
20,Vincent Lecavalier,"L.A, PHI",C,49,75.6,6,1,1,0,7,77.78,14,42.86,1.81,25,19,15,7,1,0,0,0,0,0,0,0,3,1,2,3,0,35,22,61.40
21,David Legwand,BUF,C,79,3.7333333333333,0,1,0,1,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.67
22,Alex Tanguay,"ARI, COL",L,70,144.65,0,8,3,5,8,44.44,13,0.00,1.47,21,15,9,5,0,1,0,0,0,0,0,1,5,1,1,2,0,1,0,100.00
23,Scott Gomez,"OTT, STL",C,34,52.2,0,4,0,4,4,80.00,1,0.00,0.06,1,1,0,0,0,0,2,1,1,0,0,1,1,0,0,1,0,7,13,35.00
24,Mike Fisher,NSH,C,70,157.15,3,2,1,1,5,33.33,14,21.43,2.37,19,16,15,10,0,3,4,2,2,0,0,0,2,0,4,3,0,77,74,50.99
25,Mike Ribeiro,NSH,C,81,211.3,1,10,3,7,11,55.00,9,11.11,1.55,14,13,11,4,0,1,4,1,1,0,0,2,9,1,1,4,0,36,60,37.50
26,Brad Richards,DET,C,68,170.43333333333,3,8,7,1,11,55.00,41,7.32,4.02,88,58,39,10,0,9,2,1,1,0,0,0,4,1,0,3,0,19,9,67.86
27,Francois Beauchemin,COL,D,82,164.11666666667,2,8,3,5,10,55.56,22,9.09,1.95,44,31,10,3,0,4,6,3,3,0,0,1,2,1,1,3,5,0,0,-
28,Brian Gionta,BUF,R,79,148.28333333333,1,5,2,3,6,46.15,13,7.69,1.52,19,16,10,8,0,0,2,1,1,0,0,1,2,0,1,4,1,23,21,52.27
29,Shawn Horcoff,ANA,C,59,13.15,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,64.29
30,Rob Scuderi,"CHI, L.A, PIT",D,63,2.3166666666667,0,0,0,0,0,-,1,0.00,0.03,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
31,Chris Neil,OTT,R,80,5.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,49,12,7,3,2,2,0,0,0,0,0,0,0,-
32,Andrei Markov,MTL,D,82,270.06666666667,4,13,5,8,17,56.67,32,12.50,2.73,58,44,17,3,0,5,2,1,1,0,0,0,6,4,1,4,5,0,0,-
33,Pavel Datsyuk,DET,C,66,180.16666666667,7,9,6,3,16,80.00,40,17.50,4.74,68,53,46,14,0,1,0,0,0,0,0,1,3,2,3,8,2,95,71,57.23
34,Daniel Sedin,VAN,L,82,250.25,7,7,4,3,14,70.00,52,13.46,6.7,77,70,54,36,1,5,4,2,2,0,0,1,6,1,2,5,0,1,3,25.00
35,Henrik Sedin,VAN,C,74,223.78333333333,3,10,8,2,13,68.42,24,12.50,2.9,39,34,19,7,0,3,0,0,0,0,0,0,6,1,2,5,0,110,102,51.89
36,Barret Jackman,NSH,D,73,1.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,-
37,Martin Havlat,STL,R,2,0.86666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
38,Chris Kelly,BOS,C,11,1.5666666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
39,Derek MacKenzie,FLA,C,64,10.316666666667,0,0,0,0,0,-,2,0.00,0.11,3,2,1,0,0,0,7,2,1,1,0,0,0,0,0,0,0,8,9,47.06
40,Henrik Zetterberg,DET,L,82,234.23333333333,0,19,9,10,19,70.37,41,0.00,5.33,99,64,52,13,1,7,6,3,3,0,0,0,10,1,1,14,0,84,62,57.53
41,Radim Vrbata,VAN,R,63,164.73333333333,3,4,1,3,7,77.78,49,6.12,5.22,90,65,44,9,0,4,0,0,0,0,0,0,4,1,0,2,0,0,1,0.00
42,Joel Ward,S.J,R,79,159.86666666667,4,7,5,2,11,52.38,20,20.00,3.74,32,31,25,18,0,1,4,2,2,0,0,0,7,0,3,3,1,29,11,72.50
43,Mark Streit,PHI,D,62,180.71666666667,2,5,2,3,7,53.85,28,7.14,1.96,62,42,10,1,0,3,2,1,1,0,0,0,3,1,1,3,2,0,0,-
44,Marian Gaborik,L.A,R,54,95.566666666667,1,2,0,2,3,33.33,18,5.56,2.19,26,20,18,6,0,3,6,2,2,0,0,0,5,1,0,4,0,1,1,50.00
45,Scott Hartnell,CBJ,L,79,183.98333333333,9,2,1,1,11,55.00,26,34.62,4.7,47,39,38,22,0,3,18,6,4,2,0,1,3,2,6,5,0,0,0,-
46,Ron Hainsey,CAR,D,81,16.866666666667,0,0,0,0,0,-,1,0.00,0.06,5,2,1,0,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,-
47,Brooks Orpik,WSH,D,41,1.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
48,Brad Boyes,TOR,R,60,138.85,2,3,2,1,5,38.46,25,8.00,3.88,52,40,27,9,0,4,2,1,1,0,0,1,5,3,1,9,2,3,0,100.00
49,Steve Ott,STL,C,21,0.73333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,-
50,Justin Williams,WSH,R,82,155.43333333333,4,4,1,3,8,50.00,25,16.00,3.61,41,35,34,9,0,3,0,0,0,0,0,0,6,2,1,3,0,29,18,61.70
51,Niklas Kronwall,DET,D,64,172.03333333333,0,14,7,7,14,70.00,22,0.00,1.87,49,35,16,1,1,4,4,2,2,0,0,1,1,1,3,2,1,0,0,-
52,Nick Schultz,PHI,D,81,4.2,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
53,Jarret Stoll,"MIN, NYR",C,80,1.8833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,57.14
54,Antoine Vermette,ARI,C,76,198.98333333333,4,8,4,4,12,63.16,18,22.22,3.22,28,22,21,10,0,5,4,2,2,0,0,1,10,3,1,10,0,134,85,61.19
55,Paul Martin,S.J,D,78,31.566666666667,1,1,0,1,2,50.00,5,20.00,0.23,6,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
56,Dominic Moore,NYR,C,80,4.6,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,3,4,42.86
57,Matt Hendricks,EDM,L,68,10.466666666667,0,0,0,0,0,0.00,0,-,0.1,2,1,1,0,0,0,20,4,0,4,0,0,0,0,0,0,0,6,4,60.00
58,Travis Moen,DAL,L,23,0.63333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,15,2,0,1,1,1,0,0,0,0,0,0,0,-
59,John-Michael Liles,"BOS, CAR",D,81,135.61666666667,1,1,0,1,2,20.00,19,5.26,1.59,43,32,10,3,0,3,0,0,0,0,0,0,3,5,3,4,3,0,0,-
60,Deryk Engelland,CGY,D,69,8.3,0,0,0,0,0,-,1,0.00,0.16,4,3,3,0,0,0,9,3,2,1,0,0,0,0,0,1,0,0,0,-
61,Paul Gaustad,NSH,C,63,2.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,0,10,5,66.67
62,Jason Spezza,DAL,C,75,223.61666666667,8,13,7,6,21,58.33,34,23.53,4.04,69,46,21,8,1,4,2,1,1,0,0,1,13,1,0,5,1,108,70,60.67
63,Mikko Koivu,MIN,C,82,263.01666666667,8,9,4,5,17,60.71,31,25.81,4.87,60,42,40,17,0,5,6,3,3,0,0,0,6,2,1,3,0,177,110,61.67
64,Tuomo Ruutu,N.J,L,33,5.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
65,Dan Hamhuis,VAN,D,58,80.383333333333,1,1,0,1,2,66.67,10,10.00,0.76,18,13,5,1,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,-
66,Ales Hemsky,DAL,R,75,119.6,1,3,0,3,4,66.67,19,5.26,1.98,32,24,22,3,0,2,0,0,0,0,0,0,10,0,0,5,0,1,2,33.33
67,R.J. Umberger,PHI,C,39,19.066666666667,1,1,1,0,2,100.00,3,33.33,0.21,3,3,2,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0.00
68,Carlo Colaiacovo,BUF,D,36,7.0333333333333,0,1,0,1,1,100.00,2,0.00,0.07,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
69,Fedor Tyutin,CBJ,D,61,5.25,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-
70,Mike Cammalleri,N.J,L,42,110.68333333333,2,5,3,2,7,77.78,24,8.33,2.1,39,32,9,3,0,0,0,0,0,0,0,0,8,1,0,4,2,0,1,0.00
71,Chris Thorburn,WPG,R,82,6.3166666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,27,6,1,5,0,0,0,0,0,0,0,2,2,50.00
72,Jason Pominville,MIN,R,75,179.9,2,7,3,4,9,47.37,23,8.70,2.44,43,29,23,5,0,1,0,0,0,0,0,0,6,0,1,9,1,8,6,57.14
73,Jay McClement,CAR,C,77,8.1333333333333,0,0,0,0,0,-,0,-,0.11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,57.14
74,Tomas Plekanec,MTL,C,82,212.98333333333,1,11,5,6,12,52.17,39,2.56,3.74,70,50,28,6,0,7,8,4,4,0,0,2,3,2,2,7,0,109,100,52.15
75,Patrick Sharp,DAL,L,76,211.3,6,13,7,6,19,61.29,49,12.24,5.65,89,69,48,14,0,7,2,1,1,0,0,1,5,2,1,4,2,5,4,55.56
76,Jordin Tootoo,N.J,R,66,77.633333333333,2,3,1,2,5,62.50,8,25.00,1.02,13,10,9,4,0,1,29,7,2,5,0,1,1,0,0,3,0,0,0,-
77,Christian Ehrhoff,"CHI, L.A",D,48,75.783333333333,0,7,5,2,7,70.00,15,0.00,1.16,36,24,7,0,0,2,2,1,1,0,0,0,3,0,2,0,0,0,0,-
78,Kevin Bieksa,ANA,D,71,103.11666666667,2,4,2,2,6,42.86,17,11.76,1.14,33,23,6,1,0,2,19,5,2,3,0,0,3,1,2,1,0,0,0,-
79,Dennis Seidenberg,BOS,D,61,2.75,0,1,0,1,1,100.00,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
80,Marek Zidlicky,NYI,D,53,92.533333333333,0,2,2,0,2,25.00,14,0.00,1.36,24,21,7,3,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,-
81,Jussi Jokinen,FLA,L,81,197.7,5,7,4,3,12,70.59,28,17.86,3.08,45,33,27,9,0,4,4,2,2,0,0,0,6,1,1,3,0,65,51,56.03
82,Brooks Laich,"TOR, WSH",C,81,21.45,0,0,0,0,0,0.00,4,0.00,1.19,5,5,4,3,0,2,0,0,0,0,0,0,1,0,0,3,0,7,4,63.64
83,Johnny Oduya,DAL,D,82,10.566666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,-
84,PA Parenteau,TOR,R,77,201.9,6,3,1,2,9,60.00,35,17.14,5.23,80,55,41,15,0,6,14,7,7,0,0,1,6,2,1,8,1,0,1,0.00
85,Vernon Fiddler,DAL,C,82,24.1,1,1,1,0,2,66.67,4,25.00,0.33,7,4,3,2,0,0,7,2,1,1,0,0,0,0,0,0,0,14,15,48.28
86,Zbynek Michalek,ARI,D,70,2.45,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
87,Dennis Wideman,CGY,D,51,142.51666666667,1,6,2,4,7,70.00,27,3.70,2.09,63,38,13,0,0,2,5,1,0,1,0,0,2,0,2,5,2,0,0,-
88,Tomas Fleischmann,"CHI, MTL",L,76,42.8,0,1,1,0,1,100.00,6,0.00,0.42,8,7,3,1,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,-
89,Rick Nash,NYR,R,60,123.75,2,2,1,1,4,36.36,24,8.33,3.05,36,28,24,14,2,3,2,1,1,0,0,0,4,2,1,3,0,0,0,-
90,Valtteri Filppula,T.B,C,76,197.51666666667,0,7,2,5,7,58.33,15,0.00,1.52,32,24,15,5,0,0,4,2,2,0,0,1,8,2,0,8,1,60,75,44.44
91,Tom Gilbert,MTL,D,45,6.85,0,0,0,0,0,-,3,0.00,0.08,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
92,Scottie Upshall,STL,R,70,2.6,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,1,0,1,0,100.00
93,Trevor Daley,"CHI, PIT",D,82,144.56666666667,1,7,4,3,8,61.54,15,6.67,1.2,34,24,9,2,1,3,6,3,3,0,0,0,2,1,1,4,5,0,0,-
94,Alexander Semin,MTL,R,15,28.733333333333,0,0,0,0,0,0.00,1,0.00,0.13,3,2,2,0,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,100.00
95,Matt Greene,L.A,D,3,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
96,Frans Nielsen,NYI,C,81,212.25,7,11,3,8,18,69.23,26,26.92,5.54,57,44,42,25,0,5,4,2,2,0,0,0,7,0,0,12,0,38,31,55.07
97,Jay Bouwmeester,STL,D,72,47.883333333333,1,1,0,1,2,50.00,5,20.00,0.44,10,6,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-
98,Boyd Gordon,ARI,C,65,2.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.00
99,Matt Stajan,CGY,C,80,8.0833333333333,0,0,0,0,0,-,1,0.00,0.13,1,1,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,3,5,37.50
100,Gregory Campbell,CBJ,C,82,3.2166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,24,6,2,4,0,0,1,0,0,0,0,1,1,50.00
101,Max Talbot,BOS,C,38,3.15,0,1,1,0,1,100.00,0,-,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,4,3,57.14
102,Eric Nystrom,NSH,L,46,1.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,-
103,Johnny Boychuk,NYI,D,70,59.133333333333,0,3,2,1,3,75.00,15,0.00,0.76,26,20,4,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,-
104,Jiri Hudler,"CGY, FLA",R,72,178.35,2,7,2,5,9,56.25,24,8.33,3.5,36,31,25,14,1,5,10,5,5,0,0,1,2,2,2,7,0,6,1,85.71
105,Joffrey Lupul,TOR,L,46,101.93333333333,2,2,2,0,4,36.36,26,7.69,4.09,42,38,33,22,0,6,2,1,1,0,0,0,1,0,2,5,0,0,0,-
106,Daniel Paille,NYR,L,12,0.033333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
107,Alexander Steen,STL,L,67,189.16666666667,2,18,12,6,20,71.43,33,6.06,3.3,69,49,25,9,0,6,8,4,4,0,0,0,3,1,4,6,2,2,3,40.00
108,Chris Higgins,VAN,L,33,19.283333333333,0,0,0,0,0,-,1,0.00,0.18,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-
109,Duncan Keith,CHI,D,67,176.1,4,9,3,6,13,56.52,22,18.18,1.8,49,31,11,3,0,2,2,1,1,0,0,0,3,2,1,2,2,0,0,-
110,Nate Guenin,COL,D,29,0.43333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
111,Jonathan Ericsson,DET,D,71,6.4,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,-
112,Josh Gorges,BUF,D,77,5.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
113,Alexandre Burrows,VAN,L,79,145.35,1,4,3,1,5,62.50,20,5.00,2.77,29,27,20,14,0,0,18,8,8,0,0,3,3,0,6,4,1,2,0,100.00
114,Andre Benoit,STL,D,2,0.96666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
115,Chris Kunitz,PIT,L,80,163.53333333333,2,4,3,1,6,54.55,18,11.11,3.38,31,25,25,14,0,2,13,5,4,1,0,0,9,3,12,15,0,0,2,0.00
116,Eric Staal,"CAR, NYR",C,83,207.83333333333,1,6,5,1,7,43.75,31,3.23,5.32,55,46,40,23,1,5,8,4,4,0,0,2,4,4,5,13,0,51,38,57.30
117,Thomas Vanek,MIN,L,74,178.61666666667,6,8,5,3,14,82.35,33,18.18,5.46,50,43,40,30,0,3,0,0,0,0,0,0,9,2,0,5,1,5,6,45.45
118,Milan Michalek,"OTT, TOR",L,45,129.71666666667,3,3,3,0,6,46.15,15,20.00,3.1,28,25,21,17,0,2,4,2,2,0,0,0,3,1,2,3,0,0,1,0.00
119,Ryan Suter,MIN,D,82,283.75,2,16,7,9,18,60.00,39,5.13,2.43,100,55,22,1,4,4,2,1,1,0,0,0,3,2,6,1,5,0,0,-
120,Braydon Coburn,T.B,D,80,4.1,0,0,0,0,0,-,0,-,0,3,0,0,0,0,0,7,2,1,1,0,1,0,0,0,0,0,0,0,-
121,Dion Phaneuf,"OTT, TOR",D,71,190.86666666667,0,9,4,5,9,64.29,23,0.00,2.85,89,49,24,3,0,8,15,6,5,1,0,1,6,1,2,4,3,0,0,-
122,Jeff Carter,L.A,C,77,170,3,8,4,4,11,42.31,37,8.11,5.8,71,57,40,19,0,4,2,1,1,0,0,1,8,1,5,8,0,62,45,57.94
123,Dustin Brown,L.A,R,82,81.833333333333,2,1,1,0,3,60.00,11,18.18,2.6,22,18,17,10,0,3,0,0,0,0,0,0,2,0,0,7,0,3,5,37.50
124,Brent Seabrook,CHI,D,81,216.06666666667,5,15,7,8,20,66.67,48,10.42,3.39,95,61,18,3,0,5,6,3,3,0,0,0,9,1,4,8,0,0,0,-
125,Steve Bernier,NYI,R,24,7.2333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
126,Zach Parise,MIN,L,70,227.16666666667,7,9,4,5,16,69.57,60,11.67,10.17,109,87,80,42,2,13,2,1,1,0,0,1,3,2,1,12,0,0,0,-
127,Eric Fehr,PIT,C,55,20.383333333333,0,1,0,1,1,50.00,3,0.00,0.28,4,4,3,0,0,0,7,2,1,1,0,0,0,0,0,3,0,4,6,40.00
128,Ryan Getzlaf,ANA,C,77,205.56666666667,3,15,9,6,18,66.67,35,8.57,4.15,65,56,34,14,1,3,16,5,3,2,0,0,16,5,7,9,0,119,94,55.87
129,Brent Burns,S.J,D,82,311.15,7,19,9,10,26,65.00,81,8.64,6.18,172,109,43,7,2,12,6,3,3,0,0,0,9,1,3,9,8,0,0,-
130,Mark Stuart,WPG,D,64,2.1666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,17,4,1,3,0,0,0,0,0,0,0,0,0,-
131,Ryan Kesler,ANA,C,79,149.9,5,7,4,3,12,63.16,28,17.86,5.18,59,44,39,19,0,3,8,4,4,0,0,1,5,1,6,13,0,100,47,68.03
132,Mike Richards,WSH,C,39,2.15,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20.00
133,Brian Boyle,T.B,C,76,44.1,2,0,0,0,2,50.00,11,18.18,1.73,13,12,13,9,0,1,4,2,2,0,0,3,2,0,2,1,0,13,14,48.15
134,Corey Perry,ANA,R,82,223.51666666667,10,12,9,3,22,64.71,40,25.00,7.63,65,54,51,33,2,4,14,7,7,0,0,1,8,1,8,23,0,1,0,100.00
135,Patrick Eaves,DAL,R,54,108.33333333333,5,2,2,0,7,46.67,17,29.41,2.73,31,23,27,15,0,1,4,2,2,0,0,1,4,0,2,1,0,1,1,50.00
136,Loui Eriksson,BOS,L,82,230,10,5,3,2,15,45.45,36,27.78,7.08,55,51,47,36,2,4,2,1,1,0,0,0,3,0,0,10,0,0,0,-
137,Kevin Klein,NYR,D,69,32.183333333333,0,1,0,1,1,100.00,5,0.00,0.41,8,7,4,1,0,1,4,2,2,0,0,0,1,1,2,1,0,0,0,-
138,Patrice Bergeron,BOS,C,80,225.75,12,12,5,7,24,75.00,61,19.67,9.04,97,81,69,32,0,7,2,1,1,0,0,1,7,4,7,7,1,163,108,60.15
139,Matt Carle,T.B,D,64,22,0,0,0,0,0,0.00,2,0.00,0.13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
140,Shea Weber,NSH,D,78,227.15,13,9,4,5,22,70.97,48,27.08,4.22,83,66,24,2,1,7,4,2,2,0,0,1,3,2,5,4,1,0,0,-
141,Colin McDonald,PHI,R,5,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,-
142,David Backes,STL,R,79,187.13333333333,8,5,3,2,13,41.94,23,34.78,4.03,30,29,26,20,0,2,16,5,3,2,0,1,0,0,8,12,0,68,59,53.54
143,Clarke MacArthur,OTT,L,4,2.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.00
144,Kyle Quincey,DET,D,47,2.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
145,Lee Stempniak,"BOS, N.J",R,82,150.9,3,7,5,2,10,71.43,12,25.00,3.09,27,23,18,12,1,2,2,1,1,0,0,0,3,1,2,6,0,1,0,100.00
146,John Mitchell,COL,C,71,43.116666666667,0,1,0,1,1,25.00,3,0.00,0.54,7,6,6,2,0,1,2,1,1,0,0,0,1,0,0,3,0,8,6,57.14
147,Brad Richardson,ARI,"C, R",82,21.533333333333,0,0,0,0,0,-,2,0.00,0.25,3,3,2,1,0,1,9,3,2,1,0,0,0,0,0,0,0,14,3,82.35
148,Marc Methot,OTT,D,69,3.3333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
149,Nate Thompson,ANA,C,49,5.8166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,7,8,46.67
150,Drew Miller,DET,L,28,1.3666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
151,Joe Pavelski,S.J,C,82,276.1,8,12,7,5,20,52.63,59,13.56,8.52,94,78,69,32,1,5,4,2,2,0,0,1,17,4,9,5,4,112,77,59.26
152,Kyle Brodziak,STL,C,76,3.75,0,0,0,0,0,-,1,0.00,0.09,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,2,5,28.57
153,Toby Enstrom,WPG,D,72,94.983333333333,0,1,1,0,1,50.00,5,0.00,0.32,14,7,5,0,1,0,2,1,1,0,0,0,3,1,0,2,0,0,0,-
154,Dustin Byfuglien,WPG,D,81,257.95,3,14,7,7,17,60.71,62,4.84,4.77,137,91,27,9,0,12,12,6,6,0,0,1,11,1,11,2,5,0,0,-
