id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
24,Devan Dubnyk,"ARI, MIN",58,253.93333333333,257,231,26,0.899,6.14,5.62,30.07,70,56,14,0.800,3.31,0.81,63,56,7,0.889,1.65,0.68,122,117,5,0.959,1.18,3.01,4,30,34.38,19.65
25,Cory Schneider,N.J,69,341,318,286,32,0.899,5.63,7.12,39.71,114,95,19,0.833,3.34,5.11,81,72,9,0.889,1.58,0.87,122,118,4,0.967,0.70,4.01,1,31,29.82,20.72
26,Justin Peters,WSH,12,61.95,49,40,9,0.816,8.72,-2.97,7.46,20,15,5,0.750,4.84,-0.77,13,11,2,0.846,1.94,-0.42,16,14,2,0.875,1.94,-0.95,0,8,28.27,24.44
27,Thomas Greiss,PIT,20,99.7,101,92,9,0.911,5.42,3.43,12.28,38,31,7,0.816,4.21,1.04,18,18,0,1.000,0.00,2.19,45,43,2,0.956,1.20,0.96,0,9,30.34,20.44
28,Karri Ramo,CGY,34,108.26666666667,89,79,10,0.888,5.54,0.95,11.31,23,18,5,0.783,2.77,-0.14,27,24,3,0.889,1.66,0.29,39,37,2,0.949,1.11,0.56,1,9,32.57,18.70
29,Anton Khudobin,CAR,34,127.51666666667,99,88,11,0.889,5.18,1.18,11.42,28,23,5,0.821,2.35,0.92,25,23,2,0.920,0.94,1.05,43,39,4,0.907,1.88,-1.18,2,6,36.47,22.73
30,Pekka Rinne,NSH,64,279.45,221,190,31,0.860,6.66,-3.81,29.47,74,54,20,0.730,4.29,-4.35,50,43,7,0.860,1.50,-0.91,94,90,4,0.957,0.86,2.17,2,32,31.02,25.23
31,Carey Price,MTL,66,322.36666666667,257,229,28,0.891,5.21,3.62,35.02,88,70,18,0.795,3.35,0.61,55,51,4,0.927,0.74,2.70,111,105,6,0.946,1.12,1.29,4,43,31.12,20.39
32,Tuukka Rask,BOS,70,323.75,260,225,35,0.865,6.49,-3.01,30.83,67,52,15,0.776,2.78,-0.83,68,61,7,0.897,1.30,1.29,118,105,13,0.890,2.41,-5.25,3,24,34.74,29.26
33,Ondrej Pavelec,WPG,50,319.9,246,217,29,0.882,5.44,1.26,31.33,85,64,21,0.753,3.94,-3.02,69,65,4,0.942,0.75,4.41,90,86,4,0.956,0.75,1.91,2,27,30.35,20.97
34,Jonathan Quick,L.A,72,340.61666666667,265,230,35,0.868,6.17,-2.40,33.87,83,61,22,0.735,3.88,-4.44,49,44,5,0.898,0.88,0.97,132,124,8,0.939,1.41,0.67,1,39,34.59,21.97
35,Ben Bishop,T.B,62,295.53333333333,277,251,26,0.906,5.28,8.08,31.98,61,55,6,0.902,1.22,6.90,79,67,12,0.848,2.44,-2.37,136,128,8,0.941,1.62,0.93,2,31,35.70,30.19
36,Alex Stalock,S.J,22,74.916666666667,62,51,11,0.823,8.81,-3.37,9.22,26,19,7,0.731,5.61,-1.50,14,12,2,0.857,1.60,-0.29,22,20,2,0.909,1.60,-0.56,0,9,26.48,15.64
37,Niklas Backstrom,MIN,19,84.366666666667,67,58,9,0.866,6.40,-0.76,8.04,20,14,6,0.700,4.27,-1.77,18,17,1,0.944,0.71,1.19,29,27,2,0.931,1.42,-0.10,0,8,33.69,22.22
38,Chad Johnson,NYI,19,78.833333333333,55,42,13,0.764,9.89,-6.23,7.3,19,13,6,0.684,4.57,-1.98,20,14,6,0.700,4.57,-3.56,16,15,1,0.938,0.76,0.05,1,7,27.56,20.31
39,Steve Mason,PHI,51,240.1,193,163,30,0.845,7.50,-6.26,25.52,57,43,14,0.754,3.50,-1.94,46,41,5,0.891,1.25,0.61,89,78,11,0.876,2.75,-5.15,3,31,33.53,27.47
40,Reto Berra,COL,19,42.833333333333,49,43,6,0.878,8.40,0.03,5.17,18,14,4,0.778,5.60,-0.19,12,11,1,0.917,1.40,0.46,19,18,1,0.947,1.40,0.25,1,4,30.37,15.83
41,James Reimer,TOR,35,141.23333333333,129,113,16,0.876,6.80,-0.13,16.14,34,26,8,0.765,3.40,-0.81,31,27,4,0.871,1.70,-0.22,64,60,4,0.938,1.70,0.20,1,16,33.90,22.00
42,Jhonas Enroth,"BUF, DAL",50,219.06666666667,183,154,29,0.842,7.94,-6.49,23.08,51,38,13,0.745,3.56,-2.21,47,37,10,0.787,2.74,-4.27,84,78,6,0.929,1.64,-0.48,4,20,35.27,29.59
43,Jonathan Bernier,TOR,58,287.7,272,238,34,0.875,7.09,-0.54,36.35,82,65,17,0.793,3.55,0.34,68,60,8,0.882,1.67,0.29,120,111,9,0.925,1.88,-1.12,2,36,33.78,25.62
44,Jeff Zatkoff,PIT,1,2.5166666666667,1,1,0,1.000,0.00,0.12,0.14,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.07,0,0,38.00,-
45,Semyon Varlamov,COL,57,262.95,244,230,14,0.943,3.19,16.02,31.3,81,73,8,0.901,1.83,9.13,58,55,3,0.948,0.68,4.07,102,100,2,0.980,0.46,4.70,3,29,31.29,23.57
46,Michal Neuvirth,"BUF, NYI",32,171.13333333333,154,132,22,0.857,7.71,-3.05,19.13,46,33,13,0.717,4.56,-3.27,39,34,5,0.872,1.75,-0.25,68,64,4,0.941,1.40,0.47,0,16,32.17,21.32
47,Richard Bachman,EDM,6,19.05,18,13,5,0.722,15.75,-2.79,2.14,5,3,2,0.600,6.30,-0.94,6,4,2,0.667,6.30,-1.27,6,6,0,1.000,0.00,0.39,1,2,34.61,37.20
48,Jonas Hiller,CGY,52,177.35,127,105,22,0.827,7.44,-6.38,17.93,45,34,11,0.756,3.72,-1.48,31,22,9,0.710,3.04,-5.22,50,48,2,0.960,0.68,1.28,1,15,31.41,18.73
49,Scott Darling,CHI,14,62.75,68,61,7,0.897,6.69,1.37,7.95,19,15,4,0.789,3.82,0.02,12,12,0,1.000,0.00,1.46,37,34,3,0.919,2.87,-0.57,1,7,34.25,28.00
50,John Curry,MIN,2,5.7333333333333,3,3,0,1.000,0.00,0.37,0.31,2,2,0,1.000,0.00,0.42,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.07,0,0,28.67,-
51,Antti Niemi,S.J,61,263.48333333333,226,193,33,0.854,7.51,-5.20,27.86,76,62,14,0.816,3.19,2.07,50,39,11,0.780,2.50,-4.91,99,91,8,0.919,1.82,-1.50,2,23,32.05,28.67
52,Tom McCollum,DET,2,2.2,0,0,0,-,0.00,0.00,0.09,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
53,Jacob Markstrom,VAN,3,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
54,Jake Allen,STL,37,188.91666666667,136,120,16,0.882,5.08,0.73,15.79,29,19,10,0.655,3.18,-3.87,35,34,1,0.971,0.32,3.26,71,66,5,0.930,1.59,-0.34,1,8,33.54,25.06
55,Michael Hutchinson,WPG,38,176.85,156,135,21,0.865,7.12,-1.81,21.25,54,44,10,0.815,3.39,1.42,42,36,6,0.857,2.04,-0.88,58,53,5,0.914,1.70,-1.19,1,24,32.90,22.76
56,Braden Holtby,WSH,73,351.21666666667,308,277,31,0.899,5.30,6.89,38.9,83,67,16,0.807,2.73,1.56,84,79,5,0.940,0.85,5.24,141,131,10,0.929,1.71,-0.74,3,36,34.34,27.74
57,Dustin Tokarski,MTL,17,87.933333333333,75,68,7,0.907,4.78,2.23,9.03,21,15,6,0.714,4.09,-1.56,21,21,0,1.000,0.00,2.56,33,32,1,0.970,0.68,1.17,3,9,32.39,12.00
58,Kevin Poulin,NYI,1,6,3,3,0,1.000,0.00,0.37,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.12,2,2,0,1.000,0.00,0.13,0,0,45.00,-
59,Anders Lindback,"BUF, DAL",26,98.733333333333,98,87,11,0.888,6.68,1.06,11.61,24,18,6,0.750,3.65,-0.92,29,26,3,0.897,1.82,0.53,44,42,2,0.955,1.22,0.89,1,11,34.49,21.82
60,Martin Jones,L.A,15,55.083333333333,36,30,6,0.833,6.54,-1.57,4.67,13,9,4,0.692,4.36,-1.25,6,5,1,0.833,1.09,-0.27,17,16,1,0.941,1.09,0.12,1,2,32.17,20.17
61,Robin Lehner,OTT,25,135.11666666667,104,90,14,0.865,6.22,-1.21,11.75,26,20,6,0.769,2.66,-0.50,20,18,2,0.900,0.89,0.44,58,52,6,0.897,2.66,-2.19,2,10,37.03,30.07
62,Matt Hackett,BUF,5,16.483333333333,24,20,4,0.833,14.56,-1.05,2.02,4,2,2,0.500,7.28,-1.15,6,5,1,0.833,3.64,-0.27,14,13,1,0.929,3.64,-0.08,0,2,38.08,22.50
63,Joni Ortio,CGY,6,19.183333333333,18,17,1,0.944,3.13,1.21,2.07,5,4,1,0.800,3.13,0.06,2,2,0,1.000,0.00,0.24,11,11,0,1.000,0.00,0.72,0,1,31.44,7.00
64,Darcy Kuemper,MIN,31,122.91666666667,67,57,10,0.851,4.88,-1.76,8.39,18,17,1,0.944,0.49,2.81,20,15,5,0.750,2.44,-2.56,27,23,4,0.852,1.95,-2.23,0,5,33.03,28.00
65,Jonas Gustavsson,DET,7,35.1,38,34,4,0.895,6.84,0.67,4.48,9,7,2,0.778,3.42,-0.10,10,9,1,0.900,1.71,0.22,19,18,1,0.947,1.71,0.25,0,6,34.34,24.00
66,Carter Hutton,NSH,18,86.466666666667,74,65,9,0.878,6.25,0.10,9.77,30,26,4,0.867,2.78,2.35,13,11,2,0.846,1.39,-0.42,31,28,3,0.903,2.08,-0.96,0,10,28.36,28.22
67,Cam Talbot,NYR,36,161.4,87,79,8,0.908,2.97,2.70,10.56,22,18,4,0.818,1.49,0.65,18,18,0,1.000,0.00,2.19,46,42,4,0.913,1.49,-0.98,0,2,33.49,30.00
68,Eddie Lack,VAN,41,199.35,172,156,16,0.907,4.82,5.16,21.8,55,49,6,0.891,1.81,5.63,48,42,6,0.875,1.81,-0.15,69,65,4,0.942,1.20,0.53,4,20,30.69,25.38
69,Jussi Rynnas,DAL,2,9.2833333333333,2,1,1,0.500,6.46,-0.75,0.64,1,0,1,0.000,6.46,-0.79,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.07,0,0,35.50,14.00
70,Ben Scrivens,EDM,57,237.05,198,169,29,0.854,7.34,-4.64,22.52,61,50,11,0.820,2.78,1.90,44,36,8,0.818,2.02,-2.64,92,82,10,0.891,2.53,-3.96,0,20,33.58,29.79
71,Sergei Bobrovsky,CBJ,51,292.8,294,261,33,0.888,6.76,3.17,33.03,72,53,19,0.736,3.89,-3.77,79,72,7,0.911,1.43,2.63,142,135,7,0.951,1.43,2.33,0,29,32.68,20.85
72,Calvin Pickard,COL,16,88.133333333333,77,65,12,0.844,8.17,-2.53,10.86,31,25,6,0.806,4.08,0.56,10,8,2,0.800,1.36,-0.78,35,31,4,0.886,2.72,-1.70,0,15,31.87,19.83
73,Philipp Grubauer,WSH,1,3.5166666666667,5,4,1,0.800,17.06,-0.38,0.21,1,0,1,0.000,17.06,-0.79,0,0,0,-,0.00,0.00,4,4,0,1.000,0.00,0.26,1,0,49.40,40.00
74,Louis Domingue,ARI,7,23.733333333333,22,21,1,0.955,2.53,1.71,2.02,4,4,0,1.000,0.00,0.85,6,5,1,0.833,2.53,-0.27,12,12,0,1.000,0.00,0.79,1,0,36.68,44.00
75,Petr Mrazek,DET,29,154.16666666667,155,137,18,0.884,7.01,1.07,18.82,35,29,6,0.829,2.34,1.40,49,42,7,0.857,2.72,-1.03,71,66,5,0.930,1.95,-0.34,1,20,32.90,25.67
76,Frederik Andersen,ANA,54,254.85,190,171,19,0.900,4.47,4.37,24.12,54,44,10,0.815,2.35,1.42,49,46,3,0.939,0.71,2.97,84,78,6,0.929,1.41,-0.48,0,22,32.14,25.26
77,Keith Kinkaid,N.J,19,86.516666666667,65,54,11,0.831,7.63,-3.00,6.46,14,10,4,0.714,2.77,-1.04,17,12,5,0.706,3.47,-2.93,33,31,2,0.939,1.39,0.17,0,4,38.60,28.55
78,Laurent Brossoit,EDM,1,5,2,2,0,1.000,0.00,0.25,0.37,1,1,0,1.000,0.00,0.21,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.07,0,0,29.50,-
79,Anton Forsberg,CBJ,5,22.933333333333,28,22,6,0.786,15.70,-2.56,2.97,9,7,2,0.778,5.23,-0.10,8,6,2,0.750,5.23,-1.03,11,9,2,0.818,5.23,-1.28,0,2,36.46,27.33
80,John Gibson,ANA,23,117.08333333333,87,72,15,0.828,7.69,-4.30,12.76,33,24,9,0.727,4.61,-2.02,25,21,4,0.840,2.05,-0.95,28,26,2,0.929,1.02,-0.16,0,16,28.90,22.80
81,Viktor Fasth,EDM,26,97.216666666667,90,77,13,0.856,8.02,-1.93,11.86,31,23,8,0.742,4.94,-1.44,17,16,1,0.941,0.62,1.07,41,37,4,0.902,2.47,-1.31,0,10,32.02,22.77
82,Niklas Svedberg,BOS,18,65.8,62,54,8,0.871,7.29,-0.37,8.11,19,17,2,0.895,1.82,2.02,17,13,4,0.765,3.65,-1.93,25,23,2,0.920,1.82,-0.36,0,8,32.18,30.75
83,Malcolm Subban,BOS,1,1.1666666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
84,Andrei Vasilevskiy,T.B,16,60.95,52,46,6,0.885,5.91,0.40,5.21,10,9,1,0.900,0.98,1.12,15,13,2,0.867,1.97,-0.17,27,24,3,0.889,2.95,-1.23,0,3,36.96,40.50
85,Marek Mazanec,NSH,2,9.2333333333333,9,7,2,0.778,13.00,-0.89,1.01,4,3,1,0.750,6.50,-0.15,1,1,0,1.000,0.00,0.12,4,3,1,0.750,6.50,-0.74,0,1,22.00,9.50
86,Mackenzie Skapski,NYR,2,10.9,8,8,0,1.000,0.00,0.98,1.33,5,5,0,1.000,0.00,1.06,1,1,0,1.000,0.00,0.12,2,2,0,1.000,0.00,0.13,0,2,24.63,-
87,Andrey Makarov,BUF,1,2.65,2,1,1,0.500,22.64,-0.75,0.3,1,1,0,1.000,0.00,0.21,1,0,1,0.000,22.64,-0.88,0,0,0,-,0.00,0.00,0,0,19.50,30.00
88,Andrew Hammond,OTT,24,97.766666666667,92,86,6,0.935,3.68,5.32,12.31,27,24,3,0.889,1.84,2.71,19,18,1,0.947,0.61,1.32,45,43,2,0.956,1.23,0.96,1,13,32.75,24.00
89,Troy Grosenick,S.J,2,7.9166666666667,3,3,0,1.000,0.00,0.37,0.61,2,2,0,1.000,0.00,0.42,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.07,0,1,28.33,-
90,Antti Raanta,CHI,14,64,62,57,5,0.919,4.69,2.63,6.41,18,16,2,0.889,1.88,1.81,8,8,0,1.000,0.00,0.97,35,32,3,0.914,2.81,-0.70,1,4,36.02,32.60
