id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
28,Jason Chimera,WSH,L,77,13.466666666667,0,0,0,0,0,-,2,0.00,0.39,3,3,2,2,0,0,4,2,2,0,0,0,0,0,2,1,0,0,0,-
29,Brian Campbell,FLA,D,82,235.91666666667,1,10,6,4,11,64.71,36,2.78,2.09,59,45,15,2,0,3,2,1,1,0,0,0,6,1,3,8,2,0,0,-
30,Andrew Ference,EDM,D,70,6.3833333333333,0,0,0,0,0,0.00,2,0.00,0.12,2,2,1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,-
31,Martin St. Louis,NYR,R,74,197.53333333333,5,7,5,2,12,66.67,34,14.71,5.55,63,49,33,17,1,1,2,1,1,0,0,2,9,3,0,4,0,9,8,52.94
32,Pascal Dupuis,PIT,R,16,28.666666666667,2,1,1,0,3,100.00,6,33.33,0.91,10,9,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-
33,Dan Boyle,NYR,D,65,161.63333333333,3,5,2,3,8,50.00,37,8.11,3.37,80,52,22,6,0,8,2,1,1,0,0,0,10,2,0,6,2,0,0,-
34,Vincent Lecavalier,PHI,C,57,102.96666666667,1,2,2,0,3,37.50,22,4.55,4.37,47,38,29,10,0,3,11,4,3,1,0,1,3,1,1,2,0,13,17,43.33
35,David Legwand,OTT,C,80,178.25,5,5,4,1,10,58.82,20,25.00,2.99,35,27,23,14,0,3,2,1,1,0,0,1,8,5,1,12,0,45,46,49.45
36,Brad Stuart,COL,D,65,20.05,0,1,0,1,1,100.00,2,0.00,0.18,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
37,Manny Malhotra,MTL,C,58,2.2333333333333,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.33
38,Alex Tanguay,COL,L,80,179.95,2,10,6,4,12,80.00,20,10.00,2.42,35,26,12,7,0,2,8,4,4,0,0,1,1,0,5,1,1,1,0,100.00
39,Robyn Regehr,L.A,D,67,7.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
40,Simon Gagne,BOS,L,23,0.86666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
41,Scott Gomez,N.J,C,58,109.23333333333,0,14,5,9,14,82.35,5,0.00,0.49,12,7,6,0,0,0,0,0,0,0,0,1,5,0,1,2,0,48,52,48.00
42,Mike Fisher,NSH,C,59,154.38333333333,6,3,2,1,9,64.29,18,33.33,3.26,26,25,19,10,0,4,0,0,0,0,0,2,5,0,4,4,1,94,84,52.81
43,Mike Ribeiro,NSH,C,82,221.46666666667,1,8,3,5,9,50.00,13,7.69,1.54,24,21,14,7,0,2,6,3,3,0,0,0,17,3,1,12,0,88,107,45.13
44,Brad Richards,CHI,C,76,150.91666666667,2,5,5,0,7,53.85,32,6.25,2.65,62,39,23,6,0,6,2,1,1,0,0,0,4,2,1,1,0,18,29,38.30
45,Erik Cole,"DAL, DET",L,68,122.03333333333,3,6,5,1,9,81.82,14,21.43,2.44,30,19,23,14,0,4,4,2,2,0,0,2,0,1,5,5,0,1,3,25.00
46,Francois Beauchemin,ANA,D,64,93.316666666667,2,1,0,1,3,42.86,23,8.70,1.56,42,31,7,1,1,1,5,1,0,1,0,0,2,0,2,3,0,0,0,-
47,Brian Gionta,BUF,R,69,139.93333333333,3,6,1,5,9,81.82,24,12.50,3.06,36,31,19,13,0,2,2,1,1,0,0,1,1,0,0,5,1,16,15,51.61
48,Shawn Horcoff,DAL,C,76,123.95,4,1,0,1,5,41.67,11,36.36,2.36,24,21,18,12,0,1,5,1,0,1,0,0,1,1,1,7,2,33,27,55.00
49,Rob Scuderi,PIT,D,82,4.1333333333333,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
50,Chris Neil,OTT,R,38,5.1,1,0,0,0,1,100.00,1,100.00,0.15,1,1,1,1,0,0,10,2,0,2,0,1,0,0,0,1,0,0,0,-
51,Andrei Markov,MTL,D,81,251.81666666667,4,18,11,7,22,75.86,31,12.90,2.78,63,43,12,5,0,4,6,3,3,0,0,0,3,7,2,3,7,0,0,-
52,Pavel Datsyuk,DET,C,63,169.1,8,14,7,7,22,78.57,37,21.62,4.83,68,53,43,19,1,3,0,0,0,0,0,1,6,3,0,5,3,107,79,57.53
53,Michael Ryder,N.J,R,47,68.05,0,2,1,1,2,28.57,10,0.00,1.43,21,15,12,3,0,0,2,1,1,0,0,0,4,1,1,1,0,0,1,0.00
54,Daniel Sedin,VAN,L,82,234.05,3,19,10,9,22,66.67,38,7.89,4.83,59,52,41,24,0,3,0,0,0,0,0,0,6,0,1,4,0,0,1,0.00
55,Henrik Sedin,VAN,C,82,230.85,5,17,10,7,22,66.67,16,31.25,2.83,30,21,22,12,1,0,0,0,0,0,0,0,9,0,0,8,2,105,107,49.53
56,Barret Jackman,STL,D,80,1.1333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,-
57,Martin Havlat,N.J,R,40,62.816666666667,3,3,2,1,6,85.71,7,42.86,1.22,11,10,7,5,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,-
58,Jordan Leopold,"CBJ, MIN, STL",D,43,11.433333333333,1,0,0,0,1,100.00,4,25.00,0.17,4,4,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
59,Chris Kelly,BOS,C,80,5.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,7,2,1,1,0,1,0,0,0,0,0,2,5,28.57
60,Brian McGrattan,CGY,R,8,0.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
61,Ryan Malone,NYR,L,6,13.333333333333,0,0,0,0,0,0.00,1,0.00,0.24,2,2,2,2,0,0,2,1,1,0,0,0,2,0,4,0,0,1,0,100.00
62,Derek MacKenzie,FLA,C,82,14.05,1,0,0,0,1,100.00,3,33.33,0.49,4,3,2,2,0,1,4,2,2,0,0,1,0,0,0,4,0,6,12,33.33
63,Martin Erat,ARI,R,79,126.13333333333,3,3,1,2,6,46.15,12,25.00,2.6,25,19,15,10,0,1,10,5,5,0,0,0,3,1,5,13,1,0,0,-
64,Henrik Zetterberg,DET,L,77,233.75,4,20,13,7,24,72.73,45,8.89,5.82,101,72,41,16,0,7,8,4,4,0,0,0,10,3,0,10,0,93,90,50.82
65,Radim Vrbata,VAN,R,79,218.58333333333,8,11,4,7,19,61.29,70,11.43,7.29,120,95,48,17,1,3,0,0,0,0,0,0,5,2,1,3,1,1,1,50.00
66,Joel Ward,WSH,R,82,113.11666666667,3,5,3,2,8,53.33,13,23.08,2.6,28,23,26,13,0,3,6,3,3,0,0,0,2,1,1,3,0,22,21,51.16
67,Mark Streit,PHI,D,81,272.91666666667,3,22,14,8,25,59.52,41,7.32,2.83,107,59,19,2,1,13,0,0,0,0,0,0,5,2,5,2,6,0,0,-
68,Mike Weaver,MTL,D,31,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
69,Dany Heatley,ANA,L,6,5.3833333333333,0,0,0,0,0,-,1,0.00,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
70,Marian Gaborik,L.A,R,69,176.81666666667,10,5,5,0,15,57.69,37,27.03,5.44,55,48,41,29,0,8,2,1,1,0,0,0,6,0,1,2,0,0,0,-
71,Scott Hartnell,CBJ,L,77,193.88333333333,8,8,3,5,16,61.54,37,21.62,6.7,52,47,45,31,2,5,28,11,9,2,0,1,5,3,10,3,1,0,1,0.00
72,Ron Hainsey,CAR,D,81,22.366666666667,0,1,1,0,1,50.00,3,0.00,0.23,3,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-
73,Brooks Orpik,WSH,D,78,2.7,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,6,3,3,0,0,1,0,0,0,0,0,0,0,-
74,Anton Volchenkov,NSH,D,46,1.2,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
75,Brad Boyes,FLA,R,78,151.93333333333,4,4,2,2,8,66.67,24,16.67,3.07,40,30,24,9,0,2,4,2,2,0,0,0,6,3,3,8,1,29,11,72.50
76,Steve Ott,STL,C,78,14.9,0,0,0,0,0,0.00,2,0.00,0.29,3,3,3,1,0,1,15,3,0,3,0,2,0,0,1,1,0,5,2,71.43
77,Justin Williams,L.A,R,81,128.06666666667,4,8,3,5,12,80.00,28,14.29,3.61,45,40,23,10,0,2,5,1,0,1,0,3,7,2,0,10,1,0,0,-
78,Niklas Kronwall,DET,D,80,242.75,2,18,8,10,20,58.82,36,5.56,2.47,72,49,15,2,0,6,0,0,0,0,0,0,3,0,8,5,6,0,0,-
79,Nick Schultz,PHI,D,80,15.7,0,1,1,0,1,100.00,1,0.00,0.05,1,1,0,0,0,0,5,1,0,1,0,2,0,0,0,0,1,0,0,-
80,Tomas Kopecky,FLA,R,64,7.0166666666667,0,0,0,0,0,-,2,0.00,0.11,2,2,2,0,0,0,4,2,2,0,0,0,1,0,0,2,0,0,0,-
81,Jarret Stoll,L.A,C,73,74.783333333333,2,1,1,0,3,37.50,7,28.57,1.23,13,11,8,6,0,0,8,4,4,0,0,0,0,1,6,3,1,31,28,52.54
82,Antoine Vermette,"ARI, CHI",C,82,175.66666666667,6,7,4,3,13,61.90,21,28.57,3.27,28,24,22,15,0,3,2,1,1,0,0,1,8,1,3,8,0,133,88,60.18
83,Paul Martin,PIT,D,74,120.8,0,1,1,0,1,16.67,9,0.00,0.88,22,13,5,1,0,0,0,0,0,0,0,0,2,0,2,3,5,0,0,-
84,Dominic Moore,NYR,C,82,3.3166666666667,0,1,0,1,1,100.00,0,-,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,80.00
85,Lubomir Visnovsky,NYI,D,53,132.73333333333,2,2,2,0,4,40.00,15,13.33,1.73,35,23,14,3,0,1,0,0,0,0,0,0,6,6,2,1,1,0,1,0.00
86,Matt Hendricks,EDM,L,71,17.3,0,1,1,0,1,25.00,2,0.00,0.17,2,2,2,1,0,0,15,3,0,3,0,2,0,0,2,1,0,1,0,100.00
87,Travis Moen,"DAL, MTL",L,44,0.13333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,0,0,0,-
88,John-Michael Liles,CAR,D,57,108.33333333333,0,7,5,2,7,70.00,16,0.00,1.55,33,22,13,1,1,1,0,0,0,0,0,0,5,2,4,6,1,0,0,-
89,Deryk Engelland,CGY,D,76,0.66666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,17,4,1,3,0,2,0,0,0,0,0,0,0,-
90,Paul Gaustad,NSH,C,73,4.7833333333333,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,11,4,3,1,0,1,0,0,0,0,0,7,6,53.85
91,Jason Spezza,DAL,C,82,285.08333333333,3,20,8,12,23,63.89,44,6.82,5.56,92,66,47,16,0,4,4,2,2,0,0,1,17,5,0,6,2,121,91,57.08
92,Stephen Weiss,DET,C,52,109.81666666667,3,6,2,4,9,52.94,12,25.00,1.85,21,14,17,10,0,0,4,2,2,0,0,0,6,0,3,2,0,3,1,75.00
93,Mikko Koivu,MIN,C,80,253.11666666667,3,11,5,6,14,56.00,55,5.45,5.83,74,60,41,22,1,6,6,3,3,0,0,0,9,4,3,8,1,167,117,58.80
94,Tuomo Ruutu,N.J,L,77,9.0166666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,4,2,2,0,0,1,0,0,0,2,0,0,0,-
95,Dan Hamhuis,VAN,D,59,99.866666666667,1,2,2,0,3,50.00,10,10.00,1.04,24,12,9,0,1,4,0,0,0,0,0,0,3,0,4,5,1,0,0,-
96,Ales Hemsky,DAL,R,76,148.48333333333,1,7,4,3,8,72.73,12,8.33,1.38,30,18,9,7,1,1,4,2,2,0,0,0,6,5,2,12,1,0,0,-
97,R.J. Umberger,PHI,C,67,87.933333333333,2,0,0,0,2,50.00,8,25.00,1.66,14,13,13,12,0,1,11,4,3,1,0,2,1,1,1,6,0,0,2,0.00
98,Carlo Colaiacovo,PHI,D,33,22.883333333333,0,2,1,1,2,100.00,3,0.00,0.25,6,4,3,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,-
99,Marcel Goc,"PIT, STL",C,74,20.6,0,0,0,0,0,0.00,2,0.00,0.29,4,4,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,13,6,68.42
100,Tim Gleason,"CAR, WSH",D,72,1.7333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,19,5,2,3,0,0,0,0,0,0,0,0,0,-
101,Derek Roy,"EDM, NSH",C,72,116.51666666667,4,3,2,1,7,58.33,16,25.00,2.48,31,21,21,10,0,0,2,1,1,0,0,2,7,2,0,2,2,42,57,42.42
102,Tim Jackman,ANA,R,55,1.7666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,31,7,3,3,1,2,0,0,0,0,0,0,0,-
103,Fedor Tyutin,CBJ,D,67,21.266666666667,0,1,1,0,1,50.00,3,0.00,0.15,4,3,2,0,0,0,2,1,1,0,0,0,1,0,2,1,2,0,0,-
104,Mike Cammalleri,N.J,"C, L",68,138.95,9,2,2,0,11,55.00,28,32.14,3.66,47,37,26,8,0,1,6,3,3,0,0,0,4,1,1,2,2,14,7,66.67
105,Chris Thorburn,WPG,R,81,8.4666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,33,9,4,5,0,1,0,0,0,3,0,0,0,-
106,Jason Pominville,MIN,R,82,264.21666666667,2,11,7,4,13,59.09,63,3.17,6.15,112,83,48,11,0,7,0,0,0,0,0,0,4,3,4,7,3,6,7,46.15
107,Jay McClement,CAR,C,82,13.9,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,18,16,52.94
108,Tomas Plekanec,MTL,C,82,170.38333333333,5,8,3,5,13,76.47,35,14.29,5.06,63,44,36,14,2,5,4,2,2,0,0,1,2,1,1,9,0,77,77,50.00
109,Jay Harrison,"CAR, WPG",D,55,30.466666666667,1,1,0,1,2,66.67,7,14.29,0.85,12,12,6,3,1,1,9,3,2,1,0,1,0,1,2,0,0,0,0,-
110,Stephane Veilleux,MIN,L,12,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
111,Patrick Sharp,CHI,L,68,185.13333333333,7,6,4,2,13,76.47,51,13.73,4.28,109,70,39,10,1,7,2,1,1,0,0,0,3,3,2,4,1,3,7,30.00
112,Jordin Tootoo,N.J,R,68,56.85,1,0,0,0,1,25.00,4,25.00,1,8,8,8,4,0,1,27,6,1,5,0,1,1,1,1,3,0,1,0,100.00
113,Christian Ehrhoff,PIT,D,49,99.35,0,2,0,2,2,33.33,17,0.00,1.27,45,32,11,0,1,5,0,0,0,0,0,0,2,0,3,4,0,0,0,-
114,Cody McCormick,BUF,C,33,1.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,4,2,66.67
115,Kevin Bieksa,VAN,D,60,83.45,0,1,0,1,1,50.00,5,0.00,0.56,18,10,5,1,0,1,9,3,2,1,0,0,3,1,0,3,1,0,0,-
116,Dennis Seidenberg,BOS,D,82,16.533333333333,0,0,0,0,0,-,2,0.00,0.06,2,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,-
117,Ryane Clowe,N.J,L,13,35.616666666667,0,0,0,0,0,0.00,2,0.00,0.3,4,3,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-
118,Marek Zidlicky,"DET, N.J",D,84,209.58333333333,4,12,5,7,16,61.54,31,12.90,2.61,76,51,15,3,0,2,6,3,3,0,0,1,5,1,2,4,1,0,0,-
119,Jussi Jokinen,FLA,L,81,172.56666666667,2,5,3,2,7,53.85,33,6.06,4.28,52,41,34,15,1,6,8,4,4,0,0,0,5,2,5,3,0,28,18,60.87
120,Brooks Laich,WSH,C,66,24.9,0,1,1,0,1,100.00,2,0.00,0.44,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,-
121,David Moss,ARI,R,60,22.666666666667,1,1,1,0,2,66.67,6,16.67,1.47,9,9,9,7,0,3,2,1,1,0,0,0,0,0,1,3,0,0,0,-
122,Johnny Oduya,CHI,D,76,7.25,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
123,PA Parenteau,MTL,R,56,121.65,2,1,1,0,3,33.33,11,18.18,2.53,26,18,19,11,1,2,4,2,2,0,0,1,0,2,0,7,1,2,4,33.33
124,Vernon Fiddler,DAL,C,80,39.483333333333,3,0,0,0,3,60.00,9,33.33,0.75,13,12,7,3,0,0,7,2,1,1,0,1,2,0,0,2,0,10,15,40.00
125,Zbynek Michalek,"ARI, STL",D,68,2.9166666666667,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
126,Dennis Wideman,CGY,D,80,237.5,6,14,6,8,20,66.67,66,9.09,5.32,140,88,34,5,1,12,2,1,1,0,0,1,10,2,6,6,3,0,0,-
127,Matt Ellis,BUF,L,39,1.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
128,Tomas Fleischmann,"ANA, FLA",L,66,73.4,0,1,1,0,1,20.00,13,0.00,1.18,22,17,11,4,0,2,0,0,0,0,0,0,1,1,1,6,0,1,1,50.00
129,Rick Nash,NYR,R,79,195.88333333333,5,6,4,2,11,50.00,44,11.36,5.76,64,53,42,29,0,6,2,1,1,0,0,0,9,2,0,7,1,0,0,-
130,Valtteri Filppula,T.B,C,82,260.93333333333,2,10,3,7,12,48.00,11,18.18,1.42,28,19,12,3,0,0,0,0,0,0,0,0,9,2,1,7,0,100,67,59.88
131,Keith Ballard,MIN,D,14,0.51666666666667,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,-
132,Adam Burish,S.J,R,20,1.3166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
133,Tom Gilbert,MTL,D,72,54.65,0,0,0,0,0,0.00,8,0.00,0.3,15,10,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,-
134,Scottie Upshall,FLA,R,63,28.483333333333,0,1,1,0,1,33.33,3,0.00,0.4,6,4,4,2,0,0,2,1,1,0,0,0,0,0,2,1,0,3,2,60.00
135,Trevor Daley,DAL,D,68,178.25,6,5,4,1,11,52.38,30,20.00,2.43,58,38,23,5,1,2,4,2,2,0,0,0,4,3,0,7,5,0,0,-
136,Alexander Semin,CAR,R,57,83.233333333333,0,4,1,3,4,57.14,10,0.00,1.4,22,14,15,3,1,8,4,2,2,0,0,1,3,0,2,7,0,1,0,100.00
137,Matt Greene,L.A,D,82,5.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
138,Frans Nielsen,NYI,C,78,215.51666666667,3,14,9,5,17,62.96,34,8.82,5.34,57,45,43,18,0,7,0,0,0,0,0,1,7,3,0,11,1,18,15,54.55
139,Jay Bouwmeester,STL,D,72,88.7,0,4,3,1,4,57.14,13,0.00,1.35,27,22,8,1,0,2,0,0,0,0,0,0,1,0,1,5,0,0,0,-
140,Joakim Lindstrom,"STL, TOR",C,53,46.183333333333,2,3,1,2,5,100.00,13,15.38,1.34,21,18,10,4,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,-
141,Boyd Gordon,EDM,C,68,29.866666666667,1,0,0,0,1,25.00,4,25.00,1.27,7,7,6,5,0,0,0,0,0,0,0,0,0,0,0,2,0,26,35,42.62
142,Matt Stajan,CGY,C,59,4.9833333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,4,33.33
143,Gregory Campbell,BOS,C,70,5.0333333333333,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,17,4,1,3,0,0,0,0,0,0,0,2,8,20.00
144,Max Talbot,"BOS, COL",C,81,21.183333333333,0,0,0,0,0,-,3,0.00,0.51,5,5,4,2,0,1,2,1,1,0,0,0,0,0,1,0,0,3,0,100.00
145,Sean Bergenheim,"FLA, MIN",L,56,23.1,0,2,1,1,2,100.00,5,0.00,0.67,6,6,6,3,0,1,2,1,1,0,0,0,1,2,2,1,0,0,0,-
146,Eric Nystrom,NSH,L,60,2.7666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
147,Johnny Boychuk,NYI,D,72,176.8,3,7,4,3,10,55.56,46,6.52,3.43,92,65,18,3,0,8,4,2,2,0,0,1,3,0,5,8,1,0,0,-
148,Jiri Hudler,CGY,R,78,220.51666666667,5,7,5,2,12,46.15,40,12.50,6.47,62,54,48,29,0,3,2,1,1,0,0,2,6,6,6,7,1,6,7,46.15
149,Joffrey Lupul,TOR,L,55,116.25,2,1,1,0,3,50.00,16,12.50,2.8,31,26,25,12,0,3,2,1,1,0,0,0,2,2,8,10,0,2,0,100.00
150,James Wisniewski,"ANA, CBJ",D,69,197.8,5,8,4,4,13,59.09,40,12.50,3.18,86,55,27,5,3,6,4,2,2,0,0,0,3,0,3,4,1,0,0,-
151,Daniel Paille,BOS,L,71,3.3833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
152,Alexander Steen,STL,L,74,234.46666666667,6,16,12,4,22,64.71,55,10.91,4.8,120,75,40,8,1,8,2,1,1,0,0,1,7,2,0,5,4,4,1,80.00
153,Chris Higgins,VAN,L,77,128.61666666667,3,2,2,0,5,83.33,27,11.11,3.81,43,39,27,16,0,2,0,0,0,0,0,1,3,0,2,5,1,0,1,0.00
