"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"760","Brett Seney","N.J","L","51","511.91666666667","5","7","5","2","12","75.00","49","10.20","4.22","74","61","37","20","3","6","20","10","10","0","0","18","17","17","48","48","14","97","158","38.04"
"819","Nikita Zaitsev","TOR","D","81","1375.75","3","9","1","8","12","23.08","62","4.84","2.31","218","112","47","2","3","7","16","8","8","0","0","3","65","15","123","138","115","0","0","-"
"41","Brian Boyle","N.J, NSH","C","73","648.13333333333","9","2","2","0","11","44.00","81","11.11","6.85","129","105","77","34","6","6","21","8","7","1","0","9","11","13","125","42","38","77","79","49.36"
"54","Dustin Byfuglien","WPG","D","42","767.33333333333","2","9","3","6","11","37.93","84","2.38","3.65","164","120","40","15","5","8","41","19","18","1","0","2","32","15","60","27","40","0","0","-"
"60","Drew Stafford","N.J","R","57","636.85","4","7","5","2","11","61.11","67","5.97","5.42","122","93","66","33","3","6","14","7","7","0","0","2","15","15","49","59","18","12","17","41.38"
"150","Sam Gagner","EDM, VAN","C","32","407.68333333333","4","7","5","2","11","73.33","56","7.14","4.36","98","77","48","25","0","2","10","5","5","0","0","0","18","5","21","46","7","49","52","48.51"
"158","Brendan Smith","NYR","D","63","842.38333333333","4","7","4","3","11","50.00","63","6.35","4.74","139","92","52","20","5","6","46","20","18","2","0","16","45","28","94","75","38","0","1","0.00"
"264","Sami Vatanen","N.J","D","50","832.23333333333","1","10","7","3","11","33.33","75","1.33","3.01","152","98","26","6","3","7","18","9","9","0","0","12","28","11","59","57","63","0","0","-"
"280","Marcus Kruger","CHI","C","74","624.95","4","7","3","4","11","52.38","64","6.25","5.78","88","79","53","32","4","5","28","14","14","0","0","6","6","14","49","74","27","154","160","49.04"
"303","Greg McKegg","CAR","C","41","422.81666666667","6","5","4","1","11","68.75","26","23.08","3.49","49","40","40","23","3","3","8","4","4","0","0","5","10","14","30","53","18","145","133","52.16"
"335","Joakim Nordstrom","BOS","C","70","792.53333333333","6","5","3","2","11","44.00","89","6.74","6.18","144","118","77","28","5","6","8","4","4","0","0","10","19","21","85","96","41","31","57","35.23"
"422","Nathan Beaulieu","BUF, WPG","D","48","694.98333333333","3","8","3","5","11","31.43","58","5.17","1.76","101","74","22","3","3","8","16","5","3","2","0","8","20","7","60","50","39","0","0","-"
"463","Derrick Pouliot","VAN","D","62","947.33333333333","2","9","4","5","11","24.44","51","3.92","2.37","131","87","31","6","2","3","20","9","9","0","0","1","35","17","72","86","64","0","0","-"
"610","Pierre-Edouard Bellemare","VGK","C, L","76","775.28333333333","4","7","5","2","11","47.83","95","4.21","8.79","164","124","90","51","4","17","6","3","3","0","0","6","18","29","64","92","38","313","239","56.70"
"631","Nick Schmaltz","ARI, CHI","C","40","535.78333333333","1","10","6","4","11","64.71","42","2.38","3.98","79","55","53","18","6","8","4","2","2","0","0","8","21","32","1","37","11","85","139","37.95"
"642","Jayce Hawryluk","FLA","C","42","389.91666666667","7","4","1","3","11","73.33","35","20.00","3.41","59","50","40","17","3","3","14","7","7","0","0","13","21","10","101","57","25","13","5","72.22"
"658","Michael Amadio","L.A","C","43","405.85","6","5","1","4","11","57.89","34","17.65","3.44","75","51","41","15","4","3","6","3","3","0","0","4","12","18","15","43","13","88","120","42.31"
"788","Jakob Chychrun","ARI","D","53","898.18333333333","2","9","3","6","11","42.31","79","2.53","2.94","185","126","36","8","5","10","18","9","9","0","0","8","32","14","71","88","75","0","0","-"
"806","Henrik Borgstrom","FLA","C","50","529.76666666667","5","6","1","5","11","55.00","45","11.11","3.22","68","54","39","18","1","1","2","1","1","0","0","2","24","21","11","37","12","154","222","40.96"
"838","Michael Rasmussen","DET","C","62","623.95","2","9","5","4","11","61.11","52","3.85","5.18","102","78","63","28","2","9","22","11","11","0","0","9","25","12","83","78","28","19","31","38.00"
"873","Kiefer Sherwood","ANA","R","50","544.73333333333","6","5","1","4","11","57.89","58","10.34","5.32","108","86","60","26","6","9","8","4","4","0","0","5","21","17","79","62","18","5","8","38.46"
"2","Zdeno Chara","BOS","D","62","1087.4666666667","4","6","2","4","10","19.61","88","4.55","3.36","185","125","34","5","2","9","42","18","16","2","0","5","33","24","67","52","72","0","0","-"
"27","Chris Kunitz","CHI","L","56","487.63333333333","5","5","3","2","10","66.67","40","12.50","4.34","82","56","48","23","5","4","11","4","3","1","0","4","18","13","83","53","15","1","5","16.67"
"51","Nate Thompson","L.A, MTL","C","78","832.3","4","6","1","5","10","41.67","58","6.90","4.45","94","71","52","27","2","6","10","5","5","0","0","6","19","25","87","69","31","340","282","54.66"
"58","Andrew Ladd","NYI","L","26","326.18333333333","3","7","2","5","10","76.92","32","9.38","2.52","50","39","34","16","3","4","14","7","7","0","0","2","12","9","36","37","7","1","2","33.33"
"94","Vladimir Sobotka","BUF","C","69","805.18333333333","3","7","4","3","10","55.56","62","4.84","4.45","113","83","52","18","4","4","22","11","11","0","0","6","10","8","81","83","21","270","241","52.84"
"154","Riley Nash","CBJ","C","78","805.71666666667","2","8","6","2","10","62.50","77","2.60","6.75","121","97","71","35","7","9","15","6","5","1","0","4","13","39","72","94","38","141","160","46.84"
"181","Jay Beagle","VAN","C","57","611.23333333333","1","9","6","3","10","58.82","37","2.70","3.27","61","52","40","23","2","5","14","7","7","0","0","1","8","9","100","37","27","328","240","57.75"
"341","Tim Heed","S.J","D","37","466.86666666667","1","9","5","4","10","34.48","31","3.23","1.13","79","46","13","3","2","3","8","4","4","0","0","0","22","10","15","36","29","0","0","-"
"388","Mike Reilly","MTL","D","57","923.58333333333","2","8","2","6","10","23.26","87","2.30","3.65","184","125","47","12","4","10","10","5","5","0","0","6","53","11","47","74","49","0","0","-"
"390","Ty Rattie","EDM","R","50","515.13333333333","4","6","5","1","10","62.50","70","5.71","7.4","108","89","74","44","3","11","4","2","2","0","0","8","11","21","55","57","7","1","2","33.33"
"400","Joel Edmundson","STL","D","64","1053.6833333333","2","8","7","1","10","22.73","89","2.25","3.37","182","121","35","6","1","11","53","25","24","1","0","2","33","7","117","56","79","0","1","0.00"
"447","Matt Dumba","MIN","D","32","577.46666666667","6","4","2","2","10","41.67","58","10.34","3.16","138","87","42","13","2","8","12","6","6","0","0","4","14","9","46","29","34","0","0","-"
"455","Olli Maatta","PIT","D","60","927.25","0","10","7","3","10","23.26","61","0.00","1.9","145","94","22","2","2","9","10","5","5","0","0","2","37","11","76","169","96","0","0","-"
"473","Chandler Stephenson","WSH","C","64","655.46666666667","4","6","4","2","10","71.43","32","12.50","3.11","58","44","36","21","5","2","0","0","0","0","0","5","10","15","36","65","27","37","32","53.62"
"489","Connor Carrick","DAL, N.J","D","34","513.9","2","8","4","4","10","62.50","38","5.26","2.32","76","54","26","8","0","6","19","8","7","1","0","1","15","13","25","46","30","0","0","-"
"511","Christian Djoos","WSH","D","45","598.98333333333","1","9","5","4","10","35.71","32","3.13","1.26","71","44","18","2","2","7","4","2","2","0","0","4","21","9","18","31","27","0","0","-"
"516","Tim Schaller","VAN","C","47","434.46666666667","3","7","6","1","10","58.82","43","6.98","4.42","70","57","40","25","4","9","2","1","1","0","0","4","7","12","65","43","11","1","0","100.00"
"566","Madison Bowey","DET, WSH","D","50","700.71666666667","2","8","4","4","10","38.46","45","4.44","2.02","107","73","21","3","1","5","40","17","15","2","0","4","28","9","68","80","57","0","0","-"
"759","Adam Gaudette","VAN","C","56","530.21666666667","5","5","3","2","10","58.82","45","11.11","4.17","91","66","52","19","2","9","16","7","7","0","0","13","6","10","48","50","15","136","203","40.12"
"761","Mason Appleton","WPG","C","36","282.9","3","7","5","2","10","58.82","29","10.34","2.34","53","41","30","16","1","3","2","1","1","0","0","0","5","4","27","30","12","0","1","0.00"
"799","Victor Mete","MTL","D","71","1136.5333333333","0","10","4","6","10","20.00","61","0.00","4.04","151","86","50","15","1","13","6","3","3","0","0","5","53","9","20","79","84","0","0","-"
"813","Tage Thompson","BUF","C, R","65","715.98333333333","6","4","4","0","10","71.43","94","6.38","6.72","181","138","88","34","6","10","16","8","8","0","0","4","28","24","64","44","9","10","10","50.00"
"878","Lukas Radil","S.J","C","36","380.05","6","4","3","1","10","58.82","39","15.38","4.69","71","58","48","26","2","2","6","3","3","0","0","6","9","14","29","70","9","6","3","66.67"
"7","Brooks Orpik","WSH","D","53","668.15","2","7","2","5","9","24.32","37","5.41","1.07","93","55","21","2","0","6","12","6","6","0","0","3","23","3","109","67","51","0","0","-"
"11","Deryk Engelland","VGK","D","74","1200.6833333333","2","7","4","3","9","20.93","90","2.22","2.74","195","125","36","4","2","8","14","7","7","0","0","2","19","20","152","104","101","0","0","-"
"135","Ben Lovejoy","DAL, N.J","D","71","947.7","2","7","3","4","9","28.13","88","2.27","2.73","174","119","30","5","3","13","30","15","15","0","0","1","32","16","63","102","78","0","0","-"
"166","Robert Bortuzzo","STL","D","59","760.2","2","7","5","2","9","24.32","70","2.86","3.1","121","92","37","8","4","7","22","11","11","0","0","4","17","9","74","82","53","0","0","-"
"195","Michael Del Zotto","ANA, STL, VAN","D","42","629.85","1","8","2","6","9","36.00","44","2.27","2.3","109","71","28","7","2","8","6","3","3","0","0","3","20","6","120","41","48","0","0","-"
"201","Justin Schultz","PIT","D","29","490.85","1","8","3","5","9","47.37","36","2.78","1.5","78","57","18","1","1","3","4","2","2","0","0","2","23","4","22","44","39","0","0","-"
"211","Dale Weise","MTL, PHI","R","51","520.35","4","5","2","3","9","69.23","55","7.27","5.32","89","74","61","30","2","7","17","7","6","1","0","4","8","7","84","55","16","4","6","40.00"
"252","John Moore","BOS","D","61","947.33333333333","1","8","4","4","9","31.03","88","1.14","3.01","165","111","32","6","2","4","24","12","12","0","0","5","18","9","71","102","58","0","0","-"
"326","Erik Gudbranson","PIT, VAN","D","76","1194.45","2","7","3","4","9","22.50","91","2.20","2.74","185","127","34","5","6","11","48","16","13","2","1","11","29","7","169","144","64","0","0","-"
"332","Mark Pysyk","FLA","D","70","1127.3333333333","1","8","3","5","9","19.57","61","1.64","2.49","126","90","24","4","2","4","20","10","10","0","0","3","68","29","121","81","69","0","0","-"
"372","Tobias Rieder","EDM","R","67","716.88333333333","0","9","6","3","9","90.00","83","0.00","6.56","138","102","72","34","5","8","6","3","3","0","0","5","9","31","61","102","38","4","17","19.05"
"508","Ben Hutton","VAN","D","69","1198.4166666667","3","6","0","6","9","23.68","88","3.41","2.51","196","124","48","5","3","5","19","8","7","1","0","4","22","22","52","115","82","0","0","-"
"555","Jacob de la Rose","DET","C, L","60","587.53333333333","3","6","3","3","9","52.94","49","6.12","3.71","86","61","43","19","3","4","12","5","5","0","0","4","11","16","67","56","18","142","200","41.52"
"568","William Carrier","VGK","L","54","528.65","8","1","1","0","9","64.29","84","9.52","8.61","133","107","83","58","2","14","18","9","9","0","0","10","10","30","275","98","13","0","0","-"
"581","Valeri Nichushkin","DAL","R","57","629.88333333333","0","9","3","6","9","50.00","62","0.00","4.93","104","80","61","27","2","7","0","0","0","0","0","10","30","24","70","53","29","2","2","50.00"
"589","Mirco Mueller","N.J","D","53","845.1","1","8","4","4","9","36.00","39","2.56","1.32","94","57","14","2","0","3","9","3","2","1","0","4","33","17","71","58","52","0","0","-"
"680","Dryden Hunt","FLA","L","31","337.76666666667","2","7","3","4","9","64.29","52","3.85","3.56","87","66","39","13","3","2","8","4","4","0","0","3","7","10","65","51","9","0","3","0.00"
"757","Rudolfs Balcers","OTT","L","36","377.75","2","7","2","5","9","90.00","38","5.26","4.5","72","60","52","24","1","12","8","4","4","0","0","3","12","11","18","40","22","1","3","25.00"
"772","Kevin Rooney","N.J","C","41","429.83333333333","5","4","1","3","9","60.00","32","15.63","3.54","53","47","37","16","2","1","6","3","3","0","0","3","7","9","73","45","17","159","170","48.33"
"827","Matt Luff","L.A","R","33","348.05","6","3","2","1","9","69.23","40","15.00","3.36","78","59","42","14","1","7","4","2","2","0","0","5","12","4","17","23","18","1","3","25.00"
"862","Neal Pionk","NYR","D","73","1163.35","2","7","1","6","9","23.68","106","1.89","3.86","196","151","35","9","5","8","19","8","7","1","0","9","48","30","110","116","67","0","0","-"
"37","Eric Fehr","MIN","C","72","642.8","4","4","2","2","8","57.14","54","7.41","5.27","110","85","64","31","3","3","24","12","12","0","0","3","11","24","36","57","30","259","245","51.39"
"53","Kyle Brodziak","EDM","C","70","681.05","5","3","2","1","8","53.33","65","7.69","6.4","118","97","67","31","7","8","14","7","7","0","0","4","16","23","92","49","40","335","292","53.43"
"66","Brandon Dubinsky","CBJ","C","61","652.38333333333","4","4","3","1","8","66.67","58","6.90","4.6","90","71","52","28","3","3","10","5","5","0","0","8","6","12","141","40","22","358","247","59.17"
"72","Roman Polak","DAL","D","77","1236.2333333333","1","7","3","4","8","20.51","73","1.37","3.02","150","111","35","8","3","7","30","15","15","0","0","7","42","15","172","83","108","0","0","-"
"163","Mario Kempe","ARI","R","52","530.85","3","5","3","2","8","50.00","52","5.77","4.01","96","73","48","25","3","5","14","7","7","0","0","10","10","8","102","94","29","118","191","38.19"
"164","Yannick Weber","NSH","D","62","699.45","2","6","3","3","8","28.57","63","3.17","1.8","116","79","23","6","3","6","14","7","7","0","0","2","13","7","62","65","32","0","0","-"
"272","Garrett Wilson","PIT","L","50","350.35","2","6","4","2","8","66.67","53","3.77","5.42","79","68","55","34","6","10","16","5","3","2","0","6","5","5","112","56","14","3","4","42.86"
"292","Christopher Tanev","VAN","D","55","873.31666666667","1","7","4","3","8","28.57","37","2.70","1.02","83","55","13","1","4","3","18","9","9","0","0","1","25","12","26","107","79","0","0","-"
"300","Ryan Spooner","EDM, NYR, VAN","C","52","520.5","3","5","3","2","8","72.73","52","5.77","4.07","85","68","47","16","3","4","0","0","0","0","0","2","18","10","39","29","7","50","45","52.63"
"308","Patrik Nemeth","COL","D","74","962.31666666667","1","7","6","1","8","23.53","51","1.96","2.05","104","73","27","5","2","8","38","15","14","0","1","5","14","3","108","124","77","0","0","-"
"310","Tyler Pitlick","DAL","C","47","543.6","6","2","1","1","8","57.14","68","8.82","5.63","111","90","64","30","8","2","2","1","1","0","0","3","16","11","88","53","24","2","6","25.00"
"314","Devante Smith-Pelly","WSH","R","54","487.08333333333","4","4","3","1","8","57.14","54","7.41","5.72","103","78","59","25","1","4","6","3","3","0","0","3","8","6","73","37","26","8","18","30.77"
"355","Taylor Fedun","DAL","D","54","671.91666666667","4","4","3","1","8","42.11","80","5.00","2.57","147","94","38","5","3","5","12","6","6","0","0","3","37","12","19","43","52","0","0","-"
"361","Matthew Peca","MTL","C","39","355.23333333333","3","5","4","1","8","133.33","35","8.57","2.42","62","42","28","11","1","3","2","1","1","0","0","6","12","7","31","49","18","72","75","48.98"
"395","Dmitrij Jaskin","WSH","R","37","363.03333333333","2","6","1","5","8","61.54","46","4.35","5.29","90","73","62","30","3","4","6","3","3","0","0","4","6","12","85","45","14","0","3","0.00"
"468","Matt Grzelcyk","BOS","D","66","1063.3333333333","1","7","2","5","8","21.62","80","1.25","3.11","166","122","25","3","2","8","59","20","17","1","2","6","32","23","39","90","50","0","0","-"
"482","Boo Nieves","NYR","C","43","383.36666666667","4","4","1","3","8","72.73","29","13.79","2.39","47","36","27","13","2","2","8","4","4","0","0","9","19","10","33","42","17","85","132","39.17"
"529","Saku Maenalanen","CAR","R","34","303.56666666667","4","4","3","1","8","61.54","36","11.11","3.52","55","46","34","19","4","5","6","3","3","0","0","2","8","12","45","30","10","5","12","29.41"
"662","Christoffer Ehn","DET","C","60","582.56666666667","2","6","2","4","8","66.67","46","4.35","3.47","88","62","41","14","5","5","4","2","2","0","0","6","14","5","68","76","36","80","85","48.48"
"667","Gustav Forsling","CHI","D","43","656.85","2","6","2","4","8","50.00","53","3.77","2.18","103","65","28","4","2","4","28","14","14","0","0","4","21","14","37","67","31","0","0","-"
"706","Oliver Kylington","CGY","D","38","465.35","3","5","2","3","8","53.33","20","15.00","1.19","58","35","17","3","2","3","10","5","5","0","0","2","31","13","11","49","40","0","0","-"
"753","Christian Wolanin","OTT","D","30","443.08333333333","3","5","2","3","8","28.57","30","10.00","1.12","61","36","20","3","0","2","6","3","3","0","0","0","22","13","10","29","28","0","0","-"
"829","Trevor Moore","TOR","L","25","219.58333333333","2","6","2","4","8","88.89","24","8.33","2.15","45","37","33","12","5","4","0","0","0","0","0","2","9","8","15","37","7","0","0","-"
"865","Radim Simek","S.J","D","41","576.6","1","7","3","4","8","27.59","41","2.44","1.34","80","52","13","2","2","2","6","3","3","0","0","2","21","14","63","59","32","0","0","-"
"871","Sean Walker","L.A","D","39","576.36666666667","2","6","4","2","8","34.78","49","4.08","1.94","110","69","24","1","1","6","6","3","3","0","0","4","15","14","43","51","37","0","0","-"
"896","Bogdan Kiselevich","FLA","D","32","445.6","0","8","6","2","8","57.14","13","0.00","0.63","41","22","13","2","0","1","6","3","3","0","0","2","9","4","47","71","21","0","0","-"
"897","Antti Suomela","S.J","C","27","299.7","3","5","3","2","8","100.00","41","7.32","4.98","72","62","42","28","2","9","4","2","2","0","0","1","7","5","10","29","11","100","122","45.05"
"178","Jason Demers","ARI","D","35","593.71666666667","2","5","3","2","7","33.33","35","5.71","1.07","71","50","13","1","1","3","12","6","6","0","0","6","14","12","42","34","34","0","0","-"
"216","Greg Pateryn","MIN","D","80","1208.2","1","6","5","1","7","17.95","96","1.04","2.39","199","140","25","5","2","8","24","12","12","0","0","5","15","10","135","85","99","0","0","-"
"279","Phil Varone","PHI","C","47","366.88333333333","3","4","3","1","7","58.33","34","8.82","2.81","54","39","34","15","5","2","8","4","4","0","0","4","11","5","22","29","19","80","81","49.69"
"291","Matt Irwin","NSH","D","44","485.91666666667","1","6","4","2","7","35.00","50","2.00","1.22","111","72","17","2","2","6","10","5","5","0","0","4","12","8","78","76","36","0","0","-"
"339","Tom Kuhnhackl","NYI","R","36","406.68333333333","4","3","2","1","7","50.00","26","15.38","2.61","48","38","35","21","2","4","8","4","4","0","0","1","15","7","47","38","37","0","2","0.00"
"375","Nick Seeler","MIN","D","71","809.21666666667","2","5","2","3","7","25.93","63","3.17","1.89","148","92","24","5","0","7","39","14","12","1","1","12","17","4","74","70","106","0","0","-"
"396","Victor Rask","CAR, MIN","C","49","503.9","3","4","3","1","7","53.85","43","6.98","2.98","81","61","38","14","5","5","8","4","4","0","0","3","15","11","39","35","11","182","210","46.43"
"418","Sven Baertschi","VAN","L","26","305.21666666667","6","1","1","0","7","63.64","29","20.69","3.65","44","40","36","21","2","2","2","1","1","0","0","3","6","8","17","26","11","1","3","25.00"
"426","Joe Morrow","WPG","D","41","559.38333333333","1","6","4","2","7","25.00","40","2.50","1.35","119","72","21","0","1","8","15","6","5","1","0","2","28","5","37","36","37","0","0","-"
"439","J.T. Brown","MIN","R","56","498.35","2","5","3","2","7","43.75","53","3.77","4.12","91","68","43","23","5","11","15","6","5","1","0","7","9","16","98","45","12","5","12","29.41"
"486","Teddy Blueger","PIT","C","28","272.51666666667","5","2","1","1","7","70.00","31","16.13","2.86","49","37","29","17","2","2","15","6","5","1","0","1","7","3","52","31","13","35","43","44.87"
"512","Joakim Ryan","S.J","D","44","545.15","0","7","0","7","7","24.14","35","0.00","1.3","80","48","12","2","1","6","10","5","5","0","0","2","9","11","42","59","38","0","0","-"
"595","Colby Cave","BOS, EDM","C","53","562.96666666667","2","5","2","3","7","50.00","51","3.92","5.32","87","69","63","34","3","5","10","5","5","0","0","0","10","20","70","47","16","174","170","50.58"
"616","Michael Dal Colle","NYI","L","28","329.15","3","4","4","0","7","53.85","34","8.82","3.18","52","41","41","16","0","0","2","1","1","0","0","0","11","7","10","18","8","0","1","0.00"
"675","Dylan Sikura","CHI","R","33","369.96666666667","0","7","6","1","7","43.75","52","0.00","3.24","88","59","43","19","4","6","0","0","0","0","0","0","7","23","3","40","10","0","5","0.00"
"701","Jakob Forsbacka Karlsson","BOS","C","28","305.06666666667","2","5","3","2","7","77.78","18","11.11","2.21","29","20","16","9","1","4","2","1","1","0","0","0","4","9","13","35","9","92","126","42.20"
"711","Brandon Carlo","BOS","D","72","1256.15","2","5","3","2","7","14.89","105","1.90","4.11","202","150","35","7","2","11","34","17","17","0","0","6","37","33","112","149","65","1","0","100.00"
"741","Markus Hannikainen","CBJ","L","44","403.36666666667","4","3","2","1","7","77.78","50","8.00","4.72","84","68","46","27","4","4","2","1","1","0","0","7","1","12","63","50","8","0","2","0.00"
"758","Troy Terry","ANA","R","32","372.26666666667","2","5","4","1","7","46.67","21","9.52","2.46","47","31","32","15","1","2","2","1","1","0","0","5","7","11","4","47","11","1","4","20.00"
"778","Maxime Lajoie","OTT","D","56","837.31666666667","3","4","2","2","7","28.00","57","5.26","2.59","127","85","35","8","3","9","18","9","9","0","0","2","41","11","33","90","60","0","0","-"
"787","Jesse Puljujarvi","EDM","R","46","523.03333333333","4","3","1","2","7","53.85","50","8.00","3.75","102","72","52","20","3","6","14","7","7","0","0","5","29","20","45","59","26","2","2","50.00"
"790","Sam Steel","ANA","C","22","270.05","4","3","2","1","7","58.33","25","16.00","1.88","41","33","27","11","3","2","4","2","2","0","0","1","8","7","9","18","5","97","101","48.99"
"848","Max Comtois","ANA","L","10","126.15","2","5","3","2","7","87.50","8","25.00","0.89","18","13","11","4","2","1","0","0","0","0","0","2","4","2","27","7","3","3","7","30.00"
"849","Henri Jokiharju","CHI","D","38","624.35","0","7","5","2","7","29.17","57","0.00","2.02","129","80","31","1","2","6","14","7","7","0","0","2","24","5","46","39","35","0","0","-"
"867","Jan Rutta","CHI, T.B","D","37","524.05","2","5","2","3","7","25.00","39","5.13","1.2","79","53","14","0","2","3","16","8","8","0","0","4","12","1","23","45","24","0","0","-"
"889","Igor Ozhiganov","TOR","D","53","735.83333333333","3","4","2","2","7","22.58","43","6.98","1.29","130","73","18","1","1","6","14","7","7","0","0","1","34","10","57","71","48","0","0","-"
"893","Egor Yakovlev","N.J","D","25","382.7","2","5","3","2","7","50.00","24","8.33","1.23","54","34","15","4","1","2","4","2","2","0","0","3","18","3","12","24","22","0","0","-"
"32","Dion Phaneuf","L.A","D","67","893.56666666667","1","5","1","4","6","20.00","70","1.43","2.17","173","104","35","5","1","7","36","15","13","2","0","11","29","5","123","45","71","0","0","-"
"42","Corey Perry","ANA","R","31","390.43333333333","4","2","2","0","6","75.00","50","8.00","4.51","92","71","59","24","2","4","10","5","5","0","0","6","10","10","19","30","12","0","2","0.00"
"80","Jack Johnson","PIT","D","82","1321.25","0","6","2","4","6","13.04","71","0.00","2.47","189","106","40","0","2","12","35","15","14","1","0","6","23","12","206","159","116","0","0","-"
"90","Adam McQuaid","CBJ, NYR","D","50","685.63333333333","3","3","1","2","6","23.08","27","11.11","1.01","71","48","13","0","0","3","27","12","11","1","0","6","18","9","109","61","68","0","0","-"
"97","Niklas Hjalmarsson","ARI","D","82","1310.6333333333","0","6","2","4","6","14.63","49","0.00","1.81","100","66","19","1","2","11","26","13","13","0","0","1","35","25","37","105","128","0","0","-"
"113","Jamie McGinn","FLA","L","19","182.36666666667","3","3","3","0","6","85.71","21","14.29","1.91","38","26","17","9","2","2","4","2","2","0","0","0","4","4","34","22","3","1","0","100.00"
"123","Michael Grabner","ARI","R","41","468.3","2","4","3","1","6","60.00","50","4.00","5.36","79","65","54","34","3","9","4","2","2","0","0","4","16","24","23","9","9","1","0","100.00"
"129","Andrew MacDonald","PHI","D","47","659.13333333333","0","6","3","3","6","20.69","40","0.00","1.63","101","64","17","4","0","7","8","4","4","0","0","3","25","3","28","71","75","0","0","-"
"162","Carl Gunnarsson","STL","D","25","348.05","3","3","0","3","6","28.57","21","14.29","1.3","48","31","18","5","0","2","6","3","3","0","0","1","6","6","8","36","28","0","0","-"
"249","Dmitry Kulikov","WPG","D","57","817.35","0","6","3","3","6","18.18","40","0.00","1.63","96","63","20","3","3","5","26","12","12","0","0","7","34","16","85","97","64","0","0","-"
"275","Gabriel Bourque","COL","L","55","388.35","1","5","4","1","6","42.86","25","4.00","2.5","50","43","26","15","0","5","6","3","3","0","0","5","5","6","88","50","32","4","7","36.36"
"277","Erik Haula","VGK","C, L","15","197.36666666667","2","4","3","1","6","75.00","21","9.52","2.78","51","37","36","16","5","4","8","4","4","0","0","7","4","11","9","33","6","66","60","52.38"
"357","Kevan Miller","BOS","D","39","602.33333333333","0","6","3","3","6","26.09","30","0.00","0.95","76","46","10","1","2","1","19","8","7","1","0","4","19","16","65","92","60","0","0","-"
"365","Lukas Sedlak","CBJ","C","47","389.38333333333","4","2","1","1","6","50.00","41","9.76","4.26","67","57","44","26","4","6","8","4","4","0","0","7","8","5","69","72","20","41","39","51.25"
"425","Stefan Noesen","N.J","R","41","484.3","2","4","2","2","6","66.67","60","3.33","6.69","96","84","61","35","3","5","12","6","6","0","0","7","9","17","90","40","20","19","29","39.58"
"465","Slater Koekkoek","CHI, T.B","D","31","441.13333333333","2","4","2","2","6","24.00","36","5.56","1.3","69","46","18","1","1","5","14","7","7","0","0","4","6","3","52","56","43","0","0","-"
"593","Jean-Sebastien Dea","N.J, PIT","C","23","212.56666666667","4","2","0","2","6","85.71","27","14.81","2.52","47","36","29","11","4","2","8","4","4","0","0","3","6","13","21","25","11","47","44","51.65"
"603","Christian Folin","MTL, PHI","D","45","651.51666666667","0","6","1","5","6","18.18","45","0.00","2.11","111","73","20","5","1","8","16","8","8","0","0","5","18","3","124","107","65","1","0","100.00"
"632","Robby Fabbri","STL","C","32","367.4","2","4","2","2","6","40.00","42","4.76","3.48","79","56","51","16","0","4","2","1","1","0","0","7","4","4","29","32","8","3","6","33.33"
"651","Christian Dvorak","ARI","C","20","246.65","1","5","4","1","6","66.67","20","5.00","3","31","26","22","14","1","3","2","1","1","0","0","1","12","11","15","28","7","111","84","56.92"
"756","Christian Jaros","OTT","D","61","808.1","1","5","3","2","6","25.00","61","1.64","2.02","112","80","20","3","3","6","18","9","9","0","0","7","39","15","108","110","72","0","0","-"
"763","Matt Roy","L.A","D","25","379.06666666667","2","4","0","4","6","31.58","32","6.25","1.29","72","52","18","3","0","4","6","3","3","0","0","1","15","3","35","36","35","0","0","-"
"770","Casey Nelson","BUF","D","38","533.81666666667","1","5","2","3","6","30.00","36","2.78","1.1","81","53","14","1","2","1","4","2","2","0","0","2","18","5","39","44","32","0","0","-"
"802","Dennis Cholowski","DET","D","52","767.38333333333","3","3","3","0","6","25.00","48","6.25","2.57","104","78","34","6","2","3","14","7","7","0","0","2","42","4","15","43","45","1","0","100.00"
"868","Drake Batherson","OTT","R","20","230.1","1","5","3","2","6","60.00","13","7.69","1.05","20","16","13","8","1","0","4","2","2","0","0","9","9","6","17","19","20","1","1","50.00"
"888","Lawrence Pilut","BUF","D","33","534.91666666667","1","5","3","2","6","28.57","33","3.03","1.07","64","49","14","2","2","1","16","4","3","0","1","2","13","7","20","51","33","0","0","-"
"15","Dan Hamhuis","NSH","D","57","798.83333333333","0","5","1","4","5","20.00","38","0.00","1.46","81","48","18","3","1","7","22","11","11","0","0","7","31","10","36","66","49","0","0","-"
"20","Trevor Daley","DET","D","44","663.23333333333","1","4","2","2","5","20.00","42","2.38","2.25","73","57","27","9","2","7","12","6","6","0","0","4","30","9","14","27","40","0","0","-"
"26","Jonathan Ericsson","DET","D","52","757.56666666667","3","2","1","1","5","23.81","43","6.98","1.19","100","62","20","1","2","4","29","13","12","1","0","3","34","6","85","51","41","0","0","-"
"40","Ryan Kesler","ANA","C","60","714.33333333333","4","1","1","0","5","38.46","68","5.88","6.57","114","95","67","33","2","9","22","11","11","0","0","9","18","11","88","38","36","407","318","56.14"
