id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
586,Zach Trotman,BOS,D,38,605.61666666667,2,4,1,3,6,22.22,58,3.45,1.61,113,72,18,1,2,4,18,9,9,0,0,2,15,2,64,96,41,0,0,-
587,John Klingberg,DAL,D,76,1366.6666666667,4,25,13,12,29,42.03,124,3.23,7.22,261,173,75,19,5,20,26,13,13,0,0,8,61,32,42,171,62,0,0,-
588,Micheal Ferland,CGY,L,71,792.01666666667,3,13,7,6,16,59.26,110,2.73,10.07,170,144,105,49,13,9,32,13,11,2,0,9,24,36,197,57,22,5,3,62.50
589,Mark Stone,OTT,R,75,1099.3166666667,12,22,12,10,34,75.56,100,12.00,8.6,190,143,105,46,8,13,26,13,13,0,0,4,41,106,47,82,43,5,5,50.00
590,Marek Hrivik,NYR,L,5,48.166666666667,0,1,0,1,1,33.33,3,0.00,0.24,5,3,3,1,1,0,0,0,0,0,0,0,2,0,6,5,1,3,1,75.00
591,Michael Sgarbossa,ANA,C,1,8.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,50.00
592,Brody Sutter,CAR,C,8,70.7,0,0,0,0,0,-,7,0.00,0.5,9,9,6,2,0,0,0,0,0,0,0,0,1,1,21,8,0,9,4,69.23
593,Ben Street,COL,C,7,50.916666666667,0,0,0,0,0,0.00,8,0.00,0.54,10,9,6,2,0,0,4,2,2,0,0,1,2,0,6,8,4,26,21,55.32
594,Mark Arcobello,TOR,R,20,202.6,3,0,0,0,3,30.00,29,10.34,2.03,44,38,28,9,2,1,0,0,0,0,0,2,3,9,22,23,3,96,97,49.74
595,Ryan Garbutt,"ANA, CHI",C,80,798.31666666667,6,7,7,0,13,61.90,127,4.72,9.27,230,185,106,34,4,7,28,14,14,0,0,18,18,9,152,127,23,1,6,14.29
596,Kael Mouillierat,PIT,L,1,10.533333333333,0,0,0,0,0,-,1,0.00,0.11,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4,1,0,5,6,45.45
597,Harry Zolnierczyk,ANA,L,1,8.7666666666667,0,0,0,0,0,-,1,0.00,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,-
598,Taylor Fedun,VAN,D,1,18.65,0,1,1,0,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,-
599,Matt Read,PHI,R,79,903.35,6,9,4,5,15,60.00,96,6.25,9.54,164,143,95,55,9,9,18,9,9,0,0,7,15,23,72,117,41,22,23,48.89
600,Kevan Miller,BOS,D,71,1135.1666666667,5,12,6,6,17,34.00,61,8.20,2.22,140,96,24,4,2,8,32,13,11,2,0,6,28,10,147,183,84,0,0,-
601,Paul Thompson,N.J,R,3,34.966666666667,0,0,0,0,0,0.00,3,0.00,0.06,4,3,0,0,0,0,2,1,1,0,0,0,0,1,3,5,0,0,0,-
602,Mike Sislo,N.J,R,18,200.36666666667,2,1,0,1,3,75.00,25,8.00,1.86,43,40,17,9,0,1,4,2,2,0,0,1,2,2,25,22,6,0,2,0.00
603,Justin Fontaine,MIN,R,60,628.86666666667,5,10,6,4,15,55.56,47,10.64,3.9,87,70,52,19,3,8,16,8,8,0,0,9,12,10,9,36,19,0,2,0.00
604,Jyrki Jokipakka,"CGY, DAL",D,58,819.11666666667,2,10,6,4,12,34.29,42,4.76,1.45,94,56,18,2,3,8,10,5,5,0,0,4,33,13,61,89,57,0,0,-
605,Ryan Dzingel,OTT,L,30,308.41666666667,3,5,1,4,8,57.14,22,13.64,2.58,44,30,32,14,0,2,11,4,3,1,0,1,2,6,53,22,4,2,2,50.00
606,Alexey Marchenko,DET,D,66,946.43333333333,2,8,4,4,10,32.26,39,5.13,2.02,106,67,26,2,2,4,4,2,2,0,0,7,24,6,35,86,61,0,0,-
607,Ondrej Palat,T.B,L,62,799.65,12,14,11,3,26,66.67,88,13.64,7.05,167,122,85,31,5,9,14,7,7,0,0,14,24,25,92,106,24,2,5,28.57
608,Scott Wilson,PIT,L,24,233.16666666667,3,1,1,0,4,80.00,33,9.09,2.61,50,42,28,11,1,3,7,2,1,1,0,5,5,5,38,47,6,0,0,-
609,Nikita Nesterov,T.B,D,57,736.61666666667,1,4,2,2,5,21.74,46,2.17,2.55,108,70,31,5,0,6,19,8,7,1,0,4,28,6,87,64,28,0,0,-
610,Frank Corrado,TOR,D,39,502.7,1,4,1,3,5,29.41,36,2.78,1.4,93,62,15,2,2,4,20,10,10,0,0,3,15,2,42,75,36,0,0,-
611,Josh Manson,ANA,D,71,1137.0833333333,4,10,3,7,14,35.00,77,5.19,4.61,151,110,47,13,3,9,36,14,13,0,1,17,38,13,132,99,38,0,0,-
612,Max McCormick,OTT,R,20,205.5,2,2,0,2,4,80.00,36,5.56,2.14,53,44,31,12,3,3,25,8,5,3,0,4,5,8,46,19,10,39,36,52.00
613,Josh Archibald,PIT,R,1,5.0333333333333,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
614,Dylan DeMelo,S.J,D,45,550.03333333333,0,0,0,0,0,0.00,33,0.00,1.13,80,48,14,3,0,2,10,5,5,0,0,5,19,7,37,71,35,0,0,-
615,Iiro Pakarinen,EDM,R,63,575.78333333333,5,6,3,3,11,84.62,71,7.04,5.81,130,100,69,23,9,9,8,4,4,0,0,9,8,8,148,81,12,5,8,38.46
616,Tyler Graovac,MIN,C,2,23.216666666667,0,0,0,0,0,-,2,0.00,0.11,6,3,3,0,0,0,0,0,0,0,0,0,0,2,1,4,0,13,6,68.42
617,Johnny Gaudreau,CGY,L,79,1197.35,18,27,16,11,45,78.95,135,13.33,11.51,237,184,132,48,5,11,10,5,5,0,0,21,67,33,22,47,10,2,1,66.67
618,Michael Mersch,L.A,L,17,160.68333333333,1,2,1,1,3,75.00,23,4.35,1.48,32,31,14,9,0,1,0,0,0,0,0,2,3,3,26,20,9,1,3,25.00
619,Tobias Rieder,ARI,R,82,1016.3,9,15,11,4,24,70.59,146,6.16,13.43,268,204,138,72,6,20,4,2,2,0,0,18,6,20,49,106,35,4,14,22.22
620,Fredrik Claesson,OTT,D,16,280.26666666667,0,2,0,2,2,33.33,14,0.00,0.29,34,20,4,0,0,1,2,1,1,0,0,0,12,9,33,24,27,0,0,-
621,Blake Pietila,N.J,L,7,73.333333333333,0,1,1,0,1,100.00,9,0.00,0.36,13,9,4,2,0,1,2,1,1,0,0,2,0,0,18,13,2,0,0,-
622,Darren Dietz,MTL,D,13,174.83333333333,1,4,2,2,5,55.56,13,7.69,0.39,24,18,5,1,1,3,8,4,4,0,0,1,12,3,34,28,12,0,0,-
623,Andrew Shaw,CHI,C,78,956.23333333333,7,14,6,8,21,60.00,132,5.30,12.37,240,182,126,70,6,8,33,15,14,1,0,18,21,20,141,175,21,133,155,46.18
624,Max Friberg,ANA,R,5,41.716666666667,0,0,0,0,0,-,1,0.00,0.13,6,4,2,0,0,0,2,1,1,0,0,0,0,0,7,4,2,0,0,-
625,Shane Prince,"NYI, OTT",L,62,667.35,6,11,6,5,17,58.62,84,7.14,6.46,149,110,81,25,9,9,10,5,5,0,0,13,24,18,23,58,14,2,0,100.00
626,Andrey Pedan,VAN,D,13,134.45,0,0,0,0,0,0.00,11,0.00,0.32,27,17,6,0,0,0,16,5,3,2,0,1,5,0,40,19,7,0,0,-
627,Vincent Trocheck,FLA,C,76,1017.1333333333,19,18,13,5,37,74.00,123,15.45,11.85,215,171,141,61,14,19,34,17,17,0,0,18,20,38,119,125,32,446,468,48.80
628,Adam Lowry,WPG,C,74,854.16666666667,7,9,5,4,16,66.67,67,10.45,7.45,114,87,71,39,4,10,39,13,11,1,1,10,15,24,175,60,35,310,352,46.83
629,Nick Cousins,PHI,C,36,365.3,6,3,2,1,9,69.23,40,15.00,3.59,64,50,37,17,5,5,2,1,1,0,0,10,11,18,38,56,17,104,120,46.43
630,Michael Paliotta,CBJ,D,1,7.0833333333333,0,0,0,0,0,0.00,2,0.00,0.02,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
631,Logan Shaw,FLA,C,53,554.63333333333,2,2,1,1,4,40.00,58,3.45,4.5,94,80,49,21,8,1,6,3,3,0,0,11,5,18,84,48,18,14,15,48.28
632,Daniel Catenacci,BUF,C,11,93.666666666667,0,0,0,0,0,0.00,7,0.00,0.6,8,8,5,2,1,0,0,0,0,0,0,2,0,2,22,6,2,2,0,100.00
633,Klas Dahlbeck,ARI,D,71,907.46666666667,2,5,1,4,7,29.17,59,3.39,1.89,129,86,25,5,4,7,28,14,14,0,0,1,11,7,154,107,56,0,0,-
634,Andy Andreoff,L.A,L,60,518.06666666667,8,2,2,0,10,66.67,45,17.78,4.49,85,63,47,27,7,6,16,5,3,2,0,11,12,12,81,51,11,132,130,50.38
635,Nick Shore,L.A,C,68,741.21666666667,3,4,2,2,7,63.64,81,3.70,7.73,143,114,77,41,2,8,28,13,13,0,0,4,7,10,92,67,15,336,308,52.17
636,Alan Quine,NYI,C,2,27.183333333333,0,0,0,0,0,-,4,0.00,0.48,10,8,9,2,0,0,0,0,0,0,0,0,2,1,3,0,1,11,5,68.75
637,Josh Leivo,TOR,L,12,111.26666666667,3,0,0,0,3,50.00,14,21.43,0.93,29,21,9,2,2,0,4,2,2,0,0,0,3,4,6,13,2,1,1,50.00
638,Alexandre Grenier,VAN,R,6,68.1,0,0,0,0,0,0.00,9,0.00,0.86,12,11,7,5,0,1,2,1,1,0,0,0,3,3,5,5,3,1,1,50.00
639,Kyle Rau,FLA,C,9,106.15,0,0,0,0,0,0.00,15,0.00,1.45,28,23,17,6,0,2,2,1,1,0,0,1,1,3,4,14,3,0,0,-
640,Jean-Gabriel Pageau,OTT,C,82,1084.2833333333,8,18,11,7,26,61.90,102,7.84,8.63,175,131,101,49,7,13,14,7,7,0,0,13,30,23,150,105,40,462,386,54.48
641,Mike Reilly,MIN,D,29,286.36666666667,1,4,2,2,5,55.56,16,6.25,0.79,29,21,9,5,1,1,4,2,2,0,0,1,9,2,3,25,20,0,0,-
642,Reid Boucher,N.J,C,39,469.11666666667,6,6,5,1,12,92.31,52,11.54,5.21,90,74,49,24,5,4,6,3,3,0,0,5,8,9,32,51,10,1,0,100.00
643,Ty Rattie,STL,R,13,118.01666666667,4,1,1,0,5,83.33,16,25.00,1.6,24,22,17,7,2,2,2,1,1,0,0,1,2,2,6,12,2,0,0,-
644,Rocco Grimaldi,FLA,C,20,220.7,3,2,0,2,5,71.43,25,12.00,1.67,42,33,21,6,0,0,2,1,1,0,0,4,5,10,17,22,2,45,58,43.69
645,Scott Mayfield,NYI,D,6,89.616666666667,1,0,0,0,1,33.33,4,25.00,0.11,11,6,2,0,0,0,2,1,1,0,0,0,3,0,12,5,13,0,0,-
646,Tomas Jurco,DET,L,44,383.55,4,2,2,0,6,60.00,38,10.53,3.45,71,53,42,17,2,3,14,7,7,0,0,6,7,6,49,33,4,1,0,100.00
647,Adam Clendening,"EDM, PIT",D,29,398.41666666667,1,6,1,5,7,38.89,41,2.44,1.44,75,56,12,1,1,0,20,10,10,0,0,4,17,5,19,54,30,0,0,-
648,Boone Jenner,CBJ,C,82,1123.65,19,12,7,5,31,75.61,173,10.98,17.3,270,215,160,85,6,28,45,17,15,1,1,16,19,35,210,75,69,125,104,54.59
649,Alex Khokhlachev,BOS,C,5,51.233333333333,0,0,0,0,0,-,4,0.00,0.23,10,6,4,1,0,1,0,0,0,0,0,1,1,0,2,5,1,0,2,0.00
650,Dmitrij Jaskin,STL,R,65,747.9,4,9,5,4,13,56.52,92,4.35,8.53,158,122,107,47,2,17,22,11,11,0,0,10,7,21,122,92,15,8,20,28.57
651,Victor Rask,CAR,C,80,1056.2833333333,14,12,5,7,26,61.90,117,11.97,10.42,210,173,116,49,7,13,12,6,6,0,0,11,20,38,29,78,27,428,403,51.50
652,Brandon Saad,CBJ,L,78,1052.1,20,18,9,9,38,74.51,174,11.49,17.27,298,234,186,100,14,23,8,4,4,0,0,13,20,23,39,46,21,14,11,56.00
653,Brett Ritchie,DAL,R,8,81.933333333333,0,1,0,1,1,50.00,14,0.00,1.03,23,19,14,5,0,3,7,2,1,1,0,2,3,2,30,10,3,0,0,-
654,Markus Granlund,"CGY, VAN",C,47,541.23333333333,3,3,3,0,6,35.29,45,6.67,4.21,94,69,55,21,2,2,6,3,3,0,0,8,7,17,31,30,19,184,246,42.79
655,Joel Edmundson,STL,D,67,907.93333333333,1,8,4,4,9,34.62,90,1.11,3.53,186,133,42,7,4,10,41,19,18,1,0,8,16,7,156,79,51,0,0,-
656,Matt Nieto,S.J,L,67,781.56666666667,5,8,4,4,13,68.42,83,6.02,7.77,139,108,85,47,5,7,8,4,4,0,0,11,23,15,32,75,27,1,3,25.00
657,Xavier Ouellet,DET,D,5,74.783333333333,0,1,1,0,1,50.00,4,0.00,0.24,9,6,2,1,0,0,2,1,1,0,0,0,1,3,4,6,3,0,0,-
658,Miikka Salomaki,NSH,R,61,637.8,3,4,2,2,7,50.00,56,5.36,5.3,114,86,64,29,1,6,22,11,11,0,0,13,11,14,159,87,24,2,1,66.67
659,William Karlsson,CBJ,C,81,948.38333333333,9,11,6,5,20,64.52,100,9.00,9.85,160,131,95,45,6,6,4,2,2,0,0,6,17,32,36,72,33,342,383,47.17
660,Scott Harrington,TOR,D,15,182.95,0,1,0,1,1,20.00,7,0.00,0.33,28,15,5,0,1,1,4,2,2,0,0,0,3,1,21,23,16,0,0,-
661,Lucas Lessio,MTL,L,12,119.76666666667,1,1,0,1,2,50.00,14,7.14,1.24,24,18,18,8,2,1,2,1,1,0,0,1,2,2,24,15,5,0,2,0.00
662,Tyler Wotherspoon,CGY,D,11,141.11666666667,0,1,0,1,1,25.00,9,0.00,0.42,30,15,8,1,1,3,0,0,0,0,0,0,6,1,13,7,15,0,0,-
663,Nikita Kucherov,T.B,R,77,1068.05,16,16,11,5,32,68.09,135,11.85,11.3,267,188,143,60,13,18,20,10,10,0,0,13,43,29,58,85,26,0,0,-
664,Ryan Nugent-Hopkins,EDM,C,55,796.05,6,13,9,4,19,59.38,74,8.11,6.02,147,99,70,25,8,5,16,8,8,0,0,8,25,37,34,60,28,286,376,43.20
665,Gabriel Landeskog,COL,L,75,1026.85,13,18,8,10,31,77.50,121,10.74,7.91,181,150,76,42,5,11,34,17,17,0,0,16,21,31,119,75,56,17,18,48.57
666,Jonathan Huberdeau,FLA,L,76,1065.5833333333,13,27,17,10,40,70.18,132,9.85,13.31,196,166,141,69,8,13,31,13,12,1,0,20,35,26,48,86,35,4,8,33.33
667,Adam Larsson,N.J,D,82,1468.4166666667,1,12,5,7,13,31.71,58,1.72,2.8,143,93,34,4,1,11,39,18,17,1,0,4,20,19,146,153,104,0,0,-
668,Ryan Strome,NYI,"C, R",71,950.05,5,16,10,6,21,52.50,112,4.46,10.18,186,152,102,44,6,12,20,10,10,0,0,8,32,31,76,50,17,33,40,45.21
669,Mika Zibanejad,OTT,C,81,1027.6,15,18,10,8,33,67.35,122,12.30,13.1,208,171,125,80,8,14,12,5,5,0,0,13,35,26,99,75,35,514,497,50.84
670,Mark Scheifele,WPG,C,71,1027.1333333333,18,25,17,8,43,75.44,139,12.95,13.55,234,195,162,64,3,15,28,10,9,0,1,18,27,53,48,103,34,397,496,44.46
671,Sean Couturier,PHI,C,63,859.83333333333,8,21,14,7,29,76.32,80,10.00,8.19,145,104,75,36,3,10,18,9,9,0,0,11,23,16,30,89,21,425,439,49.19
672,Dougie Hamilton,CGY,D,82,1311.7666666667,6,16,5,11,22,48.89,127,4.72,5.35,246,182,69,12,3,15,24,12,12,0,0,7,49,14,71,38,86,0,0,-
673,Jonas Brodin,MIN,D,68,1221.5833333333,2,4,3,1,6,20.00,55,3.64,2.04,137,86,23,4,2,7,12,6,6,0,0,4,21,19,29,72,96,0,0,-
674,Ryan Murphy,CAR,D,35,521.11666666667,0,7,3,4,7,38.89,35,0.00,1.31,80,51,16,3,2,6,4,2,2,0,0,4,16,11,24,36,21,0,0,-
675,Sven Baertschi,VAN,L,69,777.03333333333,12,7,3,4,19,76.00,82,14.63,8,136,109,94,39,5,6,8,4,4,0,0,12,18,24,27,78,34,0,1,0.00
676,Jamie Oleksiak,DAL,D,19,227.41666666667,0,2,1,1,2,33.33,13,0.00,0.85,28,19,10,2,0,2,9,3,2,1,0,2,16,4,54,18,24,0,0,-
677,J.T. Miller,NYR,L,82,1071.7833333333,17,17,11,6,34,75.56,115,14.78,10.32,210,152,111,55,8,11,27,12,11,1,0,13,50,37,170,117,44,44,56,44.00
678,Joel Armia,WPG,R,43,476.01666666667,3,4,2,2,7,50.00,46,6.52,3.83,88,62,59,23,5,2,8,4,4,0,0,5,12,20,54,38,19,0,2,0.00
679,Nathan Beaulieu,MTL,D,64,969.55,1,14,7,7,15,44.12,63,1.59,2.47,119,83,30,9,2,9,28,6,4,0,2,9,48,13,55,120,78,0,0,-
680,Mark McNeill,CHI,C,1,11.783333333333,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-
681,Oscar Klefbom,EDM,D,30,493.73333333333,4,5,4,1,9,50.00,35,11.43,1.38,81,58,18,2,1,5,4,2,2,0,0,0,23,7,20,45,38,0,0,-
682,Connor Murphy,ARI,D,78,1285.2833333333,4,9,4,5,13,26.53,86,4.65,3.15,200,131,43,6,3,14,42,21,21,0,0,11,21,16,148,154,105,0,0,-
683,Stefan Noesen,ANA,R,1,6.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,-
684,Joe Morrow,BOS,D,33,466.41666666667,1,4,1,3,5,25.00,36,2.78,0.89,65,41,11,1,0,4,2,1,1,0,0,2,7,8,26,45,32,0,0,-
685,Matt Puempel,OTT,L,26,277.98333333333,2,1,0,1,3,42.86,26,7.69,2.55,50,37,31,13,4,3,4,2,2,0,0,2,5,6,18,21,9,1,1,50.00
686,Stuart Percy,TOR,D,3,39.483333333333,0,0,0,0,0,-,1,0.00,0.02,5,2,0,0,1,0,0,0,0,0,0,0,1,1,4,6,3,0,0,-
687,Phillip Danault,"CHI, MTL",L,51,594.81666666667,3,5,1,4,8,80.00,70,4.29,5.46,118,96,52,26,2,7,8,4,4,0,0,4,10,16,42,89,26,226,250,47.48
688,Vladislav Namestnikov,T.B,C,80,938.95,11,16,9,7,27,65.85,90,12.22,8.22,153,119,102,45,11,14,32,13,11,2,0,15,12,13,45,98,30,151,184,45.07
689,Rickard Rakell,ANA,C,72,945.65,14,16,10,6,30,69.77,138,10.14,12.42,243,201,144,61,8,14,12,6,6,0,0,15,32,23,116,141,29,172,224,43.43
690,Seth Griffith,BOS,C,4,32.2,0,0,0,0,0,-,2,0.00,0.08,4,3,0,0,0,0,4,2,2,0,0,0,0,0,4,3,0,0,0,-
691,Turner Elson,CGY,C,1,11.516666666667,0,1,0,1,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-
692,Colin Miller,BOS,D,42,584.05,3,7,3,4,10,41.67,48,6.25,1.95,108,71,13,2,0,4,27,12,11,1,0,4,16,6,42,49,31,0,0,-
693,Jonathan Marchessault,T.B,C,45,408.13333333333,3,8,2,6,11,84.62,63,4.76,5.36,99,83,62,32,4,8,15,6,5,1,0,9,6,7,54,44,8,22,13,62.86
694,Kurtis Gabriel,MIN,R,3,13.483333333333,0,0,0,0,0,0.00,1,0.00,0.01,1,1,0,0,0,0,5,1,0,1,0,1,0,1,4,1,0,0,0,-
695,Barclay Goodrow,S.J,R,14,127.56666666667,0,1,0,1,1,33.33,7,0.00,0.59,12,12,6,3,0,1,6,3,3,0,0,2,3,3,8,17,2,4,0,100.00
696,Cole Schneider,BUF,L,2,23.733333333333,0,0,0,0,0,-,5,0.00,0.55,7,7,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-
697,Bobby Farnham,"N.J, PIT",R,53,482.98333333333,8,2,1,1,10,83.33,50,16.00,4.41,86,73,52,23,3,2,47,14,10,3,1,22,7,11,92,79,17,2,2,50.00
698,Brian O'Neill,N.J,R,22,208.06666666667,0,2,1,1,2,66.67,14,0.00,1.35,24,18,14,5,0,1,6,3,3,0,0,2,3,4,33,29,9,2,3,40.00
699,Brad Hunt,EDM,D,7,81.3,0,0,0,0,0,0.00,10,0.00,0.22,16,11,2,0,0,0,2,1,1,0,0,0,5,2,7,3,6,0,0,-
700,Torey Krug,BOS,D,81,1341.2166666667,3,19,14,5,22,40.00,151,1.99,5.81,299,209,85,14,5,19,27,12,11,1,0,12,42,15,55,73,74,2,0,100.00
701,J.T. Brown,T.B,R,78,890.05,7,12,9,3,19,55.88,130,5.38,9.76,225,178,112,61,8,19,22,8,6,2,0,12,11,18,94,125,28,14,19,42.42
702,Matt Tennyson,S.J,D,29,262.1,0,3,1,2,3,27.27,17,0.00,0.76,49,28,9,1,1,2,0,0,0,0,0,1,14,1,22,52,18,0,0,-
703,Brian Flynn,MTL,C,56,549.86666666667,2,4,2,2,6,46.15,69,2.90,4.4,101,87,46,23,9,5,6,3,3,0,0,4,10,15,23,28,23,138,105,56.79
704,Jeremy Welsh,STL,C,2,16.05,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,4,4,0,1,2,33.33
705,Luke Glendening,DET,C,81,881.98333333333,5,11,4,7,16,57.14,76,6.58,8.35,137,112,78,48,0,6,26,13,13,0,0,15,8,13,127,97,27,430,307,58.34
706,Yanni Gourde,T.B,C,2,14.633333333333,0,1,1,0,1,100.00,0,-,0.11,1,1,1,1,0,0,2,1,1,0,0,0,0,0,2,5,1,0,0,-
707,Ryan Murray,CBJ,D,82,1398.3166666667,3,9,4,5,12,21.05,51,5.88,2.29,122,69,35,4,2,8,24,12,12,0,0,1,27,12,46,90,124,0,0,-
708,Alex Galchenyuk,MTL,C,82,1043.6833333333,19,17,9,8,36,69.23,148,12.84,13.8,250,198,147,73,7,15,14,6,6,0,0,13,28,28,58,106,32,302,321,48.48
709,Griffin Reinhart,EDM,D,29,455.48333333333,0,1,0,1,1,6.67,22,0.00,1.2,56,31,16,2,2,3,16,8,8,0,0,2,21,5,55,41,39,0,0,-
710,Morgan Rielly,TOR,D,82,1442.8833333333,4,14,6,8,18,39.13,114,3.51,5.35,304,204,81,13,9,12,20,10,10,0,0,8,57,24,48,110,88,0,0,-
711,Hampus Lindholm,ANA,D,80,1355.8166666667,2,7,4,3,9,21.95,91,2.20,4.37,204,132,64,17,6,9,32,15,15,0,0,13,53,15,61,165,78,0,0,-
712,Nail Yakupov,EDM,R,60,719.41666666667,7,9,3,6,16,66.67,109,6.42,8.58,181,133,103,41,4,13,14,7,7,0,0,10,32,23,52,28,21,0,1,0.00
713,Matt Dumba,MIN,D,81,1128.4333333333,4,10,5,5,14,28.57,87,4.60,3.86,204,137,38,5,1,7,22,11,11,0,0,13,40,13,76,84,56,0,0,-
714,Phillip Di Giuseppe,CAR,L,41,541.11666666667,6,10,7,3,16,66.67,60,10.00,5.43,109,91,44,26,2,5,12,6,6,0,0,4,5,16,107,31,20,7,9,43.75
715,Brendan Gaunce,VAN,C,20,219.88333333333,1,0,0,0,1,50.00,30,3.33,2.42,47,38,33,13,5,4,0,0,0,0,0,0,5,5,32,16,3,40,51,43.96
716,Brady Skjei,NYR,D,7,100.25,0,0,0,0,0,0.00,4,0.00,0.2,15,7,4,0,0,2,4,2,2,0,0,0,3,2,10,7,8,0,0,-
717,Stefan Matteau,"MTL, N.J",C,32,313.36666666667,1,1,0,1,2,50.00,22,4.55,1.9,45,31,19,7,3,4,8,4,4,0,0,4,8,2,65,49,7,0,0,-
718,Tanner Pearson,L.A,L,79,927.48333333333,11,15,9,6,26,72.22,110,10.00,10.4,222,166,129,53,10,9,12,6,6,0,0,16,16,21,97,99,24,4,6,40.00
719,Scott Laughton,PHI,C,71,669.5,7,14,7,7,21,91.30,80,8.75,6.19,138,104,75,34,7,11,25,11,10,1,0,5,20,22,85,58,26,166,208,44.39
720,Olli Maatta,PIT,D,67,1119.8833333333,6,11,6,5,17,28.33,88,6.82,3.94,169,120,43,12,8,9,14,7,7,0,0,5,29,6,71,125,66,0,0,-
721,Michael Matheson,FLA,D,3,47.7,0,0,0,0,0,0.00,2,0.00,0.06,5,3,1,0,0,0,2,1,1,0,0,1,0,1,1,0,1,0,0,-
722,Zemgus Girgensons,BUF,C,71,891.48333333333,5,9,7,2,14,60.87,96,5.21,7.16,158,124,87,35,4,10,14,7,7,0,0,21,16,13,119,105,30,139,157,46.96
723,Cody Ceci,OTT,D,75,1171.25,8,11,6,5,19,48.72,101,7.92,4.04,201,137,46,10,2,8,18,9,9,0,0,4,33,12,61,108,103,0,0,-
724,Tom Wilson,WSH,R,82,903.71666666667,7,13,11,2,20,54.05,97,7.22,8.87,184,136,110,51,3,9,100,36,30,4,2,26,17,14,243,141,29,6,6,50.00
725,Tomas Hertl,S.J,C,81,1115.1666666667,17,20,10,10,37,66.07,175,9.71,16.63,299,228,189,118,12,22,18,9,9,0,0,17,37,30,89,103,57,204,163,55.59
726,Teuvo Teravainen,CHI,L,78,952.01666666667,9,11,8,3,20,76.92,108,8.33,8.37,196,145,107,36,6,5,16,8,8,0,0,12,19,28,21,55,22,94,142,39.83
727,Derrick Pouliot,PIT,D,22,307.01666666667,0,6,2,4,6,46.15,21,0.00,1.25,49,29,15,3,1,5,2,1,1,0,0,0,2,6,14,36,18,0,0,-
728,Jacob Trouba,WPG,D,81,1393.75,5,8,4,4,13,23.64,104,4.81,4.83,222,141,56,18,1,18,35,16,15,1,0,8,52,20,125,106,129,0,1,0.00
729,Slater Koekkoek,T.B,D,9,92.033333333333,0,1,1,0,1,50.00,11,0.00,0.48,22,16,8,3,0,2,2,1,1,0,0,0,3,3,6,14,5,0,0,-
730,Filip Forsberg,NSH,L,82,1120.1,21,13,9,4,34,62.96,170,12.35,16.26,351,267,181,64,11,18,27,12,11,1,0,22,38,59,103,83,25,2,2,50.00
731,Mikhail Grigorenko,COL,C,74,816.28333333333,5,17,11,6,22,57.89,73,6.85,5.83,124,100,77,31,2,11,6,3,3,0,0,2,16,18,23,67,30,134,175,43.37
732,Radek Faksa,DAL,C,45,477.6,4,5,2,3,9,45.00,64,6.25,7.31,109,93,73,45,2,8,10,5,5,0,0,7,9,16,41,47,24,167,172,49.26
733,Patrick Sieloff,CGY,D,1,14.283333333333,1,0,0,0,1,100.00,1,100.00,0.01,3,1,1,0,0,0,2,1,1,0,0,0,0,0,3,1,1,0,0,-
734,Colton Parayko,STL,D,79,1258.1666666667,5,19,12,7,24,40.00,127,3.94,5.01,273,184,54,13,5,19,17,7,6,1,0,8,15,29,94,144,104,0,0,-
735,Brendan Leipsic,TOR,L,6,70.733333333333,1,1,1,0,2,100.00,9,11.11,0.6,16,12,6,1,1,2,2,1,1,0,0,1,1,3,10,10,6,1,1,50.00
736,Oskar Sundqvist,PIT,C,18,176.08333333333,0,3,2,1,3,75.00,12,0.00,1.02,20,18,12,8,0,1,2,1,1,0,0,1,1,6,18,26,5,58,73,44.27
737,Esa Lindell,DAL,D,4,53.483333333333,0,0,0,0,0,0.00,2,0.00,0.09,9,4,2,0,0,0,0,0,0,0,0,0,3,0,2,10,9,0,0,-
738,Chandler Stephenson,WSH,C,9,69.983333333333,0,0,0,0,0,-,2,0.00,0.26,4,3,3,3,0,0,2,1,1,0,0,0,1,3,5,9,4,30,24,55.56
