id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
12,Corey Crawford,CHI,58,255.53333333333,261,232,29,0.889,6.81,3.29,29.04,67,50,17,0.746,3.99,-2.74,65,59,6,0.908,1.41,2.50,129,123,6,0.953,1.41,2.29,2,22,34.54,25.07
13,Jimmy Howard,DET,37,163.96666666667,135,118,17,0.874,6.22,-0.30,17.3,41,33,8,0.805,2.93,0.72,33,28,5,0.848,1.83,-0.69,61,57,4,0.934,1.46,-0.08,0,14,31.58,23.71
14,Jaroslav Halak,NYI,36,143.63333333333,104,98,6,0.942,2.51,6.87,11.65,28,26,2,0.929,0.84,3.96,17,15,2,0.882,0.84,0.22,54,53,1,0.981,0.42,2.47,3,7,35.65,47.67
15,Brian Elliott,STL,42,215.43333333333,195,177,18,0.908,5.01,6.13,24.31,53,45,8,0.849,2.23,3.28,58,55,3,0.948,0.84,4.58,84,77,7,0.917,1.95,-1.60,0,24,32.56,29.22
16,Yann Danis,N.J,2,7.9333333333333,2,1,1,0.500,7.56,-0.75,0.29,1,1,0,1.000,0.00,0.21,0,0,0,-,0.00,0.00,1,0,1,0.000,7.56,-0.94,0,0,28.00,46.00
17,Al Montoya,FLA,25,107.75,85,77,8,0.906,4.45,2.52,10.37,23,19,4,0.826,2.23,0.89,22,19,3,0.864,1.67,-0.12,40,39,1,0.975,0.56,1.57,2,12,34.01,24.13
18,Devan Dubnyk,MIN,67,254.71666666667,233,195,38,0.837,8.95,-9.17,28.54,69,51,18,0.739,4.24,-3.32,69,59,10,0.855,2.36,-0.98,95,85,10,0.895,2.36,-3.90,5,25,31.67,22.87
19,Cory Schneider,N.J,58,298.73333333333,235,209,26,0.889,5.22,3.07,28.88,74,62,12,0.838,2.41,3.75,61,51,10,0.836,2.01,-2.03,98,94,4,0.959,0.80,2.30,1,20,32.13,22.96
20,Thomas Greiss,NYI,41,184.56666666667,155,139,16,0.897,5.20,3.18,18.13,53,46,7,0.868,2.28,4.28,39,33,6,0.846,1.95,-0.90,61,59,2,0.967,0.65,1.92,2,14,33.16,31.13
21,Karri Ramo,CGY,37,128.56666666667,116,100,16,0.862,7.47,-1.65,15.43,40,32,8,0.800,3.73,0.51,28,24,4,0.857,1.87,-0.34,48,44,4,0.917,1.87,-0.92,3,15,30.58,21.50
22,Anton Khudobin,ANA,9,32.65,31,29,2,0.935,3.68,1.84,4.14,13,12,1,0.923,1.84,1.77,9,8,1,0.889,1.84,0.18,9,9,0,1.000,0.00,0.58,0,3,27.35,17.50
23,Pekka Rinne,NSH,66,315.75,236,203,33,0.860,6.27,-3.80,24.31,45,31,14,0.689,2.66,-4.42,65,56,9,0.862,1.71,-0.50,124,115,9,0.927,1.71,-1.03,0,15,37.25,29.55
24,Carey Price,MTL,12,64.383333333333,47,42,5,0.894,4.66,0.81,6.59,13,10,3,0.769,2.80,-0.23,15,14,1,0.933,0.93,0.96,17,17,0,1.000,0.00,1.09,0,8,39.64,78.00
25,Tuukka Rask,BOS,64,320.93333333333,223,192,31,0.861,5.80,-3.41,27.21,68,52,16,0.765,2.99,-1.53,54,46,8,0.852,1.50,-0.94,100,93,7,0.930,1.31,-0.58,1,19,32.93,20.23
26,Ondrej Pavelec,WPG,33,166.96666666667,157,133,24,0.847,8.62,-4.58,21.5,54,40,14,0.741,5.03,-2.51,38,35,3,0.921,1.08,1.97,65,58,7,0.892,2.52,-2.82,2,22,31.32,22.13
27,Jonathan Quick,L.A,68,367.6,319,281,38,0.881,6.20,1.47,42.76,91,73,18,0.802,2.94,1.36,76,63,13,0.829,2.12,-3.07,152,145,7,0.954,1.14,2.76,1,50,32.99,24.05
28,Ben Bishop,T.B,61,305.43333333333,263,240,23,0.913,4.52,9.54,28.49,61,50,11,0.820,2.16,1.98,61,56,5,0.918,0.98,2.97,139,132,7,0.950,1.38,1.93,1,30,38.30,28.48
29,Alex Stalock,S.J,13,54.4,41,35,6,0.854,6.62,-0.93,5.64,11,9,2,0.818,2.21,0.34,11,9,2,0.818,2.21,-0.56,19,17,2,0.895,2.21,-0.78,0,7,34.07,23.83
30,Niklas Backstrom,CGY,4,22.083333333333,20,16,4,0.800,10.87,-1.53,3,8,4,4,0.500,10.87,-2.30,5,5,0,1.000,0.00,0.65,7,7,0,1.000,0.00,0.45,2,2,30.45,14.25
31,Chad Johnson,BUF,45,196.33333333333,179,158,21,0.883,6.42,1.15,22.57,54,42,12,0.778,3.67,-0.51,47,42,5,0.894,1.53,1.14,77,73,4,0.948,1.22,0.95,3,22,32.45,21.10
32,Steve Mason,PHI,54,236.88333333333,184,152,32,0.826,8.11,-9.24,23.24,52,36,16,0.692,4.05,-4.94,51,45,6,0.882,1.52,0.67,80,70,10,0.875,2.53,-4.86,1,25,31.82,24.84
33,Reto Berra,COL,14,57.233333333333,59,50,9,0.847,9.44,-1.70,7.24,15,13,2,0.867,2.10,1.19,13,10,3,0.769,3.15,-1.30,30,26,4,0.867,4.19,-2.07,0,6,33.02,26.78
34,James Reimer,"S.J, TOR",40,208.28333333333,146,123,23,0.842,6.63,-4.94,16.54,30,20,10,0.667,2.88,-3.62,38,30,8,0.789,2.30,-3.03,78,73,5,0.936,1.44,0.01,0,9,36.38,24.87
35,Jhonas Enroth,L.A,16,77.816666666667,55,45,10,0.818,7.71,-3.20,6.77,20,13,7,0.650,5.40,-2.74,10,9,1,0.900,0.77,0.31,24,22,2,0.917,1.54,-0.46,0,2,32.05,22.50
36,Jonathan Bernier,TOR,38,195.5,142,128,14,0.901,4.30,3.57,18.47,42,35,7,0.833,2.15,1.94,41,39,2,0.951,0.61,3.36,58,53,5,0.914,1.53,-1.27,4,20,32.12,25.14
37,Jeff Zatkoff,PIT,14,62.516666666667,62,58,4,0.935,3.84,3.67,6.71,14,11,3,0.786,2.88,-0.02,13,13,0,1.000,0.00,1.70,35,34,1,0.971,0.96,1.25,2,5,37.06,17.25
38,Semyon Varlamov,COL,57,250.76666666667,234,203,31,0.868,7.42,-2.05,28.07,69,56,13,0.812,3.11,1.68,59,49,10,0.831,2.39,-2.29,106,98,8,0.925,1.91,-1.19,3,28,33.69,29.48
39,Michal Neuvirth,PHI,32,185.06666666667,156,142,14,0.910,4.54,5.30,19.43,44,36,8,0.818,2.59,1.36,31,29,2,0.935,0.65,2.05,79,75,4,0.949,1.30,1.07,2,23,33.69,19.79
40,Richard Bachman,VAN,1,4,4,4,0,1.000,0.00,0.49,0.35,1,1,0,1.000,0.00,0.21,1,1,0,1.000,0.00,0.13,2,2,0,1.000,0.00,0.13,0,0,21.25,-
41,Jonas Hiller,CGY,26,111.98333333333,96,77,19,0.802,10.18,-7.12,13.18,33,25,8,0.758,4.29,-0.98,24,17,7,0.708,3.75,-3.86,39,35,4,0.897,2.14,-1.49,0,13,31.77,28.11
42,Scott Darling,CHI,29,103.16666666667,106,96,10,0.906,5.82,3.11,12.14,30,26,4,0.867,2.33,2.38,22,19,3,0.864,1.74,-0.12,54,51,3,0.944,1.74,0.47,0,13,33.02,29.40
43,Antti Niemi,DAL,48,206.8,158,135,23,0.854,6.67,-3.45,20.31,40,31,9,0.775,2.61,-0.49,52,43,9,0.827,2.61,-2.20,66,61,5,0.924,1.45,-0.76,2,19,34.03,28.22
44,Jacob Markstrom,VAN,32,147.11666666667,152,138,14,0.908,5.71,4.81,18.54,45,38,7,0.844,2.85,2.58,42,37,5,0.881,2.04,0.49,65,63,2,0.969,0.82,2.18,2,17,32.64,22.50
45,Jake Allen,STL,47,221.81666666667,168,152,16,0.905,4.33,4.79,21.42,51,44,7,0.863,1.89,3.85,44,39,5,0.886,1.35,0.75,73,69,4,0.945,1.08,0.69,3,21,31.63,25.94
46,Michael Hutchinson,WPG,30,147.53333333333,151,136,15,0.901,6.10,3.68,16.67,41,32,9,0.780,3.66,-0.28,44,42,2,0.955,0.81,3.75,66,62,4,0.939,1.63,0.24,1,17,32.94,17.47
47,Braden Holtby,WSH,66,312.08333333333,243,214,29,0.881,5.58,1.06,29.65,64,50,14,0.781,2.69,-0.38,68,60,8,0.882,1.54,0.89,110,103,7,0.936,1.35,0.07,2,29,33.28,25.59
48,Dustin Tokarski,MTL,6,17.05,16,13,3,0.813,10.56,-1.02,2.01,5,3,2,0.600,7.04,-0.94,3,3,0,1.000,0.00,0.39,8,7,1,0.875,3.52,-0.49,0,2,32.88,20.33
49,Anders Lindback,ARI,19,98.95,82,68,14,0.829,8.49,-3.85,9.24,20,14,6,0.700,3.64,-1.74,22,21,1,0.955,0.61,1.88,39,32,7,0.821,4.24,-4.49,1,9,35.29,31.64
50,Martin Jones,S.J,65,277.38333333333,253,223,30,0.881,6.49,1.30,33.19,77,61,16,0.792,3.46,0.38,68,62,6,0.912,1.30,2.89,108,100,8,0.926,1.73,-1.06,2,38,32.30,24.43
51,Anders Nilsson,"EDM, STL",29,113.48333333333,105,90,15,0.857,7.93,-2.01,13.83,37,28,9,0.757,4.76,-1.13,30,27,3,0.900,1.59,0.92,38,35,3,0.921,1.59,-0.56,2,15,32.00,23.87
52,Robin Lehner,BUF,21,94.65,92,85,7,0.924,4.44,4.38,9.16,22,20,2,0.909,1.27,2.68,18,16,2,0.889,1.27,0.35,52,49,3,0.942,1.90,0.34,2,6,35.28,30.00
53,Jean-Francois Berube,NYI,7,29.733333333333,26,23,3,0.885,6.05,0.22,3,9,7,2,0.778,4.04,-0.08,5,5,0,1.000,0.00,0.65,11,11,0,1.000,0.00,0.71,1,3,36.42,52.33
54,Joni Ortio,CGY,22,91.733333333333,67,56,11,0.836,7.19,-2.71,9.99,26,19,7,0.731,4.58,-1.47,22,18,4,0.818,2.62,-1.12,19,19,0,1.000,0.00,1.22,0,9,28.55,20.64
55,Darcy Kuemper,MIN,21,69.816666666667,59,55,4,0.932,3.44,3.30,7.43,18,18,0,1.000,0.00,3.83,17,14,3,0.824,2.58,-0.78,24,23,1,0.958,0.86,0.54,0,7,33.61,63.50
56,Jonas Gustavsson,BOS,24,116.93333333333,75,64,11,0.853,5.64,-1.72,9.54,18,12,6,0.667,3.08,-2.17,15,12,3,0.800,1.54,-1.04,42,40,2,0.952,1.03,0.70,1,6,36.47,21.55
57,Carter Hutton,NSH,17,75.3,46,42,4,0.913,3.19,1.69,6.3,16,13,3,0.813,2.39,0.40,10,9,1,0.900,0.80,0.31,20,20,0,1.000,0.00,1.28,0,4,31.74,19.25
58,Cam Talbot,EDM,56,290.28333333333,254,226,28,0.890,5.79,3.42,32.68,86,69,17,0.802,3.51,1.30,74,66,8,0.892,1.65,1.67,94,91,3,0.968,0.62,3.04,1,36,30.81,22.00
59,Eddie Lack,CAR,34,146.71666666667,80,72,8,0.900,3.27,1.90,11.06,20,15,5,0.750,2.04,-0.74,15,14,1,0.933,0.41,0.96,43,41,2,0.953,0.82,0.76,1,6,35.51,24.88
60,Ben Scrivens,MTL,15,70.616666666667,65,56,9,0.862,7.65,-0.96,7.73,15,9,6,0.600,5.10,-2.81,15,14,1,0.933,0.85,0.96,34,32,2,0.941,1.70,0.18,1,4,33.86,21.00
61,Sergei Bobrovsky,CBJ,37,191.13333333333,164,143,21,0.872,6.59,-0.71,19.87,44,31,13,0.705,4.08,-3.64,45,39,6,0.867,1.88,-0.12,72,70,2,0.972,0.63,2.63,1,20,35.34,22.52
62,Calvin Pickard,COL,20,104.13333333333,80,75,5,0.938,2.88,4.90,10.11,22,19,3,0.864,1.73,1.68,21,19,2,0.905,1.15,0.74,37,37,0,1.000,0.00,2.38,1,6,33.34,18.80
63,Scott Wedgewood,N.J,4,22.866666666667,16,16,0,1.000,0.00,1.98,1.96,6,6,0,1.000,0.00,1.28,2,2,0,1.000,0.00,0.26,8,8,0,1.000,0.00,0.51,0,1,27.63,-
64,Philipp Grubauer,WSH,22,102.51666666667,76,70,6,0.921,3.51,3.40,10,21,19,2,0.905,1.17,2.47,13,11,2,0.846,1.17,-0.30,42,40,2,0.952,1.17,0.70,0,9,36.24,29.50
65,Louis Domingue,ARI,39,205.66666666667,176,149,27,0.847,7.88,-5.23,21.23,46,34,12,0.739,3.50,-2.21,48,40,8,0.833,2.33,-1.73,82,75,7,0.915,2.04,-1.73,2,21,32.93,26.74
66,Petr Mrazek,DET,54,258.03333333333,206,181,25,0.879,5.81,0.49,24.56,49,38,11,0.776,2.56,-0.57,59,54,5,0.915,1.16,2.71,96,87,9,0.906,2.09,-2.83,2,18,32.93,28.20
67,Frederik Andersen,ANA,43,227.71666666667,176,156,20,0.886,5.27,1.77,21.79,41,33,8,0.805,2.11,0.72,54,47,7,0.870,1.84,0.06,80,75,5,0.938,1.32,0.14,2,17,33.11,23.60
68,Keith Kinkaid,N.J,23,109.41666666667,98,86,12,0.878,6.58,0.12,13.43,33,28,5,0.848,2.74,2.02,24,22,2,0.917,1.10,1.14,41,36,5,0.878,2.74,-2.37,1,13,30.78,22.92
69,Jason Kasdorf,BUF,1,2.3333333333333,3,2,1,0.667,25.71,-0.63,0.1,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,3,2,1,0.667,25.71,-0.81,0,0,46.00,53.00
70,Laurent Brossoit,EDM,5,24.35,19,17,2,0.895,4.93,0.35,2.37,7,5,2,0.714,4.93,-0.51,3,3,0,1.000,0.00,0.39,9,9,0,1.000,0.00,0.58,1,1,31.79,15.50
71,Anton Forsberg,CBJ,4,17.083333333333,16,15,1,0.938,3.51,0.98,1.52,6,5,1,0.833,3.51,0.28,3,3,0,1.000,0.00,0.39,7,7,0,1.000,0.00,0.45,0,0,35.31,10.00
72,Garret Sparks,TOR,17,85.2,69,58,11,0.841,7.75,-2.46,8.15,14,10,4,0.714,2.82,-1.02,22,19,3,0.864,2.11,-0.12,33,29,4,0.879,2.82,-1.88,1,6,33.61,30.27
73,John Gibson,ANA,40,218.26666666667,169,158,11,0.935,3.02,9.91,21.2,49,42,7,0.857,1.92,3.43,47,44,3,0.936,0.82,3.14,71,70,1,0.986,0.27,3.56,2,12,32.60,24.27
74,Christopher Gibson,NYI,4,9.3666666666667,5,4,1,0.800,6.41,-0.38,0.77,2,1,1,0.500,6.41,-0.57,1,1,0,1.000,0.00,0.13,2,2,0,1.000,0.00,0.13,0,1,34.60,17.00
75,Andrei Vasilevskiy,T.B,24,121.01666666667,118,102,16,0.864,7.93,-1.40,12.94,33,26,7,0.788,3.47,0.02,28,20,8,0.714,3.97,-4.34,57,56,1,0.982,0.50,2.66,1,15,33.79,24.69
76,Matt Murray,PIT,13,64.833333333333,53,48,5,0.906,4.63,1.56,5.91,16,13,3,0.813,2.78,0.40,13,12,1,0.923,0.93,0.70,23,22,1,0.957,0.93,0.48,2,5,34.17,21.60
77,Chris Driedger,OTT,1,3.8,4,4,0,1.000,0.00,0.49,0.6,1,1,0,1.000,0.00,0.21,1,1,0,1.000,0.00,0.13,2,2,0,1.000,0.00,0.13,0,1,35.00,-
78,Joonas Korpisalo,CBJ,31,150.65,112,97,15,0.866,5.97,-1.14,14.85,36,30,6,0.833,2.39,1.66,24,21,3,0.875,1.19,0.14,51,45,6,0.882,2.39,-2.72,1,14,32.72,24.47
79,Connor Hellebuyck,WPG,26,129.26666666667,113,94,19,0.832,8.82,-5.02,14.87,38,32,6,0.842,2.78,2.09,31,25,6,0.806,2.78,-1.95,44,37,7,0.841,3.25,-4.17,2,15,30.73,27.47
80,Linus Ullmark,BUF,20,50.2,50,44,6,0.880,7.17,0.19,4.95,12,9,3,0.750,3.59,-0.45,13,11,2,0.846,2.39,-0.30,25,24,1,0.960,1.20,0.61,1,2,35.74,24.17
81,Andrew Hammond,OTT,24,101.23333333333,100,80,20,0.800,11.85,-7.63,11.75,19,13,6,0.684,3.56,-1.96,30,22,8,0.733,4.74,-4.08,51,45,6,0.882,3.56,-2.72,0,14,36.07,33.70
82,Mike Condon,MTL,55,234.71666666667,198,170,28,0.859,7.16,-3.50,25.71,59,41,18,0.695,4.60,-5.45,49,43,6,0.878,1.53,0.40,88,84,4,0.955,1.02,1.65,0,30,31.72,18.61
83,Antti Raanta,NYR,25,83,62,55,7,0.887,5.06,0.67,8.8,23,19,4,0.826,2.89,0.89,19,16,3,0.842,2.17,-0.52,20,20,0,1.000,0.00,1.28,0,7,32.16,19.57
84,Kristers Gudlevskis,T.B,1,6,6,6,0,1.000,0.00,0.74,0.42,1,1,0,1.000,0.00,0.21,1,1,0,1.000,0.00,0.13,4,4,0,1.000,0.00,0.26,0,0,40.67,-
85,Juuse Saros,NSH,1,7,6,4,2,0.667,17.14,-1.26,1.34,3,2,1,0.667,8.57,-0.36,1,0,1,0.000,8.57,-0.87,2,2,0,1.000,0.00,0.13,0,3,26.67,18.50
86,Pheonix Copley,STL,1,2,1,1,0,1.000,0.00,0.12,0.02,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.06,0,0,61.00,-
87,Roman Will,COL,1,0.56666666666667,1,0,1,0.000,105.88,-0.88,0.05,0,0,0,-,0.00,0.00,1,0,1,0.000,105.88,-0.87,0,0,0,-,0.00,0.00,0,0,38.00,38.00
88,Matthew O'Connor,OTT,1,9.4166666666667,3,3,0,1.000,0.00,0.37,0.67,2,2,0,1.000,0.00,0.43,1,1,0,1.000,0.00,0.13,0,0,0,-,0.00,0.00,0,1,16.00,-
89,Niklas Treutle,ARI,2,6.75,6,3,3,0.500,26.67,-2.26,0.68,3,1,2,0.333,17.78,-1.36,1,1,0,1.000,0.00,0.13,2,1,1,0.500,8.89,-0.87,1,1,30.83,26.00
90,Charlie Lindgren,MTL,1,0.65,0,0,0,-,0.00,0.00,0.13,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
