id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
38,Mikko Koskinen,EDM,55,233.51666666667,203,175,28,0.862,7.19,-1.30,24.72,58,48,10,0.828,2.57,1.94,56,45,11,0.804,2.83,-3.03,89,82,7,0.921,1.80,-0.53,1,20,30.99,24.68
39,Anders Nilsson,"OTT, VAN",36,140.38333333333,116,99,17,0.853,7.27,-1.74,14.4,32,27,5,0.844,2.14,1.59,37,29,8,0.784,3.42,-2.74,45,41,4,0.911,1.71,-0.73,1,14,31.67,29.35
40,Robin Lehner,NYI,46,177.85,167,151,16,0.904,5.40,5.96,21.03,57,50,7,0.877,2.36,4.74,54,50,4,0.926,1.35,3.68,53,48,5,0.906,1.69,-1.15,1,23,31.13,25.13
41,Edward Pasquale,T.B,3,11.166666666667,9,9,0,1.000,0.00,1.18,0.74,1,1,0,1.000,0.00,0.21,2,2,0,1.000,0.00,0.28,6,6,0,1.000,0.00,0.44,0,0,31.22,-
42,Darcy Kuemper,ARI,55,235.48333333333,185,169,16,0.914,4.08,8.33,21.21,38,35,3,0.921,0.76,4.82,61,56,5,0.918,1.27,3.68,86,78,8,0.907,2.04,-1.75,2,17,33.04,35.31
43,Carter Hutton,BUF,50,218.13333333333,194,172,22,0.887,6.05,3.51,23.2,63,48,15,0.762,4.13,-2.03,46,41,5,0.891,1.38,1.54,83,81,2,0.976,0.55,4.03,4,18,33.58,17.64
44,Cam Talbot,"EDM, PHI",35,153.61666666667,131,104,27,0.794,10.55,-9.77,16.35,43,29,14,0.674,5.47,-5.15,33,26,7,0.788,2.73,-2.31,55,49,6,0.891,2.34,-2.00,1,25,30.88,23.74
45,Sergei Bobrovsky,CBJ,62,231.63333333333,149,130,19,0.872,4.92,0.60,18.16,36,29,7,0.806,1.81,0.41,58,51,7,0.879,1.81,1.25,54,49,5,0.907,1.30,-1.08,2,13,33.11,28.16
46,Calvin Pickard,"ARI, PHI",17,62.1,60,49,11,0.817,10.63,-3.11,6.8,23,18,5,0.783,4.83,-0.26,17,13,4,0.765,3.86,-1.58,20,18,2,0.900,1.93,-0.55,1,6,26.88,22.91
47,Jack Campbell,L.A,31,134.16666666667,111,100,11,0.901,4.92,3.60,16.08,27,22,5,0.815,2.24,0.56,32,29,3,0.906,1.34,1.55,52,49,3,0.942,1.34,0.78,0,21,32.81,24.64
48,Philipp Grubauer,COL,37,177.36666666667,154,137,17,0.890,5.75,3.25,19.06,42,32,10,0.762,3.38,-1.35,36,35,1,0.972,0.34,4.12,75,69,6,0.920,2.03,-0.55,1,27,34.38,24.82
49,Louis Domingue,T.B,26,133.55,121,108,13,0.893,5.84,2.91,12.5,31,25,6,0.806,2.70,0.38,39,36,3,0.923,1.35,2.55,50,46,4,0.920,1.80,-0.37,0,14,33.35,24.08
50,Petr Mrazek,CAR,40,195.95,136,112,24,0.824,7.35,-6.11,18.44,46,30,16,0.652,4.90,-6.53,28,23,5,0.821,1.53,-1.02,60,57,3,0.950,0.92,1.36,1,19,31.40,18.88
