id,player_name,team,gp,toi,sa,sv,ga,sv_pcg,gaa,gsaa,xga,hdsa,hdsv,hdga,hdsv_pcg,hdgaa,hdgsaa,mdsa,mdsv,mdga,mdsv_pcg,mdgaa,mdgsaa,ldsa,ldsv,ldga,ldsv_pcg,ldgaa,ldgsaa,rush_attempts_against,rebound_attempts_against,avg_shot_dist,avg_goal_dist
36,Calvin Pickard,DET,3,10.583333333333,11,9,2,0.818,11.34,-0.55,1.03,2,1,1,0.500,5.67,-0.56,2,1,1,0.500,5.67,-0.72,7,7,0,1.000,0.00,0.48,0,1,35.45,15.50
37,Jack Campbell,"L.A, TOR",26,115.4,84,70,14,0.833,7.28,-2.96,10.3,25,16,9,0.640,4.68,-3.53,29,26,3,0.897,1.56,1.03,30,28,2,0.933,1.04,0.07,2,11,31.43,19.29
38,Philipp Grubauer,COL,36,172.5,149,128,21,0.859,7.30,-1.42,17.96,44,32,12,0.727,4.17,-2.37,36,32,4,0.889,1.39,1.01,69,64,5,0.928,1.74,-0.24,2,24,31.23,20.43
39,Louis Domingue,"N.J, VAN",17,70.616666666667,48,41,7,0.854,5.95,-0.69,6.16,11,7,4,0.636,3.40,-1.59,17,16,1,0.941,0.85,1.36,19,17,2,0.895,1.70,-0.69,1,4,34.63,24.00
40,Petr Mrazek,CAR,40,215.28333333333,161,138,23,0.857,6.41,-1.84,21.85,51,41,10,0.804,2.79,1.16,44,37,7,0.841,1.95,-0.88,65,59,6,0.908,1.67,-1.52,1,23,29.87,22.83
41,Frederik Andersen,TOR,52,229.56666666667,198,170,28,0.859,7.32,-1.98,22.54,39,29,10,0.744,2.61,-1.47,61,51,10,0.836,2.61,-1.52,97,89,8,0.918,2.09,-1.31,1,25,35.38,24.39
42,Keith Kinkaid,MTL,6,22.9,26,21,5,0.808,13.10,-1.58,2.59,4,3,1,0.750,2.62,-0.12,8,6,2,0.750,5.24,-0.89,14,12,2,0.857,5.24,-1.03,0,1,33.08,26.60
43,Laurent Brossoit,WPG,19,57.783333333333,60,50,10,0.833,10.38,-2.12,7.18,22,15,7,0.682,7.27,-2.19,13,12,1,0.923,1.04,0.81,25,23,2,0.920,2.08,-0.28,0,8,29.48,18.60
44,Anton Forsberg,CAR,3,12.466666666667,9,9,0,1.000,0.00,1.18,0.56,2,2,0,1.000,0.00,0.44,3,3,0,1.000,0.00,0.42,4,4,0,1.000,0.00,0.28,2,0,38.78,-
45,Garret Sparks,VGK,1,2,3,3,0,1.000,0.00,0.39,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,2,2,0,1.000,0.00,0.14,0,0,26.67,-
46,Jordan Binnington,STL,50,222.68333333333,202,174,28,0.861,7.54,-1.46,23.07,59,52,7,0.881,1.89,5.91,58,47,11,0.810,2.96,-2.93,83,73,10,0.880,2.69,-4.27,0,19,31.86,30.18
47,John Gibson,ANA,51,212.85,165,139,26,0.842,7.33,-4.32,20.61,53,40,13,0.755,3.66,-1.40,51,44,7,0.863,1.97,0.09,61,55,6,0.902,1.69,-1.79,1,13,29.06,24.62
48,Oscar Dansk,VGK,1,7.6166666666667,8,6,2,0.750,15.75,-0.95,0.63,0,0,0,-,0.00,0.00,4,2,2,0.500,15.75,-1.44,4,4,0,1.000,0.00,0.28,0,0,36.13,26.50
49,Malcolm Subban,"CHI, VGK",21,75.5,74,63,11,0.851,8.74,-1.28,9.67,27,22,5,0.815,3.97,0.91,14,13,1,0.929,0.79,0.95,33,28,5,0.848,3.97,-2.72,0,14,30.32,21.36
50,Andrei Vasilevskiy,T.B,52,260.1,222,192,30,0.865,6.92,-0.83,26.13,69,54,15,0.783,3.46,0.10,67,60,7,0.896,1.61,2.32,84,76,8,0.905,1.85,-2.21,1,32,31.07,24.60
51,Matt Murray,PIT,38,152.03333333333,121,108,13,0.893,5.13,2.90,15.21,37,31,6,0.838,2.37,2.10,40,34,6,0.850,2.37,-0.44,43,42,1,0.977,0.39,1.97,1,20,29.63,24.54
52,Chris Driedger,FLA,12,43.066666666667,35,32,3,0.914,4.18,1.60,4.84,10,8,2,0.800,2.79,0.19,12,11,1,0.917,1.39,0.67,13,13,0,1.000,0.00,0.90,0,5,30.11,11.33
53,Joonas Korpisalo,CBJ,37,156.38333333333,127,113,14,0.890,5.37,2.69,13.28,28,24,4,0.857,1.53,2.13,42,39,3,0.929,1.15,2.84,56,49,7,0.875,2.69,-3.14,0,5,32.75,27.50
54,Connor Hellebuyck,WPG,58,210.65,204,178,26,0.873,7.41,0.81,24.95,58,40,18,0.690,5.13,-5.31,48,45,3,0.938,0.85,3.68,97,92,5,0.948,1.42,1.69,0,33,32.97,19.00
55,Linus Ullmark,BUF,34,158.91666666667,150,125,25,0.833,9.44,-5.29,19.08,54,42,12,0.778,4.53,-0.19,39,33,6,0.846,2.27,-0.58,56,49,7,0.875,2.64,-3.14,0,16,29.27,22.28
56,Aaron Dell,S.J,33,142.2,130,115,15,0.885,6.33,2.08,16.43,46,35,11,0.761,4.64,-0.94,31,29,2,0.935,0.84,2.31,53,51,2,0.962,0.84,1.66,1,17,29.62,17.00
57,Antti Raanta,ARI,33,148.03333333333,118,107,11,0.907,4.46,4.51,14.35,34,26,8,0.765,3.24,-0.56,42,39,3,0.929,1.22,2.84,42,42,0,1.000,0.00,2.90,3,14,29.41,15.09
58,Antoine Bibeau,COL,2,11.35,8,5,3,0.625,15.86,-1.95,0.82,2,1,1,0.500,5.29,-0.56,4,2,2,0.500,10.57,-1.44,2,2,0,1.000,0.00,0.14,0,0,32.13,24.67
59,Cal Petersen,L.A,8,40.533333333333,34,31,3,0.912,4.44,1.47,5.36,12,11,1,0.917,1.48,1.63,6,4,2,0.667,2.96,-1.17,16,16,0,1.000,0.00,1.10,1,9,32.06,36.33
60,Marcus Hogberg,OTT,24,91.083333333333,86,70,16,0.814,10.54,-4.70,10.35,21,14,7,0.667,4.61,-2.41,23,18,5,0.783,3.29,-1.80,42,38,4,0.905,2.63,-1.10,2,11,33.09,28.25
61,Juuse Saros,NSH,40,185.18333333333,165,149,16,0.903,5.18,5.68,19.73,33,27,6,0.818,1.94,1.22,52,45,7,0.865,2.27,0.23,78,75,3,0.962,0.97,2.38,2,21,32.59,24.13
62,Tristan Jarry,PIT,33,150.5,123,106,17,0.862,6.78,-0.84,13.82,27,19,8,0.704,3.19,-2.09,34,27,7,0.794,2.79,-2.27,61,59,2,0.967,0.80,2.21,0,11,35.31,23.00
63,Eric Comrie,DET,3,10.483333333333,7,6,1,0.857,5.72,-0.08,0.59,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,6,5,1,0.833,5.72,-0.59,0,0,46.57,53.00
64,Thatcher Demko,VAN,27,120.38333333333,113,101,12,0.894,5.98,2.85,16,43,40,3,0.930,1.50,6.41,40,36,4,0.900,1.99,1.56,29,24,5,0.828,2.49,-3.00,1,19,26.36,26.00
65,Alex Nedeljkovic,CAR,4,24.25,18,17,1,0.944,2.47,1.37,2.08,6,5,1,0.833,2.47,0.31,5,5,0,1.000,0.00,0.70,7,7,0,1.000,0.00,0.48,0,2,32.33,10.00
66,Jonas Johansson,BUF,6,15.733333333333,12,10,2,0.833,7.63,-0.42,1.73,7,5,2,0.714,7.63,-0.47,3,3,0,1.000,0.00,0.42,2,2,0,1.000,0.00,0.14,0,1,19.83,12.00
67,Elvis Merzlikins,CBJ,32,115.11666666667,82,73,9,0.890,4.69,1.78,9.32,16,15,1,0.938,0.52,2.50,28,24,4,0.857,2.08,-0.11,38,34,4,0.895,2.08,-1.38,1,9,34.23,38.56
68,Kaapo Kahkonen,MIN,5,17.916666666667,17,12,5,0.706,16.74,-2.77,2.15,5,3,2,0.600,6.70,-0.91,3,2,1,0.667,3.35,-0.58,9,7,2,0.778,6.70,-1.38,0,1,34.06,28.80
69,Igor Shesterkin,NYR,12,50.866666666667,54,49,5,0.907,5.90,2.10,6.89,16,12,4,0.750,4.72,-0.50,17,16,1,0.941,1.18,1.36,20,20,0,1.000,0.00,1.38,1,12,33.76,13.00
70,Mackenzie Blackwood,N.J,47,215.16666666667,172,149,23,0.866,6.41,-0.40,19.24,39,27,12,0.692,3.35,-3.47,59,53,6,0.898,1.67,2.20,73,68,5,0.932,1.39,0.04,3,15,32.81,21.78
71,Sam Montembeault,FLA,14,45.516666666667,48,40,8,0.833,10.55,-1.69,5.25,11,8,3,0.727,3.95,-0.59,8,7,1,0.875,1.32,0.11,27,24,3,0.889,3.95,-1.14,0,5,39.19,43.63
72,Ilya Samsonov,WSH,26,131.83333333333,89,77,12,0.865,5.46,-0.30,11.03,31,22,9,0.710,4.10,-2.22,28,25,3,0.893,1.37,0.89,30,30,0,1.000,0.00,2.07,1,10,29.24,16.58
73,Adin Hill,ARI,13,39.916666666667,42,35,7,0.833,10.52,-1.48,5.15,14,8,6,0.571,9.02,-2.94,11,10,1,0.909,1.50,0.53,17,17,0,1.000,0.00,1.17,0,4,28.29,12.71
74,David Ayres,CAR,1,4,1,1,0,1.000,0.00,0.13,0.15,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.14,0,0,0,-,0.00,0.00,0,0,29.00,-
75,Kasimir Kaskisuo,TOR,1,1.8666666666667,7,6,1,0.857,32.14,-0.08,0.8,1,0,1,0.000,32.14,-0.78,3,3,0,1.000,0.00,0.42,3,3,0,1.000,0.00,0.21,0,2,39.29,11.00
76,Charlie Lindgren,MTL,6,30.833333333333,30,27,3,0.900,5.84,0.94,4.48,11,9,2,0.818,3.89,0.41,6,5,1,0.833,1.95,-0.17,12,12,0,1.000,0.00,0.83,0,10,31.80,20.33
77,Alex Lyon,PHI,3,8.8666666666667,9,7,2,0.778,13.53,-0.82,1.3,3,2,1,0.667,6.77,-0.34,4,3,1,0.750,6.77,-0.44,1,1,0,1.000,0.00,0.07,0,2,35.11,13.50
78,Carter Hart,PHI,43,177.75,118,99,19,0.839,6.41,-3.49,16.09,36,25,11,0.694,3.71,-3.12,33,28,5,0.848,1.69,-0.41,49,46,3,0.939,1.01,0.38,1,17,30.49,20.79
79,David Rittich,CGY,48,225.31666666667,195,174,21,0.892,5.59,4.62,23.68,50,44,6,0.880,1.60,4.94,61,53,8,0.869,2.13,0.48,84,77,7,0.917,1.86,-1.21,1,30,32.25,29.29
80,Adam Werner,COL,2,7.5333333333333,15,12,3,0.800,23.89,-1.03,1.13,1,1,0,1.000,0.00,0.22,7,5,2,0.714,15.93,-1.03,7,6,1,0.857,7.96,-0.52,0,0,35.27,38.67
81,Michael Dipietro,VAN,1,0.96666666666667,1,0,1,0.000,62.07,-0.87,0.07,0,0,0,-,0.00,0.00,1,0,1,0.000,62.07,-0.86,0,0,0,-,0.00,0.00,0,0,25.00,25.00
82,Cayden Primeau,MTL,2,14.366666666667,14,13,1,0.929,4.18,0.84,1.19,3,2,1,0.667,4.18,-0.34,0,0,0,-,0.00,0.00,11,11,0,1.000,0.00,0.76,0,1,45.43,12.00
83,Matiss Kivlenieks,CBJ,6,6.8,9,6,3,0.667,26.47,-1.82,1.16,2,1,1,0.500,8.82,-0.56,2,2,0,1.000,0.00,0.28,5,3,2,0.600,17.65,-1.66,0,3,30.22,20.00
84,Gilles Senn,N.J,2,8.65,6,6,0,1.000,0.00,0.79,0.75,2,2,0,1.000,0.00,0.44,1,1,0,1.000,0.00,0.14,2,2,0,1.000,0.00,0.14,0,1,43.50,-
85,Alexandar Georgiev,NYR,34,183.68333333333,183,164,19,0.896,6.21,5.05,22.44,57,48,9,0.842,2.94,3.47,48,40,8,0.833,2.61,-1.33,78,76,2,0.974,0.65,3.38,1,19,30.83,23.58
86,Pavel Francouz,COL,34,131.46666666667,121,111,10,0.917,4.56,5.90,15.8,41,35,6,0.854,2.74,2.97,25,23,2,0.920,0.91,1.48,52,50,2,0.962,0.91,1.59,2,20,32.85,24.40
