player_id
DUSTIN_BYFUGLIEN
ALEX_PIETRANGELO
BRADEN_HOLTBY
TAYLOR_HALL
COREY_CRAWFORD
RYAN_CALLAHAN
MIKAEL_GRANLUND
JUSTIN_SCHULTZ
TYSON_BARRIE
MIKKO_KOIVU
MIKE_GREEN
NATHAN_HORTON
TOREY_KRUG
DAVID_CLARKSON
MIKE_HOFFMAN
WAYNE_SIMMONDS
ROBIN_LEHNER
ANDY_GREENE
ALEX_GALCHENYUK
SAMI_VATANEN
CARL_SODERBERG
MARTIN_HANZAL
CRAIG_ANDERSON
TJ_BRODIE
CLARKE_MACARTHUR
TYLER_TOFFOLI
CODY_CECI
CHRISTOPHER_TANEV
DMITRY_KULIKOV
MICHAEL_FROLIK
CRAIG_SMITH
JONATHAN_ERICSSON
EVGENII_DADONOV
JIMMY_HOWARD
MIKKEL_BOEDKER
VLADISLAV_NAMESTNIKOV
JOHAN_FRANZEN
TRAVIS_HAMONIC
CODY_EAKIN
JUSTIN_BRAUN
MATT_BELESKEY
JACOB_MARKSTROM
VLADIMIR_SOBOTKA
RON_HAINSEY
RADKO_GUDAS
THOMAS_GREISS
BRENDEN_DILLON
JAY_BOUWMEESTER
TREVOR_DALEY
PATRICK_EAVES
SAM_GAGNER
JOEL_EDMUNDSON
CONOR_SHEARY
CAM_TALBOT
ERIK_HAULA
MARK_PYSYK
COLIN_WILSON
DEREK_FORBORT
MATT_MARTIN
ANTON_KHUDOBIN
KEVAN_MILLER
MIKE_CONDON
DALE_WEISE
TREVOR_VAN_RIEMSDYK
MATTIAS_JANMARK
JIMMY_VESEY
BRANDON_MANNING
MATT_HUNWICK
BRIAN_ELLIOTT
JOE_THORNTON
TREVOR_LEWIS
MELKER_KARLSSON
MIKE_SMITH
ZDENO_CHARA
MATT_NIETO
TIM_SCHALLER
AARON_DELL
JESPER_FAST
KEITH_KINKAID
KEVIN_SHATTENKIRK
ROMAN_POLAK
KYLE_CLIFFORD
ZEMGUS_GIRGENSONS
JOHAN_LARSSON
ANDREJ_SEKERA
COREY_PERRY
BEN_HUTTON
JOSH_LEIVO
MARK_BARBERIO
JON_MERRILL
KEVIN_CONNAUTON
MATTHEW_PECA
MARKUS_GRANLUND
ZACH_BOGOSIAN
JAN_RUTTA
BRAD_RICHARDSON
AUSTIN_CZARNIK
DAN_HAMHUIS
LAURENT_BROSSOIT
MARK_BOROWIECKI
ERIK_GUSTAFSSON
DERICK_BRASSARD
LOUIS_DOMINGUE
KYLE_BRODZIAK
RYAN_MILLER
SCOTT_WILSON
NATHAN_BEAULIEU
TYLER_PITLICK
NATE_THOMPSON
TOMAS_NOSEK
JOAKIM_NORDSTROM
TIM_HEED
BRIAN_BOYLE
ANTON_WEDIN
PAT_MAROON
RILEY_SHEAHAN
DYLAN_DEMELO
TOM_KUHNHACKL
OSCAR_FANTENBERG
KEVIN_ROY
KORBINIAN_HOLZER
PAUL_LADUE
CASEY_NELSON
CODY_GOLOUBEF
JORDAN_SZWARZ
DALTON_PROUT
TYLER_ENNIS
CHRISTIAN_FOLIN
OULA_PALVE
ANDREI_CHIBISOV
IGOR_SHVYRYOV
ANTON_FORSBERG
CHRIS_STEWART
NICK_SHORE
JON_GILLIES
GREG_MCKEGG
TOMAS_JURCO
CURTIS_MCKENZIE
BEN_STREET
MARKUS_HANNIKAINEN
TROY_BROUWER
MIIKKA_SALOMAKI
ALEX_LYON
MICHAEL_DEL_ZOTTO
GARRET_SPARKS
CARSON_SOUCY
LUCA_SBISA
ANDY_WELINSKI
BLAKE_PIETILA
ALAN_QUINE
BRIAN_GIBBONS
JACK_RODEWALD
JOAKIM_RYAN
GARRETT_WILSON
BEAU_BENNETT
MARK_ALT
KYLE_RAU
ZAC_RINALDO
RYAN_FITZGERALD
KEVIN_GRAVEL
JUSTIN_KLOOS
JC_LIPON
ANDREW_POTURALSKI
TROY_GROSENICK
ANTHONY_GRECO
MAX_MCCORMICK
DANNY_OREGAN
TOBIAS_RIEDER
RILEY_BARBER
TYLER_GRAOVAC
CAMERON_SCHILLING
MATT_BARTKOWSKI
THOMAS_DIPAULI
JOEL_LOWRY
JARED_COREAU
JAYCOB_MEGNA
GAVIN_BAYREUTHER
DALTON_SMITH
JONNY_BRODZINSKI
PHILIP_VARONE
KYLE_CRISCUOLO
JEAN-FRANÇOIS_BERUBE
TAYLOR_LEIER
SETH_GRIFFITH
ALEX_PETROVIC
DANICK_MARTEL
SCOTT_SABOURIN
BRANDON_DAVIDSON
COLBY_WILLIAMS
MICHAEL_HUTCHINSON
MAXIME_LAGACE
DERYK_ENGELLAND
VINNI_LETTIERI
DEREK_GRANT
PHILIP_HOLM
CAMERON_GAUNCE
RINAT_VALIEV
LIAM_OBRIEN
PATRICK_RUSSELL
SPENCER_MARTIN
JUSTIN_WILLIAMS
JOHN_GILMOUR
ZANE_MCINTYRE
BYRON_FROESE
SCOTT_WEDGEWOOD
KEVIN_ROONEY
SHANE_STARRETT
ANDREW_HAMMOND
LUKAS_RADIL
CHRIS_WIDEMAN
JORDAN_NOLAN
CORY_CONACHER
JORDAN_SCHMALTZ
TYLER_GAUDET
TURNER_ELSON
FREDRIK_CLAESSON
ANDREAS_BORGMAN
STEVEN_FOGARTY
KURTIS_GABRIEL
GABRIEL_BOURQUE
MARK_LETESTU
NICK_EBERT
JAYSON_MEGNA
BRAD_MALONE
LOGAN_SHAW
LUKE_SCHENN
ILYA_KOVALCHUK
DANIEL_CARR
MORGAN_KLIMCHUK
REECE_SCARLETT
JOSEPH_CRAMAROSSA
CHRIS_MUELLER
HUBERT_LABRIE
MICHAEL_VECCHIONE
JULIAN_MELCHIORI
NICK_LAPPIN
MICHEAL_HALEY
PATRICK_SIELOFF
BUDDY_ROBINSON
JASON_SPEZZA
MICHAEL_STONE
BRANDON_BADDOCK
KEVIN_POULIN
DOYLE_SOMERBY
DAKOTA_MERMIS
ROBBIE_RUSSO
DILLON_HEATHERINGTON
STEFAN_NOESEN
RYAN_LOMBERG
PATRICK_MARLEAU
ANTHONY_BITETTO
ADAM_JOHNSON
JOSH_CURRIE
J_T__BROWN
SAM_ANAS
ASHTON_SAUTNER
KEEGAN_LOWE
RYAN_HAGGERTY
JOEY_LALEGGIA
RICHARD_BACHMAN
ANTOINE_BIBEAU
TRAVIS_ST__DENIS
BRIAN_STRAIT
COLIN_BLACKWELL
KEVIN_BOYLE
T_J__BRENNAN
CHRIS_TERRY
YANNICK_WEBER
REECE_WILLCOX
MATT_IRWIN
SETH_HELGESON
MATT_LORITO
PAUL_THOMPSON
MATT_PUEMPEL
COLTON_BECK
MATT_DONOVAN
MICHAEL_LIAMBAS
TYLER_LEWINGTON
MICHAEL_MERSCH
CHRISTOPHER_GIBSON
DILLON_SIMPSON
KASIMIR_KASKISUO
VALENTIN_ZYKOV
FREDERICK_GAUDREAU
THOMAS_VANEK
JUSTIN_FALK
YAN-PAVEL_LAPLANTE
DAVID_SCHLEMKO
JIMMY_HAYES
KEVIN_BIEKSA
CHRIS_VANDEVELDE
DION_PHANEUF
ANDREW_CAMPBELL
ROURKE_CHARTIER
JASON_POMINVILLE
CHAD_JOHNSON
DAN_MILAN
KEVIN_MARSHALL
MATT_TAORMINA
NICOLAS_KERDILES
MACKENZIE_SKAPSKI
DREW_STAFFORD
STEVEN_HODGES
BRETT_BELLEMORE
AL_MONTOYA
TYLER_BUNZ
TIM_CLIFTON
ADAM_MCQUAID
MARC_METHOT
RYAN_MARTINDALE
COLIN_LARKIN
CODY_BEACH
DUNCAN_SIEMENS
